"Action","Reason","CanonicalFile","CanonicalPath","AssetId","FileName","Path","Extension","StylePackId","Category","NormalizedName","SuffixScore","Bytes","Modified","Result","NewPath"
"KEEP","Canonical lowest suffix score","infographic-how-to-trade-the-news-guide-for-beginner-investors__0779211E19.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\04_vap_chart_visualization\infographic-how-to-trade-the-news-guide-for-beginner-investors__0779211E19.jpg","VIA-ICON-0779211E19F9","infographic-how-to-trade-the-news-guide-for-beginner-investors__0779211E19.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\04_vap_chart_visualization\infographic-how-to-trade-the-news-guide-for-beginner-investors__0779211E19.jpg",".jpg","MISC_ICON_STYLE","04_vap_chart_visualization","infographic_how_to_trade_the_news_guide_for_beginner_investors","20.78","255007","2026-02-15 19:02:25","KEEP",""
"KEEP","Canonical lowest suffix score","inforgraphic-stock-market-games-and-simulators__460172D571.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\inforgraphic-stock-market-games-and-simulators__460172D571.jpg","VIA-ICON-460172D57109","inforgraphic-stock-market-games-and-simulators__460172D571.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\inforgraphic-stock-market-games-and-simulators__460172D571.jpg",".jpg","MISC_ICON_STYLE","02_finance_market_trading","inforgraphic_stock_market_games_and_simulators","20.62","180568","2026-02-15 19:03:49","KEEP",""
"KEEP","Canonical lowest suffix score","inforgraphic-stock-market-games-and-simulators__460172D571.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\inforgraphic-stock-market-games-and-simulators__460172D571.jpg","VIA-ICON-460172D57109","inforgraphic-stock-market-games-and-simulators__460172D571.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\inforgraphic-stock-market-games-and-simulators__460172D571.jpg",".jpg","MISC_ICON_STYLE","02_finance_market_trading","inforgraphic_stock_market_games_and_simulators","20.62","180568","2026-02-15 19:03:49","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-1481583987-612x612__8E7DCA4754.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-1481583987-612x612__8E7DCA4754.jpg","VIA-ICON-8E7DCA47545C","istockphoto-1481583987-612x612__8E7DCA4754.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-1481583987-612x612__8E7DCA4754.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_1481583987_612x612","20.46","51242","2026-03-22 05:02:43","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-1481583987-612x612__8E7DCA4754.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-1481583987-612x612__8E7DCA4754.jpg","VIA-ICON-8E7DCA47545C","istockphoto-1481583987-612x612__8E7DCA4754.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-1481583987-612x612__8E7DCA4754.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_1481583987_612x612","20.46","51242","2026-03-22 05:02:43","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2145227006-612x612__49634933B6.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2145227006-612x612__49634933B6.jpg","VIA-ICON-49634933B63C","istockphoto-2145227006-612x612__49634933B6.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2145227006-612x612__49634933B6.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2145227006_612x612","20.46","45235","2026-03-22 05:07:38","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2145227006-612x612__49634933B6.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2145227006-612x612__49634933B6.jpg","VIA-ICON-49634933B63C","istockphoto-2145227006-612x612__49634933B6.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2145227006-612x612__49634933B6.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2145227006_612x612","20.46","45235","2026-03-22 05:07:38","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2147692785-612x612__7ACA27D159.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2147692785-612x612__7ACA27D159.jpg","VIA-ICON-7ACA27D15917","istockphoto-2147692785-612x612__7ACA27D159.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2147692785-612x612__7ACA27D159.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2147692785_612x612","20.46","42359","2026-03-22 05:02:18","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2147692785-612x612__7ACA27D159.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2147692785-612x612__7ACA27D159.jpg","VIA-ICON-7ACA27D15917","istockphoto-2147692785-612x612__7ACA27D159.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2147692785-612x612__7ACA27D159.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2147692785_612x612","20.46","42359","2026-03-22 05:02:18","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2152671120-612x612__B16E283F74.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671120-612x612__B16E283F74.jpg","VIA-ICON-B16E283F7474","istockphoto-2152671120-612x612__B16E283F74.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671120-612x612__B16E283F74.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2152671120_612x612","20.46","45035","2026-03-22 05:09:38","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2152671120-612x612__B16E283F74.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671120-612x612__B16E283F74.jpg","VIA-ICON-B16E283F7474","istockphoto-2152671120-612x612__B16E283F74.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671120-612x612__B16E283F74.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2152671120_612x612","20.46","45035","2026-03-22 05:09:38","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2152671267-612x612__8D10D4615F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671267-612x612__8D10D4615F.jpg","VIA-ICON-8D10D4615F53","istockphoto-2152671267-612x612__8D10D4615F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671267-612x612__8D10D4615F.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2152671267_612x612","20.46","48299","2026-03-22 05:10:04","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2152671267-612x612__8D10D4615F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671267-612x612__8D10D4615F.jpg","VIA-ICON-8D10D4615F53","istockphoto-2152671267-612x612__8D10D4615F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2152671267-612x612__8D10D4615F.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2152671267_612x612","20.46","48299","2026-03-22 05:10:04","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2158084250-612x612__0423CC8BFA.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2158084250-612x612__0423CC8BFA.jpg","VIA-ICON-0423CC8BFABD","istockphoto-2158084250-612x612__0423CC8BFA.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2158084250-612x612__0423CC8BFA.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2158084250_612x612","20.46","38356","2026-03-22 05:07:30","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2158084250-612x612__0423CC8BFA.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2158084250-612x612__0423CC8BFA.jpg","VIA-ICON-0423CC8BFABD","istockphoto-2158084250-612x612__0423CC8BFA.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2158084250-612x612__0423CC8BFA.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2158084250_612x612","20.46","38356","2026-03-22 05:07:30","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2160961002-612x612__C374F62D7C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2160961002-612x612__C374F62D7C.jpg","VIA-ICON-C374F62D7C22","istockphoto-2160961002-612x612__C374F62D7C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2160961002-612x612__C374F62D7C.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2160961002_612x612","20.46","50988","2026-03-22 05:08:44","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2160961002-612x612__C374F62D7C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2160961002-612x612__C374F62D7C.jpg","VIA-ICON-C374F62D7C22","istockphoto-2160961002-612x612__C374F62D7C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2160961002-612x612__C374F62D7C.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2160961002_612x612","20.46","50988","2026-03-22 05:08:44","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2163394579-612x612__A22E88BF18.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163394579-612x612__A22E88BF18.jpg","VIA-ICON-A22E88BF1831","istockphoto-2163394579-612x612__A22E88BF18.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163394579-612x612__A22E88BF18.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2163394579_612x612","20.46","39403","2026-03-22 05:09:32","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2163394579-612x612__A22E88BF18.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163394579-612x612__A22E88BF18.jpg","VIA-ICON-A22E88BF1831","istockphoto-2163394579-612x612__A22E88BF18.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163394579-612x612__A22E88BF18.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2163394579_612x612","20.46","39403","2026-03-22 05:09:32","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2163577569-612x612__3358D36F4A.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163577569-612x612__3358D36F4A.jpg","VIA-ICON-3358D36F4A0A","istockphoto-2163577569-612x612__3358D36F4A.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163577569-612x612__3358D36F4A.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2163577569_612x612","20.46","39476","2026-03-22 05:08:53","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2163577569-612x612__3358D36F4A.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163577569-612x612__3358D36F4A.jpg","VIA-ICON-3358D36F4A0A","istockphoto-2163577569-612x612__3358D36F4A.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2163577569-612x612__3358D36F4A.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2163577569_612x612","20.46","39476","2026-03-22 05:08:53","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2164756176-612x612__94B1B470C5.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2164756176-612x612__94B1B470C5.jpg","VIA-ICON-94B1B470C559","istockphoto-2164756176-612x612__94B1B470C5.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2164756176-612x612__94B1B470C5.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2164756176_612x612","20.46","40785","2026-03-22 05:08:16","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2164756176-612x612__94B1B470C5.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2164756176-612x612__94B1B470C5.jpg","VIA-ICON-94B1B470C559","istockphoto-2164756176-612x612__94B1B470C5.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2164756176-612x612__94B1B470C5.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2164756176_612x612","20.46","40785","2026-03-22 05:08:16","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2170226748-1024x1024__B04E45DD1B.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2170226748-1024x1024__B04E45DD1B.jpg","VIA-ICON-B04E45DD1BA7","istockphoto-2170226748-1024x1024__B04E45DD1B.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2170226748-1024x1024__B04E45DD1B.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2170226748_1024x1024","20.48","105639","2026-03-22 05:07:04","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2170226748-1024x1024__B04E45DD1B.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2170226748-1024x1024__B04E45DD1B.jpg","VIA-ICON-B04E45DD1BA7","istockphoto-2170226748-1024x1024__B04E45DD1B.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2170226748-1024x1024__B04E45DD1B.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2170226748_1024x1024","20.48","105639","2026-03-22 05:07:04","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2174120419-612x612__E358BBB939.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2174120419-612x612__E358BBB939.jpg","VIA-ICON-E358BBB939F2","istockphoto-2174120419-612x612__E358BBB939.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2174120419-612x612__E358BBB939.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2174120419_612x612","20.46","35567","2026-03-22 05:10:39","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2174120419-612x612__E358BBB939.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2174120419-612x612__E358BBB939.jpg","VIA-ICON-E358BBB939F2","istockphoto-2174120419-612x612__E358BBB939.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2174120419-612x612__E358BBB939.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2174120419_612x612","20.46","35567","2026-03-22 05:10:39","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2180710091-612x612__6311D7133F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180710091-612x612__6311D7133F.jpg","VIA-ICON-6311D7133FF6","istockphoto-2180710091-612x612__6311D7133F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180710091-612x612__6311D7133F.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2180710091_612x612","20.46","50015","2026-03-22 05:07:25","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2180710091-612x612__6311D7133F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180710091-612x612__6311D7133F.jpg","VIA-ICON-6311D7133FF6","istockphoto-2180710091-612x612__6311D7133F.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180710091-612x612__6311D7133F.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2180710091_612x612","20.46","50015","2026-03-22 05:07:25","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2180938557-612x612__CAC76FF695.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180938557-612x612__CAC76FF695.jpg","VIA-ICON-CAC76FF6957A","istockphoto-2180938557-612x612__CAC76FF695.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180938557-612x612__CAC76FF695.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2180938557_612x612","20.46","30117","2026-03-22 05:10:30","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2180938557-612x612__CAC76FF695.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180938557-612x612__CAC76FF695.jpg","VIA-ICON-CAC76FF6957A","istockphoto-2180938557-612x612__CAC76FF695.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2180938557-612x612__CAC76FF695.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2180938557_612x612","20.46","30117","2026-03-22 05:10:30","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2187403129-612x612__8A755ACB8D.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2187403129-612x612__8A755ACB8D.jpg","VIA-ICON-8A755ACB8D9C","istockphoto-2187403129-612x612__8A755ACB8D.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2187403129-612x612__8A755ACB8D.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2187403129_612x612","20.46","35583","2026-03-22 05:08:00","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2187403129-612x612__8A755ACB8D.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2187403129-612x612__8A755ACB8D.jpg","VIA-ICON-8A755ACB8D9C","istockphoto-2187403129-612x612__8A755ACB8D.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2187403129-612x612__8A755ACB8D.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2187403129_612x612","20.46","35583","2026-03-22 05:08:00","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg","VIA-ICON-9DA0B3DE5682","istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2191465740_1024x1024","20.48","88081","2026-03-22 05:07:12","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg","VIA-ICON-9DA0B3DE5682","istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2191465740-1024x1024__9DA0B3DE56.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2191465740_1024x1024","20.48","88081","2026-03-22 05:07:12","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2193943924-612x612__DC49BACBD3.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2193943924-612x612__DC49BACBD3.jpg","VIA-ICON-DC49BACBD39F","istockphoto-2193943924-612x612__DC49BACBD3.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2193943924-612x612__DC49BACBD3.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2193943924_612x612","20.46","33794","2026-03-22 05:02:27","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2193943924-612x612__DC49BACBD3.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2193943924-612x612__DC49BACBD3.jpg","VIA-ICON-DC49BACBD39F","istockphoto-2193943924-612x612__DC49BACBD3.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2193943924-612x612__DC49BACBD3.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2193943924_612x612","20.46","33794","2026-03-22 05:02:27","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2239879241-612x612__864AE3C59C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2239879241-612x612__864AE3C59C.jpg","VIA-ICON-864AE3C59C45","istockphoto-2239879241-612x612__864AE3C59C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2239879241-612x612__864AE3C59C.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2239879241_612x612","20.46","53086","2026-03-22 05:11:08","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2239879241-612x612__864AE3C59C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2239879241-612x612__864AE3C59C.jpg","VIA-ICON-864AE3C59C45","istockphoto-2239879241-612x612__864AE3C59C.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2239879241-612x612__864AE3C59C.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2239879241_612x612","20.46","53086","2026-03-22 05:11:08","KEEP",""
"KEEP","Canonical lowest suffix score","istockphoto-2239879286-612x612__4229D82AFD.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2239879286-612x612__4229D82AFD.jpg","VIA-ICON-4229D82AFD84","istockphoto-2239879286-612x612__4229D82AFD.jpg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2239879286-612x612__4229D82AFD.jpg",".jpg","MISC_ICON_STYLE","05_file_format_export","istockphoto_2239879286_612x612","20.46","52174","2026-03-22 05:08:06","KEEP",""
