Group,Ticker,YFTicker,Name,StaticRole,Synchrony,HotnessRaw,BestLag,BestLagCorr,ZeroLagCorr,PermutationEvidence,LeadershipEvidence,MEMBER_HOTNESSState,MEMBER_HOTNESSConfidence,MEMBER_SYNCHRONYState,MEMBER_SYNCHRONYConfidence,MEMBER_LEADERSHIPState,MEMBER_LEADERSHIPConfidence,DynamicRole,CoreEligible
J4 鋁電解 / 固態電容,2375,2375.TW,凱美,L,0.4919432651394187,-0.35169033542945527,0.0,0.49194326513941905,0.49194326513941905,1.0,0.49194326513941905,MIXED,1.0,HIGH,0.9999850947387987,HIGH,0.9999974993229125,MIXED_ROLE,True
J4 鋁電解 / 固態電容,8042,8042.TWO,金山電,,-0.04416885433232668,0.21542923136050818,-3.0,-0.15335260040983237,-0.04416885433232669,0.0,0.0,MIXED,1.0,LOW,0.9993948546293618,LOW,0.9999999997236635,OUTLIER,False
J5 保護元件,2428,2428.TW,興勤,,0.18415421345113453,0.017577536064743736,0.0,0.18415421345113442,0.18415421345113442,0.3333333333333333,0.0613847378170448,MIXED,1.0,LOW,0.8508475774235071,LOW,0.9999999899377293,OUTLIER,False
J5 保護元件,6224,6224.TW,聚鼎,,-0.054375066374904114,-0.028835255254311683,-6.0,0.17578492397197953,-0.05437506637490409,0.7777777777777778,0.13672160753376186,MIXED,1.0,LOW,0.999492690184669,LOW,0.9999988841583535,OUTLIER,False
J5 保護元件,6284,6284.TW,佳邦,P,-0.0018457599520746316,-0.0033145979913554273,-5.0,-0.20166568888299588,-0.0018457599520746368,1.0,0.20166568888299588,MIXED,1.0,LOW,0.9986516243457833,LOW,0.9999159976192068,OUTLIER,False
J6 石英 / 頻率元件,3042,3042.TW,晶技,,-0.04455852965578745,-0.19795085165415732,-3.0,0.16862013368147397,-0.04455852965578746,0.4444444444444444,0.07494228163621065,MIXED,1.0,LOW,0.9993989877741866,LOW,0.9999999770795869,OUTLIER,False
J6 石英 / 頻率元件,2484,2484.TW,希華,,0.03808856938140368,0.15688576120016406,4.0,0.12659328148552207,0.038088569381403696,0.1111111111111111,0.014065920165058006,MIXED,1.0,LOW,0.9968179329216035,LOW,0.9999999993821711,OUTLIER,False
J6 石英 / 頻率元件,8182,8182.TWO,加高,,-0.011528532285848214,-0.3618052516453306,3.0,0.17881768635404915,-0.011528532285848233,0.7777777777777778,0.13908042271981602,MIXED,1.0,LOW,0.9988885300146542,LOW,0.999998700068177,OUTLIER,False
J7 LTCC / 高頻被動模組,3152,3152.TWO,璟德,,,-0.17619045149395263,,,,,,MIXED,1.0,UNCLASSIFIED,,UNCLASSIFIED,,MIXED_ROLE,True
J8 變壓器 / PoE 磁性元件,6821,6821.TWO,聯寶,,0.005815741442261405,-0.31124681466372517,4.0,0.18978225344257083,0.005815741442261397,0.5555555555555556,0.10543458524587268,MIXED,1.0,LOW,0.998422342840197,LOW,0.9999998482492605,OUTLIER,False
J8 變壓器 / PoE 磁性元件,3207,3207.TWO,耀勝,,0.005815741442261405,0.05432232829458238,-4.0,0.18978225344257083,0.005815741442261397,0.7777777777777778,0.14760841934422175,MIXED,1.0,LOW,0.998422342840197,LOW,0.9999977361603213,OUTLIER,False
J9 被動元件材料 / 設備,6127,6127.TWO,九豪,,0.15238204241106165,0.15548691026687578,-1.0,-0.18076947948730623,0.15238204241106168,0.7777777777777778,0.14059848404568262,MIXED,1.0,LOW,0.9386211038057412,LOW,0.9999985655863796,OUTLIER,False
J9 被動元件材料 / 設備,6271,6271.TW,同欣電,G,0.15238204241106162,0.6573124235133012,1.0,-0.18076947948730623,0.15238204241106168,0.7777777777777778,0.14059848404568262,MIXED,1.0,LOW,0.9386211038057412,LOW,0.9999985655863796,OUTLIER,False
K1 AI PC 品牌,2357,2357.TW,華碩,,-0.26214130840137156,-0.023533104774920384,0.0,-0.26214130840137145,-0.26214130840137145,0.8888888888888888,0.23301449635677463,MIXED,1.0,LOW,0.999941516655152,LOW,0.9992626794414404,OUTLIER,False
K1 AI PC 品牌,2353,2353.TW,宏碁,,-0.26214130840137156,0.015994120140146603,0.0,-0.26214130840137145,-0.26214130840137145,1.0,0.26214130840137145,MIXED,1.0,LOW,0.999941516655152,LOW,0.9941892297536942,OUTLIER,False
K2 NB / PC 代工 ODM,2324,2324.TW,仁寶,,-0.010804842141004061,0.1852687724450573,-6.0,0.10430402202760117,-0.010804842141004075,0.0,0.0,MIXED,1.0,LOW,0.9988725917705222,LOW,0.9999999997236635,OUTLIER,False
K2 NB / PC 代工 ODM,4938,4938.TW,和碩,,-0.010804842141004061,-0.1339700411331519,6.0,0.10430402202760117,-0.010804842141004075,0.0,0.0,MIXED,1.0,LOW,0.9988725917705222,LOW,0.9999999997236635,OUTLIER,False
K3 AI PC 零組件 · IC,2458,2458.TW,義隆,,,-0.10679843125202555,,,,,,MIXED,1.0,UNCLASSIFIED,,UNCLASSIFIED,,MIXED_ROLE,True
K5 AI PC 零組件 · 電池電源,6121,6121.TW,新普,,-0.09829883905898937,0.19423123901029157,2.0,-0.1865471202686422,-0.09829883905898938,0.6666666666666666,0.12436474684576146,MIXED,1.0,LOW,0.9997440071250733,LOW,0.999999495961887,OUTLIER,False
K5 AI PC 零組件 · 電池電源,4915,4915.TW,致伸,L,-0.09829883905898935,0.10344716339762605,-2.0,-0.1865471202686422,-0.09829883905898935,0.6666666666666666,0.12436474684576146,MIXED,1.0,LOW,0.9997440071250733,LOW,0.999999495961887,OUTLIER,False
L1 光學鏡頭 / CIS,3008,3008.TW,大立光,L,0.17551907486480686,-0.13839197625245706,2.0,0.6090074742367367,0.17551907486480692,1.0,0.6090074742367367,MIXED,1.0,LOW,0.8824229615401008,HIGH,0.9999999999207516,LEADER,True
L1 光學鏡頭 / CIS,3406,3406.TW,玉晶光,P,0.47128132243820253,-0.21792351116499153,1.0,0.656363211827974,0.4712813224382026,1.0,0.656363211827974,MIXED,1.0,HIGH,0.9999573890182142,HIGH,0.9999999999990414,LEADER,True
L1 光學鏡頭 / CIS,3019,3019.TW,亞光,G,0.4761081382437637,-0.45330176269134126,-1.0,0.6455592241239462,0.4761081382437638,1.0,0.6455592241239462,MIXED,1.0,HIGH,0.9999665802326948,HIGH,0.9999999999973453,TRUE_LAGGARD,True
L1 光學鏡頭 / CIS,3362,3362.TW,先進光,P,0.4272759816152998,0.26346389092905675,1.0,0.5972002131981603,0.42727598161529967,1.0,0.5972002131981603,MIXED,1.0,HIGH,0.9996353123270219,HIGH,0.9999999997664863,LEADER,True
L1 光學鏡頭 / CIS,4976,4976.TW,佳凌,G,0.3780835468121799,-0.6643400364486618,-1.0,0.614944869882168,0.37808354681218,1.0,0.614944869882168,MIXED,1.0,HIGH,0.996531700531053,HIGH,0.999999999954115,TRUE_LAGGARD,True
L2 低軌衛星 / 衛星通訊,3491,3491.TWO,昇達科,L,0.0818959344191218,-0.49730434311276817,1.0,0.6195333500706341,0.08189593441912184,1.0,0.6195333500706341,MIXED,1.0,LOW,0.9908716109987332,HIGH,0.9999999999699626,OUTLIER,False
L2 低軌衛星 / 衛星通訊,2314,2314.TW,台揚,P,0.35653936904201167,-0.35610835779494326,0.0,0.35653936904201183,0.35653936904201183,1.0,0.35653936904201183,MIXED,1.0,HIGH,0.9911720471742548,HIGH,0.8699742995495486,MIXED_ROLE,True
L2 低軌衛星 / 衛星通訊,6285,6285.TW,啟碁,P,0.368618333736704,-0.09672422269869652,-1.0,0.41049891903710717,0.3686183337367039,1.0,0.41049891903710717,MIXED,1.0,HIGH,0.9947495519886079,HIGH,0.997886051104176,MIXED_ROLE,True
L2 低軌衛星 / 衛星通訊,2312,2312.TW,金寶,,-0.1595167705330599,0.0342238476960546,0.0,-0.15951677053305985,-0.15951677053305985,0.4444444444444444,0.0708963424591377,MIXED,1.0,LOW,0.9998790897196898,LOW,0.999999982092059,OUTLIER,False
L2 低軌衛星 / 衛星通訊,3178,3178.TWO,公準,,-0.012120703842906264,0.03092597694878227,-6.0,-0.13549897793883586,-0.012120703842906269,0.5555555555555556,0.07527720996601993,MIXED,1.0,LOW,0.9989013771504494,LOW,0.99999997660554,OUTLIER,False
L3 軍工航太,2634,2634.TW,漢翔,L,0.17664164462149035,-0.00093615557796815,1.0,0.6670885390799406,0.17664164462149046,1.0,0.6670885390799406,MIXED,1.0,LOW,0.8787007115557406,HIGH,0.9999999999996536,LEADER,True
L3 軍工航太,8033,8033.TW,雷虎,P,0.4460587828760199,0.19820196851929867,-1.0,0.4720799183531977,0.44605878287601997,1.0,0.4720799183531977,MIXED,1.0,HIGH,0.9998519253525476,HIGH,0.9999865895810179,TRUE_LAGGARD,True
L3 軍工航太,8222,8222.TW,寶一,P,0.3928259400688154,-0.018040107381640004,-1.0,0.5055303392657591,0.3928259400688156,1.0,0.5055303392657591,MIXED,1.0,HIGH,0.9982042074357897,HIGH,0.9999992175563588,TRUE_LAGGARD,True
L3 軍工航太,6199,6199.TWO,經緯,,-0.04898964146015786,-0.10274561670551569,-5.0,0.18986494694717718,-0.04898964146015783,0.6666666666666666,0.1265766312981181,MIXED,1.0,LOW,0.9994436733867688,LOW,0.999999419285185,OUTLIER,False
L3 軍工航太,2645,2645.TW,長榮航太,,0.03236216400533566,-0.22414117028402988,-1.0,0.13245574457940806,0.032362164005335654,0.5555555555555556,0.07358652476633781,MIXED,1.0,LOW,0.9972035782892102,LOW,0.9999999789009508,OUTLIER,False
L4 機器人 / 自動化,2049,2049.TW,上銀,L,0.5011321069458821,-0.38513003474844937,1.0,0.5816425456190552,0.5011321069458818,1.0,0.5816425456190552,MIXED,1.0,HIGH,0.9999907381472242,HIGH,0.9999999990419581,LEADER,True
L4 機器人 / 自動化,1590,1590.TW,亞德客-KY,L,0.3298500269910155,-0.34514397160728866,1.0,0.5535994842193958,0.3298500269910156,1.0,0.5535994842193958,MIXED,1.0,HIGH,0.9733403969078626,HIGH,0.9999999882192472,LEADER,True
L4 機器人 / 自動化,1597,1597.TWO,直得,G,0.12934207928204275,-0.004339213730010866,-2.0,0.6200664763776493,0.12934207928204275,1.0,0.6200664763776493,MIXED,1.0,LOW,0.9677828622267464,HIGH,0.9999999999714078,MEMBER,True
L4 機器人 / 自動化,2359,2359.TW,所羅門,P,0.26587703208177654,-0.4071262106144968,-1.0,0.6542956364791745,0.2658770320817764,1.0,0.6542956364791745,MIXED,1.0,HIGH,0.7480369685065233,HIGH,0.9999999999988345,TRUE_LAGGARD,True
L4 機器人 / 自動化,6188,6188.TWO,廣明,,0.0395803119749812,0.2740225025599614,-5.0,-0.12926716692797457,0.03958031197498117,0.3333333333333333,0.04308905564265819,MIXED,1.0,LOW,0.9967079315798882,LOW,0.9999999966309546,OUTLIER,False
L5 電動車 / 車用零組件,1536,1536.TW,和大,P,-0.04675429737951483,0.15230755674462626,-2.0,0.22864263347394373,-0.04675429737951475,0.8888888888888888,0.20323789642128332,MIXED,1.0,LOW,0.9994216519427432,LOW,0.9999064533986098,OUTLIER,False
L5 電動車 / 車用零組件,2231,2231.TW,為升,P,0.07605207442907622,-0.10883042683428348,4.0,0.15411714052050815,0.07605207442907627,0.3333333333333333,0.051372380173502714,MIXED,1.0,LOW,0.9921205605946859,LOW,0.9999999944841741,OUTLIER,False
L5 電動車 / 車用零組件,8255,8255.TWO,朋程,G,0.047693721305962535,0.12771358376627973,-1.0,0.13195046964252372,0.04769372130596257,0.3333333333333333,0.043983489880841234,MIXED,1.0,LOW,0.9960301069064605,LOW,0.9999999964474258,OUTLIER,False
L6 資安 / 系統整合,6214,6214.TWO,精誠,P,0.42812496805597905,-0.4736018651331009,0.0,0.4281249680559789,0.4281249680559789,1.0,0.4281249680559789,MIXED,1.0,HIGH,0.9996497010458697,HIGH,0.9994916127264521,PEER,True
L6 資安 / 系統整合,3029,3029.TW,零壹,G,0.18216227768772464,-0.4532494721469101,-1.0,0.5645719922110982,0.18216227768772442,1.0,0.5645719922110982,MIXED,1.0,LOW,0.858751695584116,HIGH,0.9999999955627933,MEMBER,True
L6 資安 / 系統整合,6690,6690.TWO,安碁資訊,L,0.11174679655825925,-0.17584537786146695,1.0,0.6642018620575864,0.11174679655825913,1.0,0.6642018620575864,MIXED,1.0,LOW,0.9800725568062506,HIGH,0.9999999999995441,LEADER,True
L6 資安 / 系統整合,2480,2480.TW,敦陽科,P,0.5431910906190062,-0.3149552370189034,0.0,0.5431910906190061,0.5431910906190061,1.0,0.5431910906190061,MIXED,1.0,HIGH,0.9999990198908435,HIGH,0.9999999704435656,PEER,True
L6 資安 / 系統整合,6183,6183.TWO,關貿,,0.048177494187327446,-0.1335396400061682,4.0,-0.17003630457449298,0.04817749418732747,0.3333333333333333,0.056678768191497655,MIXED,1.0,LOW,0.9959850322142182,LOW,0.9999999924199969,OUTLIER,False
L7 工控 / 物流 / 供應鏈周邊,2395,2395.TW,研華,P,0.3136257782389864,-0.3439049825901293,-1.0,0.7592684675844847,0.3136257782389863,1.0,0.7592684675844847,MIXED,1.0,HIGH,0.9496306535799207,HIGH,1.0,TRUE_LAGGARD,True
L7 工控 / 物流 / 供應鏈周邊,6166,6166.TWO,凌華,L,0.48991031946940633,-0.3096372891012928,1.0,0.6027953597507251,0.489910319469406,1.0,0.6027953597507251,MIXED,1.0,HIGH,0.9999834520612868,HIGH,0.9999999998599292,LEADER,True
L7 工控 / 物流 / 供應鏈周邊,2636,2636.TWO,台驊投控,P,0.34065274867338546,-0.16329357517399967,-1.0,0.6619022741218152,0.3406527486733854,0.8888888888888888,0.5883575769971691,MIXED,1.0,HIGH,0.9828230143700701,HIGH,0.9999999994781911,TRUE_LAGGARD,True
L7 工控 / 物流 / 供應鏈周邊,5609,5609.TWO,中菲行,L,0.5145370103294283,-0.3821523181422951,1.0,0.6003054924032016,0.5145370103294286,1.0,0.6003054924032016,MIXED,1.0,HIGH,0.9999954176726119,HIGH,0.9999999998241187,LEADER,True
L7 工控 / 物流 / 供應鏈周邊,6160,6160.TWO,欣技,L,0.5940688982813787,-0.12822871612123632,0.0,0.5940688982813788,0.5940688982813788,1.0,0.5940688982813788,MIXED,1.0,HIGH,0.9999999442257728,HIGH,0.9999999996894061,PEER,True
L8 生技醫療,6472,6472.TWO,保瑞,L,0.4015756044141213,0.16830220445853566,2.0,0.5568033367301779,0.4015756044141212,1.0,0.5568033367301779,MIXED,1.0,HIGH,0.9987932975988311,HIGH,0.9999999911353339,LEADER,True
L8 生技醫療,6446,6446.TW,藥華藥,L,0.3880682625053719,-0.017572922186724543,2.0,0.5657731281136739,0.38806826250537213,1.0,0.5657731281136739,MIXED,1.0,HIGH,0.997775616250644,HIGH,0.9999999960142913,LEADER,True
L8 生技醫療,1795,1795.TW,美時,P,0.3089640637130862,-0.10896940507035183,1.0,0.5679109781805286,0.30896406371308605,1.0,0.5679109781805286,MIXED,1.0,HIGH,0.9399061315970867,HIGH,0.9999999967079406,LEADER,True
L8 生技醫療,4162,4162.TWO,智擎,G,0.42337553542650425,-0.3176483374638909,-2.0,0.6097156061990116,0.4233755354265042,1.0,0.6097156061990116,MIXED,1.0,HIGH,0.9995614883845062,HIGH,0.9999999999257438,TRUE_LAGGARD,True
L8 生技醫療,6562,6562.TWO,聯亞藥,G,0.30473638664092495,-0.5072080996510915,-2.0,0.6351013850397799,0.3047363866409251,1.0,0.6351013850397799,MIXED,1.0,HIGH,0.9296702875548005,HIGH,0.9999999999929299,TRUE_LAGGARD,True
M1 貨櫃航運,2603,2603.TW,長榮,L,0.10951036482673479,-0.1987470971554399,2.0,0.5147190207862516,0.10951036482673471,1.0,0.5147190207862516,MIXED,1.0,LOW,0.9812345124658468,HIGH,0.9999996455284034,LEADER,True
M1 貨櫃航運,2609,2609.TW,陽明,P,0.23814267195016126,-0.4294104119496972,-1.0,0.5475501349362146,0.23814267195016126,1.0,0.5475501349362146,MIXED,1.0,HIGH,0.5201460343985644,HIGH,0.9999999798776079,TRUE_LAGGARD,True
M1 貨櫃航運,2615,2615.TW,萬海,G,0.14466779332093865,0.021612199057954095,-2.0,0.5793446969073127,0.14466779332093857,1.0,0.5793446969073127,MIXED,1.0,LOW,0.9505998665972276,HIGH,0.9999999988212507,MEMBER,True
M2 散裝航運,2606,2606.TW,裕民,P,0.6836596206576363,-0.3884749485736551,0.0,0.6836596206576367,0.6836596206576367,1.0,0.6836596206576367,MIXED,1.0,HIGH,0.9999999997591811,HIGH,0.9999999999999291,PEER,True
M2 散裝航運,2637,2637.TW,慧洋-KY,L,0.048817257486361954,0.5643775048715192,1.0,0.6470356949505652,0.04881725748636197,1.0,0.6470356949505652,MIXED,1.0,LOW,0.9959245475385589,HIGH,0.9999999999976894,LEADER,True
M2 散裝航運,2605,2605.TW,新興,P,0.580495438674432,0.05915370815014083,0.0,0.5804954386744314,0.5804954386744314,1.0,0.5804954386744314,MIXED,1.0,HIGH,0.999999878244712,HIGH,0.9999999989374527,PEER,True
M2 散裝航運,2612,2612.TW,中航,P,0.5679067322929124,0.26014586472428197,0.0,0.5679067322929123,0.5679067322929123,1.0,0.5679067322929123,MIXED,1.0,HIGH,0.9999997514441392,HIGH,0.9999999967066894,PEER,True
M2 散裝航運,2617,2617.TW,台航,P,0.6040596585152778,-0.0901933493763174,0.0,0.6040596585152778,0.6040596585152778,1.0,0.6040596585152778,MIXED,1.0,HIGH,0.9999999688368397,HIGH,0.9999999998752377,PEER,True
M2 散裝航運,5608,5608.TW,四維航,G,0.2427688336355119,0.029453451592244356,-1.0,0.6936751557010046,0.242768833635512,1.0,0.6936751557010046,MIXED,1.0,HIGH,0.5610218960116082,HIGH,0.999999999999973,TRUE_LAGGARD,True
M2 散裝航運,2641,2641.TW,正德,G,0.27654367927277423,-0.052430212066800444,-1.0,0.718632979517861,0.276543679272774,1.0,0.718632979517861,MIXED,1.0,HIGH,0.8158702146301232,HIGH,0.9999999999999977,TRUE_LAGGARD,True
M3 航空,2610,2610.TW,華航,P,0.2912588277437378,-0.058186807032375616,1.0,0.5265508642831068,0.2912588277437377,1.0,0.5265508642831068,MIXED,1.0,HIGH,0.8862351435821797,HIGH,0.9999998730350764,LEADER,True
M3 航空,2618,2618.TW,長榮航,L,0.14893585456642353,-0.37509849258111416,2.0,0.5984855897805846,0.14893585456642347,1.0,0.5984855897805846,MIXED,1.0,LOW,0.9443001508151593,HIGH,0.9999999997923225,LEADER,True
M3 航空,2646,2646.TW,星宇,G,0.20848883171554822,0.08335067598325863,-2.0,0.5874263812822987,0.20848883171554813,1.0,0.5874263812822987,MIXED,1.0,LOW,0.7196793333871596,HIGH,0.9999999994322318,MEMBER,True
M4 鋼鐵 · 扁鋼 / 不鏽鋼,2002,2002.TW,中鋼,L,0.0810896657947187,0.14971341361845886,1.0,0.6643512416777989,0.08108966579471874,1.0,0.6643512416777989,MIXED,1.0,LOW,0.9910560833390397,HIGH,0.9999999999995505,LEADER,True
M4 鋼鐵 · 扁鋼 / 不鏽鋼,2014,2014.TW,中鴻,P,0.557273119026987,0.11992903508801943,0.0,0.5572731190269867,0.5572731190269867,1.0,0.5572731190269867,MIXED,1.0,HIGH,0.9999995493528464,HIGH,0.9999999914978184,PEER,True
M4 鋼鐵 · 扁鋼 / 不鏽鋼,2023,2023.TW,燁輝,P,0.5774286814603327,-0.07063842199017267,0.0,0.5774286814603328,0.5774286814603328,1.0,0.5774286814603328,MIXED,1.0,HIGH,0.9999998549917609,HIGH,0.9999999985991357,PEER,True
M4 鋼鐵 · 扁鋼 / 不鏽鋼,2029,2029.TW,盛餘,G,0.35442518273026913,-0.18169820461616787,-1.0,0.7010135334860277,0.3544251827302689,1.0,0.7010135334860277,MIXED,1.0,HIGH,0.9903426818993054,HIGH,0.9999999999999867,TRUE_LAGGARD,True
M4 鋼鐵 · 扁鋼 / 不鏽鋼,9957,9957.TW,燁聯,P,0.5733430668222324,0.12721655292950226,0.0,0.5733430668222324,0.5733430668222324,1.0,0.5733430668222324,MIXED,1.0,HIGH,0.999999817141947,HIGH,0.99999999797716,PEER,True
M4 鋼鐵 · 扁鋼 / 不鏽鋼,2017,2017.TW,官田鋼,G,0.29734800651658977,0.28646471413336017,-1.0,0.667526404555318,0.29734800651659,1.0,0.667526404555318,MIXED,1.0,HIGH,0.9080733098349905,HIGH,0.9999999999996677,TRUE_LAGGARD,True
M5 鋼鐵 · 條鋼 / 型鋼,2015,2015.TW,豐興,L,0.0762848260156006,0.1310301205704629,2.0,-0.18046919246337942,0.0762848260156006,0.6666666666666666,0.12031279497558628,MIXED,1.0,LOW,0.9920745481499693,LOW,0.9999996108475989,OUTLIER,False
M5 鋼鐵 · 條鋼 / 型鋼,2006,2006.TW,東和鋼鐵,P,0.05811836755763882,-0.17369739711831042,-3.0,0.1618027879810067,0.058118367557638766,0.3333333333333333,0.05393426266033556,MIXED,1.0,LOW,0.9949207577844924,LOW,0.9999999935705125,OUTLIER,False
M5 鋼鐵 · 條鋼 / 型鋼,2028,2028.TW,威致,P,0.009286416846051554,-0.38938597928348406,-3.0,-0.14331235279649854,0.00928641684605158,0.4444444444444444,0.06369437902066602,MIXED,1.0,LOW,0.9983039757848334,LOW,0.9999999884314537,OUTLIER,False
M5 鋼鐵 · 條鋼 / 型鋼,2012,2012.TW,春雨,G,-0.02212442781004453,0.09154340567973744,4.0,-0.16182963576733872,-0.022124427810044527,0.4444444444444444,0.07192428256326165,MIXED,1.0,LOW,0.9990942743447108,LOW,0.9999999809349933,OUTLIER,False
M5 鋼鐵 · 條鋼 / 型鋼,2038,2038.TW,海光,,0.007179628661170185,0.10590905980421432,-6.0,0.13029556074322612,0.007179628661170201,0.2222222222222222,0.02895456905405025,MIXED,1.0,LOW,0.9983769917062477,LOW,0.9999999985340238,OUTLIER,False
M6 金融,2881,2881.TW,富邦金,L,-0.1277139335376512,0.080426049983121,-2.0,-0.1737092930772855,-0.12771393353765118,0.7777777777777778,0.13510722794899985,MIXED,1.0,LOW,0.9998266720965259,LOW,0.9999989947026566,OUTLIER,False
M6 金融,2882,2882.TW,國泰金,P,0.09397522440129837,-0.02782088655292081,2.0,0.17513657299073515,0.0939752244012984,0.5555555555555556,0.09729809610596397,MIXED,1.0,LOW,0.9875514849808938,LOW,0.9999999088393734,OUTLIER,False
M6 金融,2891,2891.TW,中信金,,-0.02625352250263509,-0.24934223297369984,6.0,0.1952924353760995,-0.026253522502635105,0.6666666666666666,0.13019495691739966,MIXED,1.0,LOW,0.99916211966612,LOW,0.9999992674604545,OUTLIER,False
M6 金融,2886,2886.TW,兆豐金,P,0.022194381274426335,0.230074475056543,-2.0,0.12363183928885489,0.022194381274426318,0.2222222222222222,0.027473742064189975,MIXED,1.0,LOW,0.9977656863228337,LOW,0.9999999986555167,OUTLIER,False
M6 金融,2884,2884.TW,玉山金,G,0.09302724418407171,0.15285371971517425,-6.0,0.12915235948712592,0.09302724418407163,0.2222222222222222,0.028700524330472425,MIXED,1.0,LOW,0.9878544139828663,LOW,0.9999999985556335,OUTLIER,False
M7 觀光餐飲,2727,2727.TW,王品,L,0.42483945825531444,-0.14158697093090294,1.0,0.6317390436110971,0.4248394582553143,1.0,0.6317390436110971,MIXED,1.0,HIGH,0.9995907558768226,HIGH,0.9999999999903255,LEADER,True
M7 觀光餐飲,2729,2729.TW,瓦城,P,0.3757682695226603,-0.12798071761945215,-1.0,0.5909993462273465,0.37576826952266057,1.0,0.5909993462273465,MIXED,1.0,HIGH,0.9961592087548242,HIGH,0.9999999995894256,TRUE_LAGGARD,True
M7 觀光餐飲,2707,2707.TW,晶華,P,0.3479557454034746,-0.17079812897376329,-1.0,0.6773975863145367,0.34795574540347435,1.0,0.6773975863145367,MIXED,1.0,HIGH,0.9873174050095418,HIGH,0.9999999999998705,TRUE_LAGGARD,True
M7 觀光餐飲,2731,2731.TW,雄獅,L,0.46694400181404544,-0.06000985378534482,1.0,0.5874938158451306,0.46694400181404555,1.0,0.5874938158451306,MIXED,1.0,HIGH,0.9999470589525095,HIGH,0.999999999435691,LEADER,True
M7 觀光餐飲,5706,5706.TW,鳳凰,G,0.20661638361139376,0.2673081395648595,-1.0,0.5778796320393941,0.20661638361139384,1.0,0.5778796320393941,MIXED,1.0,LOW,0.7321647673999764,HIGH,0.9999999986548881,MEMBER,True
M8 傳產材料 / 其他,2107,2107.TW,厚生,P,0.16262674421808146,-0.014767213487481598,0.0,0.16262674421808138,0.16262674421808138,0.3333333333333333,0.05420891473936046,MIXED,1.0,LOW,0.918066358056536,LOW,0.9999999934638437,OUTLIER,False
M8 傳產材料 / 其他,2302,2302.TW,麗正,L,0.17383629418135826,-0.1746904636294735,0.0,0.17383629418135835,0.17383629418135835,0.6666666666666666,0.11589086278757223,MIXED,1.0,LOW,0.8878022585852932,LOW,0.9999997062441244,OUTLIER,False
M8 傳產材料 / 其他,4960,4960.TW,誠美材,L,0.10415458481732809,-0.21237783030945498,5.0,0.1464627836724551,0.10415458481732813,0.5555555555555556,0.08136821315136394,MIXED,1.0,LOW,0.9837330610365892,LOW,0.9999999660150577,OUTLIER,False
