id,movie_title,genres,budget,gross,revenue,popularity,imdb_score,release_date,duration,runtime,aspect_ratio,title_year,content_rating,production_companies,production_countries,vote_average,vote_count,num_critic_for_reviews,num_user_for_reviews,num_voted_users,original_language,spoken_languages,original_title,overview,keywords,tagline,status,homepage,movie_imdb_link,facenumber_in_poster,plot_keywords,director_name,actor_1_name,actor_2_name,actor_3_name,movie_facebook_likes,director_facebook_likes,cast_total_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes
360188,Queen Crab,Action|Sci-Fi|Thriller,75000,,0,0.140989,4.5,2015-09-29,80.0,90.0,,2015.0,,"[{""name"": ""Polonia Brothers Entertainment"", ""id"": 11976}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3.3,3,18.0,18.0,48,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Queen Crab,"A meteor crashes into a quiet lake in the remote countryside and awakens a centuries-old beast, who tears through a nearby town and its inhabitants, who must fight for their lives and stop this Queen Crab before she can hatch an army of babies.","[{""id"": 1299, ""name"": ""monster""}, {""id"": 9970, ""name"": ""crab""}, {""id"": 207583, ""name"": ""actress""}]",,Released,,http://www.imdb.com/title/tt2319456/?ref_=fn_tt_tt_1,0.0,,Brett Piper,Michelle Simone Miller,Steve Diasparra,A.J. DeLucia,34,7.0,138,118.0,15.0,3.0
85860,The FP,Comedy,0,40557.0,0,0.838957,5.6,2011-03-13,82.0,82.0,2.35,2011.0,R,"[{""name"": ""Drafthouse Films"", ""id"": 10485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.5,11,66.0,22.0,1389,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The FP,"Two rival gangs fight for control of Frazier Park -- a deadly arena in competitive dance-fight video game ""Beat-Beat Revolution.""",[],An Ancient Game Becomes A Deadly Sport.,Released,,http://www.imdb.com/title/tt1296373/?ref_=fn_tt_tt_1,0.0,abbreviation in title|based on short film|competition dancing|dystopia|location in title,Brandon Trost,Clifton Collins Jr.,Sean Whalen,James DeBello,0,32.0,2046,968.0,407.0,128.0
244534,Happy Christmas,Comedy|Drama,0,30084.0,0,7.052422,5.6,2014-06-26,82.0,82.0,1.85,2014.0,R,"[{""name"": ""Lucky Coffee Productions"", ""id"": 29652}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.2,58,65.0,23.0,5507,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Happy Christmas,"After a breakup with her boyfriend, a young woman moves in with her older brother, his wife, and their 2-year-old son.","[{""id"": 18035, ""name"": ""family""}, {""id"": 171993, ""name"": ""mumblecore""}, {""id"": 207317, ""name"": ""christmas""}]",Family is the gift that keeps on taking.,Released,,http://www.imdb.com/title/tt2955096/?ref_=fn_tt_tt_1,3.0,chicago illinois|drink|drinking|filmmaker|writer,Joe Swanberg,Anna Kendrick,Lena Dunham,Mark Webber,812,217.0,11642,10000.0,969.0,442.0
33468,The Brain That Wouldn't Die,Horror|Sci-Fi,62000,,0,2.407048,4.1,1962-02-25,70.0,82.0,1.66,1962.0,Approved,"[{""name"": ""Rex Carlton Productions"", ""id"": 12335}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.4,32,95.0,152.0,4752,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Brain That Wouldn't Die,"Dr. Bill Cortner (Jason Evers) and his fiancée, Jan Compton (Virginia Leith), are driving to his lab when they get into a horrible car accident. Compton is decapitated. But Cortner is not fazed by this seemingly insurmountable hurdle. His expertise is in transplants, and he is excited to perform the first head transplant. Keeping Compton's head alive in his lab, Cortner plans the groundbreaking yet unorthodox surgery. First, however, he needs a body.","[{""id"": 741, ""name"": ""transplantation""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 2588, ""name"": ""brain""}, {""id"": 2687, ""name"": ""fianc\u00e9""}, {""id"": 3262, ""name"": ""surgeon""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 6593, ""name"": ""stripper""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10478, ""name"": ""disembodied head""}, {""id"": 10770, ""name"": ""mad doctor""}, {""id"": 11034, ""name"": ""b movie""}, {""id"": 11181, ""name"": ""decapitation""}, {""id"": 11581, ""name"": ""severed head""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 33498, ""name"": ""transplant""}, {""id"": 157789, ""name"": ""arm ripped off""}, {""id"": 157959, ""name"": ""surgery""}]",Alive... without a body... fed by an unspeakable horror from hell!,Released,,http://www.imdb.com/title/tt0052646/?ref_=fn_tt_tt_1,1.0,brain|fiance|laboratory|surgeon|surgery,Joseph Green,Virginia Leith,Jason Evers,Bruce Kerr,1000,2.0,52,24.0,16.0,6.0
294086,Tiger Orange,Drama,0,,0,0.176377,6.8,2014-07-26,75.0,75.0,1.78,2014.0,Unrated,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,4,13.0,8.0,683,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Tiger Orange,"In the small Central California town where they grew up, two estranged gay brothers struggle to reconnect after the recent death of their father.","[{""id"": 237, ""name"": ""gay""}, {""id"": 158718, ""name"": ""lgbt""}]",Do We Stand Out or Do We Fit In?,Released,http://www.tigerorangemovie.com/,http://www.imdb.com/title/tt2866824/?ref_=fn_tt_tt_1,2.0,coming out|father son relationship|gay|gay brother|toilet sex,Wade Gasque,Ty Parker,Vincent Duvall,Loanne Bishop,182,0.0,488,267.0,87.0,46.0
139998,Supporting Characters,Comedy,0,,0,0.620554,6.3,2012-01-23,87.0,87.0,,2012.0,Not Rated,[],[],6.7,10,15.0,4.0,760,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Supporting Characters,Two New York film editors balance their personal relationships while reworking a movie in crisis.,"[{""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 33490, ""name"": ""filmmaking""}, {""id"": 204262, ""name"": ""film editing""}]",,Released,,http://www.imdb.com/title/tt1874789/?ref_=fn_tt_tt_1,0.0,film editor|kiss|marriage proposal|movie screening|urination,Daniel Schechter,Lena Dunham,Kevin Corrigan,Alex Karpovsky,209,8.0,2398,969.0,778.0,272.0
74777,Absentia,Drama|Horror|Mystery,70000,,0,6.328665,5.8,2011-03-03,87.0,92.0,1.78,2011.0,R,"[{""name"": ""Blue Dot Productions"", ""id"": 24562}, {""name"": ""FallBack Plan Productions"", ""id"": 24563}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,121,125.0,136.0,13065,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Absentia,"Tricia's husband Daniel has been missing for seven years. Her younger sister Callie comes to live with her as the pressure mounts to finally declare him 'dead in absentia.' As Tricia sifts through the wreckage and tries to move on with her life, Callie finds herself drawn to an ominous tunnel near the house. As she begins to link it to other mysterious disappearances, it becomes clear that Daniel's presumed death might be anything but 'natural.' The ancient force at work in the tunnel might have set its sights on Callie and Tricia... and Daniel might be suffering a fate far worse than death in its grasp.","[{""id"": 13149, ""name"": ""pregnancy""}, {""id"": 206086, ""name"": ""declared dead""}, {""id"": 219989, ""name"": ""returned alive""}]",There are fates worse than death.,Released,,http://www.imdb.com/title/tt1610996/?ref_=fn_tt_tt_1,0.0,anticipate|dead in absentia|foetus|tunnel|unreliable narration,Mike Flanagan,Justin Gordon,Courtney Bell,Erin Cipolletti,3000,59.0,97,35.0,28.0,9.0
159770,The Dirties,Crime|Drama|Thriller,0,,0,0.833937,6.7,2013-10-04,83.0,83.0,,2013.0,Not Rated,"[{""name"": ""XYZ Films"", ""id"": 12142}, {""name"": ""Zapruder Films"", ""id"": 72063}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",6.0,42,73.0,40.0,3885,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Dirties,Two best friends are filming a comedy about getting revenge on the bullies at their high school. One of them isn't joking.,[],,Released,http://www.thedirtiesthemovie.com/,http://www.imdb.com/title/tt2334896/?ref_=fn_tt_tt_1,0.0,best friend|bully|friend|revenge|school,Matt Johnson,Paul Daniel Ayotte,Shailene Garnett,Matt Johnson,1000,8.0,147,111.0,19.0,8.0
42109,Gabriela,Comedy|Drama|Romance,0,,0,0.557602,6.4,1983-03-24,99.0,99.0,2.35,1983.0,R,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Sultana"", ""id"": 8517}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]",6.0,2,1.0,9.0,712,pt,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]","Gabriela, Cravo e Canela","In 1925, Gabriela becomes cook, mistress, and then wife of Nacib, a bar owner in a small Brazilian coastal town runs by the local colonels. Nacib becomes tired of Gabriela's uneducated ways, and annuls the marriage when he finds her in bed with his friend Tonico. The political ways of the town modernize slightly and Gabriela returns as Nacib's mistress.",[],,Released,,http://www.imdb.com/title/tt0085575/?ref_=fn_tt_tt_1,0.0,based on novel|brazil|female underarm hair|sex in a window|star appears nude,Bruno Barreto,Marcello Mastroianni,Sonia Braga,Joffre Soares,114,9.0,1179,866.0,308.0,3.0
47607,Tiny Furniture,Comedy|Drama|Romance,65000,389804.0,416498,2.380332,6.3,2010-11-12,98.0,99.0,2.35,2010.0,Not Rated,"[{""name"": ""Tiny Ponies"", ""id"": 65873}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.6,59,113.0,35.0,11816,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Tiny Furniture,"After graduating from film school, Aura returns to New York to live with her photographer mother, Siri, and her sister, Nadine, who has just finished high school. Aura is directionless and wonders where to go next in her career and her life. She takes a job in a restaurant and tries unsuccessfully to develop relationships with men, including Keith, a chef where she works, and cult Internet star Jed.","[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 41214, ""name"": ""youtube""}, {""id"": 187056, ""name"": ""woman director""}]","Aura would like you to know that she is having a very, very hard time.",Released,http://tinyfurniture.com/,http://www.imdb.com/title/tt1570989/?ref_=fn_tt_tt_1,0.0,adult returns home|girl with glasses|hipster|shower|title directed by female,Lena Dunham,Lena Dunham,Merritt Wever,Jemima Kirke,0,969.0,2530,969.0,529.0,433.0
193603,Hayride,Crime|Drama|Horror,60000,,0,0.412342,3.4,2012-10-13,93.0,93.0,1.78,2012.0,Not Rated,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.1,6,13.0,5.0,485,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Hayride,"A college student returning home for Halloween is forced to face his childhood fears when an escaped killer takes refuge in his family's ""Haunted Hayride"".","[{""id"": 3358, ""name"": ""haunted house""}, {""id"": 12339, ""name"": ""slasher""}]",Southern Fried Horror,Released,,http://www.imdb.com/title/tt1861343/?ref_=fn_tt_tt_1,0.0,,Terron R. Parsons,Richard Tyson,Jeremy Sande,Corlandos Scott,284,9.0,1527,743.0,413.0,133.0
84659,The Naked Ape,Comedy|Drama,0,,0,0.077577,4.7,2006-09-16,,110.0,,2006.0,,[],[],5.0,1,,3.0,128,en,[],The Naked Ape,The Naked Ape is a coming-of-age film following three teenagers on a road trip across the Pacific Southwest.,[],,Rumored,,http://www.imdb.com/title/tt0381053/?ref_=fn_tt_tt_1,0.0,coming of age|male nudity|road trip|skinny dipping|teenager,Daniel Mellitz,Corbin Bernsen,Chelse Swain,Amanda MacDonald,2,0.0,1077,1000.0,36.0,15.0
322745,Counting,Documentary,50000,,0,0.293587,6.0,2015-02-09,111.0,111.0,1.78,2015.0,,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8.3,3,12.0,1.0,61,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Counting,"An associative collection of visual impressions across fifteen chapters: a seagull in Porto, political posters in New York, an abstract painting in St. Petersburg, an abandoned video shop in Cairo and cats everywhere you look.",[],,Released,,http://www.imdb.com/title/tt4462082/?ref_=fn_tt_tt_1,0.0,city|city symphony|diary|essay|surveillance,Jem Cohen,,,,5,6.0,0,,,
174362,Bending Steel,Action|Crime|Sci-Fi,0,1686429.0,0,0.048726,2.8,2013-04-20,97.0,93.0,1.85,1997.0,PG-13,[],[],5.0,1,36.0,62.0,8687,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Bending Steel,"The Cyclone, The Freakshow, The Mermaid Parade: all Coney Island icons. But Chris “Wonder” Schoeck has always preferred the Coney Island Strongman. Bending Steel follows the sweet, unassuming Schoeck as he parlays his extraordinary strength into the pursuit of his lifelong dream. Training with an elite group of men whose hands bend, drag, twist and shred metal, he tackles an enormous physical and mental challenge, taking a surprisingly emotional journey as a result.",[],The Limiting Factor Is The Mind,Released,http://www.bendingsteelmovie.com/,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,1.0,fight|gang|junkyard|military|soldier,Kenneth Johnson,Charles Napier,Annabeth Gish,Hill Harper,0,34.0,3100,503.0,489.0,465.0
242095,The Signal,Sci-Fi|Thriller,4000000,,600896,27.662696,6.1,2014-03-15,97.0,95.0,2.35,2014.0,PG-13,"[{""name"": ""Automatik Entertainment"", ""id"": 28163}, {""name"": ""Low Spark Films"", ""id"": 28286}, {""name"": ""Signal Film Group"", ""id"": 87213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,631,161.0,180.0,48236,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Signal,"Three college students on a road trip across the Southwest experience a detour – the tracking of a computer genius who has already hacked into MIT and exposed security faults. When the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. When one of the students regains consciousness, he finds himself in a waking nightmare.","[{""id"": 2157, ""name"": ""hacker""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 33637, ""name"": ""superpower""}, {""id"": 188987, ""name"": ""boyfriend girlfriend relationship""}, {""id"": 207011, ""name"": ""secret laboratory""}]",R U Agitated?,Released,https://www.facebook.com/thesignalfilm,http://www.imdb.com/title/tt2910814/?ref_=fn_tt_tt_1,0.0,computer hacker|girlfriend in a coma|nosebleed|prosthetic leg|road trip,William Eubank,Lin Shaye,Olivia Cooke,Beau Knapp,10000,18.0,1922,852.0,680.0,236.0
250902,The Image Revolution,Action|Adventure|Drama|Sci-Fi,50000,,0,0.54562,6.7,2013-11-21,43.0,81.0,16.0,,TV-14,"[{""name"": ""Respect Films"", ""id"": 15287}, {""name"": ""Sequart"", ""id"": 15288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,3,23.0,323.0,72017,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Image Revolution,"Twenty years ago, seven superstar artists left Marvel Comics to create their own company, Image Comics, a company that continues to influence mainstream comics and pop culture to this day. Image began as more than just a publisher - it was a response to years of creator mistreatment, and changed comics forever. The Image Revolution tells the story of Image Comics, from its founders' work at Marvel, through Image's early success, company difficulties during the comics market implosion, and ultimately the publisher's new generation of properties like The Walking Dead. Filled with colorful characters, the film is a clarion call to artists to take control of their destiny.","[{""id"": 5451, ""name"": ""comic book""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 184924, ""name"": ""comic book artist""}, {""id"": 232429, ""name"": ""image comics""}, {""id"": 232430, ""name"": ""comic book industry""}]",,Released,,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,6.0,2020s|near future|one word series title|post apocalypse|year 2027,,Billy Burke,Tracy Spiridakos,David Lyons,17000,,5052,2000.0,821.0,576.0
158895,This Is Martin Bonner,Drama,0,,0,0.76368,6.6,2013-06-28,83.0,83.0,16.0,2013.0,R,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.6,4,34.0,7.0,733,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",This Is Martin Bonner,"Two men, at opposite ends of the social spectrum, find themselves starting new lives in the same, small town and form an unlikely friendship.",[],Sometimes You Have to Lose Your Life in Order to Find It,Released,http://www.montereymedia.com/theatrical/films/this_is_martin_bonner.html,http://www.imdb.com/title/tt1798291/?ref_=fn_tt_tt_1,0.0,estranged daughter|friendship|nevada|prisoner|unlikely friendship,Chad Hartigan,Jan Haley,Paul Eenhoorn,Demetrius Grosse,234,3.0,1438,695.0,571.0,69.0
18292,George Washington,Drama,0,241816.0,0,2.058834,7.5,2000-10-01,90.0,89.0,2.35,2000.0,Unrated,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,36,75.0,76.0,6246,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",George Washington,A delicately told and deceptively simple story of a group of children in a depressed small town who band together to cover up a tragic mistake.,"[{""id"": 10183, ""name"": ""independent film""}]",,Released,,http://www.imdb.com/title/tt0262432/?ref_=fn_tt_tt_1,0.0,cover up|north carolina|redemption|small town|teenager,David Gordon Green,Paul Schneider,Eddie Rouse,Damian Jewan Lee,451,234.0,642,552.0,61.0,15.0
125537,Smiling Fish & Goat On Fire,Comedy|Romance,0,277233.0,0,0.00734,7.6,1999-09-16,90.0,90.0,1.85,1999.0,R,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.0,1,21.0,26.0,2631,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Smiling Fish & Goat On Fire,"Two brothers share a house in LA's Fairfax district: Tony's a feckless actor, Chris is an accountant. Both are in relationships on rocky ground. As these emotions swirl, Tony meets his US Postal Service letter carrier, a single mom named Kathy who's come to LA from Wyoming with her daughter, a budding actress. Chris meets Anna, an Italian beauty working in the States for a few months wrangling animals on movie sets. Chris also befriends Clive, an aging and crusty man whose longing for his recently-deceased wife is a portrait of true love. Can Clive's example help Chris sort out his love life, and can Tony grow up enough to see the possibilities with Kathy and her daughter?",[],"two brothers, four women and the search for Magnetic Perfection",Released,,http://www.imdb.com/title/tt0162348/?ref_=fn_tt_tt_1,5.0,accountant|actor|animal in title|mail carrier|single parent,Kevin Jordan,Derick Martini,Christa Miller,Ion Overman,0,4.0,20814,20000.0,467.0,113.0
228550,Raymond Did It,Horror,0,,0,0.160779,3.2,2011-03-27,83.0,83.0,2.35,2011.0,Unrated,[],[],3.2,8,2.0,6.0,192,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Raymond Did It,"Mentally challenged Raymond Rourke gets blamed and framed by several kids after they accidentally kill his younger brother Bryce. Six years later, Raymond escapes from the state mental hospital he's been locked up in so he can exact a harsh revenge on the folks who killed his brother and set him up.","[{""id"": 6270, ""name"": ""high school""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 13130, ""name"": ""teenager""}]",Mom's Pretty Mad At Me,Released,https://www.facebook.com/pages/Raymond-Did-It/205521879470,http://www.imdb.com/title/tt1716760/?ref_=fn_tt_tt_1,0.0,blood|independent film|mutilation|violence,Travis Legge,Elissa Dowling,Patricia Raven,Lindsay Felton,239,138.0,619,307.0,114.0,76.0
13963,The Last Waltz,Documentary|Music,0,321952.0,321952,3.277287,8.2,1978-05-01,117.0,117.0,1.85,1978.0,PG,"[{""name"": ""FM Productions"", ""id"": 12601}, {""name"": ""Last Waltz Inc."", ""id"": 12602}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.9,64,71.0,113.0,12611,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Last Waltz,"Martin Scorsese's rockumentary intertwines footage from ""The Band's"" incredible farewell tour with probing backstage interviews and featured performances by Eric Clapton, Bob Dylan, Joni Mitchell, Ringo Starr and other rock legends.","[{""id"": 1228, ""name"": ""1970s""}, {""id"": 6027, ""name"": ""music""}]",It Started as a Concert. It Became a Celebration.,Released,http://www.mgm.com/#/our-titles/1092/The-Last-Waltz/,http://www.imdb.com/title/tt0077838/?ref_=fn_tt_tt_1,0.0,band|final concert|guitar|interview|thanksgiving,Martin Scorsese,Ringo Starr,Levon Helm,Bob Dylan,0,17000.0,2783,725.0,572.0,476.0
290391,"Run, Hide, Die",Horror|Thriller,50000,,0,0.595809,3.7,2015-09-01,75.0,75.0,2.35,2012.0,,"[{""name"": ""Little Big Film Company"", ""id"": 26004}, {""name"": ""Abundant Productions"", ""id"": 31866}, {""name"": ""Faith vs. Fate Productions"", ""id"": 31867}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3.5,2,7.0,5.0,106,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Run, Hide, Die","On the anniversary weekend of the death of a young women's husband, five girls head out to a cabin to help their friend move past her husband's death. As the party continues a dark secret begins to unravel and a hideous past crawls out to seek revenge.","[{""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}]","Five girls, one secret. Revenge stalks them in the night.",Released,,http://www.imdb.com/title/tt2442662/?ref_=fn_tt_tt_1,0.0,,Collin Joseph Neal,Julianne Gabert,Thomas Brophy,Ronee Collins,225,14.0,638,252.0,132.0,130.0
44770,The Exploding Girl,Drama,0,24705.0,0,0.611081,6.3,2009-04-22,79.0,80.0,,2009.0,Unrated,[],[],6.4,15,61.0,10.0,1516,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Exploding Girl,"On a summer break from college, Ivy, a young epileptic woman, struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.","[{""id"": 10183, ""name"": ""independent film""}]",,Released,,http://www.imdb.com/title/tt1294161/?ref_=fn_tt_tt_1,0.0,friend|hospital|low budget film|ring|stoned,Bradley Rust Gray,Zoe Kazan,Mark Rendall,Jordan Scovel,377,2.0,1054,962.0,72.0,20.0
40769,Mutual Appreciation,Comedy,500000,,0,0.123068,6.9,2005-03-01,109.0,109.0,1.66,2005.0,R,[],[],6.1,8,52.0,23.0,1578,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mutual Appreciation,"Alan is a musician who leaves a busted-up band for New York, and a new musical voyage. He tries to stay focused and fends off all manner of distractions, including the attraction to his good friend's girlfriend. Film of the ""Mumblecore"" genre.","[{""id"": 4048, ""name"": ""musician""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 171993, ""name"": ""mumblecore""}]",,Released,,http://www.imdb.com/title/tt0446747/?ref_=fn_tt_tt_1,0.0,friendship|guitarist|mumblecore|musician|new york,Andrew Bujalski,Andrew Bujalski,Kate Dollenmayer,Justin Rice,91,26.0,38,26.0,6.0,3.0
42151,Down Terrace,Comedy|Crime|Drama,31192,9609.0,10000,1.330379,6.5,2009-09-01,93.0,89.0,,2009.0,R,[],"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6.3,26,53.0,22.0,2646,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Down Terrace,"After serving jail time for a mysterious crime, Bill and Karl get out of jail and become preoccupied with figuring out who turned them in to the police. On top of that, the ""family business"" is on the rocks, and the motley crew of criminals who operate out of Down Terrace aren't feeling terribly trusting of one another. It might look like an ordinary house, but at Down Terrace, the walls are closing in..","[{""id"": 9826, ""name"": ""murder""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 33421, ""name"": ""crime family""}]",You're only as good as the people you know.,Released,http://downterrace.blogspot.com/,http://www.imdb.com/title/tt1489167/?ref_=fn_tt_tt_1,4.0,black comedy,Ben Wheatley,Michael Smiley,Tony Way,David Schaal,535,214.0,365,177.0,95.0,59.0
42497,Pink Narcissus,Drama|Fantasy,27000,8231.0,0,0.027811,6.7,1971-01-01,65.0,64.0,1.37,1971.0,Not Rated,"[{""name"": ""Strand Releasing"", ""id"": 3923}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.0,9,8.0,16.0,803,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Pink Narcissus,An erotic poem set in the fantasies of a young male prostitute.,"[{""id"": 1566, ""name"": ""dream""}, {""id"": 13059, ""name"": ""prostitution""}]",A unique experience in visual fantasy!,Released,,http://www.imdb.com/title/tt0067580/?ref_=fn_tt_tt_1,1.0,male frontal nudity|male pubic hair|male rear nudity|pubic hair|street hustler,James Bidgood,Don Brooks,Bobby Kendall,,85,0.0,0,0.0,0.0,
33693,Funny Ha Ha,Comedy|Drama,0,,76901,0.362633,6.4,2002-09-20,85.0,85.0,1.37,2002.0,,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.3,8,43.0,61.0,1894,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Funny Ha Ha,"Unsure of what to do next, 23-year-old Marnie tries her best to navigate life after college in this romantic comedy. Still partying like there's no tomorrow, Marnie drags herself out of bed for her miserable temp job and can't decide whether she's wasting her time going after best buddy Alex, who doesn't seem to be interested.","[{""id"": 171993, ""name"": ""mumblecore""}]",,Released,,http://www.imdb.com/title/tt0327753/?ref_=fn_tt_tt_1,1.0,mumblecore,Andrew Bujalski,Andrew Bujalski,Kate Dollenmayer,Justin Rice,108,26.0,40,26.0,6.0,3.0
185465,Manito,Drama|Family,0,,0,0.039264,7.0,2002-01-15,79.0,78.0,1.78,2002.0,,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.5,2,28.0,21.0,493,en,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Manito,"Fifteen years ago, their Washington Heights neighborhood was dubbed the crack-cocaine capital of the world, but today it is transforming into one of the most vibrant, Spanish-speaking communities in the United States. While the drug dealers continue to disappear, their violent legacy still casts a shadow over the neighborhood and its residents. Junior, an ex-convict struggling to get his life back on track, is a product of this legacy. His younger brother Manny, the salutatorian of his high school class, embodies the hope of the future. On the night of his graduation party, Manny finds himself faced with an ill-fated decision that could change his life forever",[],,Released,,http://www.imdb.com/title/tt0298050/?ref_=fn_tt_tt_1,0.0,ex convict|graduation|manhattan new york city|older brother is bad influence|washington heights manhattan new york city,Eric Eason,Franky G,Panchito Gómez,Casper Martinez,61,3.0,243,93.0,46.0,42.0
38780,Rampage,Action|Crime|Thriller,0,,0,7.101197,6.3,2009-08-14,80.0,85.0,2.35,2009.0,R,"[{""name"": ""Boll Kino Beteiligungs GmbH & Co. KG"", ""id"": 1062}, {""name"": ""Brightlight Pictures"", ""id"": 1063}, {""name"": ""Pitchblack Pictures Inc."", ""id"": 5723}, {""name"": ""Event Film Distribution"", ""id"": 22793}, {""name"": ""Amok Productions"", ""id"": 22794}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",6.0,131,58.0,129.0,15091,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Rampage,"The boredom of small town life is eating Bill Williamson alive. Feeling constrained and claustrophobic in the meaningless drudgery of everyday life and helpless against overwhelming global dissolution, Bill begins a descent into madness. His shockingly violent plan will shake the very foundations of society by painting the streets red with blood.","[{""id"": 10022, ""name"": ""rampage""}, {""id"": 14546, ""name"": ""massacre""}, {""id"": 17987, ""name"": ""killing spree""}]",Vengeance is ruthless.,Released,,http://www.imdb.com/title/tt1337057/?ref_=fn_tt_tt_1,0.0,death|first part|killing spree|massacre|murder,Uwe Boll,Matt Frewer,Katharine Isabelle,Michael Paré,0,892.0,3197,986.0,918.0,492.0
