rank,stock_id,name,industry,is_cyclical,date,revenue,prev_max_revenue,is_ath,ath_margin,ath_streak,months_since_prev_ath,ttm_revenue,is_ttm_ath,ttm_margin,ttm_yoy,yoy,base_revenue,base_pct,base_ratio,cagr_2y,n_months,g1_ath,g2_ttm_ath,g3_yoy,g4_base,g5_cagr,verdict,score,gates_passed
208,2556,模擬2556,半導體業,False,2026-05-01,41768554,46521403.0,False,-10.216478208965452,0,6,504696333.0,True,2.3330540528355703,24.015697921336333,38.02,30262166,66.66666666666666,0.8900695436914189,25.252079277287653,48,False,True,True,False,True,假突破·低基期,,3
209,1085,模擬1085,電腦及週邊設備業,False,2026-05-01,71940176,101087846.0,False,-28.834000479147615,0,6,842502927.0,False,-3.5507997168989447,3.3609755077075976,37.98,52138393,27.77777777777778,0.7285988437014731,9.967483180962876,48,False,False,True,False,False,假突破·低基期,,1
210,1640,模擬1640,金融保險業,False,2026-05-01,165262157,184767992.0,False,-10.556934017013075,0,5,2015232096.0,True,2.2993553597011607,27.348068352456224,37.76,119966322,72.22222222222221,0.9237842002131591,25.594474443342907,48,False,True,True,True,True,高YoY·未創新高,,4
211,1100,模擬1100,居家生活,False,2026-05-01,127141955,137072002.0,False,-7.244402106274039,0,6,1454418226.0,True,2.4535634549788465,27.545380871907277,37.73,92311469,77.77777777777779,0.9497487164462506,29.816279824648607,48,False,True,True,True,True,高YoY·未創新高,,4
212,2532,模擬2532,電子零組件業,False,2026-05-01,101182185,115638166.0,False,-12.501046583530218,0,5,1229982615.0,True,2.2904431335275977,26.812623268187163,37.4,73640949,75.0,0.9014906078749099,25.853712477012223,48,False,True,True,True,True,高YoY·未創新高,,4
213,1599,模擬1599,汽車工業,False,2026-05-01,23000579,28193291.0,False,-18.418254186785077,0,15,274039807.0,True,2.3317590796217535,11.562240322154071,37.27,16756234,55.55555555555556,0.8196000035119634,15.07759867617462,48,False,True,True,False,True,假突破·低基期,,3
214,2577,模擬2577,鋼鐵工業,True,2026-05-01,10914915,23834078.0,False,-54.20458471269583,0,6,193185549.0,True,1.5437614470311445,71.46997722207765,36.81,7977931,33.33333333333333,0.8207618748388014,-3.646060876920265,48,False,True,True,False,False,排除·週期股,,2
215,1433,模擬1433,農業科技業,False,2026-05-01,142971175,155391605.0,False,-7.9929864937040795,0,4,1658960482.0,True,2.3597326682394337,25.311897677018756,36.52,104726612,77.77777777777779,0.9293562279226663,27.312274701700744,48,False,True,True,True,True,高YoY·未創新高,,4
216,1028,模擬1028,半導體業,False,2026-05-01,108388938,110860185.0,False,-2.229156482104011,0,6,1225048427.0,True,2.4109232566457584,23.584852954496704,36.25,79549263,77.77777777777779,0.9647042490425464,29.237759973221156,48,False,True,True,True,True,高YoY·未創新高,,4
217,2056,模擬2056,居家生活,False,2026-05-01,113861698,123136725.0,False,-7.532299563757283,0,6,1334252398.0,True,2.3224930219827966,25.89844982576517,36.24,83577136,77.77777777777779,0.9035240781661594,31.748476249910883,48,False,True,True,True,True,高YoY·未創新高,,4
218,2886,兆豐金,金融保險,False,2026-05-01,190034391,200694745.0,False,-5.311725526246336,0,7,2173946001.0,True,2.378423535871188,28.80893548900334,36.2,139529957,80.55555555555556,0.9937514997440446,29.673358910509084,48,False,True,True,True,True,高YoY·未創新高,,4
219,1190,模擬1190,觀光事業,False,2026-05-01,50710752,63784687.0,False,-20.496980725169976,0,6,662304335.0,True,2.070195012176468,12.105160018294736,36.03,37277848,13.88888888888889,0.7489827321184365,15.495659238914605,48,False,True,True,False,True,假突破·低基期,,3
220,1681,模擬1681,電子通路業,False,2026-05-01,57975638,92519492.0,False,-37.336839246804345,0,23,723306563.0,False,-5.205342479865793,0.3472679023437175,35.94,42648617,16.666666666666664,0.7881739870753386,2.5810973745178156,48,False,False,True,False,False,假突破·低基期,,1
221,2444,模擬2444,電器電纜,False,2026-05-01,94805201,128436659.0,False,-26.18524824754278,0,4,1077581013.0,True,2.38036169373097,6.992631930206938,35.92,69751250,30.555555555555557,0.8333082150663177,10.210442930341124,48,False,False,True,False,False,假突破·低基期,,1
222,2309,模擬2309,電機機械,False,2026-05-01,72552787,98100188.0,False,-26.042152946740526,0,14,871919958.0,False,-6.6301206826844155,1.2554483553018692,35.78,53435171,19.444444444444446,0.7092323883037223,-0.47149647112553206,48,False,False,True,False,False,假突破·低基期,,1
223,2731,雄獅,觀光餐旅,False,2026-05-01,130646224,147247708.0,False,-11.274527953942748,0,5,1568802852.0,True,2.2412700942222363,26.862091071339744,35.73,96255895,77.77777777777779,0.9387762552079142,27.857341821282766,48,False,True,True,True,True,高YoY·未創新高,,4
224,1451,模擬1451,紡織纖維,False,2026-05-01,61651113,67461271.0,False,-8.612583062658274,0,5,722751549.0,True,2.2785631011623675,23.959412741229634,35.35,45549645,75.0,0.9366985304309093,28.690579059008936,48,False,True,True,True,True,高YoY·未創新高,,4
225,1055,模擬1055,其他業,False,2026-05-01,56124241,79060887.0,False,-29.011369427211207,0,43,642311035.0,False,-12.862529215394392,-1.5615567723139767,35.21,41510042,19.444444444444446,0.7049843771645958,-7.625204874270031,48,False,False,True,False,False,假突破·低基期,,1
226,1704,模擬1704,半導體業,False,2026-05-01,120185224,129327354.0,False,-7.0689840294729915,0,6,1382581962.0,True,2.3119159770609743,27.736887515241083,35.13,88943376,80.55555555555556,0.9828062234996524,29.525510523339292,48,False,True,True,True,True,高YoY·未創新高,,4
227,2348,模擬2348,食品工業,False,2026-05-01,156837000,180769500.0,False,-13.239235601138466,0,6,1881538270.0,True,2.2113631326780236,22.954260064213972,35.05,116129546,72.22222222222221,0.8802341648813361,21.604898178658782,48,False,True,True,False,True,假突破·低基期,,3
228,1224,模擬1224,綠能環保,False,2026-05-01,48124138,65341179.0,False,-26.349449556152027,0,4,670440699.0,True,1.8951852448934492,17.05034373612262,34.97,35654370,16.666666666666664,0.72877214338577,12.527789524718024,48,False,True,True,False,False,假突破·低基期,,2
229,1390,模擬1390,數位雲端,False,2026-05-01,72232693,99438083.0,False,-27.359125577672295,0,7,787657241.0,False,-1.1509584676515194,7.275400927314557,34.97,53515630,55.55555555555556,0.8803855107080244,10.961842799766174,48,False,False,True,False,False,假突破·低基期,,1
230,2526,模擬2526,綜合,False,2026-05-01,9143132,10269627.0,False,-10.969190993986444,0,5,106782129.0,True,2.2589331303977334,27.110393401799836,34.77,6784280,77.77777777777779,0.952127599480702,34.66704196135695,48,False,True,True,True,True,高YoY·未創新高,,4
231,1715,模擬1715,電機機械,False,2026-05-01,21006704,23127178.0,False,-9.168753749376602,0,6,245274015.0,True,2.2540220479859263,31.17484146766174,34.66,15600041,80.55555555555556,0.9811811213449291,31.930575047348576,48,False,True,True,True,True,高YoY·未創新高,,4
232,1835,模擬1835,電器電纜,False,2026-05-01,62674113,83076301.0,False,-24.558373151447842,0,5,820700604.0,True,2.00171551422319,14.701465693299042,34.59,46568412,22.22222222222222,0.7664795681707329,17.700268347094728,48,False,True,True,False,True,假突破·低基期,,3
233,1364,模擬1364,電器電纜,False,2026-05-01,9703032,10784657.0,False,-10.029294394805511,0,14,80462611.0,False,-18.291573263794668,-13.766955654450863,34.44,7217121,50.0,0.9088805536006059,-0.16831003714748993,48,False,False,True,True,False,假突破·兩年無成長,,2
234,2506,模擬2506,資訊服務業,False,2026-05-01,72607639,79844724.0,False,-9.063948921659492,0,6,860543966.0,True,2.2072151768665504,30.107738369049386,34.4,54023768,77.77777777777779,0.9605108579939119,27.8298154624415,48,False,True,True,True,True,高YoY·未創新高,,4
235,1345,模擬1345,生技醫療業,False,2026-05-01,64088030,72632407.0,False,-11.763863202275537,0,6,771964132.0,True,2.1684650954158613,31.527350059282753,34.35,47703549,77.77777777777779,0.9674593402223483,28.001927833537476,48,False,True,True,True,True,高YoY·未創新高,,4
236,1399,模擬1399,運動休閒,False,2026-05-01,129551890,149711179.0,False,-13.465453371387849,0,6,1598553289.0,True,2.1058482583708127,29.8358376443987,34.14,96583057,77.77777777777779,0.9299172405628423,28.986242860841305,48,False,True,True,True,True,高YoY·未創新高,,4
237,1630,模擬1630,電器電纜,False,2026-05-01,143941633,159702313.0,False,-9.868786308686717,0,6,1650390231.0,True,2.2698579844175892,28.401987260004514,34.13,107311569,83.33333333333334,0.989560396503704,29.640137447105474,48,False,True,True,True,True,高YoY·未創新高,,4
238,1538,模擬1538,電器電纜,False,2026-05-01,63106429,67282194.0,False,-6.206344876327908,0,4,725112798.0,True,2.2619476778751757,24.276256419131983,34.08,47067548,77.77777777777779,0.9467614079504001,25.58889385866008,48,False,True,True,True,True,高YoY·未創新高,,4
239,1540,模擬1540,食品工業,False,2026-05-01,147982430,161332307.0,False,-8.274769789289627,0,6,1750556654.0,True,2.189516439686101,27.26292790491991,33.95,110474937,80.55555555555556,0.946083446517292,31.74993901881107,48,False,True,True,True,True,高YoY·未創新高,,4
240,1557,模擬1557,電腦及週邊設備業,False,2026-05-01,104119513,110347280.0,False,-5.643788410552575,0,3,1125929816.0,True,2.3833351762118538,18.332706698421998,33.64,77909504,72.22222222222221,0.9800805690229784,44.201315925187146,48,False,True,True,True,True,高YoY·未創新高,,4
241,2881,富邦金,金融保險,False,2026-05-01,45195210,48736575.0,False,-7.266339499646824,0,4,532432907.0,True,2.1672686561018395,27.444587375369768,33.32,33900740,80.55555555555556,0.9596108605310789,28.103437265577025,48,False,True,True,True,True,高YoY·未創新高,,4
242,6472,保瑞,生技醫療業,False,2026-05-01,54371508,61075454.0,False,-10.976498021611103,0,6,637107876.0,True,2.167676714472333,27.31494256985063,33.09,40854083,80.55555555555556,0.9555008551228806,24.108820648165707,48,False,True,True,True,True,高YoY·未創新高,,4
243,1943,模擬1943,塑膠工業,True,2026-05-01,18818097,48086454.0,False,-60.86611626633979,0,5,410098206.0,True,1.1486576658552572,62.19145141319462,32.89,14160967,19.444444444444446,0.5688322578812935,-30.061904997566824,48,False,True,True,False,False,排除·週期股,,2
244,1050,模擬1050,文化創意業,False,2026-05-01,56022045,61013142.0,False,-8.180363830467874,0,4,650172378.0,True,2.1769015950836135,26.508600199940723,32.85,42169978,80.55555555555556,0.9663917555304874,29.68722826874375,48,False,True,True,True,True,高YoY·未創新高,,4
245,1022,模擬1022,文化創意業,False,2026-05-01,105259144,122642356.0,False,-14.173905791568453,0,5,1245920166.0,True,2.1244483236880773,30.893747234410075,32.67,79340835,80.55555555555556,0.9704173571420088,31.13766310986219,48,False,True,True,True,True,高YoY·未創新高,,4
246,1515,模擬1515,運動休閒,False,2026-05-01,143321095,154065774.0,False,-6.974085626571414,0,5,1645322263.0,True,2.1776865537976198,28.531010043451268,32.39,108254768,80.55555555555556,0.999739335798839,31.449291235983967,48,False,True,True,True,True,高YoY·未創新高,,4
247,1426,模擬1426,居家生活,False,2026-05-01,58022778,84419513.0,False,-31.26852319084096,0,8,762229497.0,True,1.4190599951130256,35.38770662080781,32.38,43830707,63.888888888888886,1.0062599586246261,17.929693300920402,48,False,True,True,True,True,高YoY·未創新高,,4
248,1871,模擬1871,建材營造業,False,2026-05-01,103216416,134427147.0,False,-23.217580448984755,0,4,1360800400.0,True,1.8902406379247338,13.758055244354605,32.38,77971209,25.0,0.7848443283349614,10.636659104679392,48,False,True,True,False,False,假突破·低基期,,2
249,2384,模擬2384,電器電纜,False,2026-05-01,106887814,146744933.0,False,-27.160814472551497,0,5,1360353698.0,True,1.956318368468657,16.607097775328718,32.31,80785607,44.44444444444444,0.8729374219166666,37.063844623817175,48,False,True,True,False,True,假突破·低基期,,3
250,1096,模擬1096,食品工業,False,2026-05-01,134616613,144235882.0,False,-6.669123429355805,0,6,1567351876.0,True,2.140813096438654,29.484655718619045,32.28,101765813,83.33333333333334,0.9967870391470693,31.187849712889104,48,False,True,True,True,True,高YoY·未創新高,,4
251,2116,模擬2116,水泥工業,True,2026-05-01,5087474,13757906.0,False,-63.02145108419843,0,44,104328000.0,False,-2.1045201085280407,49.86963332922056,32.06,3852356,19.444444444444446,0.6318084518056046,-17.420996627378106,48,False,False,True,False,False,排除·週期股,,1
252,2103,模擬2103,電子通路業,False,2026-05-01,170548425,193519014.0,False,-11.869939043819233,0,5,2049419924.0,True,2.0534891506219566,27.854852058563885,31.89,129310623,77.77777777777779,0.9544694646051456,29.685460176471178,48,False,True,True,True,True,高YoY·未創新高,,4
253,2481,強茂,汽車工業,False,2026-05-01,175402068,191495394.0,False,-8.40402772298534,0,5,2055068922.0,True,2.096531390802192,28.734831192604716,31.68,133201648,83.33333333333334,0.985719079406456,29.143717041400173,48,False,True,True,True,True,高YoY·未創新高,,4
254,1427,模擬1427,運動休閒,False,2026-05-01,19294465,22410151.0,False,-13.903012076982435,0,6,239199953.0,True,1.9652688322513878,25.01534299703867,31.4,14684148,72.22222222222221,0.9060127661736596,21.25500956099826,48,False,True,True,True,True,高YoY·未創新高,,4
255,2172,模擬2172,運動休閒,False,2026-05-01,24826640,36423577.0,False,-31.83909422185526,0,5,342670310.0,True,1.7605065452701352,12.607254188440065,31.37,18898276,13.88888888888889,0.7506258864598211,8.98334348584784,48,False,True,True,False,False,假突破·低基期,,2
256,1700,模擬1700,電子商務,False,2026-05-01,109470693,125620854.0,False,-12.85627384765271,0,6,1304085775.0,True,2.043669667668535,22.734295231411174,31.33,83353242,75.0,0.9526771979672568,26.965034231872732,48,False,True,True,True,True,高YoY·未創新高,,4
257,2579,模擬2579,文化創意業,False,2026-05-01,102135976,129424487.0,False,-21.084503892992057,0,6,1303271777.0,True,1.903904933984757,14.822748237389249,31.3,77786511,36.11111111111111,0.8260050783167101,17.504670103809318,48,False,True,True,False,True,假突破·低基期,,3
258,2346,模擬2346,電器電纜,False,2026-05-01,44271291,47301415.0,False,-6.405990180209198,0,5,506501852.0,True,2.126705763301673,24.443514898329276,31.28,33723801,80.55555555555556,0.9863270180617302,27.127874891627645,48,False,True,True,True,True,高YoY·未創新高,,4
259,1686,模擬1686,電器電纜,False,2026-05-01,165646903,183058416.0,False,-9.511451797987803,0,6,1973945907.0,True,2.0384423090442194,31.376801767487827,31.24,126212992,83.33333333333334,0.9930685638418995,29.317190512594294,48,False,True,True,True,True,高YoY·未創新高,,4
260,1062,模擬1062,資訊服務業,False,2026-05-01,104638283,117641423.0,False,-11.053198497947447,0,7,1241355795.0,True,2.0433069213891653,26.62035157538396,31.16,79781475,83.33333333333334,0.9850780170020113,29.90032931619371,48,False,True,True,True,True,高YoY·未創新高,,4
261,1037,模擬1037,電機機械,False,2026-05-01,108570757,130236110.0,False,-16.635442351587436,0,29,1060740802.0,True,2.1459757025978687,20.0198511330443,31.09,82819812,61.111111111111114,1.0611699153238427,19.156459222835174,48,False,True,True,True,True,高YoY·未創新高,,4
262,1664,模擬1664,居家生活,False,2026-05-01,111072960,123779544.0,False,-10.265495888399778,0,6,1268666782.0,True,2.117658225066954,23.962147404148638,31.04,84764066,80.55555555555556,0.9823714106824046,30.31285922392939,48,False,True,True,True,True,高YoY·未創新高,,4
263,1088,模擬1088,電子零組件業,False,2026-05-01,123640677,136741464.0,False,-9.58069821455181,0,5,1487198534.0,True,1.9996261811521476,23.949578088705394,30.86,94485265,77.77777777777779,0.9154211416890993,23.83536757391205,48,False,True,True,True,True,高YoY·未創新高,,4
264,1719,模擬1719,汽車工業,False,2026-05-01,51906996,73564788.0,False,-29.4404328331647,0,41,656353778.0,True,1.78905087125234,10.092928279367875,30.8,39683485,22.22222222222222,0.7854781292500213,12.8860652871418,48,False,True,True,False,False,假突破·低基期,,2
265,1552,模擬1552,電子商務,False,2026-05-01,79120264,90289263.0,False,-12.370240523504993,0,6,960042847.0,True,1.9753759492764145,29.92818510319555,30.73,60523171,80.55555555555556,0.9771574846297282,26.84894560442195,48,False,True,True,True,True,高YoY·未創新高,,4
266,1475,模擬1475,電機機械,False,2026-05-01,32670388,36869110.0,False,-11.388183766844385,0,5,387096939.0,True,2.022383213170209,25.159904358711806,30.7,24996990,80.55555555555556,0.9800495709953514,26.704290703349407,48,False,True,True,True,True,高YoY·未創新高,,4
267,1076,模擬1076,金融保險業,False,2026-05-01,187141158,209571450.0,False,-10.702933056959807,0,6,2204662948.0,True,2.0333961589217298,30.082655667785495,30.68,143205022,80.55555555555556,0.9811034086499162,29.908802088922037,48,False,True,True,True,True,高YoY·未創新高,,4
268,1335,模擬1335,電機機械,False,2026-05-01,137031909,151043651.0,False,-9.276617658030528,0,5,1631084249.0,True,2.0103597946200535,27.82478378690616,30.65,104887466,80.55555555555556,0.9706516894395362,27.750245683590123,48,False,True,True,True,True,高YoY·未創新高,,4
269,1648,模擬1648,半導體業,False,2026-05-01,90738445,102643544.0,False,-11.59848786982648,0,4,1119385635.0,True,1.937622761328095,26.624546960340155,30.63,69461246,77.77777777777779,0.9403172363074935,26.754119482156646,48,False,True,True,True,True,高YoY·未創新高,,4
270,1645,模擬1645,化學生技醫療,False,2026-05-01,50390011,60636113.0,False,-16.897689335726383,0,6,536911617.0,False,-0.6257400124324852,15.498430943988462,30.6,38582503,61.111111111111114,1.0711106509477542,13.436570062045616,48,False,False,True,True,False,假突破·兩年無成長,,2
271,1780,模擬1780,紡織纖維,False,2026-05-01,18629366,24586661.0,False,-24.22978459742866,0,7,237206271.0,True,1.874773976689359,10.104835274083213,30.6,14264123,30.555555555555557,0.7826275626936114,14.99081319568516,48,False,True,True,False,False,假突破·低基期,,2
272,2489,模擬2489,生技醫療業,False,2026-05-01,100840826,110666021.0,False,-8.878240051659581,0,6,1206581513.0,True,1.9955239728978835,29.87875660293733,30.56,77234277,83.33333333333334,0.9877904769545596,31.169625185848936,48,False,True,True,True,True,高YoY·未創新高,,4
273,2528,模擬2528,半導體業,False,2026-05-01,136545283,156071992.0,False,-12.511347327456424,0,5,1601462675.0,True,2.034290763413793,28.62023852239888,30.52,104616402,83.33333333333334,0.992963102473463,31.45053759366132,48,False,True,True,True,True,高YoY·未創新高,,4
274,2052,模擬2052,食品工業,False,2026-05-01,87753115,93878398.0,False,-6.524699111290754,0,7,1026125619.0,True,2.0391770300040246,22.845015724565542,30.49,67246758,77.77777777777779,0.971456762058689,28.22476266761882,48,False,True,True,True,True,高YoY·未創新高,,4
275,2317,鴻海,電腦及週邊設備業,False,2026-05-01,150511682,164762441.0,False,-8.649276445230624,0,5,1794972848.0,True,1.9963852752522548,25.090685794733748,30.45,115378502,77.77777777777779,0.9597406487238114,24.823458338723214,48,False,True,True,True,True,高YoY·未創新高,,4
276,1651,模擬1651,通信網路業,False,2026-05-01,102586292,173130288.0,False,-40.74618994453472,0,6,1396107143.0,True,1.7423445870845988,14.189273783392187,30.39,78677862,30.555555555555557,0.7907600136388703,8.63716269204502,48,False,True,True,False,False,假突破·低基期,,2
277,2478,模擬2478,電器電纜,False,2026-05-01,45265126,52036682.0,False,-13.013043375824774,0,4,541389370.0,True,1.9871482103568594,28.809643807170858,30.38,34716533,80.55555555555556,0.9885610751424729,30.527231838343226,48,False,True,True,True,True,高YoY·未創新高,,4
278,1545,模擬1545,運動休閒,False,2026-05-01,48866875,92795719.0,False,-47.339300210605614,0,31,714219955.0,False,-13.991565486517521,-9.366050175276053,30.22,37527447,5.555555555555555,0.5638727824575582,-8.408827448389323,48,False,False,True,False,False,假突破·低基期,,1
279,1652,模擬1652,電子零組件業,False,2026-05-01,65343290,74142768.0,False,-11.868289028540179,0,5,781391700.0,True,1.9767022078694296,30.335506990950446,30.17,50196902,80.55555555555556,0.989565111434619,28.799014896505003,48,False,True,True,True,True,高YoY·未創新高,,4
280,2546,模擬2546,建材營造業,False,2026-05-01,164606579,187950354.0,False,-12.420181448554224,0,5,2004645544.0,True,1.9387224430897465,26.809669476745835,30.14,126481211,75.0,0.9482191072424905,28.42215332074676,48,False,True,True,True,True,高YoY·未創新高,,4
281,2031,新光鋼,鋼鐵工業,True,2026-05-01,9217478,19147474.0,False,-51.86060573838618,0,5,161723365.0,False,-1.372678717196274,59.380318130765964,27.28,7241727,33.33333333333333,0.8226477487660386,-19.03861058590216,48,False,False,False,False,False,排除·週期股,,0
282,2402,模擬2402,半導體業,False,2026-05-01,124069765,113890695.0,True,8.93757826308812,1,5,1073984275.0,False,-0.3367267640487337,5.287231001854398,26.46,98111192,88.88888888888889,1.1292879161911646,80.85597072201305,48,True,False,False,True,True,創高·YoY未達門檻,,3
283,2071,模擬2071,通信網路業,False,2026-05-01,37711500,36364700.0,True,3.703591669943651,1,6,345478443.0,True,2.0402214309957367,19.593239294619092,22.42,30803905,97.22222222222221,1.308188897470549,26.29925407952145,48,True,True,False,True,True,創高·YoY未達門檻,,4
284,1360,模擬1360,鋼鐵工業,True,2026-05-01,36281679,99559105.0,False,-63.55764849432908,0,5,694285871.0,True,0.9439693403939797,57.84038185573179,21.8,29789121,27.77777777777778,0.7819088769999127,-13.663955168421193,48,False,True,False,False,False,排除·週期股,,1
285,1710,東聯,化學工業,True,2026-05-01,16294283,31423471.0,False,-48.14613891635332,0,28,268023068.0,False,-5.2117929156369485,47.840379713204854,21.51,13410033,30.555555555555557,0.8322915801314676,-13.00874563993666,48,False,False,False,False,False,排除·週期股,,0
286,1887,模擬1887,橡膠工業,True,2026-05-01,23089664,59646593.0,False,-61.28921563047197,0,6,451932754.0,True,0.711085951976842,61.24145753811317,16.04,19898724,33.33333333333333,0.791623355826625,-21.17247935342639,48,False,True,False,False,False,排除·週期股,,1
287,1109,信大,水泥工業,True,2026-05-01,47072973,136817051.0,False,-65.59422041628422,0,5,1038256162.0,True,0.49985957109468515,59.20562371678748,12.32,41908963,22.22222222222222,0.8127649454318882,-25.558306559802656,48,False,True,False,False,False,排除·週期股,,1
288,2014,中鴻,鋼鐵工業,True,2026-05-01,29337669,84418636.0,False,-65.24740224421537,0,43,638260629.0,True,0.10418849229034688,45.240699904744844,6.72,27490737,22.22222222222222,0.6928581883453867,-17.420239944595505,48,False,True,False,False,False,排除·週期股,,1
289,2333,模擬2333,造紙工業,True,2026-05-01,26786220,75487908.0,False,-64.5158798148175,0,42,587402929.0,False,-0.5736029872104087,72.6326554405451,6.61,25126574,33.33333333333333,0.959786674465185,-25.38788964130765,48,False,False,False,False,False,排除·週期股,,0
290,2002,中鋼,鋼鐵工業,True,2026-05-01,33124269,91507389.0,False,-63.80153628905312,0,5,784994775.0,True,0.23859216669874783,69.68314436208209,5.98,31255791,27.77777777777778,0.7862735136967178,-19.237868074956342,48,False,True,False,False,False,排除·週期股,,1
291,5609,中菲行,航運業,True,2026-05-01,49784040,119807804.0,False,-58.446746924766266,0,4,1033454073.0,True,0.2555205276960182,60.42597063515742,5.59,47150083,27.77777777777778,0.8735660526493164,-23.249928317542846,48,False,True,False,False,False,排除·週期股,,1
292,5608,四維航,航運業,True,2026-05-01,46822880,115705101.0,False,-59.53257065131468,0,6,905882278.0,True,0.2581842072405527,69.1460203422804,5.24,44490058,36.11111111111111,0.967428314150071,-14.069900375890821,48,False,True,False,False,False,排除·週期股,,1
293,1104,環泥,水泥工業,True,2026-05-01,55037470,138049819.0,False,-60.13216793859034,0,7,1114945735.0,True,0.05636480754591666,68.18229950966364,1.15,54409387,38.88888888888889,1.1248595912463106,-22.84799642762273,48,False,True,False,False,False,排除·週期股,,1
294,2010,春源,鋼鐵工業,True,2026-05-01,5463250,15282121.0,False,-64.25070839316088,0,43,122835230.0,True,0.013205610326894046,64.51347743018201,0.3,5447031,30.555555555555557,0.8097803124750058,-20.95212824218189,48,False,True,False,False,False,排除·週期股,,1
295,1468,模擬1468,造紙工業,True,2026-05-01,27242204,73657661.0,False,-63.015111218370066,0,8,584393843.0,False,-0.9422407562606039,62.11155661744736,-4.72,28590647,36.11111111111111,1.017793757857998,-24.549054905522482,48,False,False,False,False,False,排除·週期股,,0
296,1414,模擬1414,航運業,True,2026-05-01,24430698,79825732.0,False,-69.39495900895716,0,9,663807904.0,False,-0.5066562510156913,76.0368708787181,-6.78,26207701,25.0,0.9424742680785506,-37.7081782425807,48,False,False,False,False,False,排除·週期股,,0
297,1303,南亞,塑膠工業,True,2026-05-01,6073367,16043536.0,False,-62.14446117115329,0,28,127608981.0,False,-2.4196719413559054,68.98216545256581,-7.88,6593234,41.66666666666667,0.9872213057346418,-26.169863247977034,48,False,False,False,True,False,排除·週期股,,1
298,1054,模擬1054,玻璃陶瓷,True,2026-05-01,34665745,107999414.0,False,-67.90191380112489,0,5,831954878.0,False,-0.3938530507965665,69.7094262013009,-8.67,37955381,36.11111111111111,0.9425727866310424,-14.85872448122696,48,False,False,False,False,False,排除·週期股,,0
299,1616,模擬1616,鋼鐵工業,True,2026-05-01,36245683,94970218.0,False,-61.83468484825422,0,44,745207487.0,False,-0.6067789811762148,54.625406463147996,-11.15,40795050,36.11111111111111,0.9838466896939647,-22.690396236227205,48,False,False,False,False,False,排除·週期股,,0
300,1878,模擬1878,化學工業,True,2026-05-01,35418381,98637070.0,False,-64.09222110916312,0,6,808561334.0,False,-0.5583016887363179,55.27856140772543,-11.36,39957937,30.555555555555557,0.8554294723855635,-21.8559614765652,48,False,False,False,False,False,排除·週期股,,0
301,1970,模擬1970,橡膠工業,True,2026-05-01,24072756,76294944.0,False,-68.44777027426613,0,7,553604790.0,False,-0.6444822240212811,85.44870003394995,-12.98,27663784,41.66666666666667,1.1086063614400743,-24.340045104522044,48,False,False,False,True,False,排除·週期股,,1
302,2253,模擬2253,玻璃陶瓷,True,2026-05-01,11410397,34430534.0,False,-66.85965718684469,0,44,245518139.0,False,-11.6192365573485,41.732397161201874,-13.0,13114705,33.33333333333333,0.8280749287335993,-26.947590879029093,48,False,False,False,False,False,排除·週期股,,0
303,1102,亞泥,水泥工業,True,2026-05-01,46136815,143768073.0,False,-67.90885901350295,0,6,1160981901.0,False,-2.184717415925419,67.43239013986447,-14.38,53888574,36.11111111111111,0.9954059019508292,-26.099778158977028,48,False,False,False,False,False,排除·週期股,,0
304,1477,模擬1477,玻璃陶瓷,True,2026-05-01,31313713,118092683.0,False,-73.48378222552535,0,6,913330492.0,False,-3.01043127968178,80.80480693114349,-15.15,36906081,27.77777777777778,0.8561932556590095,-34.76342906352732,48,False,False,False,False,False,排除·週期股,,0
305,1151,模擬1151,油電燃氣業,True,2026-05-01,1886097,5728496.0,False,-67.07517994251894,0,29,43149315.0,False,-10.059077429107866,62.12103746787492,-15.3,2226779,38.88888888888889,1.0432969017753504,-30.981561559786673,48,False,False,False,False,False,排除·週期股,,0
306,2343,模擬2343,玻璃陶瓷,True,2026-05-01,41116415,108959760.0,False,-62.26458740364333,0,44,939660622.0,False,-0.8088472310296968,73.24250822242257,-15.71,48778811,41.66666666666667,1.1518229500602568,-25.054954350343582,48,False,False,False,True,False,排除·週期股,,1
307,1309,台達化,塑膠工業,True,2026-05-01,8830259,23569965.0,False,-62.53596897577065,0,5,203492464.0,False,-3.8557320306819243,51.04078339019517,-15.77,10483386,38.88888888888889,1.0151544201893155,-23.701891577417367,48,False,False,False,False,False,排除·週期股,,0
308,1110,東泥,水泥工業,True,2026-05-01,31924331,76095162.0,False,-58.0468322020262,0,32,386426343.0,False,-41.64914186506987,-35.21610783510744,-16.49,38229617,44.44444444444444,0.7343056113381149,33.286896582034096,48,False,False,False,False,True,排除·週期股,,1
309,2262,模擬2262,油電燃氣業,True,2026-05-01,34025702,72561457.0,False,-53.10774699576388,0,15,433477142.0,False,-34.17332148736874,-23.209188941011494,-17.88,41434400,47.22222222222222,0.8261497540187479,39.45355255876406,48,False,False,False,False,True,排除·週期股,,1
310,2280,模擬2280,水泥工業,True,2026-05-01,14047172,55658752.0,False,-74.76197094753401,0,5,408429242.0,False,-7.355716609976993,68.28800537098616,-18.04,17138426,30.555555555555557,0.8654724053699667,-29.43954126557282,48,False,False,False,False,False,排除·週期股,,0
