"def_priority","def_action","def_domain","def_is_noise","def_severity","def_normalized_key","def_canonical_key","def_occurrences","def_distinct_values","def_groups","def_projects","def_sample_values","def_sample_files"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_29_cachedir","pythontools_29_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_29_wheelhousedir","pythontools_29_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_3_cachedir","pythontools_3_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_3_wheelhousedir","pythontools_3_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_30_cachedir","pythontools_30_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_30_wheelhousedir","pythontools_30_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_31_cachedir","pythontools_31_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_31_wheelhousedir","pythontools_31_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_32_cachedir","pythontools_32_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_32_wheelhousedir","pythontools_32_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_33_cachedir","pythontools_33_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_33_wheelhousedir","pythontools_33_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_34_cachedir","pythontools_34_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_34_wheelhousedir","pythontools_34_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_35_cachedir","pythontools_35_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_35_wheelhousedir","pythontools_35_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_36_cachedir","pythontools_36_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_36_wheelhousedir","pythontools_36_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_37_cachedir","pythontools_37_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_37_wheelhousedir","pythontools_37_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_4_cachedir","pythontools_4_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_4_wheelhousedir","pythontools_4_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_5_cachedir","pythontools_5_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_5_wheelhousedir","pythontools_5_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_6_cachedir","pythontools_6_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_6_wheelhousedir","pythontools_6_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_7_cachedir","pythontools_7_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_7_wheelhousedir","pythontools_7_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_8_cachedir","pythontools_8_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_8_wheelhousedir","pythontools_8_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_9_cachedir","pythontools_9_cachedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_cache || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_cache","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","pythontools_9_wheelhousedir","pythontools_9_wheelhousedir","2","2","PATH_IO","UNKNOWN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_193915\_supportive_wheelhouse || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_master_orchestrator\RUN_20260610_201023\_supportive_wheelhouse","NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","registry_dir","registry_dir","4","2","PATH_IO","UNKNOWN;VEF","Join-Path $def_PARAM_OUT_ROOT ""_supportive_registry"" || Join-Path $def_RUN_ROOT ""registry""","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VeritasNexusCore.ps1"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","registrydir","registrydir","4","2","PATH_IO","VIA","Join-Path $SysRoot ""registry"" || Join-Path $SupportiveModulesRoot ""_nexus_registry""","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1; Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","HIGH","report_dir","report_dir","7","4","PATH_IO","UNKNOWN;VDF;VEF","os.path.join(OUTPUT_DIR, ""reports"") || Join-Path $def_PARAM_OUT_ROOT ""_supportive_reports"" || Join-Path $def_RUN_ROOT ""report"" || Join-Path $def_PARAM_OUT_ROOT ""_reports""","Invoke-NexusCore-ExternalBridge.ps1; Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VeritasNexusCore.ps1; VDF_MDL001_TWEquityEngine.py"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","reportdir","reportdir","4","2","PATH_IO","VIA","Join-Path $RunRoot ""report"" || Join-Path $runDir ""reports""","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1; Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","HIGH","root","path.root","31","8","PATH_IO","VEF;VIA","|| C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics || ""C:\Users\tonyk\OneDrive\Desktop\VeritasIntelligenceAnalytics"" || ""C:\Users\tonyk\OneDrive\Desktop\VeritasIntelligenceAnalytics\modules\vetf"" || C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module || Split-Path -Parent $BaseRoot || ""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics"" || ""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module""","Invoke-VIA-ALL.ps1; Invoke-VIA-FinishProject-SafeFast.ps1; Invoke-VIA-PanoramaHardGateSafeFix.ps1; Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1; VIA_ActiveETF_Control.ps1; VIA_ActiveETF_PackList (1).json; VIA_ActiveETF_PackList.json; VIA_DeployAll.ps1; VIA_EngineForge_Config.template.json; VIA_EngineForge_Config.v062.template.json; Veritas_EngineForge_Methodology_v2.docx"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","rows","rows","11","2","GENERAL;PATH_IO","UNKNOWN;VEF;VIA;VPL","'<path d=""M3 5h18M3 12h18M3 19h18""/>', flow:'<rect x=""4"" y=""4"" width=""6"" height=""6"" rx=""1""/><rect x=""14"" y=""14"" width=""6"" height=""6"" rx=""1""/><path d=""M10 7h4a2 2 0 0 1 2 2v5""/>', ||","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1; Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1; VeritasPulse_App (3).html"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","rules_2","rules_2","2","2","GENERAL;PATH_IO","UNKNOWN;VRN","Rows where AccountRaw looks like period only and ValueRaw is one number => HEADER_OR_VALUE_FRAGMENT_ROUTE || No global PATH modification.","NEXUSCORE_EXTERNAL_BRIDGE_CONTRACT.json; VIS_VRN_TableGeometryReconstructorPolicy_v0101.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","HIGH","run_dir","run_dir","4","4","PATH_IO","VIA;VIS","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_index_seal_runs\SUPPORTIVE_FINAL_INDEX_SEAL_V032_20260523_085959 || Join-Path $def_ROOT ""_via_project_finish_runs\$def_RUN_ID"" || Join-Path $def_ROOT ""_via_panorama_hardgate_runs\$def_RUN_ID"" || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_via_safe_polyglot_optimizer\RUN_20260619_132723_VIA_SAFE_POLYGLOT_OPTIMIZER_v0102","Invoke-VIA-FinishProject-SafeFast.ps1; Invoke-VIA-PanoramaHardGateSafeFix.ps1; VIA_SAFE_POLYGLOT_OPTIMIZER_REGISTRY.json; VIS_Supportive_Module_Index.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","rundir","rundir","7","3","PATH_IO","VIA","Join-Path $OutputRoot ""RUN_${stamp}_VIA_SAFE_POLYGLOT_OPTIMIZER_$script:def_VERSION"" || || def_NewRunDirectory","Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","runroot","runroot","4","2","PATH_IO","UNKNOWN;VIA","Join-Path $RunsDir ""RUN_$Stamp"" || C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_hydra_three_rounds\RUN_20260610_202238","Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1; NEXUSCORE_HYDRA_THREE_ROUND_MASTER_REPORT.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","sandboxdir","sandboxdir","2","2","PATH_IO","VIA","|| Join-Path $RunDir ""sandbox""","Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","script","script","13","2","GENERAL;PATH_IO","VEF;VIA","def_ExcludePathRegex ||","VEF.docx; VIA_EnvDetect_Phase1b.ps1; VIA_EnvDetect_Phase1c.ps1"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","scriptpath","scriptpath","8","2","PATH_IO","UNKNOWN;VEF;VIA","|| """"","Invoke-VIA-SafePolyglotOptimizer.ps1; Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; VIA_SSOT_PanoramicAugmenter_v2.ps1"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","seal_path","seal_path","4","2","PATH_IO","VIA","seal_path, || sys.argv[2]","VETF_VIA_HardGate_SealEngine.py; VETF_VIA_RuntimeImportFirewall.py; VIA_HardGate_SealEngine.py; VIA_RuntimeImportFirewall.py"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","HIGH","source_file","path.source_file","54","44","PATH_IO","UNKNOWN;VIA;VIS;VRN","VIA_Runtime_Bridge_All_in_One.py || VIA_RuntimeImportFirewall.py || VIA_Supportive_Runtime_HardGate_Bridge.py || VIA_RegistryCore_v1.py || VIA_SSOT_Unified.py || VIS_Supportive_Module_Index.html || VIS_Supportive_Module_Index.json || VIA_HardGate_SealEngine.py","VETF_VIA_HardGate_SealEngine.py.freeze.lock.json; VETF_VIA_RegistryCore_v1.py.freeze.lock.json; VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json; VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json; VETF_VIA_SSOT_Unified.py.freeze.lock.json; VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json; VIA_HardGate_SealEngine.py.freeze.lock.json; VIA_RegistryCore_v1.py.freeze.lock.json; VIA_RuntimeImportFirewall.py.freeze.lock.json; VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json; VIA_..."
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","HIGH","source_path","path.source_path","53","43","PATH_IO","UNKNOWN;VIA;VIS;VRN","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\VIA_Runtime_Bridge_All_in_One.py || C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\VIA_RuntimeImportFirewall.py || C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\VIA_Supportive_Runtime_HardGate_Bridge.py || C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\VIA_RegistryCore_v1.py || C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\VIA_SSOT_Unified.py || C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\html_reports\VIS_Supportive_Module_Index.html || C:\Users\tonyk\OneDrive\VeritasIntell...","VETF_VIA_HardGate_SealEngine.py.freeze.lock.json; VETF_VIA_RegistryCore_v1.py.freeze.lock.json; VETF_VIA_RuntimeImportFirewall.py.freeze.lock.json; VETF_VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json; VETF_VIA_SSOT_Unified.py.freeze.lock.json; VETF_VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json; VIA_HardGate_SealEngine.py.freeze.lock.json; VIA_RegistryCore_v1.py.freeze.lock.json; VIA_RuntimeImportFirewall.py.freeze.lock.json; VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json; VIA_..."
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","supportive_dir","supportive_dir","6","3","PATH_IO","VEF;VIS;VRN","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules || C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module || Join-Path $MODULE_ROOT ""supportive_module""","Invoke-VRN-Guarded-Entry-v217.ps1; Invoke-VRN-PURE-NOHANG-v2192.ps1; VIA_EngineForge_Config.template.json; VIA_EngineForge_Config.v062.template.json; VIS_Supportive_Module_Index.json"
"P1","PATH_NORMALIZATION_REVIEW","PATH_IO","False","MEDIUM","supportive_root","supportive_root","7","3","PATH_IO","VIA","Path(r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module"") || Join-Path $def_ROOT ""supportive_module"" || ""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module""","Invoke-VIA-FinishProject-SafeFast.ps1; Invoke-VIA-PanoramaHardGateSafeFix.ps1; Invoke-VIA-SupportiveHardGate.ps1; VETF_VIA_Runtime_Bridge_All_in_One.py; VIA_Runtime_Bridge_All_in_One.py; VIA_Supportive_Runtime_HardGate_Bridge.py"
