canonical_family,symbol,date,value,source,unit,frequency,description,route,vdf_mapping_gate,vdf_mapping_policy,vdf_target_table,vdf_seeded_at,vdf_original_row_hash,_vdf_overlap_existing,_vdf_dryrun_action,_vdf_dryrun_policy,_vdf_dryrun_at,_vdf_key_repair_gate,_vdf_key_repair_policy,_vdf_key_repair_at,_vdf_key_repair_row_hash
VDF_Global_Commodity,STEEL,2026-06-02,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,56d9bd37d5c6d037,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,7aba3149bedbc50d
VDF_Global_Commodity,STEEL,2026-06-03,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,348f2d77d1f984b6,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,0a2fdca4e8a3d443
VDF_Global_Commodity,STEEL,2026-06-04,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,effbe9b4a4e02568,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,443032122f6d0c68
VDF_Global_Commodity,STEEL,2026-06-05,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,e5968e77e8c85060,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,d7eba90fef735fe0
VDF_Global_Commodity,STEEL,2026-06-06,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,751374545aa7d59f,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,d5e4bbe1de54eee1
VDF_Global_Commodity,STEEL,2026-06-07,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,2e28489319df7bab,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,ee2d019a0ca1dce4
VDF_Global_Commodity,STEEL,2026-06-08,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,587050c546c2fc6f,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,ce8a945ab4e618df
VDF_Global_Commodity,STEEL,2026-06-09,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,dbe71981a6e3cd04,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,cfb6a3387dccc028
VDF_Global_Commodity,STEEL,2026-06-10,,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,284322b2697ecb17,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,89417dc9425daf41
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,FEF,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,8ed97111ad0a8683,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,42f9df51ebccba9b
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,FCPO,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,b6c324f1982f4025,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,5c432cb916e2ba8e
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,3,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,57eb5cd28b5ac54e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,3ca0adbc22328635
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,RS,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,a6f7896282f27654,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,38ad7bb9496da01b
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,BTC,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,8881531c4db276fc,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,d793256e6f2c1e3c
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,CT,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,87b1ad27576725bf,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,e54a642a9d026457
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,NID,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,b0e761cec4a31790,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,abb0ebc7aa78bba2
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,PBD,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,e4c42bf85705583b,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,1b749fe176ce5582
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,SND,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,abd3206346ff4d85,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,c378188e5e6349be
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,ZSD,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,34e6a213b7c37244,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,1a924826133447e2
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,AHD,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,ea39f86f0cc205f2,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,2dafab58d90aee34
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,CAD,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,b599eda556917203,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,226e352b2217a00f
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,S,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,5ef2551ad8ff5d40,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,f1a0c536f23053e7
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,W,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,ec5bc834d2fb249d,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,80eab4f0b85846c6
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,C,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,fc3703242831a527,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,723f69f28b501d15
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,BO,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,1937058cf9dcbf3f,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,93c10f2b31f3b455
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,SM,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,d87aedb292159a7a,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,1efb94b8fde6e15d
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,TRB,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,55530a7c487ccd7e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,60116cf179378aac
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,HG,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,5dad3acfb3118f55,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,fcb16fb6016cb0ee
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,NG,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,e59bb77d090bf232,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,3279f06a781d6672
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,CL,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,04ca49f8705f8c53,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,226381be59f0dc0c
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,SI,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,c5c416e5c0ab2b85,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,21c23fa25e37777e
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,GC,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,36fc04e0f35fc7f3,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,5aeb38c2b48a4082
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,LHC,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,8d821f09e50a682b,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,682f8227b50d6361
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,OIL,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,1fe60eee3883231c,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,689379a5b9948623
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,XAU,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,d4f7a2bcee11bda6,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,eb2b5a508767c0bc
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,XAG,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,204b222caaaa9b53,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,3f873b2cc6e150cf
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,XPT,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,3d573dfd72c901dc,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,f17db636a3c1d16a
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,XPD,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,086b94f981eb0da1,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,e895d655ea94de5f
VDF_Global_Commodity,COMMODITY_FUTURES,2026-06-10,EUA,futures_foreign_commodity_subscribe_exchange_symbol,,,COMMODITY_FUTURES,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:19,e6a8902b447aab14,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1,REPAIR_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:10:05,80fcb6c45313296c
