def_path,def_exists,def_file_name,def_ext,def_project,def_file_role,def_size_bytes,def_sha12,def_status,def_encoding,def_error,def_param_count,def_json_valid,def_json_error,def_csv_valid,def_csv_error,def_columns
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.ConfigPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.ConfigPath_BaseDir.stdout.log,.log,VDF,CONFIG_TEMPLATE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stderr.log,.log,VDF,CONFIG_TEMPLATE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stdout.log,.log,VDF,CONFIG_TEMPLATE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.InputJson_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.InputJson_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.RootPath_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer.RootPath_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.RootPath_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer.RootPath_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131549_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VDF_SupportiveTools_Implement_Summary.json,True,VDF_SupportiveTools_Implement_Summary.json,.json,VDF,REPORT,22871,65c745ff0fda,OK,utf-8-sig,,290,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VDF_SupportiveTools_Implement.log,True,VDF_SupportiveTools_Implement.log,.log,VDF,SOURCE,13188,96214fee7ff1,OK,utf-8-sig,,63,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.ConfigPath_BaseDir.stderr.log,True,VeritasNexusCore.ConfigPath_BaseDir.stderr.log,.log,VDF,CONFIG_TEMPLATE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.ConfigPath_BaseDir.stdout.log,True,VeritasNexusCore.ConfigPath_BaseDir.stdout.log,.log,VDF,CONFIG_TEMPLATE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.InputJson_BaseDir.stderr.log,True,VeritasNexusCore.InputJson_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.InputJson_BaseDir.stdout.log,True,VeritasNexusCore.InputJson_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.InputJson_StaticValidation_BaseDir.stderr.log,True,VeritasNexusCore.InputJson_StaticValidation_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.InputJson_StaticValidation_BaseDir.stdout.log,True,VeritasNexusCore.InputJson_StaticValidation_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.JsonPath_BaseDir.stderr.log,True,VeritasNexusCore.JsonPath_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.JsonPath_BaseDir.stdout.log,True,VeritasNexusCore.JsonPath_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.RootPath_InputJson.stderr.log,True,VeritasNexusCore.RootPath_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.RootPath_InputJson.stdout.log,True,VeritasNexusCore.RootPath_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.TargetRoot_InputJson.stderr.log,True,VeritasNexusCore.TargetRoot_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VeritasNexusCore.TargetRoot_InputJson.stdout.log,True,VeritasNexusCore.TargetRoot_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.ConfigPath_BaseDir.stderr.log,True,VIA_PolyglotCheckTestRepair_v0101.ConfigPath_BaseDir.stderr.log,.log,VDF,CONFIG_TEMPLATE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.ConfigPath_BaseDir.stdout.log,True,VIA_PolyglotCheckTestRepair_v0101.ConfigPath_BaseDir.stdout.log,.log,VDF,CONFIG_TEMPLATE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.InputJson_BaseDir.stderr.log,True,VIA_PolyglotCheckTestRepair_v0101.InputJson_BaseDir.stderr.log,.log,VDF,TEST_VALIDATION,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.InputJson_BaseDir.stdout.log,True,VIA_PolyglotCheckTestRepair_v0101.InputJson_BaseDir.stdout.log,.log,VDF,TEST_VALIDATION,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.InputJson_StaticValidation_BaseDir.stderr.log,True,VIA_PolyglotCheckTestRepair_v0101.InputJson_StaticValidation_BaseDir.stderr.log,.log,VDF,TEST_VALIDATION,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.InputJson_StaticValidation_BaseDir.stdout.log,True,VIA_PolyglotCheckTestRepair_v0101.InputJson_StaticValidation_BaseDir.stdout.log,.log,VDF,TEST_VALIDATION,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.JsonPath_BaseDir.stderr.log,True,VIA_PolyglotCheckTestRepair_v0101.JsonPath_BaseDir.stderr.log,.log,VDF,TEST_VALIDATION,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.JsonPath_BaseDir.stdout.log,True,VIA_PolyglotCheckTestRepair_v0101.JsonPath_BaseDir.stdout.log,.log,VDF,TEST_VALIDATION,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.RootPath_InputJson.stderr.log,True,VIA_PolyglotCheckTestRepair_v0101.RootPath_InputJson.stderr.log,.log,VDF,TEST_VALIDATION,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.RootPath_InputJson.stdout.log,True,VIA_PolyglotCheckTestRepair_v0101.RootPath_InputJson.stdout.log,.log,VDF,TEST_VALIDATION,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.TargetRoot_InputJson.stderr.log,True,VIA_PolyglotCheckTestRepair_v0101.TargetRoot_InputJson.stderr.log,.log,VDF,TEST_VALIDATION,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_PolyglotCheckTestRepair_v0101.TargetRoot_InputJson.stdout.log,True,VIA_PolyglotCheckTestRepair_v0101.TargetRoot_InputJson.stdout.log,.log,VDF,TEST_VALIDATION,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.ConfigPath_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.ConfigPath_BaseDir.stderr.log,.log,VDF,CONFIG_TEMPLATE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.ConfigPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.ConfigPath_BaseDir.stdout.log,.log,VDF,CONFIG_TEMPLATE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.InputJson_StaticValidation_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.JsonPath_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.RootPath_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer_AIO_v0102.TargetRoot_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stderr.log,.log,VDF,CONFIG_TEMPLATE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.ConfigPath_BaseDir.stdout.log,.log,VDF,CONFIG_TEMPLATE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.InputJson_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
