"AssetID","FileName","FullPath","Extension","AssetType","VisualRole","SizeKB","ModifiedAt","Sha256","IsDuplicate","DuplicateGroup","Status"
"VAP_AST_003353","page14_img4_22773E5539__DELETE_CANDIDATE__cef7126a.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img4_22773E5539__DELETE_CANDIDATE__cef7126a.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","122.3","2025-12-11 16:38:56","22773E553929FFA5D96A953C937436447BFB2A9EDBA7796760FECEBC19EB6C2B","True","DUP_0169","DUPLICATE_REVIEW"
"VAP_AST_003354","page14_img5__DELETE_CANDIDATE__554684e5.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img5__DELETE_CANDIDATE__554684e5.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","38.91","2025-12-11 16:38:20","659B6C38EC724AF8698C126B156AD8736FCBECA7E7FE15E713FA6A14ACAF46F5","True","DUP_0464","DUPLICATE_REVIEW"
"VAP_AST_003355","page14_img5_7176A95FFC__DELETE_CANDIDATE__360b0d2c.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img5_7176A95FFC__DELETE_CANDIDATE__360b0d2c.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","97.03","2025-12-11 16:38:56","7176A95FFC37F4F959F09903A656E928B0E23670C1BBF39867A4A9151AC8A950","True","DUP_0513","DUPLICATE_REVIEW"
"VAP_AST_003356","page14_img6__DELETE_CANDIDATE__ba15f5e5.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img6__DELETE_CANDIDATE__ba15f5e5.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","14.68","2025-12-11 16:38:20","8D2F97C494B2A05D317FFDFF97785AE20CC88BAEC563B4182F8A1113662DBD31","True","DUP_0645","DUPLICATE_REVIEW"
"VAP_AST_003357","page14_img7__DELETE_CANDIDATE__9e249a7c.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img7__DELETE_CANDIDATE__9e249a7c.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.12","2025-12-11 16:38:20","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","True","DUP_0876","DUPLICATE_REVIEW"
"VAP_AST_003358","page14_img7_66E624D97A__DELETE_CANDIDATE__4924af4a.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img7_66E624D97A__DELETE_CANDIDATE__4924af4a.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","189.55","2025-12-11 16:38:56","66E624D97AC8F02A83E6C8A3E5421965588B9F65256847FC28A1D241E52B72BB","True","DUP_0474","DUPLICATE_REVIEW"
"VAP_AST_003359","page14_img8_53FDDD5585__DELETE_CANDIDATE__64661b85.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img8_53FDDD5585__DELETE_CANDIDATE__64661b85.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","48.33","2025-12-11 16:38:56","53FDDD5585E1A594EAA4B11CEC822FB3BBC83295D8D70DC43A1DFAA7E55F93C4","True","DUP_0394","DUPLICATE_REVIEW"
"VAP_AST_003360","page15_img1__DELETE_CANDIDATE__4781c909.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img1__DELETE_CANDIDATE__4781c909.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","18.99","2025-12-11 16:38:12","930CD63F64332DE4280F8D746D04F872CE794595817F3B4B5605477F18997B91","True","DUP_0675","DUPLICATE_REVIEW"
"VAP_AST_003361","page15_img1__DELETE_CANDIDATE__759770da.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img1__DELETE_CANDIDATE__759770da.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","93.8","2025-12-11 16:39:12","13C579E7A2263AE4434E718A9624EF230E297EA3C49F357C2B83274125B4EF0D","True","DUP_0090","DUPLICATE_REVIEW"
"VAP_AST_003362","page15_img1__DELETE_CANDIDATE__9a4c4cdc.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img1__DELETE_CANDIDATE__9a4c4cdc.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","68.8","2025-12-11 16:38:56","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","True","DUP_0122","DUPLICATE_REVIEW"
"VAP_AST_003363","page15_img1__DELETE_CANDIDATE__cfa05096.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img1__DELETE_CANDIDATE__cfa05096.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","172.98","2025-12-11 16:38:20","01EE109EA8B31AFDE727350CD4E5CD3664FD78BE0C89B9A3D83BE19463A22E37","True","DUP_0010","DUPLICATE_REVIEW"
"VAP_AST_003364","page15_img1__DELETE_CANDIDATE__f2b7bdf4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img1__DELETE_CANDIDATE__f2b7bdf4.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","16.82","2025-12-11 16:38:26","5B72332186577597B2A6085FB4ABAB74FC34FF51E7785DC1FA1AEECB1723316B","True","DUP_0419","DUPLICATE_REVIEW"
"VAP_AST_003365","page15_img1_D1BCDE8A15__DELETE_CANDIDATE__6681e8f0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img1_D1BCDE8A15__DELETE_CANDIDATE__6681e8f0.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","906.69","2025-12-11 16:39:00","D1BCDE8A159328DEF9981EF4F3BE71D804A8BADCBD9897491F3F96DB24E41F56","True","DUP_0933","DUPLICATE_REVIEW"
"VAP_AST_003366","page15_img10_6D40AEB63A__DELETE_CANDIDATE__6740d01f.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img10_6D40AEB63A__DELETE_CANDIDATE__6740d01f.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","4.9","2025-12-11 16:39:12","6D40AEB63A9D82DE0C895365E99F591F4313DC3E5EF3069E41F1DC04BECAEFBE","True","DUP_0502","DUPLICATE_REVIEW"
"VAP_AST_003367","page15_img11_03E626499C__DELETE_CANDIDATE__e9505c8a.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img11_03E626499C__DELETE_CANDIDATE__e9505c8a.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","1.73","2025-12-11 16:39:12","03E626499CFFABFDCF7D0684150DEAC3C555F3A0E12E188AB751711B52FDAB38","True","DUP_0021","DUPLICATE_REVIEW"
"VAP_AST_003368","page15_img12_DC7BEDDEEE__DELETE_CANDIDATE__6bc5d550.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img12_DC7BEDDEEE__DELETE_CANDIDATE__6bc5d550.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","8.07","2025-12-11 16:39:12","DC7BEDDEEE2C85C1407DA6DFCA4C2E61E2C937A3F04FA33369B829167BAE8343","True","DUP_0978","DUPLICATE_REVIEW"
"VAP_AST_003369","page15_img2__DELETE_CANDIDATE__3cd543e0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img2__DELETE_CANDIDATE__3cd543e0.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","5.54","2025-12-11 16:38:56","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","True","DUP_0490","DUPLICATE_REVIEW"
"VAP_AST_003370","page15_img2__DELETE_CANDIDATE__43639ce8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img2__DELETE_CANDIDATE__43639ce8.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","255.01","2025-12-11 16:38:20","F8D6421B19D79226A51E23FB263E795550F65A1BF7E83186911E69B2866F53B9","True","DUP_1094","DUPLICATE_REVIEW"
"VAP_AST_003371","page15_img2__DELETE_CANDIDATE__bd60629e.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img2__DELETE_CANDIDATE__bd60629e.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.12","2025-12-11 16:38:26","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","True","DUP_0876","DUPLICATE_REVIEW"
"VAP_AST_003372","page15_img2_E3B0C44298__DELETE_CANDIDATE__0f76d446.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img2_E3B0C44298__DELETE_CANDIDATE__0f76d446.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0","2025-12-11 16:39:12","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","DUP_1005","DUPLICATE_REVIEW"
"VAP_AST_003373","page15_img3__DELETE_CANDIDATE__ae52cf30.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img3__DELETE_CANDIDATE__ae52cf30.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","122.49","2025-12-11 16:38:20","21F3CD1BB315198A74C0D1D20C33260B93DB9906D072F918E9A3FD3515CED3FC","True","DUP_0166","DUPLICATE_REVIEW"
"VAP_AST_003374","page15_img3__DELETE_CANDIDATE__be520983.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img3__DELETE_CANDIDATE__be520983.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.52","2025-12-11 16:38:56","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","True","DUP_0966","DUPLICATE_REVIEW"
"VAP_AST_003375","page15_img3_C12841D2C9__DELETE_CANDIDATE__6edcedf1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img3_C12841D2C9__DELETE_CANDIDATE__6edcedf1.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","7.08","2025-12-11 16:39:12","C12841D2C9A100E68414E126DEF5C2C1A4DEB597A76E11DF0B80B7AE37FA90D0","True","DUP_0855","DUPLICATE_REVIEW"
"VAP_AST_003376","page15_img4__DELETE_CANDIDATE__1c77889f.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img4__DELETE_CANDIDATE__1c77889f.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.52","2025-12-11 16:38:56","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","True","DUP_0966","DUPLICATE_REVIEW"
"VAP_AST_003377","page15_img4__DELETE_CANDIDATE__9d0e1dbe.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img4__DELETE_CANDIDATE__9d0e1dbe.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","335.57","2025-12-11 16:38:20","91635C08D7FFD83B922ECB90281B8D191BDB7665CE2B7E7E07BCAF7434D408BC","True","DUP_0667","DUPLICATE_REVIEW"
"VAP_AST_003378","page15_img4_DCF3B0B644__DELETE_CANDIDATE__523b3657.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img4_DCF3B0B644__DELETE_CANDIDATE__523b3657.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","7.33","2025-12-11 16:39:12","DCF3B0B6449F918BC920404E966230AC8CE7F720F057CB1936111E286753446D","True","DUP_0980","DUPLICATE_REVIEW"
"VAP_AST_003379","page15_img5__DELETE_CANDIDATE__6074609b.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img5__DELETE_CANDIDATE__6074609b.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","38.91","2025-12-11 16:38:20","659B6C38EC724AF8698C126B156AD8736FCBECA7E7FE15E713FA6A14ACAF46F5","True","DUP_0464","DUPLICATE_REVIEW"
"VAP_AST_003380","page15_img5__DELETE_CANDIDATE__e8a2b108.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img5__DELETE_CANDIDATE__e8a2b108.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.52","2025-12-11 16:38:56","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","True","DUP_0966","DUPLICATE_REVIEW"
"VAP_AST_003381","page15_img5_BFAE0E8256__DELETE_CANDIDATE__7798697b.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img5_BFAE0E8256__DELETE_CANDIDATE__7798697b.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","3.19","2025-12-11 16:39:12","BFAE0E8256508890789651C0DC33B690F1AE170989B077E3CAF7CAD53823CFA6","True","DUP_0847","DUPLICATE_REVIEW"
"VAP_AST_003382","page15_img6__DELETE_CANDIDATE__6f872c97.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img6__DELETE_CANDIDATE__6f872c97.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","14.68","2025-12-11 16:38:20","8D2F97C494B2A05D317FFDFF97785AE20CC88BAEC563B4182F8A1113662DBD31","True","DUP_0645","DUPLICATE_REVIEW"
"VAP_AST_003383","page15_img6_69066F1D43__DELETE_CANDIDATE__68c0e1d8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img6_69066F1D43__DELETE_CANDIDATE__68c0e1d8.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","5.03","2025-12-11 16:39:12","69066F1D439C3B494C6229E6691A2D04863C53DAB3EC2A2A9A6DC7D7F776A20B","True","DUP_0483","DUPLICATE_REVIEW"
"VAP_AST_003384","page15_img7__DELETE_CANDIDATE__67496268.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img7__DELETE_CANDIDATE__67496268.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.12","2025-12-11 16:38:20","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","True","DUP_0876","DUPLICATE_REVIEW"
"VAP_AST_003385","page15_img7_43A086D054__DELETE_CANDIDATE__93b199bf.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img7_43A086D054__DELETE_CANDIDATE__93b199bf.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","3.67","2025-12-11 16:39:12","43A086D0548F3E6816A355B9561FAF784AE5E5605C216D78FB138BBF3641EBFD","True","DUP_0317","DUPLICATE_REVIEW"
"VAP_AST_003386","page15_img8_FED28B77A5__DELETE_CANDIDATE__099d0101.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img8_FED28B77A5__DELETE_CANDIDATE__099d0101.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","4.02","2025-12-11 16:39:12","FED28B77A5F80DC6F68D57C9FBBD60E59CB6F0EDEC51CEE4C5031A1B153FD96E","True","DUP_1131","DUPLICATE_REVIEW"
"VAP_AST_003387","page15_img9_BF351BB250__DELETE_CANDIDATE__9ae33c59.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img9_BF351BB250__DELETE_CANDIDATE__9ae33c59.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","5.69","2025-12-11 16:39:12","BF351BB250FB5E73C401D58D7B456375D62EE53462BF1B9E4E1363F60C4EB258","True","DUP_0846","DUPLICATE_REVIEW"
"VAP_AST_003388","page16_img1__DELETE_CANDIDATE__1e941db3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img1__DELETE_CANDIDATE__1e941db3.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","172.98","2025-12-11 16:38:22","01EE109EA8B31AFDE727350CD4E5CD3664FD78BE0C89B9A3D83BE19463A22E37","True","DUP_0010","DUPLICATE_REVIEW"
"VAP_AST_003389","page16_img1__DELETE_CANDIDATE__33f5dea4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img1__DELETE_CANDIDATE__33f5dea4.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","18.99","2025-12-11 16:38:12","930CD63F64332DE4280F8D746D04F872CE794595817F3B4B5605477F18997B91","True","DUP_0675","DUPLICATE_REVIEW"
"VAP_AST_003390","page16_img1__DELETE_CANDIDATE__45438bde.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img1__DELETE_CANDIDATE__45438bde.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","16.82","2025-12-11 16:38:26","5B72332186577597B2A6085FB4ABAB74FC34FF51E7785DC1FA1AEECB1723316B","True","DUP_0419","DUPLICATE_REVIEW"
"VAP_AST_003391","page16_img1__DELETE_CANDIDATE__5b84e2d8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img1__DELETE_CANDIDATE__5b84e2d8.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","68.8","2025-12-11 16:38:56","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","True","DUP_0122","DUPLICATE_REVIEW"
"VAP_AST_003392","page16_img2__DELETE_CANDIDATE__6238c59d.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img2__DELETE_CANDIDATE__6238c59d.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","255.01","2025-12-11 16:38:22","F8D6421B19D79226A51E23FB263E795550F65A1BF7E83186911E69B2866F53B9","True","DUP_1094","DUPLICATE_REVIEW"
"VAP_AST_003393","page16_img2__DELETE_CANDIDATE__d7e1bc06.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img2__DELETE_CANDIDATE__d7e1bc06.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","5.54","2025-12-11 16:38:56","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","True","DUP_0490","DUPLICATE_REVIEW"
"VAP_AST_003394","page16_img2__DELETE_CANDIDATE__ffad21e8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img2__DELETE_CANDIDATE__ffad21e8.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.12","2025-12-11 16:38:26","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","True","DUP_0876","DUPLICATE_REVIEW"
"VAP_AST_003395","page16_img2_47734DF6A7__DELETE_CANDIDATE__348c2a90.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img2_47734DF6A7__DELETE_CANDIDATE__348c2a90.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","1.18","2025-12-11 16:39:12","47734DF6A7246D30E3893C5B401439A4E38020C941C600D5A39B2B43B542EF97","True","DUP_0333","DUPLICATE_REVIEW"
"VAP_AST_003396","page16_img3__DELETE_CANDIDATE__3af92360.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img3__DELETE_CANDIDATE__3af92360.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.52","2025-12-11 16:38:56","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","True","DUP_0966","DUPLICATE_REVIEW"
"VAP_AST_003397","page16_img3__DELETE_CANDIDATE__45b20061.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img3__DELETE_CANDIDATE__45b20061.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","122.49","2025-12-11 16:38:22","21F3CD1BB315198A74C0D1D20C33260B93DB9906D072F918E9A3FD3515CED3FC","True","DUP_0166","DUPLICATE_REVIEW"
"VAP_AST_003398","page16_img3_6C672371D4__DELETE_CANDIDATE__232fe20c.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img3_6C672371D4__DELETE_CANDIDATE__232fe20c.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","41.23","2025-12-11 16:39:12","6C672371D4941F7BABFAECF6100CEB4F06FD1623FA8C6C251003059B28280A2F","True","DUP_0499","DUPLICATE_REVIEW"
"VAP_AST_003399","page16_img4__DELETE_CANDIDATE__5c5765f7.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img4__DELETE_CANDIDATE__5c5765f7.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","0.52","2025-12-11 16:38:56","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","True","DUP_0966","DUPLICATE_REVIEW"
"VAP_AST_003400","page16_img4__DELETE_CANDIDATE__92861356.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img4__DELETE_CANDIDATE__92861356.png",".png","RASTER_IMAGE_OR_ICON","CHART_VISUAL_SPEC","335.57","2025-12-11 16:38:22","91635C08D7FFD83B922ECB90281B8D191BDB7665CE2B7E7E07BCAF7434D408BC","True","DUP_0667","DUPLICATE_REVIEW"
