"AssetID","FileName","FullPath","Extension","AssetType","VisualRole","SizeKB","Width","Height","DimensionGroup","VisualHash","VisualHashGroup","ImageMetaMethod","Sha256","Sha256Group","IsExactDuplicate","IsSameImageDifferentSize","IsSameSizeGroup","ModifiedAt","Status"
"VAP_AST_007053","Homepage-Optimization-Icon__DUP__A36BB3672F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Homepage-Optimization-Icon__DUP__A36BB3672F.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.94","128","128","SIZE_128x128","0000080030030300","VH_0000080030030300","RASTER_AVERAGE_HASH_8X8","A36BB3672FE818F73DB867504ECA127BA72EE131D11F7597144740F8DB78F4CE","SHA_DUP_0913","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007054","Homepage-Optimization-Icon_149E4BB053__DUP__149E4BB053.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Homepage-Optimization-Icon_149E4BB053__DUP__149E4BB053.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.33","72","72","SIZE_72x72","0000480030030300","VH_0000480030030300","RASTER_AVERAGE_HASH_8X8","149E4BB053E3B57D1ED2FFECF8929F1DA87BB0D1739D0CDC12B3EB939928BFA2","SHA_DUP_0116","True","False","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007055","Homepage-Optimization-Icon_288A5C501E__DUP__288A5C501E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Homepage-Optimization-Icon_288A5C501E__DUP__288A5C501E.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","8.6","256","256","SIZE_256x256","0000080030030300","VH_0000080030030300","RASTER_AVERAGE_HASH_8X8","288A5C501E8CE78472D010AB94E03A6D91FF61E2730AB2FA3B7F1F3DB9F7922B","SHA_DUP_0236","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007056","Homepage-Optimization-Icon_A0E073DB28__DUP__A0E073DB28.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Homepage-Optimization-Icon_A0E073DB28__DUP__A0E073DB28.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.58","48","48","SIZE_48x48","0000484070630300","VH_0000484070630300","RASTER_AVERAGE_HASH_8X8","A0E073DB28D891A2ACAEC60A89524EF7AF1CEBA54FFB2D5055497474ECCEB64D","SHA_DUP_0892","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007057","image1__DUP__1E2CE2A241.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\image1__DUP__1E2CE2A241.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","63.91","1070","748","SIZE_1070x748","fdbdbdb5fda5a5a1","VH_fdbdbdb5fda5a5a1","RASTER_AVERAGE_HASH_8X8","1E2CE2A24126583D97BDEA865AD67C962F04A3276274FE1478F74D9EF4587BF8","SHA_DUP_0173","True","False","True","2025-12-06 19:08:04","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007058","images__DUP__5F4CAE287F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\images__DUP__5F4CAE287F.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.15","418","120","SIZE_418x120","00003f7f7f7f7f07","VH_00003f7f7f7f7f07","RASTER_AVERAGE_HASH_8X8","5F4CAE287FD41C9CCB88452DEFA724BF340216DBD5201B4902C11369BA1491D0","SHA_DUP_0537","True","False","True","2026-01-17 05:55:47","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007059","images_(1)__DUP__0BE5031D68.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\images_(1)__DUP__0BE5031D68.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.47","258","196","SIZE_258x196","ff88809c9c9c9c80","VH_ff88809c9c9c9c80","RASTER_AVERAGE_HASH_8X8","0BE5031D685149CCC98AFFB63949D3B35C9E3EA4DF67752E95CB25CABC349C0C","SHA_DUP_0067","True","False","True","2026-01-17 05:59:13","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007060","keybd_closed__DUP__7D9BF8AE66.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\keybd_closed__DUP__7D9BF8AE66.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","8.79","21","12","SIZE_21x12","007f0f7f397f0700","VH_007f0f7f397f0700","RASTER_AVERAGE_HASH_8X8","7D9BF8AE66370E4349B4F423AC5279501384E4374DA1FDE675E099582ED33A8A","SHA_DUP_0686","True","False","True","2025-10-18 22:53:31","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007061","Keyword-Analysis-Icon__DUP__A4EA4B7547.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Analysis-Icon__DUP__A4EA4B7547.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.98","128","128","SIZE_128x128","000000387b7d3310","VH_000000387b7d3310","RASTER_AVERAGE_HASH_8X8","A4EA4B75478D896C87546B1CE2DFBCEC27B1FE49AE5CC98FEFD8B3F51846AA5B","SHA_DUP_0920","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007062","Keyword-Analysis-Icon_8739581FEB__DUP__8739581FEB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Analysis-Icon_8739581FEB__DUP__8739581FEB.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.49","48","48","SIZE_48x48","0004043c7f7f3310","VH_0004043c7f7f3310","RASTER_AVERAGE_HASH_8X8","8739581FEBB9C379D5C43FE669736493898859F6E7A47E8A1444003129369364","SHA_DUP_0748","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007063","Keyword-Analysis-Icon_A563D9F4B8__DUP__A563D9F4B8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Analysis-Icon_A563D9F4B8__DUP__A563D9F4B8.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","5.93","256","256","SIZE_256x256","000000387b7d2310","VH_000000387b7d2310","RASTER_AVERAGE_HASH_8X8","A563D9F4B87C4D3D41A374A0E20DADF2B1A3E0B44F1EC894DBB16B62DE283658","SHA_DUP_0924","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007064","Keyword-Analysis-Icon_D12A19C915__DUP__D12A19C915.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Analysis-Icon_D12A19C915__DUP__D12A19C915.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2","72","72","SIZE_72x72","0004043c7f7d3310","VH_0004043c7f7d3310","RASTER_AVERAGE_HASH_8X8","D12A19C915038EF9032BAABDB6057B9B5260B4932F95CC66A344D7B3A85C02D8","SHA_DUP_1138","True","False","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007065","Keyword-Selection-Icon__DUP__8623AD0107.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Selection-Icon__DUP__8623AD0107.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.42","128","128","SIZE_128x128","000075417f417f00","VH_000075417f417f00","RASTER_AVERAGE_HASH_8X8","8623AD0107EC8DDB9EAA2172153B87459C5BF070EA30A66ED7179AC5CE699CDB","SHA_DUP_0741","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007066","Keyword-Selection-Icon_1EBE225771__DUP__1EBE225771.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Selection-Icon_1EBE225771__DUP__1EBE225771.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","7.35","256","256","SIZE_256x256","000071417f417f00","VH_000071417f417f00","RASTER_AVERAGE_HASH_8X8","1EBE225771D17119547363B35FB22229C46EE2C05E2EAE079DF7D18707F5C31E","SHA_DUP_0174","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007067","Keyword-Selection-Icon_5EFF7EA72C__DUP__5EFF7EA72C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Selection-Icon_5EFF7EA72C__DUP__5EFF7EA72C.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.45","48","48","SIZE_48x48","000075457f417f00","VH_000075457f417f00","RASTER_AVERAGE_HASH_8X8","5EFF7EA72C42B4767DDC2E7E75F06C39DB56B51DDE4ADD96C339097125857051","SHA_DUP_0533","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007068","Keyword-Selection-Icon_C83EEFF3A8__DUP__C83EEFF3A8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Keyword-Selection-Icon_C83EEFF3A8__DUP__C83EEFF3A8.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.05","72","72","SIZE_72x72","000075417f417f00","VH_000075417f417f00","RASTER_AVERAGE_HASH_8X8","C83EEFF3A80754EB401536502CB453E0D29787CAD6ADFBE0E97771732B54D6B4","SHA_DUP_1098","True","True","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007069","Link-Building-Icon__DUP__ABDD92FA73.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Link-Building-Icon__DUP__ABDD92FA73.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","4.44","128","128","SIZE_128x128","000000085a110000","VH_000000085a110000","RASTER_AVERAGE_HASH_8X8","ABDD92FA736ABD756BD156039BEF429EDC2FCD0A1B22F2913E15B9A8513C3BD0","SHA_DUP_0951","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007070","Link-Building-Icon_5CCDDBFADF__DUP__5CCDDBFADF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Link-Building-Icon_5CCDDBFADF__DUP__5CCDDBFADF.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","10.25","256","256","SIZE_256x256","000000085a110000","VH_000000085a110000","RASTER_AVERAGE_HASH_8X8","5CCDDBFADF6D8D0AA388EEAE68E96C92EDD1982DAA7FE4AA858204B5A5E4E1C5","SHA_DUP_0522","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007071","Link-Building-Icon_9B5200FA93__DUP__9B5200FA93.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Link-Building-Icon_9B5200FA93__DUP__9B5200FA93.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.52","48","48","SIZE_48x48","000000087a510000","VH_000000087a510000","RASTER_AVERAGE_HASH_8X8","9B5200FA937513A47CAC3347C00633D8CB9C46BD73D1CA519103DD5153233EF3","SHA_DUP_0867","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007072","Link-Building-Icon_A3E413514D__DUP__A3E413514D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Link-Building-Icon_A3E413514D__DUP__A3E413514D.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.4","72","72","SIZE_72x72","000000087a110000","VH_000000087a110000","RASTER_AVERAGE_HASH_8X8","A3E413514D36D400C560B6B975342F0C9DECE617343A2C1FA1B03D562F160538","SHA_DUP_0915","True","False","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007073","macro_data_source_matrix@3x__DUP__C7A3766926.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\macro_data_source_matrix@3x__DUP__C7A3766926.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","4443.78","2040","5940","SIZE_2040x5940","e7282d3d293d0f87","VH_e7282d3d293d0f87","RASTER_AVERAGE_HASH_8X8","C7A3766926BED6121FD8DBE664E6E0E42A3A467C5EBA55B787F00332B391B3C6","SHA_DUP_1093","True","False","True","2026-04-05 14:35:46","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007074","macro_rendered__DUP__7CE110427C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\macro_rendered__DUP__7CE110427C.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1327.17","2400","3288","SIZE_2400x3288","00060fffff7fff9a","VH_00060fffff7fff9a","RASTER_AVERAGE_HASH_8X8","7CE110427CEC6A663FFD3F92ECBC823C628820D7C9D2FC563C765869956F2C31","SHA_DUP_0678","True","False","True","2026-05-23 18:46:20","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007075","Market-Analysis-Icon__DUP__D51A87A911.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Market-Analysis-Icon__DUP__D51A87A911.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.93","128","128","SIZE_128x128","000c02014d5c2418","VH_000c02014d5c2418","RASTER_AVERAGE_HASH_8X8","D51A87A911491AB6F7EDA89F70CFB7D2A4437AC28046750396E2EB51616BEBFB","SHA_DUP_1154","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007076","Market-Analysis-Icon_18773E283C__DUP__18773E283C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Market-Analysis-Icon_18773E283C__DUP__18773E283C.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","8.72","256","256","SIZE_256x256","000c02014d5c2418","VH_000c02014d5c2418","RASTER_AVERAGE_HASH_8X8","18773E283C0D8E2C15D0F5F5E4E13CFB2FCE99D6B7E34206A6113145CC5E80FC","SHA_DUP_0139","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007077","Market-Analysis-Icon_4E0D030A21__DUP__4E0D030A21.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Market-Analysis-Icon_4E0D030A21__DUP__4E0D030A21.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.56","72","72","SIZE_72x72","000c12014d5c2418","VH_000c12014d5c2418","RASTER_AVERAGE_HASH_8X8","4E0D030A2119BE0D9B90E460428B8B7CC34A0093EDB7F187DA6335FB7E48045F","SHA_DUP_0443","True","True","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007078","Market-Analysis-Icon_5186DE0127__DUP__5186DE0127.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Market-Analysis-Icon_5186DE0127__DUP__5186DE0127.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.75","48","48","SIZE_48x48","000c12014d5c2418","VH_000c12014d5c2418","RASTER_AVERAGE_HASH_8X8","5186DE0127DED58265153B4B1FC9BA40F2A1DB6ADEDC4EDD84E48AC66649190B","SHA_DUP_0467","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007079","Mobile-Marketing-Icon__DUP__A004812E47.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Mobile-Marketing-Icon__DUP__A004812E47.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","5.18","128","128","SIZE_128x128","0068424c5d404068","VH_0068424c5d404068","RASTER_AVERAGE_HASH_8X8","A004812E47B900F80AA7ECB3FA29A3C23972F5AA58F6025A6137DD1883FEF7C6","SHA_DUP_0886","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007080","Mobile-Marketing-Icon_7E187E3E54__DUP__7E187E3E54.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Mobile-Marketing-Icon_7E187E3E54__DUP__7E187E3E54.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.78","48","48","SIZE_48x48","0068424e5d404068","VH_0068424e5d404068","RASTER_AVERAGE_HASH_8X8","7E187E3E54D713D66907EC0FEE60964AC480D891012413C4850D8FD41086892D","SHA_DUP_0689","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007081","Mobile-Marketing-Icon_BA90472C40__DUP__BA90472C40.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Mobile-Marketing-Icon_BA90472C40__DUP__BA90472C40.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.66","72","72","SIZE_72x72","0068424c5d404068","VH_0068424c5d404068","RASTER_AVERAGE_HASH_8X8","BA90472C403AD416C6105D8C8C7413FBAA803E14C21E2FA3A790A3682E028D3F","SHA_DUP_1023","True","True","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007082","Mobile-Marketing-Icon_FE3823F15B__DUP__FE3823F15B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Mobile-Marketing-Icon_FE3823F15B__DUP__FE3823F15B.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","12.06","256","256","SIZE_256x256","006842445d404068","VH_006842445d404068","RASTER_AVERAGE_HASH_8X8","FE3823F15B99E7ACCBAAAC862AE8DDD1D7A47F27BAB6226E717FA59AF9A6B76B","SHA_DUP_1390","True","False","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007083","Natural-Link_icon__DUP__E25CB40930.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Natural-Link_icon__DUP__E25CB40930.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","4.9","128","128","SIZE_128x128","00000739554c7000","VH_00000739554c7000","RASTER_AVERAGE_HASH_8X8","E25CB40930ECEA44DD37921D6158B62D19E364AE428DCC6E6CE4BAA92640165B","SHA_DUP_1224","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007084","Natural-Link_icon_4992C2246E__DUP__4992C2246E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Natural-Link_icon_4992C2246E__DUP__4992C2246E.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","11.31","256","256","SIZE_256x256","00000739554c7000","VH_00000739554c7000","RASTER_AVERAGE_HASH_8X8","4992C2246EF92B684C5B87B1A3346F7CD93EA0457CB0FBB665331C8829DB5C68","SHA_DUP_0414","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007085","Natural-Link_icon_78224A7993__DUP__78224A7993.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Natural-Link_icon_78224A7993__DUP__78224A7993.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.71","72","72","SIZE_72x72","00000739554e7000","VH_00000739554e7000","RASTER_AVERAGE_HASH_8X8","78224A7993D1FB558A8486470F0B1B77136AC8FB5D0F921770514E36670B5625","SHA_DUP_0647","True","True","True","2026-06-08 21:09:02","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007086","Natural-Link_icon_8A4480355F__DUP__8A4480355F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Natural-Link_icon_8A4480355F__DUP__8A4480355F.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.79","48","48","SIZE_48x48","00000739554e7000","VH_00000739554e7000","RASTER_AVERAGE_HASH_8X8","8A4480355F5F89AC49D6784CB9208428795AC3018E110DFB0961E50B10D7A9B0","SHA_DUP_0764","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007087","NotebookLM_Mind_Map__DUP__4779B246F6.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\NotebookLM_Mind_Map__DUP__4779B246F6.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","241.28","2065","1338","SIZE_2065x1338","0f0f0fffff0f0f0f","VH_0f0f0fffff0f0f0f","RASTER_AVERAGE_HASH_8X8","4779B246F6C910B6E9E46C1FCC0E13F920C189DD066083CC3BC4FAC010D5D08E","SHA_DUP_0409","True","False","True","2026-02-13 23:55:54","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007088","office_intro-q7gr5mz4l708gobzna36ev9ie185oyww7wpn12l0i8__DUP__30EF65C054.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\office_intro-q7gr5mz4l708gobzna36ev9ie185oyww7wpn12l0i8__DUP__30EF65C054.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","15.96","400","200","SIZE_400x200","000056400040003c","VH_000056400040003c","RASTER_AVERAGE_HASH_8X8","30EF65C054B7310548CA7F8BEB7EE437C57817E6BD5B5EB5B8A047436F30F18F","SHA_DUP_0287","True","False","True","2026-03-23 10:28:09","EXACT_DUPLICATE_REVIEW"
"VAP_AST_007089","Organic-Search-Icon__DUP__AC5F8E2FAD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Organic-Search-Icon__DUP__AC5F8E2FAD.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","3.26","128","128","SIZE_128x128","000004080c027f00","VH_000004080c027f00","RASTER_AVERAGE_HASH_8X8","AC5F8E2FAD798BD4E093307A3B09B165C22EBA79D8BE5D257B7CBB7E53E6ACF7","SHA_DUP_0957","True","True","True","2026-06-08 21:09:01","EXACT_DUPLICATE_REVIEW"
