"FileID","RelativePath","FullPath","FileName","Extension","Role","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"VAP_FILE_006856","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\anchor_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__344D88DA89.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\anchor_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__344D88DA89.svg","anchor_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__344D88DA89.svg",".svg","IMAGE_OR_ICON","810","0.79","344D88DA89587A9B72C86EE9C857FFDDB9534F182711B426473F48F44BD91B90","2026-03-23 10:46:17","OK"
"VAP_FILE_006857","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\anchor_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__344D88DA89.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\anchor_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__344D88DA89.svg","anchor_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__344D88DA89.svg",".svg","IMAGE_OR_ICON","810","0.79","344D88DA89587A9B72C86EE9C857FFDDB9534F182711B426473F48F44BD91B90","2026-03-23 10:53:24","OK"
"VAP_FILE_006858","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__30B2168D06.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__30B2168D06.svg","arrow_back_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__30B2168D06.svg",".svg","IMAGE_OR_ICON","200","0.2","30B2168D06AE53894FB4A6F81DF0D609B219B725237F9C0FDA9CAAC7809A9C9C","2026-03-23 10:39:35","OK"
"VAP_FILE_006859","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\arrow_forward_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7CD4A71139.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\arrow_forward_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7CD4A71139.svg","arrow_forward_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7CD4A71139.svg",".svg","IMAGE_OR_ICON","202","0.2","7CD4A71139E3E0B428D3A955AD1E560B1F18BBB05C1892BB523E646C139B529A","2026-03-23 10:39:39","OK"
"VAP_FILE_006860","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\arrow_shape_up_stack_2_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__5BD2405C08.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\arrow_shape_up_stack_2_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__5BD2405C08.svg","arrow_shape_up_stack_2_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__5BD2405C08.svg",".svg","IMAGE_OR_ICON","399","0.39","5BD2405C088E285E677D18175DB352371B5138C404E63A77908111777BD3F541","2026-03-23 10:51:19","OK"
"VAP_FILE_006861","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\attach_money_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__76062EDDCA.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\attach_money_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__76062EDDCA.svg","attach_money_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__76062EDDCA.svg",".svg","IMAGE_OR_ICON","638","0.62","76062EDDCA55AA1FAFCD32A68DADDBAC28A7AA054ACA0E472822B83F10463ABB","2026-03-23 10:48:38","OK"
"VAP_FILE_006862","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\attach_money_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__76062EDDCA.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\attach_money_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__76062EDDCA.svg","attach_money_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__76062EDDCA.svg",".svg","IMAGE_OR_ICON","638","0.62","76062EDDCA55AA1FAFCD32A68DADDBAC28A7AA054ACA0E472822B83F10463ABB","2026-03-23 11:03:31","OK"
"VAP_FILE_006863","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\bid_landscape_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__D3B299E0AA.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\bid_landscape_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__D3B299E0AA.svg","bid_landscape_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__D3B299E0AA.svg",".svg","IMAGE_OR_ICON","573","0.56","D3B299E0AA7C55BE87AEEB6EB18AC53A1D175D9CCAA826808F27E1FAD5598BCF","2026-03-23 11:06:04","OK"
"VAP_FILE_006864","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\build_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__5A70F80377.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\build_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__5A70F80377.svg","build_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__5A70F80377.svg",".svg","IMAGE_OR_ICON","861","0.84","5A70F80377A3FCD56F5DB2F3483627579BF2146AB8CF6D574FFE0AAB3F7EA995","2026-03-23 10:52:48","OK"
"VAP_FILE_006865","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8E700AD46A.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8E700AD46A.svg","calculate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8E700AD46A.svg",".svg","IMAGE_OR_ICON","690","0.67","8E700AD46A192184B2CCB6EC3BE7CB37AC6838912DF2ACCD76CC232323557AAA","2026-03-23 11:03:46","OK"
"VAP_FILE_006866","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\calendar_month_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7B78A5E4C1.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\calendar_month_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7B78A5E4C1.svg","calendar_month_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7B78A5E4C1.svg",".svg","IMAGE_OR_ICON","1093","1.07","7B78A5E4C1D5338E7B320D1461FBCB3D44D071E10CFBE5AAB3A5BAD9083CC6D9","2026-03-23 10:52:39","OK"
"VAP_FILE_006867","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\candlestick_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__6B2AB9F21C.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\candlestick_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__6B2AB9F21C.svg","candlestick_chart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__6B2AB9F21C.svg",".svg","IMAGE_OR_ICON","374","0.37","6B2AB9F21CAF55733C0F61520812ACEBD045E8C3AB38A1F93CF65A901F53239E","2026-03-23 11:05:10","OK"
"VAP_FILE_006868","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_box_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__3F64021186.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_box_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__3F64021186.svg","check_box_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__3F64021186.svg",".svg","IMAGE_OR_ICON","464","0.45","3F64021186D3D9688CFCD6D624A8955CE33D1ACD3947139AA3B52CE07E049618","2026-03-23 10:39:24","OK"
"VAP_FILE_006869","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_box_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__3F64021186.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_box_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__3F64021186.svg","check_box_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__3F64021186.svg",".svg","IMAGE_OR_ICON","464","0.45","3F64021186D3D9688CFCD6D624A8955CE33D1ACD3947139AA3B52CE07E049618","2026-03-23 10:39:54","OK"
"VAP_FILE_006870","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_circle_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__2D19A661D1.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_circle_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__2D19A661D1.svg","check_circle_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__2D19A661D1.svg",".svg","IMAGE_OR_ICON","605","0.59","2D19A661D149BA0FCBB3187F4AD073C7C025B694BFF4E1DB0F8042319ED5B3F1","2026-03-23 10:39:19","OK"
"VAP_FILE_006871","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_circle_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__2D19A661D1.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\check_circle_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__2D19A661D1.svg","check_circle_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__2D19A661D1.svg",".svg","IMAGE_OR_ICON","605","0.59","2D19A661D149BA0FCBB3187F4AD073C7C025B694BFF4E1DB0F8042319ED5B3F1","2026-03-23 10:48:45","OK"
"VAP_FILE_006872","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__91485374CD.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__91485374CD.svg","cloud_upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__91485374CD.svg",".svg","IMAGE_OR_ICON","736","0.72","91485374CD5548A9F36FF95DDE7418000A49683E469DF7A48245DB223A2E1627","2026-03-23 11:06:42","OK"
"VAP_FILE_006873","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7553BAFE78.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7553BAFE78.svg","csv_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7553BAFE78.svg",".svg","IMAGE_OR_ICON","825","0.81","7553BAFE787B5F770FCCC63FB25A72F43B63A6D7D51B9E37989456F6F6B707A3","2026-03-23 11:07:10","OK"
"VAP_FILE_006874","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\currency_exchange_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__F5FF89AF3F.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\currency_exchange_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__F5FF89AF3F.svg","currency_exchange_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__F5FF89AF3F.svg",".svg","IMAGE_OR_ICON","1147","1.12","F5FF89AF3F7DA76AE7A47B51750B9F762046331D94DC2971FDFFD078C39B305E","2026-03-23 11:03:49","OK"
"VAP_FILE_006875","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\currency_yuan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__1C5D0843FD.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\currency_yuan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__1C5D0843FD.svg","currency_yuan_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__1C5D0843FD.svg",".svg","IMAGE_OR_ICON","233","0.23","1C5D0843FD2E96B2C3735A945F395B6F4824BCC923DB6F94FFF8B691AF0F859C","2026-03-23 11:05:22","OK"
"VAP_FILE_006876","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__14D482E100.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__14D482E100.svg","database_search_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__14D482E100.svg",".svg","IMAGE_OR_ICON","1489","1.45","14D482E100DF60499962809E47C030FE2FE35FD5D52DAEA870271C7C8DF8866F","2026-03-23 11:05:24","OK"
"VAP_FILE_006877","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8A953B1821.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8A953B1821.svg","dataset_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8A953B1821.svg",".svg","IMAGE_OR_ICON","540","0.53","8A953B18219B6F022B5E795F9A4BA9F08A89D259A3E177191F080AAAD1F5E045","2026-03-23 10:41:15","OK"
"VAP_FILE_006878","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__FA6C169660.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__FA6C169660.svg","dataset_linked_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__FA6C169660.svg",".svg","IMAGE_OR_ICON","890","0.87","FA6C16966058AB581F247B9AE879AEA695A12CC7CE420DE092BBE80078D00F0F","2026-03-23 10:42:00","OK"
"VAP_FILE_006879","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\density_medium_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__AB20C7BCF0.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\density_medium_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__AB20C7BCF0.svg","density_medium_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__AB20C7BCF0.svg",".svg","IMAGE_OR_ICON","214","0.21","AB20C7BCF0E726F84B4850DAADD5B15B24543721AADBC3F1B3FA1FEEF1CF0BB9","2026-03-23 10:41:47","OK"
"VAP_FILE_006880","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\download_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__99ADE61E01.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\download_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__99ADE61E01.svg","download_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__99ADE61E01.svg",".svg","IMAGE_OR_ICON","356","0.35","99ADE61E019949AB61F52F43BB4053888434D7B8A5778B1A4F1B09A4DF9F1B60","2026-03-23 10:40:11","OK"
"VAP_FILE_006881","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\download_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__99ADE61E01.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\download_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__99ADE61E01.svg","download_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__DUP__99ADE61E01.svg",".svg","IMAGE_OR_ICON","356","0.35","99ADE61E019949AB61F52F43BB4053888434D7B8A5778B1A4F1B09A4DF9F1B60","2026-03-23 10:48:59","OK"
"VAP_FILE_006882","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\emoji_symbols_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__BC31F91BC8.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\emoji_symbols_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__BC31F91BC8.svg","emoji_symbols_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__BC31F91BC8.svg",".svg","IMAGE_OR_ICON","1303","1.27","BC31F91BC884007733598A117BFE6105B55C8AA280573DE12DBB1B18152B90EA","2026-03-23 10:44:20","OK"
"VAP_FILE_006883","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\euro_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8EB3717E0F.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\euro_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8EB3717E0F.svg","euro_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__8EB3717E0F.svg",".svg","IMAGE_OR_ICON","604","0.59","8EB3717E0FE7F2052A217179CD91EB34EBAE3480836D7CF221297405E24B406A","2026-03-23 11:04:15","OK"
"VAP_FILE_006884","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\family_history_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__0E4C859CBC.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\family_history_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__0E4C859CBC.svg","family_history_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__0E4C859CBC.svg",".svg","IMAGE_OR_ICON","905","0.88","0E4C859CBCCCC37A34943DAD0D216B4ED3338D2BE0A9589A1E78C41379ED13C0","2026-03-23 11:05:26","OK"
"VAP_FILE_006885","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__C4801F298D.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__C4801F298D.svg","file_json_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__C4801F298D.svg",".svg","IMAGE_OR_ICON","1096","1.07","C4801F298DC49D0AFAF1EE220FEC8CD5181A0F70B05AA7D625805C52AE8C6177","2026-03-23 10:51:05","OK"
"VAP_FILE_006886","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\file_png_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__C921C7816F.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\file_png_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__C921C7816F.svg","file_png_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__C921C7816F.svg",".svg","IMAGE_OR_ICON","857","0.84","C921C7816F6B0412BE198C792FA930FCF27819BE43CFA7597AFE27D09C474193","2026-03-23 11:03:11","OK"
"VAP_FILE_006887","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\finance_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__082600677B.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\finance_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__082600677B.svg","finance_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__082600677B.svg",".svg","IMAGE_OR_ICON","311","0.3","082600677BB52BCC5504191D3150F7B7E43BE86825C90460C1B76491BAD2C289","2026-03-23 11:05:16","OK"
"VAP_FILE_006888","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\flowchart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7E4AF18755.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\MATERIAL_SYMBOL_0000F5_36DP\flowchart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7E4AF18755.svg","flowchart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40__DUP__7E4AF18755.svg",".svg","IMAGE_OR_ICON","441","0.43","7E4AF18755283D3F5E817E20D77FDEB258BD590E7670C49A041105B8166779BA","2026-03-23 11:05:12","OK"
