"ToolID","ToolName","FileName","Category","Layer","Role","Path","RelativePath","ToolType","Priority","TargetEnv","HardGateRequired","AllowDirectRun","EntryMode","Status","Risk","SizeBytes","ModifiedTime","Sha256","AIInstruction","EngineerInstruction"
"VIA-SUP-0083","Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock","Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json","60_PowerShell_Entry_Internal","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json","60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1057","2026-06-08 20:10:15","9A58FAF4BBA6B46FE154B06865707758DC4128FA80076D85E6368359860EF587","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0084","Invoke-VRN-MQ-NoOCR-Staging-v222","Invoke-VRN-MQ-NoOCR-Staging-v222.ps1","60_PowerShell_Entry_Internal","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1","60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1","powershell","9","PowerShell 7","False","False","NexusCoreManaged","FOUND","LOW","2233","2026-05-25 01:52:32","C36A7B42BFCC5FA3998860131CAB268CAF5331765B62305D7B5FF530D8D1EBFD","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0085","Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock","Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json","60_PowerShell_Entry_Internal","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json","60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1069","2026-06-08 20:10:15","5BE33CDF19C2C950C5F6B458710669AEDD739D7A39AE821CB1258ABF1D8A6C2C","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0086","Invoke-VRN-PURE-NOHANG-v2192","Invoke-VRN-PURE-NOHANG-v2192.ps1","60_PowerShell_Entry_Internal","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1","60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1","powershell","9","PowerShell 7","False","False","NexusCoreManaged","FOUND","LOW","1877","2026-05-24 22:15:22","7E562A514C00C31B55FAFA38C0BCD35D655E3E9A2918347DA76AA6D39423FA95","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0087","Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock","Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json","60_PowerShell_Entry_Internal","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json","60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1053","2026-06-08 20:10:15","7E8814E3676FBB4B0368AB83E81E738C8D16548CCA603C4BBADAD147E2059E88","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0088","VIS_VRN_BrokerAlias_Compatibility_v0222.cpython-313","VIS_VRN_BrokerAlias_Compatibility_v0222.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_BrokerAlias_Compatibility_v0222.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_BrokerAlias_Compatibility_v0222.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","5370","2026-06-10 12:33:57","90AAD67A2EFC763F831232788E940E67A1DCFAD56928D458D98992D7DB9A2254","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0089","VIS_VRN_BrokerAlias_Extension_v0224.cpython-313","VIS_VRN_BrokerAlias_Extension_v0224.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_BrokerAlias_Extension_v0224.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_BrokerAlias_Extension_v0224.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","5697","2026-06-10 12:33:57","357836533D820A446B481ED911AB8D6FC72FE923860B0FC9E0C10B8C3B7EE1D9","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0090","VIS_VRN_BrokerAnalystAdapters_v06146.cpython-313","VIS_VRN_BrokerAnalystAdapters_v06146.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_BrokerAnalystAdapters_v06146.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_BrokerAnalystAdapters_v06146.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","14806","2026-06-10 12:33:57","99DE6672CECA37D3E0C208EB4B4E35BE15EB1147CCAFF36147BF55BDB26921F6","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0091","VIS_VRN_FinancialRescueRules_v06126.cpython-313","VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","9681","2026-06-10 12:33:57","122C53F1ADC7ED0F375D4086B84C9B817A978A34B571D977928C4F6A906CA942","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0092","VIS_VRN_FinancialSSOT_v05910.cpython-313","VIS_VRN_FinancialSSOT_v05910.cpython-313.pyc","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05910.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05910.cpython-313.pyc","other","1","via_vrn_312","False","False","NexusCoreManaged","FOUND","LOW","18937","2026-06-10 12:33:57","192170DBAF3BEF17A889B1CE22B67E80CF6196AE254E8CF6D2C6D598DFA1D694","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0093","VIS_VRN_FinancialSSOT_v05911.cpython-313","VIS_VRN_FinancialSSOT_v05911.cpython-313.pyc","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05911.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05911.cpython-313.pyc","other","1","via_vrn_312","False","False","NexusCoreManaged","FOUND","LOW","27096","2026-06-10 12:33:57","F935A854CFBDBE26926D7E72C48C03BA58F12EC02A0FCBE05850993920C9ED9C","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0094","VIS_VRN_FinancialSSOT_v05912.cpython-313","VIS_VRN_FinancialSSOT_v05912.cpython-313.pyc","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05912.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v05912.cpython-313.pyc","other","1","via_vrn_312","False","False","NexusCoreManaged","FOUND","LOW","27228","2026-06-10 12:33:57","9AF0CA8651599C49A439ECEE7028EF7199DC49D882E238CA199E9CD36C5F5E34","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0095","VIS_VRN_FinancialSSOT_v0599.cpython-313","VIS_VRN_FinancialSSOT_v0599.cpython-313.pyc","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0599.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0599.cpython-313.pyc","other","1","via_vrn_312","False","False","NexusCoreManaged","FOUND","LOW","15949","2026-06-10 12:33:57","17AAEECBF34E0ADF82F3E00808365F14B7B756C45E287AD39019CD4C69114362","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0096","VIS_VRN_FinancialSSOT_v0600.cpython-313","VIS_VRN_FinancialSSOT_v0600.cpython-313.pyc","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0600.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0600.cpython-313.pyc","other","1","via_vrn_312","False","False","NexusCoreManaged","FOUND","LOW","27532","2026-06-10 12:33:57","04897DCE8359E3D41357E7191B3264D6AECF7CD956C9D5B8E09A6CE649243B4F","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0097","VIS_VRN_FinancialSSOT_v0608.cpython-313","VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","other","1","via_vrn_312","False","False","NexusCoreManaged","FOUND","LOW","14723","2026-06-10 12:33:57","8C75E50F4C151117E45F237C3819D1B12C168F8B1C1EE0503BE1F753049549EF","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0098","VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313","VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","9324","2026-06-10 12:33:57","836FC74FCDEBBF816095FB54CAB1B57D979DC5DD2A8B61B3B9FAABD53918172D","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0099","VIS_VRN_InputRoutePolicy_v0224.cpython-313","VIS_VRN_InputRoutePolicy_v0224.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_InputRoutePolicy_v0224.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_InputRoutePolicy_v0224.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","7106","2026-06-10 12:33:57","83E076D48CB45D4878B091CE534286E69E0030CC4989F5C28A8EA651ECADD1DF","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0100","VIS_VRN_NewReportCompatibilityGate_v01.cpython-313","VIS_VRN_NewReportCompatibilityGate_v01.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_NewReportCompatibilityGate_v01.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_NewReportCompatibilityGate_v01.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","15100","2026-06-10 12:33:57","676A7CA969F3DBE1A663D03A79788FDAAA705DF2EBE402BEB1FAD2357FD81952","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0101","VIS_VRN_Q1_AliasRoutePatch_v0100.cpython-313","VIS_VRN_Q1_AliasRoutePatch_v0100.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_Q1_AliasRoutePatch_v0100.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_Q1_AliasRoutePatch_v0100.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","8262","2026-06-10 12:33:57","F8068E1BBFE5834ADC1223175EE7E85E96937A2A900FACCD6F9FB63CFEE32463","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0102","VIS_VRN_TableGeometryReconstructor_v0101.cpython-313","VIS_VRN_TableGeometryReconstructor_v0101.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_TableGeometryReconstructor_v0101.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_TableGeometryReconstructor_v0101.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","18588","2026-06-10 12:33:57","21EF572AE8D030F4311A225534CBB47301DF652A63830DFD7278A0089C134EA4","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0103","VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.cpython-313","VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","17385","2026-06-10 12:33:57","E88979F88D78EDD9EFCF4687926CCBB26BC6EBBB5033E2DB191399A978111BE4","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0104","VIS_VRN_TWOfficialYFinance_v06051.cpython-313","VIS_VRN_TWOfficialYFinance_v06051.cpython-313.pyc","70_VRN_Rules","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\__pycache__\VIS_VRN_TWOfficialYFinance_v06051.cpython-313.pyc","70_VRN_Rules\__pycache__\VIS_VRN_TWOfficialYFinance_v06051.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","4954","2026-06-10 12:33:57","B86E73AD8EAAA44BBEB903111AA1904B930164730890F24F4AE31CAE3B09DF74","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0105","VIS_VRN_BrokerAlias_Compatibility_v0222","VIS_VRN_BrokerAlias_Compatibility_v0222.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py","70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","4922","2026-05-26 16:35:46","1311200F8FC91708A7EEAE3A325A4D6527699C6A8A5DFECBB456DAD9D53EB11C","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0106","VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock","VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1112","2026-06-08 20:10:15","3F289A26BF866F06F280F5B11E504627796E8C9E04EF8A750651E569B46CC934","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0107","VIS_VRN_BrokerAlias_Extension_v0224","VIS_VRN_BrokerAlias_Extension_v0224.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py","70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","4801","2026-05-26 16:35:46","1B54BDB3B4AD82A3DBA3AC5BDAAF578348DFE2E1AB68241F17467671F01497E3","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0108","VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock","VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1096","2026-06-08 20:10:15","209129C15BEF5DBD585D694C205BAA040EE27A0DF7474CAF60B25EBBB86657BF","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0109","VIS_VRN_BrokerAnalystAdapters_v06146","VIS_VRN_BrokerAnalystAdapters_v06146.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py","70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","14701","2026-05-26 16:35:46","061D58110B1903F283460B19529E1E43BDD20607E52DFC6014963FC6042A4958","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0110","VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock","VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1101","2026-06-08 20:10:15","7DF24832B4A006083AFAC2BAD47EDA1B58DCFFF7326A52DFF62B347305DA6219","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0111","VIS_VRN_FinancialRescueRules_v06126","VIS_VRN_FinancialRescueRules_v06126.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py","70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","9644","2026-05-26 16:35:46","72391B3885F303111A5725D4D8237ECB7AFCC4F4261DD5499CBF30BD40724EA9","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0112","VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock","VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1096","2026-06-08 20:10:15","6190618814768C1442663B21F6526DA053B6ED1A5A9D4529DDA16032115CFA10","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0113","VIS_VRN_FinancialSSOT_v05910","VIS_VRN_FinancialSSOT_v05910.py","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py","70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py","python","1","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","18265","2026-05-21 15:05:07","B09761CF7C9A07A20C95EF943531A2256D639C9A7E8854A0F492E892ECE5C7E1","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0114","VIS_VRN_FinancialSSOT_v05910.py.freeze.lock","VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1092","2026-06-08 20:10:15","5AF39122C96B133EF78E037F70026D81BE39E1CDE18DA11691E4B8B15E8DB368","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0115","VIS_VRN_FinancialSSOT_v05911","VIS_VRN_FinancialSSOT_v05911.py","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py","70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py","python","1","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","26447","2026-05-21 15:23:25","9D16FC690D6329F2192BD20887523C94BBA2C7AB3B06481C6BD2931E5B36E974","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0116","VIS_VRN_FinancialSSOT_v05911.py.freeze.lock","VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1092","2026-06-08 20:10:15","2D8FBEAF7760FF7135A17C084D50FBA8529FA4E324D5D2E2F5F679FA44C99A71","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0117","VIS_VRN_FinancialSSOT_v05912","VIS_VRN_FinancialSSOT_v05912.py","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py","70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py","python","1","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","26597","2026-05-21 15:32:32","517CFC63810311BCD707692943770B40A0A0DE7C8A887D3568ABA76146AE7452","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0118","VIS_VRN_FinancialSSOT_v05912.py.freeze.lock","VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1092","2026-06-08 20:10:15","E922E5B25014496ECDB9AA6BCBADC323DF48AFEC807626D823A43D7DCF1ACF4F","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0119","VIS_VRN_FinancialSSOT_v0599","VIS_VRN_FinancialSSOT_v0599.py","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py","70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py","python","1","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","15529","2026-05-26 16:35:46","CAF62B4FCA57094247E51ACCEF10E24D3B326B2B5A07238E0FE069385216DC7E","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
