"GroupType","GroupKey","Count","Example","RecommendedAction"
"SHA256_DUPLICATE","7D9BF8AE66370E4349B4F423AC5279501384E4374DA1FDE675E099582ED33A8A","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\keybd_closed__7D9BF8AE66.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E0726B4AFE654FEBBBFF89D1232AFAE93C7CC57FC88DE4F0895F126933B562D","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\AI_ICON_STYLE_GUIDE.md","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E186B5CE9F3512C8FEE793FEE5B9D31C2A432DB01548AF2F64EE512FA74ACCC","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img13__DUP__7E186B5CE9.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E187E3E54D713D66907EC0FEE60964AC480D891012413C4850D8FD41086892D","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Mobile-Marketing-Icon__7E187E3E54.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E3C86723FBBEFD43C58B8EBB2569E422ADD8E49CCF070981F6B7295A6D68011","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Organic-Search-Icon__7E3C86723F.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E41875CE5D3E1334BBF924F65F7CCE9E48C067F9527D16B7CD05A01EB208119","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_BASE_HOME_IO_20260506_210324\VAP_Optimize_All_Report_v2.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E4AF18755283D3F5E817E20D77FDEB258BD590E7670C49A041105B8166779BA","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\flowchart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E67697D1EDF08E008A687B994F68BA0E643ADD247CA653451C38B8553E7F820","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\MISC_ICON_STYLE\1-3__DUP__7E67697D1E.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7E7B1EAB75417D1F6C3BBA98DB0284DD414A4E6271A7CC2B0DCC30EBE6468012","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\__pycache__\vap_templates.cpython-312.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7EA0DADA4D456D0C4C4677C699863DE4ECFAAE2A45EC756466404D3077EFA536","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img1__DUP__7EA0DADA4D.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_FROM_UNIFIED_INPUT_20260609_034748\logs\Gateway_Status_stdout.txt","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7EC0E15B3CC302E5B7FA703EBEC2D021F1E27D00535D75F835A679ACC011E6D4","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img6__DUP__7EC0E15B3C.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7EC82B34DAF653540E10DDC33D54238F96A2030E09F558CB7889BFA86FEF80C1","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL053_VRN_v140P2_Test_Debug_Accelerator_NoHang__BRIDGE__v140P2.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7EE36B6305F31594A7E961937D06C333D0A77E145815CA4260156A107E239AFD","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Organic-Search-Icon__7EE36B6305.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","28","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img10__7F150C31D1.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7F261788B962C30F68347FB5B365449DFE6738DEBD01BD8CAB6F7BC9573D0542","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_noINTPk4TObzPv6p__7F261788B9.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7F84A84C113187A6FCE5DE6C437835CE3DA715C2CF815E58FB924F023BC644E4","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\icon_asset_registry.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7FD329F4FA010DBC84B21A30DDD649FB291106CBAA17279CB85B38E5F1CC094E","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__7FD329F4FA.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7FD4D0599171848E3BB7616EC3E4CB42BE6A03AD5AD07D41CEF647ED08DB53EB","3","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL501_DataModuleController.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","7FEE3B65B6B32558A6D15087631DF9EFFE35C9CD6EF760C079DDC787D629D85A","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\charts\__pycache__\vap_chart_twoaxis.cpython-313.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","801CE081B504A5A18FDEBCE17D53E073574666EBFB51E41FB42564AE4B636BBF","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page12_img1__DUP__801CE081B5.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8027EA0963CFAE7D3AA7C1B154738DAC3F29ECBDB6DF1CFC1E9929FE6F925258","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix_(1)@3x__8027EA0963.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","80AA8032D8DA840E12C2A896CA8E80EAD7BFBE8082910C34484C39D2261C91A7","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\__pycache__\vap_indicators.cpython-312.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","80DD01D003BEA8694C9E1B47E26D0C8E3FFA9A113FEE7C74E63DC5CB56C8106D","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__80DD01D003.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","81B790A375F48E156BC4EEAE22202889EAD8CFC3697FADA58FA9041487C25149","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img5__81B790A375.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","81CD43B988EC9AAC26BDA62AA98C3F20F1B1EF5B0A66ED468A8743E5C9F30184","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img18__81CD43B988.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","820F331BCE23AAE863CDF606B31D6DB8AC1AE05BD13500A407D46575F19F2840","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img3__DUP__820F331BCE.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8273B85A5D59CB454457DB3E943BFE6DC2ACA0B9888966F0DDE78A3ABF9184E4","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_file_format_export\dxy_mega_model.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","828BE25CAC7C9CCB0C6471DAC0ABAD38123CE2A2FF046C9833889C18052C5129","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\icon_category_summary.csv","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","82E34171C18CE0663975EBFF2A53D9AC14ED5AD816CDEA522930ABCE70D70F0F","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img7__DUP__82E34171C1.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","82FEAF7C489A58E1DC86D207CC97132643016FD77610082CE03BDAE755EA1EBB","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V5_NEXT3_20260506_231125\vap_warehouse_v5_next3_builder.py","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","82FEF28DD1F095D7B049579B128C02064FD7949154D575EE6B9266A0DA3325F5","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V7_QUANT_20260507_104041\__pycache__\vap_warehouse_v7_quant_builder.cpython-312.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","830C09601A039DF829653151BAAD0A4701F02B95B96B4443B25D77EB67D84181","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\Gemini_Generated_Image_ofb17vofb17vofb1__830C09601A.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8324EF609E8FC1689AECD6CB600CBB07AECBB0B344CF0EE86440815BB6E6154B","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\taxonomy_summary.parquet","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","83472EB073FBB114125C9C6451A66D87CA19AE8639551D6EAB097DEAC57BCEF5","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img18__DUP__83472EB073.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","834B15A47C00D10410069F9DCB360675F25C8A04D1BEBAABA3B0412BAC90A2B6","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V7_QUANT_20260507_104041\Invoke-VAP-Warehouse-V7-Quant-Refresh.ps1","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","835B4BF72AE004690B44D485CD4281BF1B7B829397F7B40E1FA17C380D5008DF","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\2\data.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","836C0D78CD66CFDF2FAE51AFB011454076A169E1DBB027A1CD94E3F34A5E62AC","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\2\base.css","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","836F63156EDEBDB2C019ED4A9B958A9BEF4B9881E101F36207A4B26C68EDA530","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\_activation\VIA_ACTIVATION_GATEWAY_V03_STABLE_HOTFIX_20260609_035508\registry\VIA_ActivationGateway_v03_StableHotfix_Manifest.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","83707E750DE62479A546BD88584FE50AD5161505C81F2B40D69D246FFC004641","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\ui_matrix.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","839E68368DD61D8429E4EFF57DF84B8684183D6F49AD47A1E00B48EA4C18BC33","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VRN_Report_Grid.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","839E7CD3E28E9FC118AFD68F6FFC26A570DCC3E5DCA6F8ECA8F76EF4C0EBCEB8","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\12\data.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","83B05626F580117896FB53E281BD989B943F1C64D21C5DD63991F3924C04B7ED","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__83B05626F5.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","83CD52096B8115114952A7062456A628F9225C9599ABFF20CF7836DDC48178DA","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__83CD52096B.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","840018E244D7F4A4A893DAC504A0106458EBF34C91BAF8D5CA12EC0963BE1967","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img2__DUP__840018E244.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","84327D1AA46AB082E09811ED2DAB3F751AD2ED7BB7507C9222F36F39EF7F8350","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img5__DUP__84327D1AA4.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8442AEE9C21ABD0F7DB371938AC7828B2A5884283021B645E09170E838438D2F","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VHB\TOOLS\def_install_powershell_modules_vhb.ps1","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","84474043C870DD87B3E80A0ED37344CB69D229A76A7B27928FECB1C1DF1B17C0","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\choropleth_map.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","845EE3F21F6475C05A4AACE32509B2A4D09306BAD0AC71278C7E79A6060B43BA","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page6_img4__DUP__845EE3F21F.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","84612CB694F11823B38DF0CB88AD71C21F89D6992E37CC2E722167C7463C5C81","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\11_time_calendar_project\Time-Management-Icon__84612CB694.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8461D4CCDB84799732B7A41E92EFDF06DDE64838F23C8485B328F58D76AA09E0","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\notion-cover-headers__8461D4CCDB.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","846671889B7966158C1DEE7BB75671D485F4D2A74310C63C9938720D1679E20B","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img33__846671889B.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","847E209F5CDD1ED358F6AB3E1C69DCB851B57C1BAB9D60344A6703ACE5C1EE7B","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\360_F_628537954_pF9Sg4U0JCDInnLdSadIHsNr4p2dEozM_(1)__847E209F5C.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8486A8F5391E2D40AF36B9C74AF9F42E0173F6A3CE945AF6F5087940129EDA52","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Page-Rank-Checker-Icon__8486A8F539.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8498C0DC3137797390639CC300D9EFCB4AA24EA80FB0A204F05F5A1D5C51673E","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\PowerShell_7.3.5_00__8498C0DC31.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","84A30CD0646A0F18D88632876380044A6329C98A6C5D63726C1B1D64FAF77283","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL029_vrn_final_integration_governance_seal_v0615703__GOVERNANCE__v0615703.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","84ACCE36634CA0E00544E5C33FF2ECF59C9332EDA758D16209321B0E69D37564","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__84ACCE3663.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","85050460F49682BCAFEA7AB995901B30FF06BA0C80BB30F0ACF96D7F7A2F7BE2","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Competitive-Keyword-Icon__85050460F4.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","855B170E05CA5B39680A19511F7D286EF9ED98F952A412EF80DBC61A74AD6A02","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\panorama_version_audit.parquet","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","85C7D60A77F09766AC0D6E37E82E02A2AE3EBC3788A94FC5BFA7D8C14ED55217","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img3__DUP__85C7D60A77.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","85F068E45551B80C26EF3C79589DB3D15E92127CA6318240509725E4313D2514","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_CNYES_Platform_Mega.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8623AD0107EC8DDB9EAA2172153B87459C5BF070EA30A66ED7179AC5CE699CDB","14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Keyword-Selection-Icon.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","864AE3C59C45F59B91D59B3C39908DE2158E03934D6D68FBF5AD885CDF0632A1","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2239879241-612x612__864AE3C59C.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8651543B4E922929F75CB88065F31D2104BD23FEE8B32F1AA5733BC95263E762","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\sync_saved_locally_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","86AC04DA55EA0B0CEAAD1EA71D9D699FAE8FAD1ACE657D884CB5C2C7A059FC7E","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\2941bcb222e0b6286fa660c74bf5fd61_(1)__86AC04DA55.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","86C36B48767F030E24CD028F885AE6819FA0D8643F50BC06448376FB2C870134","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_PROJECT_COMPLETION_V2_20260506_225531\__pycache__\vap_project_completion_probe_v2.cpython-312.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","86D4FE98A5E6E32E9170144C6811153DF9A26056C031B218B18FBF3F50FFF304","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\06_code_devops_builder\Custom-Coding-Icon__86D4FE98A5.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","86F9EBA2EB5A2F2C9B16BE3344C3F5719DDD9C6F18EA097BA50C11059276C5A0","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\6d246c6d639c745dd5f2b551410526d9_(1)__86F9EBA2EB.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8723873020A133DFB4286485A1C7F71EFFE53AEF5C4DB2DFD04B78EA427CE205","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\MTkwODUxODEzOTYzMDgxMzk4__8723873020.webp","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8739581FEBB9C379D5C43FE669736493898859F6E7A47E8A1444003129369364","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Keyword-Analysis-Icon__8739581FEB.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","87736B5B62AC92FE21E596D025A2840795975C857F76BEF98ABB6601231DFAB1","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page23_img3__DUP__87736B5B62.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","87893160A1218FFDC2B693B7B4397F220DFEF3E0223C45205C87EACB34215CCC","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\SEO-Goals-Icon__87893160A1.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","87C7E93CC2FA3C354AD2A9DEB7AA09B68AD521019E953E48CE446DA271A15CED","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__87C7E93CC2.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","8819E1F8D676DFB1FCA81BF62236DDF76B43FA78CD5315F3BDC500818D34F76E","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_file_format_export\add_photo_alternate_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","REVIEW_ONLY_NO_AUTO_DELETE"
