"ID","Role","FileName","Extension","RelativePath","FullPath","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"ICON_000537","File / Export","page1_img2__A81E418967.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__A81E418967.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__A81E418967.png","233","0.23","A81E41896765D5B8B1CD4AEC89870C6D47A64121442CF54552840DAC10614076","2025-12-11 16:39:14","OK"
"ICON_000538","File / Export","page1_img20__3394074238.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img20__3394074238.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img20__3394074238.png","499580","487.87","3394074238865134FD098D52AC5B44737CEA4CD065B18999F1E9ACF258108A56","2025-12-11 16:38:42","OK"
"ICON_000539","File / Export","page1_img21__9A147C870E.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img21__9A147C870E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img21__9A147C870E.png","117936","115.17","9A147C870E4A895E14269E76154CE3253B061AFA9C5D253EC5A43C02161F5849","2025-12-11 16:38:42","OK"
"ICON_000540","File / Export","page1_img22__577732F426.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img22__577732F426.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img22__577732F426.png","164484","160.63","577732F426CA5609723728F79AEB364B759B64AC34C4C7E69493D260F3D2DE45","2025-12-11 16:38:42","OK"
"ICON_000541","File / Export","page1_img23__FA3324AF74.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img23__FA3324AF74.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img23__FA3324AF74.png","89417","87.32","FA3324AF74BB4494E7904D20A08958F556374F5FCA41D3403D317F377BD7CAE7","2025-12-11 16:38:42","OK"
"ICON_000542","File / Export","page1_img24__079EAFF249.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img24__079EAFF249.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img24__079EAFF249.png","102947","100.53","079EAFF249313CAB02D5D97533731173B41D1353A71100BED84A621C0D2CBBA8","2025-12-11 16:38:42","OK"
"ICON_000543","File / Export","page1_img25__7637FE0FC3.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img25__7637FE0FC3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img25__7637FE0FC3.png","145399","141.99","7637FE0FC33F937AB0EE51E7FB7031ED04C564CC8A3D366795932EE533760312","2025-12-11 16:38:42","OK"
"ICON_000544","File / Export","page1_img26__C8574A636F.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img26__C8574A636F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img26__C8574A636F.png","172884","168.83","C8574A636F5F56D6E938199F4C98633E807A8865CD7A8D7EAED8EC17614BE32A","2025-12-11 16:38:42","OK"
"ICON_000545","File / Export","page1_img27__E3A884905D.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img27__E3A884905D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img27__E3A884905D.png","134654","131.5","E3A884905DBC8E2F2A14F30730E19CE2B64916FE824B60D177DDAE46372206D0","2025-12-11 16:38:42","OK"
"ICON_000546","File / Export","page1_img28__A078E76FEA.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img28__A078E76FEA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img28__A078E76FEA.png","73612","71.89","A078E76FEAC493A2D7DC239482721EBC277A28D38BE04172A9351CC90F5292F4","2025-12-11 16:38:42","OK"
"ICON_000547","File / Export","page1_img29__30EE3D20DD.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img29__30EE3D20DD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img29__30EE3D20DD.png","124323","121.41","30EE3D20DD3512739E50418D6A41F78AA0F1A92BA5C8BD4D08475AEE983AEF4C","2025-12-11 16:38:42","OK"
"ICON_000548","File / Export","page1_img3__2AEB40ED81.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img3__2AEB40ED81.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img3__2AEB40ED81.png","136974","133.76","2AEB40ED81F98B04FA9899878EA796A94CF3BCD30B41DA6EFCE5A3AB5312B29E","2025-12-11 16:38:42","OK"
"ICON_000549","File / Export","page1_img3__661EF8D876.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img3__661EF8D876.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img3__661EF8D876.png","8346","8.15","661EF8D876D4B77D52EB138F70E72E3C654DA97B642CB64E685881FB823B2DCA","2025-12-11 16:38:46","OK"
"ICON_000550","File / Export","page1_img30__389595C90D.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img30__389595C90D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img30__389595C90D.png","160040","156.29","389595C90DEF70DB5D5EAD0D2AA57518D4524A3659741181A1071E7191322F27","2025-12-11 16:38:42","OK"
"ICON_000551","File / Export","page1_img31__E7FA0D4374.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img31__E7FA0D4374.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img31__E7FA0D4374.png","90735","88.61","E7FA0D43749C1FD817798DA9D8E7C4A46876B2A4D23317C61DC6B75D6B48D157","2025-12-11 16:38:42","OK"
"ICON_000552","File / Export","page1_img32__14125F74BC.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img32__14125F74BC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img32__14125F74BC.png","172025","167.99","14125F74BCA7AC36C55CF062B41976AAE3AD61AED59B270A1C627C124C00632F","2025-12-11 16:38:42","OK"
"ICON_000553","File / Export","page1_img33__846671889B.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img33__846671889B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img33__846671889B.png","63556","62.07","846671889B7966158C1DEE7BB75671D485F4D2A74310C63C9938720D1679E20B","2025-12-11 16:38:44","OK"
"ICON_000554","File / Export","page1_img34__77D2062BA1.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img34__77D2062BA1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img34__77D2062BA1.png","111531","108.92","77D2062BA17298C7AC106BDBCAEA7369B58BED45F9664106BFCB315F124218CD","2025-12-11 16:38:44","OK"
"ICON_000555","File / Export","page1_img35__0B1247C08C.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img35__0B1247C08C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img35__0B1247C08C.png","129091","126.07","0B1247C08C855E67149AE479C5E1FE34035475E298D9E9595FAAEFECA1F7A3C7","2025-12-11 16:38:44","OK"
"ICON_000556","File / Export","page1_img36__77E7BCC69C.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img36__77E7BCC69C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img36__77E7BCC69C.png","129869","126.83","77E7BCC69CBEF1E51E4ADC38CF361E6C63AEA125221CF0E26E1E5C96A09F414E","2025-12-11 16:38:44","OK"
"ICON_000557","File / Export","page1_img37__EA9F6A5741.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img37__EA9F6A5741.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img37__EA9F6A5741.png","74831","73.08","EA9F6A57419AB5D7864B73AED391949AB17942C63D0513F27B10DC46BB7CC0EF","2025-12-11 16:38:44","OK"
"ICON_000558","File / Export","page1_img4__2DA23752B1.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img4__2DA23752B1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img4__2DA23752B1.png","79074","77.22","2DA23752B12B6CF44247F9E0329C52575867AD21A8665B8B8CDCD94547677A30","2025-12-11 16:38:42","OK"
"ICON_000559","File / Export","page1_img4__BDA5205D04.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img4__BDA5205D04.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img4__BDA5205D04.png","240100","234.47","BDA5205D045FB5EB945F965DBFD9FCA46D723338654E16D2DD888F0C97730783","2025-12-11 16:39:10","OK"
"ICON_000560","File / Export","page1_img5__52E235D352.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img5__52E235D352.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img5__52E235D352.png","19059","18.61","52E235D35269AC028E033AD6FF841619921551C2A36F8B39AC2EFA053962E8D5","2025-12-11 16:39:10","OK"
"ICON_000561","File / Export","page1_img5__81B790A375.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img5__81B790A375.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img5__81B790A375.png","78097","76.27","81B790A375F48E156BC4EEAE22202889EAD8CFC3697FADA58FA9041487C25149","2025-12-11 16:38:42","OK"
"ICON_000562","File / Export","page1_img6__7D3765B74B.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img6__7D3765B74B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img6__7D3765B74B.png","154948","151.32","7D3765B74B1481A1E972E3AEB663BE9DCADCB170341CB7186DD75FE730918B4D","2025-12-11 16:38:42","OK"
"ICON_000563","File / Export","page1_img7__C27975E615.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img7__C27975E615.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img7__C27975E615.png","76979","75.17","C27975E6150AA179142390DA6A6B3D4436EC0CEF4E799430E39E9FBB19BD128A","2025-12-11 16:38:42","OK"
"ICON_000564","File / Export","page1_img8__C586724A26.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img8__C586724A26.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img8__C586724A26.png","239948","234.32","C586724A26D2CB6714C8D4605401454F4BED6ED4F61AC66B29979EDC943795E8","2025-12-11 16:38:42","OK"
"ICON_000565","File / Export","page1_img9__0564737F46.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img9__0564737F46.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img9__0564737F46.png","254106","248.15","0564737F46BB8CCB9E4937D100FD0277C3AB0B63DA5971D4681ED256239264E1","2025-12-11 16:38:42","OK"
"ICON_000566","File / Export","page10_img1__01EE109EA8.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__01EE109EA8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__01EE109EA8.png","177129","172.98","01EE109EA8B31AFDE727350CD4E5CD3664FD78BE0C89B9A3D83BE19463A22E37","2025-12-11 16:38:20","OK"
"ICON_000567","File / Export","page10_img1__5B72332186.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__5B72332186.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__5B72332186.png","17219","16.82","5B72332186577597B2A6085FB4ABAB74FC34FF51E7785DC1FA1AEECB1723316B","2025-12-11 16:38:24","OK"
"ICON_000568","File / Export","page10_img1__70A3C65E8B.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__70A3C65E8B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__70A3C65E8B.png","11923","11.64","70A3C65E8B5004EB74138E314097BBE24FABF98B5908E28C1491B56269EA1207","2025-12-11 16:38:48","OK"
"ICON_000569","File / Export","page10_img1__930CD63F64.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__930CD63F64.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__930CD63F64.png","19444","18.99","930CD63F64332DE4280F8D746D04F872CE794595817F3B4B5605477F18997B91","2025-12-11 16:38:12","OK"
"ICON_000570","File / Export","page10_img1__E16A56221B.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__E16A56221B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__E16A56221B.png","83671","81.71","E16A56221BD23DD299979CF798DB2376A5E25474B059779574BB141D38520094","2025-12-11 16:38:36","OK"
"ICON_000571","File / Export","page10_img10__7F150C31D1.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img10__7F150C31D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img10__7F150C31D1.png","438","0.43","7F150C31D16B58D5F331081A31514BD0FD90F82BA9A1BE5EFA0A4DB31AD144F1","2025-12-11 16:38:54","OK"
"ICON_000572","File / Export","page10_img11__4CE2ED552A.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img11__4CE2ED552A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img11__4CE2ED552A.png","437","0.43","4CE2ED552A5AF74903BCF0E1075C7300291289775C7043108EF5D28109C25114","2025-12-11 16:38:54","OK"
"ICON_000573","File / Export","page10_img2__1AEE2BF604.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img2__1AEE2BF604.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img2__1AEE2BF604.png","2521","2.46","1AEE2BF604AAD02CB7233085F437F64F9C845EDFC64C2E9B349B772AF972DE19","2025-12-11 16:38:48","OK"
"ICON_000574","File / Export","page10_img2__88EC5310D9.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img2__88EC5310D9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img2__88EC5310D9.png","108660","106.11","88EC5310D98865B14D035C2A9BC87CDB102616D44CF8200F7879BC561475AA1E","2025-12-11 16:38:36","OK"
"ICON_000575","File / Export","page10_img2__F8D6421B19.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img2__F8D6421B19.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img2__F8D6421B19.png","261127","255.01","F8D6421B19D79226A51E23FB263E795550F65A1BF7E83186911E69B2866F53B9","2025-12-11 16:38:20","OK"
"ICON_000576","File / Export","page10_img3__21F3CD1BB3.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__21F3CD1BB3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__21F3CD1BB3.png","125434","122.49","21F3CD1BB315198A74C0D1D20C33260B93DB9906D072F918E9A3FD3515CED3FC","2025-12-11 16:38:20","OK"
"ICON_000577","File / Export","page10_img3__505DA78F2C.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__505DA78F2C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__505DA78F2C.png","7248","7.08","505DA78F2CAC6CE7B0F319AFCBC5005CD464F09C3FE30F4352A67E23C4BD8650","2025-12-11 16:38:48","OK"
"ICON_000578","File / Export","page10_img3__76A322529D.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__76A322529D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__76A322529D.png","62636","61.17","76A322529D0BA9345F364E33A2766D5FBD0C8D67DE96A5D5E6697F759FC23B05","2025-12-11 16:38:36","OK"
"ICON_000579","File / Export","page10_img3__D965B12600.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__D965B12600.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__D965B12600.png","533","0.52","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","2025-12-11 16:38:54","OK"
"ICON_000580","File / Export","page10_img4__91635C08D7.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img4__91635C08D7.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img4__91635C08D7.png","343620","335.57","91635C08D7FFD83B922ECB90281B8D191BDB7665CE2B7E7E07BCAF7434D408BC","2025-12-11 16:38:20","OK"
"ICON_000581","File / Export","page10_img4__ABF971A71B.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img4__ABF971A71B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img4__ABF971A71B.png","411","0.4","ABF971A71BF0A604A0969273D63175DEFAC24E103BE6DD83641C24CACD457CA8","2025-12-11 16:38:54","OK"
"ICON_000582","File / Export","page10_img4__C9FAD00AF3.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img4__C9FAD00AF3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img4__C9FAD00AF3.png","69998","68.36","C9FAD00AF3BE2A6A59980733F5DF1DA9C121D8585235BE91B2DB56A8FE833A2B","2025-12-11 16:38:36","OK"
"ICON_000583","File / Export","page10_img5__B7E04459AB.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img5__B7E04459AB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img5__B7E04459AB.png","718241","701.41","B7E04459ABFB6843FF4AD471F23E0911F0EA8EA9FCEAF0BD783348C86859FFE3","2025-12-11 16:38:38","OK"
"ICON_000584","File / Export","page10_img6__8D2F97C494.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img6__8D2F97C494.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img6__8D2F97C494.png","15034","14.68","8D2F97C494B2A05D317FFDFF97785AE20CC88BAEC563B4182F8A1113662DBD31","2025-12-11 16:38:20","OK"
"ICON_000585","File / Export","page10_img7__A4906EB460.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img7__A4906EB460.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img7__A4906EB460.png","69718","68.08","A4906EB460329446211BE2AC6AED6FE7AF3F15DF48317285543005C724009B98","2025-12-11 16:38:38","OK"
"ICON_000586","File / Export","page10_img8__BDD9E30993.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img8__BDD9E30993.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img8__BDD9E30993.png","106456","103.96","BDD9E3099367A80CB1C046C37CAAB5FE8714B0933DC17876EBF774D6A25A6910","2025-12-11 16:38:38","OK"
"ICON_000587","File / Export","page18_img2__19941F8422.png",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page18_img2__19941F8422.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page18_img2__19941F8422.png","200","0.2","19941F842206777279C1FA615A2FD67E244107EB3B5EBA4DEF23BB0AFE46DAF9","2025-12-11 16:39:00","OK"
