"Tag","Root","RelativePath","FullPath","FileName","Extension","SizeBytes","SizeKB","Sha256","Status"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\SEO-Monitoring-Icon__DUP__EE6CD0C379.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\SEO-Monitoring-Icon__DUP__EE6CD0C379.png","SEO-Monitoring-Icon__DUP__EE6CD0C379.png",".png","2876","2.81","EE6CD0C379D9B7BA881478FAAB9D4D9F18BB389F4C23EE742EFC9CADEB029741","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\SEO-Practice-Icon__DUP__34342B1797.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\SEO-Practice-Icon__DUP__34342B1797.png","SEO-Practice-Icon__DUP__34342B1797.png",".png","3237","3.16","34342B1797A9B9423C84D1718F331EE484E674714EDCE6982402A0B650482811","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Seo-Tags-Icon__DUP__1A731B6CA2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Seo-Tags-Icon__DUP__1A731B6CA2.png","Seo-Tags-Icon__DUP__1A731B6CA2.png",".png","5581","5.45","1A731B6CA2B79B745EBC1E2DF0387D56A22B23846A594A660C4A6A9836467FB2","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Social-Media-Marketing-Icon__DUP__239E042170.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Social-Media-Marketing-Icon__DUP__239E042170.png","Social-Media-Marketing-Icon__DUP__239E042170.png",".png","3548","3.46","239E04217073824C3E931C954480C74F7E2DC1E46A4D73B8ED5CD347176A725A","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Social-Media-Sharing-Icon__DUP__F5A028ED6D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Social-Media-Sharing-Icon__DUP__F5A028ED6D.png","Social-Media-Sharing-Icon__DUP__F5A028ED6D.png",".png","3460","3.38","F5A028ED6D677F2AC5B671F5C836D30FB194828877460027077C49F04D4380F7","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Target-Audience-Icon__DUP__117E47EB9A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Target-Audience-Icon__DUP__117E47EB9A.png","Target-Audience-Icon__DUP__117E47EB9A.png",".png","5680","5.55","117E47EB9AAE467D2275BE83151DA97520325E5A45C6B1FC21B1D908D3CBAF58","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Target-Keywords-Icon__DUP__6D7E0D8B73.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Target-Keywords-Icon__DUP__6D7E0D8B73.png","Target-Keywords-Icon__DUP__6D7E0D8B73.png",".png","5828","5.69","6D7E0D8B73B3C8600B7D7727B28A490370733E956A8F4E132D38CF381E07E1C5","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Time-Management-Icon__DUP__1049DBF494.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Time-Management-Icon__DUP__1049DBF494.png","Time-Management-Icon__DUP__1049DBF494.png",".png","4651","4.54","1049DBF49490A1EA290AA7DCA15D29196B8EFAEF9286CDBC053D52A9A72E29D1","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Upload-Information-Icon__DUP__52C4E2B298.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Upload-Information-Icon__DUP__52C4E2B298.png","Upload-Information-Icon__DUP__52C4E2B298.png",".png","3832","3.74","52C4E2B2985BE343A6F66FFECDE258CEB305FEDE7845D66FE0D8D2AFE7D92428","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Video-marketing-Icon__DUP__2F0900208A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Video-marketing-Icon__DUP__2F0900208A.png","Video-marketing-Icon__DUP__2F0900208A.png",".png","3838","3.75","2F0900208A79055F9145250892014B37162A7C1C294C15EA7A7534AAB80D0EDC","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Web-Development-Icon__DUP__92A0E57F9E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Web-Development-Icon__DUP__92A0E57F9E.png","Web-Development-Icon__DUP__92A0E57F9E.png",".png","3925","3.83","92A0E57F9EB4C161DB994E7E912FF132C8C0F8D7AE681A01848A157E0D7A1F47","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Website-Optimization-Icon__DUP__9E3B5DB11D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\Website-Optimization-Icon__DUP__9E3B5DB11D.png","Website-Optimization-Icon__DUP__9E3B5DB11D.png",".png","3573","3.49","9E3B5DB11D828DAF71978C24EA6C26CEEDF8199B28D6DB09CE45A81E38DD8571","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_128\White-Hat-Icon__DUP__464D609A7E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_128\White-Hat-Icon__DUP__464D609A7E.png","White-Hat-Icon__DUP__464D609A7E.png",".png","3235","3.16","464D609A7E47EA1F9CC959813A4F7858C386568D4072D950E7ABF240673D968C","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Back-Link-Icon__DUP__DD3F6DB908.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Back-Link-Icon__DUP__DD3F6DB908.png","Back-Link-Icon__DUP__DD3F6DB908.png",".png","9251","9.03","DD3F6DB90886A39F5AC089E295A20861BF9E8FB4BB8682535AFB40DB6862364A","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Black-hat-Icon__DUP__BC62EB6C29.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Black-hat-Icon__DUP__BC62EB6C29.png","Black-hat-Icon__DUP__BC62EB6C29.png",".png","4018","3.92","BC62EB6C2928AAC8586B60B054A0C66512C76E53605A5144F94DDC6680C16E05","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Blog-Commenting-Icon__DUP__C4BE127220.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Blog-Commenting-Icon__DUP__C4BE127220.png","Blog-Commenting-Icon__DUP__C4BE127220.png",".png","7339","7.17","C4BE127220E016DC075B8685E73BE03D7504460B467924BC21116EAC7E0CEAC6","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Campaign-Tweaking-Icon__DUP__C97060D9CC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Campaign-Tweaking-Icon__DUP__C97060D9CC.png","Campaign-Tweaking-Icon__DUP__C97060D9CC.png",".png","5206","5.08","C97060D9CC4894220AEB15D21B699A9A9CD9AEE2FED2FBD5A9676A835C2681C4","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Competitive-Keyword-Icon__DUP__85050460F4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Competitive-Keyword-Icon__DUP__85050460F4.png","Competitive-Keyword-Icon__DUP__85050460F4.png",".png","24849","24.27","85050460F49682BCAFEA7AB995901B30FF06BA0C80BB30F0ACF96D7F7A2F7BE2","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Content-Writing-Icon__DUP__FC0D22A7B0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Content-Writing-Icon__DUP__FC0D22A7B0.png","Content-Writing-Icon__DUP__FC0D22A7B0.png",".png","3885","3.79","FC0D22A7B0393559573935EA7B88BB209E138067D4A6DAD42F0BECCA1AD6DCCE","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Custom-Coding-Icon__DUP__86D4FE98A5.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Custom-Coding-Icon__DUP__86D4FE98A5.png","Custom-Coding-Icon__DUP__86D4FE98A5.png",".png","6154","6.01","86D4FE98A5E6E32E9170144C6811153DF9A26056C031B218B18FBF3F50FFF304","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Download-Information-Icon__DUP__E078AC9B26.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Download-Information-Icon__DUP__E078AC9B26.png","Download-Information-Icon__DUP__E078AC9B26.png",".png","8637","8.43","E078AC9B26C7939F312B6237271EC0B3D6969B118800E1BDE54F7D6E7ECC2637","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Email-Marketing-Icon__DUP__03BFBB8EFC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Email-Marketing-Icon__DUP__03BFBB8EFC.png","Email-Marketing-Icon__DUP__03BFBB8EFC.png",".png","7308","7.14","03BFBB8EFCEA46BDB4A4F445846E16AFBCF2F51AA065D59F9544DEF42E41BB3D","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Events-Calendar-Icon__DUP__F4E53A95B2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Events-Calendar-Icon__DUP__F4E53A95B2.png","Events-Calendar-Icon__DUP__F4E53A95B2.png",".png","5121","5","F4E53A95B2D8EA3B6644BFAB1631B5CC0A835FB4BE6E201B61430788A33E9086","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Homepage-Optimization-Icon__DUP__288A5C501E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Homepage-Optimization-Icon__DUP__288A5C501E.png","Homepage-Optimization-Icon__DUP__288A5C501E.png",".png","8810","8.6","288A5C501E8CE78472D010AB94E03A6D91FF61E2730AB2FA3B7F1F3DB9F7922B","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Keyword-Analysis-Icon__DUP__A563D9F4B8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Keyword-Analysis-Icon__DUP__A563D9F4B8.png","Keyword-Analysis-Icon__DUP__A563D9F4B8.png",".png","6072","5.93","A563D9F4B87C4D3D41A374A0E20DADF2B1A3E0B44F1EC894DBB16B62DE283658","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Keyword-Selection-Icon__DUP__1EBE225771.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Keyword-Selection-Icon__DUP__1EBE225771.png","Keyword-Selection-Icon__DUP__1EBE225771.png",".png","7523","7.35","1EBE225771D17119547363B35FB22229C46EE2C05E2EAE079DF7D18707F5C31E","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Link-Building-Icon__DUP__5CCDDBFADF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Link-Building-Icon__DUP__5CCDDBFADF.png","Link-Building-Icon__DUP__5CCDDBFADF.png",".png","10501","10.25","5CCDDBFADF6D8D0AA388EEAE68E96C92EDD1982DAA7FE4AA858204B5A5E4E1C5","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Market-Analysis-Icon__DUP__18773E283C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Market-Analysis-Icon__DUP__18773E283C.png","Market-Analysis-Icon__DUP__18773E283C.png",".png","8931","8.72","18773E283C0D8E2C15D0F5F5E4E13CFB2FCE99D6B7E34206A6113145CC5E80FC","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Mobile-Marketing-Icon__DUP__FE3823F15B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Mobile-Marketing-Icon__DUP__FE3823F15B.png","Mobile-Marketing-Icon__DUP__FE3823F15B.png",".png","12346","12.06","FE3823F15B99E7ACCBAAAC862AE8DDD1D7A47F27BAB6226E717FA59AF9A6B76B","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Natural-Link_icon__DUP__4992C2246E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Natural-Link_icon__DUP__4992C2246E.png","Natural-Link_icon__DUP__4992C2246E.png",".png","11579","11.31","4992C2246EF92B684C5B87B1A3346F7CD93EA0457CB0FBB665331C8829DB5C68","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Organic-Search-Icon__DUP__7E3C86723F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Organic-Search-Icon__DUP__7E3C86723F.png","Organic-Search-Icon__DUP__7E3C86723F.png",".png","7575","7.4","7E3C86723FBBEFD43C58B8EBB2569E422ADD8E49CCF070981F6B7295A6D68011","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Page-Rank-Checker-Icon__DUP__1FD8E5AC7E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Page-Rank-Checker-Icon__DUP__1FD8E5AC7E.png","Page-Rank-Checker-Icon__DUP__1FD8E5AC7E.png",".png","9464","9.24","1FD8E5AC7ED192E48F3FA7DDE2E61EE62282BBD61B8CB83D35226E35AE09805E","OK"
"ICON_BASE_BACKUP","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE","icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Page-Speed-Icon__DUP__96C6C56E90.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\SEO_PNG_ICON_SET_256\Page-Speed-Icon__DUP__96C6C56E90.png","Page-Speed-Icon__DUP__96C6C56E90.png",".png","6499","6.35","96C6C56E90969A9C3273B3AC13F32BEA0138AAC517BDF5F6526A2D53EFFE47C0","OK"
