file_id,qualified,status,risk,score,elapsed_sec,pages,text_chars,ticker,report_date,broker,keyword_hits,reason,file_name,path
da66bcad430c,True,QUALIFIED_FAST,LOW,100,0.3503,13,9145,6415,2026-05-17,Goldman,buy;neutral;eps;revenue;earnings;upgrade,,GS-6415 20260517.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-6415 20260517.pdf
9fa64d802d5c,True,QUALIFIED_FAST,LOW,100,0.1105,16,6216,2308,2025-11-28,GS,rating;eps;revenue;earnings;upgrade,,MS-2308 20251128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-2308 20251128.pdf
d7fc40eba962,True,QUALIFIED_FAST,LOW,60,0.1216,4,0,1560,2026-05-20,,,broker_missing; keyword_missing,MQ-1560 20260520.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MQ-1560 20260520.pdf
ee80f5489c73,True,QUALIFIED_FAST,LOW,100,0.2108,13,7332,3653,2025-10-03,JPM,buy;hold;outperform;eps;upgrade,,JP-3653 20251003.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-3653 20251003.pdf
bb3578cff8f2,True,QUALIFIED_FAST,LOW,100,0.1323,17,6942,3661,2025-12-03,GS,rating;eps;revenue;earnings,,MS-3661 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3661 20251203.pdf
55c6a90bffa6,True,QUALIFIED_FAST,LOW,100,0.1337,9,3674,8210,2025-10-07,GS,rating;eps;revenue;valuation,,MS-8210 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-8210 20251007.pdf
1c6725421e5f,True,QUALIFIED_FAST,LOW,75,0.1171,5,0,3706,2025-11-28,兆豐,,keyword_missing,20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf
f411c84d8859,True,QUALIFIED_FAST,LOW,85,0.1322,6,0,6873,2025-08-19,兆豐,個股報告,,20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf
8837f1ff87a8,True,QUALIFIED_FAST,LOW,95,0.1599,7,0,3706,2025-08-22,國泰,買進;評等,,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf
415d87f21003,True,QUALIFIED_FAST,LOW,100,0.1761,9,5195,3665,2025-12-02,Morgan Stanley,hold;rating;eps;revenue,,MS-3665 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3665 20251202.pdf
012d1f99030a,True,QUALIFIED_FAST,LOW,100,0.1931,9,3915,6669,2025-10-07,Morgan Stanley,rating;eps;revenue;downgrade,,MS-6669 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-6669 20251007.pdf
12548b012a8b,True,QUALIFIED_FAST,LOW,85,0.1542,6,0,6768,2025-12-04,兆豐,個股報告,,20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf
4c4bcf631547,True,QUALIFIED_FAST,LOW,60,0.1328,6,0,3014,2023-10-05,,,broker_missing; keyword_missing,3014TT-20231005__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf
f076f1152b4b,True,QUALIFIED_FAST,LOW,85,0.1697,7,0,4771,2026-05-19,兆豐,個股報告,,20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf
c2e26fd52da5,False,REVIEW_REQUIRED_FAST,MEDIUM,35,0.1498,2,0,6933,,,,date_missing; broker_missing; keyword_missing,6933_AMAX-KY_個股介紹報告__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\6933_AMAX-KY_個股介紹報告__COVER_FIN.pdf
4f916ed039a2,True,QUALIFIED_FAST,LOW,75,0.1002,6,0,6147,2026-05-19,凱基,,keyword_missing,凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf
9bbbfea2b89b,False,REVIEW_REQUIRED_FAST,MEDIUM,45,0.1624,4,0,6533,,,中立,date_missing; broker_missing,"晶心科(6533,N,中立)-CTBC251208__COVER_FIN.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\晶心科(6533,N,中立)-CTBC251208__COVER_FIN.pdf"
a4cfa1c72212,True,QUALIFIED_FAST,LOW,75,0.1022,5,0,2637,2025-12-02,華南,,keyword_missing,華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf
8a93ba4e9f95,True,QUALIFIED_FAST,LOW,75,0.2276,8,0,1476,2026-05-19,凱基,,keyword_missing,凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf
13ebbb01df60,True,QUALIFIED_FAST,LOW,75,0.2619,8,0,2891,2026-05-19,凱基,,keyword_missing,凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf
77e934d7e175,True,QUALIFIED_FAST,LOW,75,0.1559,4,0,2606,2025-12-02,華南,,keyword_missing,華南投顧-2606-裕民-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf
ce36e08fe808,True,QUALIFIED_FAST,LOW,75,0.1306,6,0,3017,2025-12-02,華南,,keyword_missing,華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf
21ed3184655d,True,QUALIFIED_FAST,LOW,75,0.0999,1,0,3231,2025-06-04,Citi,,keyword_missing,Citi-3231 20250604__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Citi-3231 20250604__COVER_FIN.pdf
e6d8af42762f,True,QUALIFIED_FAST,LOW,75,0.1933,5,0,6143,2025-11-28,華南,,keyword_missing,華南投顧-6143-振曜-1141128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf
f79edee33434,True,QUALIFIED_FAST,LOW,75,0.3378,8,0,3665,2026-05-19,凱基,,keyword_missing,凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf
c230bc165710,False,REVIEW_REQUIRED_FAST,MEDIUM,45,0.1641,1,0,4171,,,評等,date_missing; broker_missing,"瑞基(4171,NR_未評等)-CTBC251208__COVER_FIN.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\瑞基(4171,NR_未評等)-CTBC251208__COVER_FIN.pdf"
099ded919098,True,QUALIFIED_FAST,LOW,60,0.1678,7,0,6669,2025-10-01,,,broker_missing; keyword_missing,CLST-6669 20251001__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\CLST-6669 20251001__COVER_FIN.pdf
b1e34f85bb6a,True,QUALIFIED_FAST,LOW,75,0.1339,2,0,3653,2025-10-02,Daiwa,,keyword_missing,Daiwa-3653 20251002__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-3653 20251002__COVER_FIN.pdf
0d53c37028e9,True,QUALIFIED_FAST,LOW,75,0.1331,2,0,6278,2026-05-21,Daiwa,,keyword_missing,Daiwa-6278 20260521__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-6278 20260521__COVER_FIN.pdf
59819ed7f346,True,QUALIFIED_FAST,LOW,75,0.1345,4,0,1319,2023-10-11,Daiwa,,keyword_missing,Daiwa-1319 20231011__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-1319 20231011__COVER_FIN.pdf
3e7f91a00285,True,QUALIFIED_FAST,LOW,75,0.1525,4,0,1590,2025-12-03,GS,,keyword_missing,GS-1590 20251203__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20251203__COVER_FIN.pdf
deb1667b6c7b,True,QUALIFIED_FAST,LOW,75,0.1258,5,0,2317,2025-12-05,GS,,keyword_missing,GS-2317 20251205__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2317 20251205__COVER_FIN.pdf
3ed5f4090ca0,True,QUALIFIED_FAST,LOW,75,0.1193,4,0,2382,2023-10-12,GS,,keyword_missing,GS-2382 20231012__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2382 20231012__COVER_FIN.pdf
d0bc27d62403,True,QUALIFIED_FAST,LOW,75,0.1929,3,0,1590,2023-10-12,GS,,keyword_missing,GS-1590 20231012__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20231012__COVER_FIN.pdf
7b56b105e93d,True,QUALIFIED_FAST,LOW,75,0.1117,8,0,6415,2026-05-17,GS,,keyword_missing,GS-6415 20260517__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-6415 20260517__COVER_FIN.pdf
c848238a8c42,True,QUALIFIED_FAST,LOW,75,0.112,5,0,3706,2025-11-30,GS,,keyword_missing,GS-3706 20251130__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-3706 20251130__COVER_FIN.pdf
3b12a0f9beb2,True,QUALIFIED_FAST,LOW,75,0.1337,4,0,2383,2026-05-19,GS,,keyword_missing,GS-2383 20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2383 20260519__COVER_FIN.pdf
5ef5877ed521,True,QUALIFIED_FAST,LOW,75,0.1052,5,0,2308,2025-11-28,MS,,keyword_missing,MS-2308 20251128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-2308 20251128__COVER_FIN.pdf
c1254c68f553,True,QUALIFIED_FAST,LOW,60,0.1901,10,0,2330,2025-07-18,,,broker_missing; keyword_missing,JP-2330 20250718__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-2330 20250718__COVER_FIN.pdf
af1d4131f1bf,True,QUALIFIED_FAST,LOW,75,0.1079,2,0,1590,2025-12-02,MS,,keyword_missing,MS-1590 20251202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-1590 20251202__COVER_FIN.pdf
4c57755ba695,True,QUALIFIED_FAST,LOW,75,0.1462,2,0,3665,2025-12-02,MS,,keyword_missing,MS-3665 20251202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3665 20251202__COVER_FIN.pdf
6766920adafc,True,QUALIFIED_FAST,LOW,75,0.1282,2,0,8210,2025-10-07,MS,,keyword_missing,MS-8210 20251007__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-8210 20251007__COVER_FIN.pdf
6453e5de5809,True,QUALIFIED_FAST,LOW,60,0.1982,4,0,3653,2025-10-03,,,broker_missing; keyword_missing,JP-3653 20251003__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-3653 20251003__COVER_FIN.pdf
144db0014918,True,QUALIFIED_FAST,LOW,75,0.2436,9,0,3661,2025-12-03,MS,,keyword_missing,MS-3661 20251203__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3661 20251203__COVER_FIN.pdf
b0d4c04388cf,True,QUALIFIED_FAST,LOW,75,0.2438,2,0,6669,2025-10-07,MS,,keyword_missing,MS-6669 20251007__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-6669 20251007__COVER_FIN.pdf
e337b0a2e05d,True,QUALIFIED_FAST,LOW,100,0.3774,13,3582,3706,2025-08-22,國泰,eps;買進;目標價;評等;營收;獲利;每股盈餘;個股報告,,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf
144913c917d9,True,QUALIFIED_FAST,LOW,100,0.3991,8,2738,6873,2025-08-19,兆豐,eps;買進;賣出;目標價;評等;調降;營收;獲利;投資評等;個股報告,,20250819兆豐個股報告-泓德能源(6873).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20250819兆豐個股報告-泓德能源(6873).pdf
b94683a9c9e6,True,QUALIFIED_FAST,LOW,100,0.3487,9,4096,3014,2023-10-05,國泰,eps;買進;目標價;評等;營收;每股盈餘;個股報告,,3014TT-20231005.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\3014TT-20231005.pdf
52973e6ac5e0,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.2522,25,112,2026,,華南,,date_missing; keyword_missing,第二場 2026海外投資展望 - 華南永昌海外商品部.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\第二場 2026海外投資展望 - 華南永昌海外商品部.pdf
fc9e9d1ffdf9,True,QUALIFIED_FAST,LOW,100,0.4585,5,2878,3706,2025-11-28,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等,,20251128兆豐訪談速報-神達(3706).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251128兆豐訪談速報-神達(3706).pdf
9db99ee86da3,True,QUALIFIED_FAST,LOW,75,0.2944,57,384,2026,2025-12-01,華南,,keyword_missing,第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf
a647dd1af7a3,True,QUALIFIED_FAST,LOW,100,0.6006,7,3395,6768,2025-12-04,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等;個股報告,,20251204兆豐個股報告-志強-KY(6768).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251204兆豐個股報告-志強-KY(6768).pdf
e6270450a0cb,True,QUALIFIED_FAST,LOW,85,0.628,15,2225,6533,2025-12-06,,neutral;eps;中立;目標價;評等;營收;獲利;個股報告,broker_missing,"晶心科(6533,N,中立)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\晶心科(6533,N,中立)-CTBC251208.pdf"
482e52f26cf4,True,QUALIFIED_FAST,LOW,60,0.9513,9,2977,6933,,,eps;評等;營收,date_missing; broker_missing,6933_AMAX-KY_個股介紹報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\6933_AMAX-KY_個股介紹報告.pdf
cd1804f88763,True,QUALIFIED_FAST,LOW,100,0.627,7,2768,2637,2025-08-14,華南,eps;買進;持有;目標價;評等;營收;獲利;投資評等,,華南投顧-2637-慧洋-KY-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-2637-慧洋-KY-1141202.pdf
bec2e8821841,True,QUALIFIED_FAST,LOW,100,0.669,8,2509,2606,2025-09-12,華南,eps;買進;目標價;評等;營收;投資評等,,華南投顧-2606-裕民-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-2606-裕民-1141202.pdf
0b267eb81814,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.7115,41,225,2026,,華南,,date_missing; keyword_missing,第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf
1ce8f7a19d5b,True,QUALIFIED_FAST,LOW,100,0.4187,8,2992,6143,2025-09-09,華南,eps;買進;目標價;評等;營收;投資評等,,華南投顧-6143-振曜-1141128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-6143-振曜-1141128.pdf
0e3a7ffea317,True,QUALIFIED_FAST,LOW,100,0.203,13,3229,3231,2025-06-04,Citi,buy;target price;eps;earnings,,Citi-3231 20250604.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\Citi-3231 20250604.pdf
a9762ff02efe,True,QUALIFIED_FAST,LOW,100,0.2383,8,1418,4171,2025-12-08,GS,評等;營收;個股報告,,"瑞基(4171,NR_未評等)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\瑞基(4171,NR_未評等)-CTBC251208.pdf"
7f6338fb959d,True,QUALIFIED_FAST,LOW,100,0.814,8,3410,3017,2025-11-13,華南,eps;買進;持有;目標價;評等;營收;投資評等,,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-3017-奇鋐-1141202.pdf
191e050f585d,True,QUALIFIED_FAST,LOW,60,0.8567,11,1446,3006,,,買進;目標價;評等,date_missing; broker_missing,晶豪科(3006)評估報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\晶豪科(3006)評估報告.pdf
857093b8833a,True,QUALIFIED_FAST,LOW,100,0.3527,11,7709,6669,2025-10-01,GS,hold;outperform;eps;revenue;earnings;valuation,,CLST-6669 20251001.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\CLST-6669 20251001.pdf
002075ad1390,True,QUALIFIED_FAST,LOW,100,0.1991,8,5261,2317,2025-12-05,Goldman,buy;revenue,,GS-2317 20251205.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-2317 20251205.pdf
8bc5fab0f44d,True,QUALIFIED_FAST,LOW,90,0.2427,8,4667,1590,2025-12-03,Goldman,revenue,,GS-1590 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-1590 20251203.pdf
