Group,Ticker,BestLag,BestLagCorr,ZeroLagCorr,PermutationEvidence,ExcessAlpha,LeadershipEvidence,REVIEW_SYNCHRONYState,REVIEW_LEADERSHIPState,Role,SizeTier,SizeScore,ReviewDate,PeriodID
A 上游材料,1773,1.0,0.39518923238743586,0.28047193998548964,0.5714285714285714,-0.09472086471135835,0.2258224185071062,LOW,LOW,MEMBER,LARGE,0.8922818791946308,2025-12-31,2026_H1
A 上游材料,1785,0.0,0.4746373427156917,0.4746373427156917,1.0,0.09486563191663108,0.4746373427156917,HIGH,HIGH,PEER,SMALL,0.386241610738255,2025-12-31,2026_H1
A 上游材料,1802,0.0,0.49575180644349043,0.49575180644349043,1.0,0.05133789829195349,0.49575180644349043,HIGH,HIGH,PEER,LARGE,0.8557046979865772,2025-12-31,2026_H1
A 上游材料,1815,0.0,0.47959336338270475,0.47959336338270475,0.8571428571428571,-0.011662957226770354,0.4110800257566041,HIGH,HIGH,PEER,LARGE,0.9151006711409395,2025-12-31,2026_H1
A 上游材料,2383,1.0,0.44767696830735443,0.4057917881335687,1.0,-0.024201831297696194,0.44767696830735443,HIGH,HIGH,MEMBER,SMALL,0.32953020134228184,2025-12-31,2026_H1
A 上游材料,3010,0.0,0.4190311214466014,0.4190311214466014,1.0,-0.07711323457683295,0.4190311214466014,HIGH,HIGH,PEER,LARGE,0.8261744966442952,2025-12-31,2026_H1
A 上游材料,3585,0.0,0.4853542963293604,0.4853542963293604,1.0,0.020616243414790743,0.4853542963293604,HIGH,HIGH,PEER,SMALL,0.4315436241610738,2025-12-31,2026_H1
A 上游材料,4721,3.0,0.3963036924724394,0.08865249067088508,1.0,0.016616795441447167,0.3963036924724394,LOW,HIGH,LEADER,SMALL,0.7295302013422817,2025-12-31,2026_H1
A 上游材料,4739,-1.0,0.44650543604084103,0.3635262780162943,1.0,-0.10216323694835225,0.44650543604084103,HIGH,HIGH,LAGGARD,LARGE,0.8906040268456374,2025-12-31,2026_H1
A 上游材料,4755,0.0,0.4377271647635641,0.4377271647635641,1.0,-0.00982213949562577,0.4377271647635641,HIGH,HIGH,PEER,SMALL,0.33691275167785234,2025-12-31,2026_H1
A 上游材料,5340,-1.0,0.3786206988841226,0.20243954147212687,1.0,0.12912211470060236,0.3786206988841226,LOW,HIGH,LAGGARD,SMALL,0.35704697986577183,2025-12-31,2026_H1
A 上游材料,5434,4.0,0.28866872562222273,0.13196557466162656,0.5714285714285714,0.12195875118406752,0.16495355749841298,LOW,LOW,MEMBER,LARGE,0.6855704697986578,2025-12-31,2026_H1
A 上游材料,5475,-4.0,0.40246632200542354,0.19202463029215247,1.0,0.14930953605883962,0.40246632200542354,LOW,HIGH,LAGGARD,LARGE,0.8889261744966444,2025-12-31,2026_H1
A 上游材料,6182,0.0,0.6667929919325789,0.6667929919325789,1.0,0.1285979882532617,0.6667929919325789,HIGH,HIGH,PEER,LARGE,0.8828859060402685,2025-12-31,2026_H1
A 上游材料,6274,0.0,0.4883671104139745,0.4883671104139745,1.0,-0.13122052701065856,0.4883671104139745,HIGH,HIGH,PEER,LARGE,0.9033557046979865,2025-12-31,2026_H1
A 上游材料,6288,0.0,0.4997684047039289,0.4997684047039289,1.0,0.0,0.4997684047039289,HIGH,HIGH,PEER,LARGE,0.8909395973154363,2025-12-31,2026_H1
A 上游材料,6488,0.0,0.5549267739420664,0.5549267739420664,1.0,-0.10130782262193086,0.5549267739420664,HIGH,HIGH,PEER,SMALL,0.6802013422818791,2025-12-31,2026_H1
A 上游材料,6672,0.0,0.45363705713112074,0.45363705713112074,1.0,-0.005170933981929568,0.45363705713112074,HIGH,HIGH,PEER,SMALL,0.44697986577181203,2025-12-31,2026_H1
A 上游材料,8039,0.0,0.44412986681378325,0.44412986681378325,1.0,-0.04360286587467403,0.44412986681378325,HIGH,HIGH,PEER,MID,0.5869127516778523,2025-12-31,2026_H1
A 上游材料,8358,4.0,0.440988494402387,0.28473826977403577,1.0,-0.05274789974220126,0.440988494402387,LOW,HIGH,MEMBER,LARGE,0.8157718120805368,2025-12-31,2026_H1
H AI 電力與機房,1503,0.0,0.4168862503617172,0.4168862503617172,1.0,0.0566382211538769,0.4168862503617172,HIGH,HIGH,PEER,LARGE,0.8033557046979866,2025-12-31,2026_H1
H AI 電力與機房,1504,4.0,0.18914162212857957,0.13580078102867457,0.0,0.0010742573307448433,0.0,LOW,LOW,MEMBER,SMALL,0.7033557046979865,2025-12-31,2026_H1
H AI 電力與機房,1513,0.0,0.48355119806564867,0.48355119806564867,1.0,-0.04706221855135628,0.48355119806564867,HIGH,HIGH,PEER,LARGE,0.7996644295302013,2025-12-31,2026_H1
H AI 電力與機房,1514,-1.0,0.37539761214745815,0.2729699008637023,0.8571428571428571,0.10095835604359393,0.3217693818406784,LOW,HIGH,LAGGARD,SMALL,0.7006711409395974,2025-12-31,2026_H1
H AI 電力與機房,1519,1.0,0.32727275713397835,0.18627204744436546,1.0,0.021637519328754073,0.32727275713397835,LOW,HIGH,LEADER,SMALL,0.7379194630872483,2025-12-31,2026_H1
H AI 電力與機房,1604,4.0,0.280484583892838,0.22294838319954036,0.7142857142857143,-0.10977982455527746,0.20034613135202714,LOW,LOW,MEMBER,SMALL,0.6332214765100671,2025-12-31,2026_H1
H AI 電力與機房,1605,0.0,0.5563780674992675,0.5563780674992675,1.0,-0.17316267778656558,0.5563780674992675,HIGH,HIGH,PEER,SMALL,0.7795302013422819,2025-12-31,2026_H1
H AI 電力與機房,1609,0.0,0.4652342074781886,0.4652342074781886,0.5714285714285714,-0.06424121368362273,0.2658481185589649,HIGH,LOW,PEER,LARGE,0.8503355704697986,2025-12-31,2026_H1
H AI 電力與機房,1612,0.0,0.4917476191768777,0.4917476191768777,0.8571428571428571,0.15912306392683861,0.4214979592944666,HIGH,HIGH,PEER,LARGE,0.8302013422818791,2025-12-31,2026_H1
H AI 電力與機房,2301,1.0,0.20812085613967346,0.06199925631421547,0.2857142857142857,0.08775445558267636,0.059463101754192414,LOW,LOW,MEMBER,LARGE,0.835234899328859,2025-12-31,2026_H1
H AI 電力與機房,2308,-2.0,-0.30125073500979377,0.23932533116865035,0.5714285714285714,0.020493005551302068,0.17214327714845357,LOW,LOW,LAGGARD,LARGE,0.8761744966442953,2025-12-31,2026_H1
H AI 電力與機房,2371,0.0,0.4556428446253883,0.4556428446253883,1.0,0.013271814312304286,0.4556428446253883,HIGH,HIGH,PEER,LARGE,0.7389261744966443,2025-12-31,2026_H1
H AI 電力與機房,2457,0.0,0.5116385502883513,0.5116385502883513,1.0,-0.039229790003564524,0.5116385502883513,HIGH,HIGH,PEER,SMALL,0.6640939597315436,2025-12-31,2026_H1
H AI 電力與機房,3015,0.0,0.4487679270789411,0.4487679270789411,1.0,-0.0010742573307448433,0.4487679270789411,HIGH,HIGH,PEER,LARGE,0.9090604026845638,2025-12-31,2026_H1
H AI 電力與機房,3211,0.0,0.20390575768350028,0.20390575768350028,0.0,-0.1213227603990446,0.0,LOW,LOW,MEMBER,LARGE,0.8503355704697986,2025-12-31,2026_H1
H AI 電力與機房,3323,0.0,0.5165504221042141,0.5165504221042141,1.0,-0.016030754043600437,0.5165504221042141,HIGH,HIGH,PEER,LARGE,0.8238255033557046,2025-12-31,2026_H1
H AI 電力與機房,4931,0.0,0.3967546609543166,0.3967546609543166,1.0,0.022261764577510668,0.3967546609543166,HIGH,HIGH,PEER,SMALL,0.524496644295302,2025-12-31,2026_H1
H AI 電力與機房,5227,-2.0,0.2141083290230325,0.01265550831337239,0.2857142857142857,0.00443594973584871,0.061173808292295,LOW,LOW,LAGGARD,SMALL,0.4768456375838926,2025-12-31,2026_H1
H AI 電力與機房,5263,0.0,0.4863975739307387,0.4863975739307387,1.0,-0.13999818919405654,0.4863975739307387,HIGH,HIGH,PEER,SMALL,0.62248322147651,2025-12-31,2026_H1
H AI 電力與機房,6282,2.0,0.33254398154825515,0.27249096936345774,0.5714285714285714,-0.05398215021602615,0.19002513231328866,LOW,LOW,MEMBER,SMALL,0.6164429530201342,2025-12-31,2026_H1
H AI 電力與機房,6409,0.0,0.40832949484765846,0.40832949484765846,1.0,-0.08759224111273928,0.40832949484765846,HIGH,HIGH,PEER,SMALL,0.7785234899328859,2025-12-31,2026_H1
H AI 電力與機房,6781,-1.0,0.3980205270653656,0.3391598894142402,1.0,0.08835240323649074,0.3980205270653656,HIGH,HIGH,LAGGARD,LARGE,0.8577181208053691,2025-12-31,2026_H1
L 其他科技族群,1536,1.0,-0.25975781900860584,0.15786676574538097,0.2857142857142857,0.002820891955388996,0.07421651971674452,LOW,LOW,MEMBER,MID,0.5563758389261744,2025-12-31,2026_H1
L 其他科技族群,1590,1.0,0.40517597073002026,0.19959645201267193,1.0,0.10435223766226999,0.40517597073002026,LOW,HIGH,LEADER,SMALL,0.3442953020134228,2025-12-31,2026_H1
L 其他科技族群,1597,3.0,0.4075637169683606,0.08915148518386484,0.7142857142857143,0.06001624784262958,0.29111694069168614,LOW,LOW,MEMBER,LARGE,0.7996644295302013,2025-12-31,2026_H1
L 其他科技族群,1795,0.0,0.5121292347841581,0.5121292347841581,1.0,0.003190404134596918,0.5121292347841581,HIGH,HIGH,PEER,SMALL,0.3208053691275168,2025-12-31,2026_H1
L 其他科技族群,2049,0.0,0.3455378258578347,0.3455378258578347,0.5714285714285714,0.07566639368369318,0.19745018620447696,HIGH,LOW,PEER,LARGE,0.7751677852348993,2025-12-31,2026_H1
L 其他科技族群,2231,0.0,0.5767080374611014,0.5767080374611014,1.0,0.05391642308311495,0.5767080374611014,HIGH,HIGH,PEER,LARGE,0.5298657718120805,2025-12-31,2026_H1
L 其他科技族群,2312,0.0,0.5444978245511107,0.5444978245511107,1.0,-0.08561374246638008,0.5444978245511107,HIGH,HIGH,PEER,LARGE,0.6647651006711409,2025-12-31,2026_H1
L 其他科技族群,2314,0.0,0.4596683974993147,0.4596683974993147,1.0,0.08724637705821565,0.4596683974993147,HIGH,HIGH,PEER,SMALL,0.2647651006711409,2025-12-31,2026_H1
L 其他科技族群,2359,0.0,0.47437712099914936,0.47437712099914936,1.0,-0.06594798563099794,0.47437712099914936,HIGH,HIGH,PEER,SMALL,0.28993288590604027,2025-12-31,2026_H1
L 其他科技族群,2395,0.0,0.6414221884613817,0.6414221884613817,1.0,-0.12900597830354865,0.6414221884613817,HIGH,HIGH,PEER,SMALL,0.2593959731543624,2025-12-31,2026_H1
L 其他科技族群,2480,0.0,0.40815679838962804,0.40815679838962804,1.0,0.10733005493787844,0.40815679838962804,HIGH,HIGH,PEER,SMALL,0.1325503355704698,2025-12-31,2026_H1
L 其他科技族群,2634,1.0,0.32803250163423336,0.12105967255987178,0.42857142857142855,0.09377664382750234,0.14058535784324286,LOW,LOW,MEMBER,SMALL,0.174496644295302,2025-12-31,2026_H1
L 其他科技族群,2636,0.0,0.6782680385888004,0.6782680385888004,1.0,0.07059990115839143,0.6782680385888004,HIGH,HIGH,PEER,LARGE,0.6177852348993289,2025-12-31,2026_H1
L 其他科技族群,2645,0.0,0.5732929149426458,0.5732929149426458,1.0,0.05115832270403754,0.5732929149426458,HIGH,HIGH,PEER,SMALL,0.36006711409395975,2025-12-31,2026_H1
L 其他科技族群,3008,0.0,0.302061688225611,0.302061688225611,0.7142857142857143,0.07983468969738725,0.21575834873257932,LOW,LOW,MEMBER,SMALL,0.25872483221476505,2025-12-31,2026_H1
L 其他科技族群,3019,-2.0,0.2685487403408653,0.06051391004691314,0.42857142857142855,0.008684640788320458,0.11509231728894226,LOW,LOW,LAGGARD,MID,0.612751677852349,2025-12-31,2026_H1
L 其他科技族群,3029,1.0,0.24471540783298068,0.17543528654632362,0.2857142857142857,0.0951370513792455,0.06991868795228019,LOW,LOW,MEMBER,SMALL,0.3187919463087248,2025-12-31,2026_H1
L 其他科技族群,3178,0.0,0.5192136512564112,0.5192136512564112,1.0,-0.06333997499192219,0.5192136512564112,HIGH,HIGH,PEER,SMALL,0.2563758389261745,2025-12-31,2026_H1
L 其他科技族群,3362,0.0,0.6130459430752755,0.6130459430752755,1.0,-0.14632355157426208,0.6130459430752755,HIGH,HIGH,PEER,MID,0.568456375838926,2025-12-31,2026_H1
L 其他科技族群,3406,0.0,0.5474669591705338,0.5474669591705338,1.0,-0.16091675952234474,0.5474669591705338,HIGH,HIGH,PEER,SMALL,0.2093959731543624,2025-12-31,2026_H1
L 其他科技族群,3491,1.0,0.3087168417682693,0.0772827546818029,0.2857142857142857,-0.05676596335229778,0.08820481193379122,LOW,LOW,MEMBER,SMALL,0.4751677852348993,2025-12-31,2026_H1
L 其他科技族群,4162,-1.0,0.37571210226115465,-0.03729910892997375,1.0,-0.03121952894922464,0.37571210226115465,LOW,HIGH,LAGGARD,SMALL,0.41308724832214766,2025-12-31,2026_H1
L 其他科技族群,4976,-3.0,-0.24119976593209397,0.12417676256139634,0.5714285714285714,0.04317823549907575,0.13782843767548225,LOW,LOW,LAGGARD,LARGE,0.5362416107382549,2025-12-31,2026_H1
L 其他科技族群,5609,4.0,0.37132123713067094,0.010991944891455547,1.0,0.00820720494354521,0.37132123713067094,LOW,HIGH,LEADER,SMALL,0.37416107382550334,2025-12-31,2026_H1
L 其他科技族群,6160,0.0,0.40049853970571725,0.40049853970571725,0.7142857142857143,-0.002820891955389003,0.28607038550408376,HIGH,LOW,PEER,SMALL,0.20704697986577178,2025-12-31,2026_H1
L 其他科技族群,6166,-4.0,0.5294723788804119,0.3598604038701873,1.0,-0.04507724411038917,0.5294723788804119,HIGH,HIGH,LAGGARD,SMALL,0.4080536912751678,2025-12-31,2026_H1
L 其他科技族群,6183,0.0,0.22566403912814578,0.22566403912814578,0.42857142857142855,-0.019920513057887335,0.09671315962634819,LOW,LOW,MEMBER,SMALL,0.3,2025-12-31,2026_H1
L 其他科技族群,6188,0.0,0.5080845975124989,0.5080845975124989,1.0,0.013798801868072114,0.5080845975124989,HIGH,HIGH,PEER,MID,0.597986577181208,2025-12-31,2026_H1
L 其他科技族群,6199,0.0,0.3222914340346599,0.3222914340346599,0.0,0.05886079810734963,0.0,HIGH,LOW,PEER,LARGE,0.7241610738255033,2025-12-31,2026_H1
L 其他科技族群,6214,0.0,0.40132156583378475,0.40132156583378475,1.0,-0.04096447690586784,0.40132156583378475,HIGH,HIGH,PEER,LARGE,0.4999999999999999,2025-12-31,2026_H1
L 其他科技族群,6285,0.0,0.4151763817766513,0.4151763817766513,1.0,0.021036968524307573,0.4151763817766513,HIGH,HIGH,PEER,LARGE,0.8406040268456375,2025-12-31,2026_H1
L 其他科技族群,6446,0.0,0.3302193101437853,0.3302193101437853,0.42857142857142855,-0.05598791009003963,0.14152256149019368,HIGH,LOW,PEER,SMALL,0.27315436241610735,2025-12-31,2026_H1
L 其他科技族群,6472,1.0,0.36634350078434835,0.04241372179664267,0.7142857142857143,-0.0394402929010578,0.2616739291316774,LOW,LOW,MEMBER,MID,0.5996644295302014,2025-12-31,2026_H1
L 其他科技族群,6562,-1.0,0.44164523628306196,0.041656256187427125,1.0,-0.02547328514091045,0.44164523628306196,LOW,HIGH,LAGGARD,SMALL,0.13154362416107382,2025-12-31,2026_H1
L 其他科技族群,6690,0.0,0.6158486927027405,0.6158486927027405,1.0,-0.09797548113012707,0.6158486927027405,HIGH,HIGH,PEER,LARGE,0.8479865771812081,2025-12-31,2026_H1
L 其他科技族群,8033,0.0,0.4859722875644449,0.4859722875644449,1.0,-0.01278072067598153,0.4859722875644449,HIGH,HIGH,PEER,SMALL,0.16308724832214763,2025-12-31,2026_H1
L 其他科技族群,8222,0.0,0.6644752311107822,0.6644752311107822,1.0,-0.07082688442566419,0.6644752311107822,HIGH,HIGH,PEER,SMALL,0.3536912751677852,2025-12-31,2026_H1
L 其他科技族群,8255,-1.0,0.3356977210961613,-0.1533900277152398,0.2857142857142857,-0.15565713161953354,0.09591363459890323,LOW,LOW,LAGGARD,SMALL,0.2751677852348993,2025-12-31,2026_H1
M 傳產輪動,2002,1.0,0.3342119752383101,0.19366907251884954,0.8571428571428571,-0.06357279883666142,0.2864674073471229,LOW,LOW,MEMBER,SMALL,0.3557046979865771,2025-12-31,2026_H1
M 傳產輪動,2006,0.0,0.3789663642451549,0.3789663642451549,1.0,-0.019599837036560173,0.3789663642451549,HIGH,HIGH,PEER,SMALL,0.11610738255033556,2025-12-31,2026_H1
M 傳產輪動,2012,-1.0,0.4749144527644789,0.27627387623891,1.0,-0.13961818130936302,0.4749144527644789,LOW,HIGH,LAGGARD,SMALL,0.3711409395973154,2025-12-31,2026_H1
M 傳產輪動,2014,0.0,0.5433839412061431,0.5433839412061431,1.0,0.0,0.5433839412061431,HIGH,HIGH,PEER,SMALL,0.4604026845637583,2025-12-31,2026_H1
M 傳產輪動,2015,4.0,-0.1971196947003398,0.1888563616300662,0.0,0.06443903178185939,0.0,LOW,LOW,MEMBER,LARGE,0.44798657718120805,2025-12-31,2026_H1
M 傳產輪動,2017,0.0,0.2955525426358046,0.2955525426358046,0.5714285714285714,-0.06733471442816474,0.16888716722045977,LOW,LOW,MEMBER,SMALL,0.3697986577181208,2025-12-31,2026_H1
M 傳產輪動,2023,-3.0,-0.39022940684931284,0.25070551119454254,0.8571428571428571,-0.17056766128295023,0.33448234872798244,LOW,HIGH,LAGGARD,MID,0.5701342281879195,2025-12-31,2026_H1
M 傳產輪動,2028,4.0,-0.3488126355368838,0.06832271104871487,0.5714285714285714,0.15866726686097204,0.19932150602107646,LOW,LOW,MEMBER,SMALL,0.37785234899328857,2025-12-31,2026_H1
M 傳產輪動,2029,0.0,0.47378081577453435,0.47378081577453435,1.0,0.10504379908958619,0.47378081577453435,HIGH,HIGH,PEER,MID,0.561744966442953,2025-12-31,2026_H1
M 傳產輪動,2038,0.0,0.5912573638404851,0.5912573638404851,1.0,0.06502825422805446,0.5912573638404851,HIGH,HIGH,PEER,SMALL,0.2973154362416107,2025-12-31,2026_H1
M 傳產輪動,2107,1.0,0.23838184227004178,0.18527507757013723,0.2857142857142857,0.004787542981622504,0.0681090977914405,LOW,LOW,MEMBER,SMALL,0.375503355704698,2025-12-31,2026_H1
M 傳產輪動,2302,0.0,0.5306597518601638,0.5306597518601638,1.0,0.03550931278016232,0.5306597518601638,HIGH,HIGH,PEER,SMALL,0.14261744966442952,2025-12-31,2026_H1
M 傳產輪動,2603,0.0,0.42923580411889084,0.42923580411889084,1.0,-0.047585700400173396,0.42923580411889084,HIGH,HIGH,PEER,LARGE,0.5258389261744967,2025-12-31,2026_H1
M 傳產輪動,2605,0.0,0.29069323306472467,0.29069323306472467,0.7142857142857143,0.04442651873562847,0.20763802361766048,LOW,LOW,MEMBER,LARGE,0.5275167785234899,2025-12-31,2026_H1
M 傳產輪動,2606,0.0,0.6503154384497956,0.6503154384497956,1.0,-0.04808312211928897,0.6503154384497956,HIGH,HIGH,PEER,SMALL,0.30671140939597313,2025-12-31,2026_H1
M 傳產輪動,2609,0.0,0.5090910471672078,0.5090910471672078,1.0,0.03525053784830663,0.5090910471672078,HIGH,HIGH,PEER,LARGE,0.38657718120805373,2025-12-31,2026_H1
M 傳產輪動,2610,0.0,0.35810148174071654,0.35810148174071654,0.8571428571428571,0.012578260845194535,0.30694412720632847,HIGH,LOW,PEER,LARGE,0.37416107382550334,2025-12-31,2026_H1
M 傳產輪動,2612,0.0,0.44674654828203125,0.44674654828203125,1.0,0.22692022803000889,0.44674654828203125,HIGH,HIGH,PEER,LARGE,0.511744966442953,2025-12-31,2026_H1
M 傳產輪動,2615,0.0,0.5187152968565769,0.5187152968565769,1.0,-0.11760732299152071,0.5187152968565769,HIGH,HIGH,PEER,LARGE,0.711744966442953,2025-12-31,2026_H1
M 傳產輪動,2617,0.0,0.494022085555163,0.494022085555163,1.0,-0.16239912291946978,0.494022085555163,HIGH,HIGH,PEER,SMALL,0.2808724832214765,2025-12-31,2026_H1
M 傳產輪動,2618,3.0,0.34284621561610673,0.168255003065195,0.8571428571428571,0.10429449598863963,0.2938681848138058,LOW,LOW,MEMBER,SMALL,0.4402684563758389,2025-12-31,2026_H1
M 傳產輪動,2637,-2.0,0.17821770093143346,0.11518244238815097,0.14285714285714285,-0.012782959916416176,0.02545967156163335,LOW,LOW,LAGGARD,SMALL,0.3879194630872483,2025-12-31,2026_H1
M 傳產輪動,2641,0.0,0.48968485612438545,0.48968485612438545,1.0,-0.17336622712746094,0.48968485612438545,HIGH,HIGH,PEER,SMALL,0.14798657718120806,2025-12-31,2026_H1
M 傳產輪動,2646,0.0,0.5803112508003913,0.5803112508003913,1.0,-0.10979340098844093,0.5803112508003913,HIGH,HIGH,PEER,LARGE,0.7208053691275167,2025-12-31,2026_H1
M 傳產輪動,2707,0.0,0.5082740481009829,0.5082740481009829,1.0,-0.012705155724741034,0.5082740481009829,HIGH,HIGH,PEER,SMALL,0.37315436241610733,2025-12-31,2026_H1
M 傳產輪動,2727,-4.0,0.37009912134787887,0.01439129009687712,0.5714285714285714,0.003780138684680301,0.2114852121987879,LOW,LOW,LAGGARD,SMALL,0.16073825503355704,2025-12-31,2026_H1
M 傳產輪動,2729,0.0,0.45820442418300433,0.45820442418300433,1.0,-0.06014330639869985,0.45820442418300433,HIGH,HIGH,PEER,LARGE,0.4744966442953019,2025-12-31,2026_H1
M 傳產輪動,2731,-2.0,-0.2549682075706273,0.1503271692125458,0.14285714285714285,-0.036779156121326005,0.036424029652946756,LOW,LOW,LAGGARD,SMALL,0.26241610738255033,2025-12-31,2026_H1
M 傳產輪動,2881,0.0,0.29629679509133194,0.29629679509133194,0.0,0.029479723216401972,0.0,LOW,LOW,MEMBER,SMALL,0.19026845637583895,2025-12-31,2026_H1
M 傳產輪動,2882,0.0,0.6614594760250637,0.6614594760250637,1.0,-0.08072296634408896,0.6614594760250637,HIGH,HIGH,PEER,SMALL,0.3865771812080536,2025-12-31,2026_H1
M 傳產輪動,2884,-2.0,0.28057198620056556,0.22740486910912183,0.7142857142857143,-0.10325782242031686,0.20040856157183254,LOW,LOW,LAGGARD,SMALL,0.36677852348993284,2025-12-31,2026_H1
M 傳產輪動,2886,0.0,0.5712160506601839,0.5712160506601839,1.0,0.02385918533804167,0.5712160506601839,HIGH,HIGH,PEER,LARGE,0.756711409395973,2025-12-31,2026_H1
M 傳產輪動,2891,0.0,0.4996482541878227,0.4996482541878227,1.0,0.024394232609763252,0.4996482541878227,HIGH,HIGH,PEER,MID,0.5620805369127516,2025-12-31,2026_H1
M 傳產輪動,4960,-1.0,-0.3022293355417076,0.14922158873337552,0.2857142857142857,0.1117635859270791,0.08635123872620216,LOW,LOW,LAGGARD,SMALL,0.25738255033557045,2025-12-31,2026_H1
M 傳產輪動,5608,-1.0,0.4164890864656846,0.28296348534387006,1.0,0.052584406353229814,0.4164890864656846,LOW,HIGH,LAGGARD,SMALL,0.1949664429530201,2025-12-31,2026_H1
M 傳產輪動,5706,4.0,-0.32040262133723524,0.3051824225746647,0.8571428571428571,-0.046868856608690286,0.2746308182890588,LOW,LOW,MEMBER,SMALL,0.2533557046979866,2025-12-31,2026_H1
M 傳產輪動,9957,0.0,0.3916226615864433,0.3916226615864433,0.7142857142857143,0.03979542662276905,0.2797304725617452,HIGH,LOW,PEER,LARGE,0.7248322147651006,2025-12-31,2026_H1
F AI 伺服器系統,2059,0.0,0.42100859950299657,0.42100859950299657,1.0,0.04393143442124009,0.42100859950299657,HIGH,HIGH,PEER,SMALL,0.4097315436241611,2025-12-31,2026_H1
F AI 伺服器系統,2317,-2.0,-0.273278890721025,0.08384327429477974,0.8571428571428571,0.0067733122624487885,0.23423904918945,LOW,LOW,LAGGARD,MID,0.5583892617449664,2025-12-31,2026_H1
F AI 伺服器系統,2356,0.0,0.5023511335414511,0.5023511335414511,1.0,-0.14792704824616176,0.5023511335414511,HIGH,HIGH,PEER,SMALL,0.4476510067114094,2025-12-31,2026_H1
F AI 伺服器系統,2376,0.0,0.39189583052012966,0.39189583052012966,1.0,-0.024622334107005178,0.39189583052012966,HIGH,HIGH,PEER,SMALL,0.15,2025-12-31,2026_H1
F AI 伺服器系統,2377,0.0,0.5015982937664683,0.5015982937664683,1.0,0.07349202729550465,0.5015982937664683,HIGH,HIGH,PEER,SMALL,0.18590604026845636,2025-12-31,2026_H1
F AI 伺服器系統,2382,0.0,0.5122324306657284,0.5122324306657284,1.0,-0.07586561783393583,0.5122324306657284,HIGH,HIGH,PEER,SMALL,0.5271812080536913,2025-12-31,2026_H1
F AI 伺服器系統,3013,0.0,0.4615232838847039,0.4615232838847039,1.0,0.13516059503636918,0.4615232838847039,HIGH,HIGH,PEER,SMALL,0.34127516778523487,2025-12-31,2026_H1
F AI 伺服器系統,3023,-3.0,-0.44637262712463255,0.398043507586337,1.0,-0.20099473683291158,0.44637262712463255,HIGH,HIGH,LAGGARD,SMALL,0.4338926174496644,2025-12-31,2026_H1
F AI 伺服器系統,3052,0.0,0.5506239380242683,0.5506239380242683,1.0,0.07720976276556893,0.5506239380242683,HIGH,HIGH,PEER,SMALL,0.2986577181208053,2025-12-31,2026_H1
F AI 伺服器系統,3231,0.0,0.40124426894296406,0.40124426894296406,0.7142857142857143,-0.05744686244322006,0.2866030492449743,HIGH,LOW,PEER,SMALL,0.28624161073825505,2025-12-31,2026_H1
F AI 伺服器系統,3322,0.0,0.4133165527028196,0.4133165527028196,1.0,-0.044631389879308925,0.4133165527028196,HIGH,HIGH,PEER,MID,0.5738255033557047,2025-12-31,2026_H1
F AI 伺服器系統,3526,0.0,0.5321487482752473,0.5321487482752473,1.0,0.0273403941123527,0.5321487482752473,HIGH,HIGH,PEER,LARGE,0.6520134228187919,2025-12-31,2026_H1
F AI 伺服器系統,3533,-1.0,-0.2544881564087715,0.23327186796108165,0.2857142857142857,0.024537796127908018,0.07271090183107756,LOW,LOW,LAGGARD,LARGE,0.7043624161073825,2025-12-31,2026_H1
F AI 伺服器系統,3665,0.0,0.5809324592634026,0.5809324592634026,1.0,-0.07448831657720376,0.5809324592634026,HIGH,HIGH,PEER,LARGE,0.49362416107382545,2025-12-31,2026_H1
F AI 伺服器系統,3693,0.0,0.552440934500578,0.552440934500578,1.0,-0.07656035940916511,0.552440934500578,HIGH,HIGH,PEER,SMALL,0.323489932885906,2025-12-31,2026_H1
F AI 伺服器系統,5325,0.0,0.5069665733921748,0.5069665733921748,1.0,-0.006773312262448816,0.5069665733921748,HIGH,HIGH,PEER,SMALL,0.12046979865771812,2025-12-31,2026_H1
F AI 伺服器系統,6117,3.0,-0.4694473935539974,0.2191983428118183,1.0,0.022728468933526674,0.4694473935539974,LOW,HIGH,LEADER,SMALL,0.2302013422818792,2025-12-31,2026_H1
F AI 伺服器系統,6235,2.0,0.28688770578207623,0.09631808104724972,0.5714285714285714,0.04790659092967761,0.16393583187547212,LOW,LOW,MEMBER,SMALL,0.5043624161073825,2025-12-31,2026_H1
F AI 伺服器系統,6669,0.0,0.5028764202623164,0.5028764202623164,1.0,-0.05029240819225675,0.5028764202623164,HIGH,HIGH,PEER,SMALL,0.4406040268456376,2025-12-31,2026_H1
F AI 伺服器系統,8210,0.0,0.44743533486154097,0.44743533486154097,1.0,0.16899217857098173,0.44743533486154097,HIGH,HIGH,PEER,MID,0.5802013422818793,2025-12-31,2026_H1
C 半導體製造與封裝,2303,2.0,-0.3211220040533678,0.30507579616602215,0.14285714285714285,-0.1182291393080787,0.04587457200762397,LOW,LOW,MEMBER,LARGE,0.7499999999999999,2025-12-31,2026_H1
C 半導體製造與封裝,2325,0.0,0.3256649077766022,0.3256649077766022,0.5714285714285714,0.10519698033042227,0.18609423301520123,HIGH,LOW,PEER,LARGE,0.4261744966442953,2025-12-31,2026_H1
