Group,Subgroup,Rank,Ticker,YFTicker,Name,Market,CountingFlag,SourceID,EvidenceStatus,MembershipKey
J 被動元件,J9 被動元件材料 / 設備,,6207,6207.TW,雷科,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|J 被動元件|6207
J 被動元件,J9 被動元件材料 / 設備,G,6271,6271.TW,同欣電,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|J 被動元件|6271
K AI PC 與消費電子,K1 AI PC 品牌,,2357,2357.TW,華碩,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2357
K AI PC 與消費電子,K1 AI PC 品牌,,2353,2353.TW,宏碁,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2353
K AI PC 與消費電子,K1 AI PC 品牌,,2377,2377.TW,微星,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2377
K AI PC 與消費電子,K1 AI PC 品牌,G,2376,2376.TW,技嘉,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2376
K AI PC 與消費電子,K2 NB / PC 代工 ODM,P,2382,2382.TW,廣達,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2382
K AI PC 與消費電子,K2 NB / PC 代工 ODM,,2324,2324.TW,仁寶,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2324
K AI PC 與消費電子,K2 NB / PC 代工 ODM,P,3231,3231.TW,緯創,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|3231
K AI PC 與消費電子,K2 NB / PC 代工 ODM,P,2356,2356.TW,英業達,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2356
K AI PC 與消費電子,K2 NB / PC 代工 ODM,,4938,4938.TW,和碩,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|4938
K AI PC 與消費電子,K3 AI PC 零組件 · IC,,5269,5269.TW,祥碩,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|5269
K AI PC 與消費電子,K3 AI PC 零組件 · IC,,4966,4966.TW,譜瑞-KY,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|4966
K AI PC 與消費電子,K3 AI PC 零組件 · IC,,6138,6138.TW,茂達,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|6138
K AI PC 與消費電子,K3 AI PC 零組件 · IC,,8081,8081.TW,致新,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|8081
K AI PC 與消費電子,K3 AI PC 零組件 · IC,,2458,2458.TW,義隆,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2458
K AI PC 與消費電子,K3 AI PC 零組件 · IC,P,2379,2379.TW,瑞昱,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2379
K AI PC 與消費電子,K3 AI PC 零組件 · IC,,4968,4968.TWO,立積,TPEX,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|4968
K AI PC 與消費電子,K4 AI PC 零組件 · 散熱機構,L,3324,3324.TW,雙鴻,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|3324
K AI PC 與消費電子,K4 AI PC 零組件 · 散熱機構,L,3017,3017.TW,奇鋐,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|3017
K AI PC 與消費電子,K4 AI PC 零組件 · 散熱機構,P,6591,6591.TW,動力-KY,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|6591
K AI PC 與消費電子,K4 AI PC 零組件 · 散熱機構,P,2421,2421.TW,建準,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2421
K AI PC 與消費電子,K5 AI PC 零組件 · 電池電源,,6121,6121.TW,新普,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|6121
K AI PC 與消費電子,K5 AI PC 零組件 · 電池電源,G,3211,3211.TW,順達,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|3211
K AI PC 與消費電子,K5 AI PC 零組件 · 電池電源,P,2301,2301.TW,光寶科,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|2301
K AI PC 與消費電子,K5 AI PC 零組件 · 電池電源,L,4915,4915.TW,致伸,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|4915
K AI PC 與消費電子,K6 AI PC 零組件 · 記憶體模組,P,3260,3260.TW,威剛,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|3260
K AI PC 與消費電子,K6 AI PC 零組件 · 記憶體模組,,4967,4967.TWO,十銓,TPEX,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|4967
K AI PC 與消費電子,K6 AI PC 零組件 · 記憶體模組,,5289,5289.TWO,宜鼎,TPEX,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|5289
K AI PC 與消費電子,K6 AI PC 零組件 · 記憶體模組,G,8299,8299.TWO,群聯,TPEX,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|K AI PC 與消費電子|8299
L 其他科技族群,L1 光學鏡頭 / CIS,L,3008,3008.TW,大立光,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3008
L 其他科技族群,L1 光學鏡頭 / CIS,P,3406,3406.TW,玉晶光,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3406
L 其他科技族群,L1 光學鏡頭 / CIS,G,3019,3019.TW,亞光,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3019
L 其他科技族群,L1 光學鏡頭 / CIS,P,3362,3362.TW,先進光,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3362
L 其他科技族群,L1 光學鏡頭 / CIS,G,6271,6271.TW,同欣電,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6271
L 其他科技族群,L1 光學鏡頭 / CIS,G,4976,4976.TW,佳凌,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|4976
L 其他科技族群,L2 低軌衛星 / 衛星通訊,L,3491,3491.TWO,昇達科,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3491
L 其他科技族群,L2 低軌衛星 / 衛星通訊,P,2314,2314.TW,台揚,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2314
L 其他科技族群,L2 低軌衛星 / 衛星通訊,P,6285,6285.TW,啟碁,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6285
L 其他科技族群,L2 低軌衛星 / 衛星通訊,,2312,2312.TW,金寶,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2312
L 其他科技族群,L2 低軌衛星 / 衛星通訊,,3178,3178.TWO,公準,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3178
L 其他科技族群,L2 低軌衛星 / 衛星通訊,G,6271,6271.TW,同欣電,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6271
L 其他科技族群,L3 軍工航太,L,2634,2634.TW,漢翔,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2634
L 其他科技族群,L3 軍工航太,P,8033,8033.TW,雷虎,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|8033
L 其他科技族群,L3 軍工航太,P,8222,8222.TW,寶一,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|8222
L 其他科技族群,L3 軍工航太,,6199,6199.TWO,經緯,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6199
L 其他科技族群,L3 軍工航太,G,8383,8383.TW,千附,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|8383
L 其他科技族群,L3 軍工航太,,2645,2645.TW,長榮航太,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2645
L 其他科技族群,L4 機器人 / 自動化,L,2049,2049.TW,上銀,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2049
L 其他科技族群,L4 機器人 / 自動化,L,1590,1590.TW,亞德客-KY,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|1590
L 其他科技族群,L4 機器人 / 自動化,G,1597,1597.TWO,直得,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|1597
L 其他科技族群,L4 機器人 / 自動化,P,2359,2359.TW,所羅門,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2359
L 其他科技族群,L4 機器人 / 自動化,P,2464,2464.TW,盟立,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2464
L 其他科技族群,L4 機器人 / 自動化,,6188,6188.TWO,廣明,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6188
L 其他科技族群,L4 機器人 / 自動化,L,2308,2308.TW,台達電,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2308
L 其他科技族群,L5 電動車 / 車用零組件,P,1536,1536.TW,和大,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|1536
L 其他科技族群,L5 電動車 / 車用零組件,L,3665,3665.TW,貿聯-KY,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3665
L 其他科技族群,L5 電動車 / 車用零組件,P,2231,2231.TW,為升,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2231
L 其他科技族群,L5 電動車 / 車用零組件,G,8255,8255.TWO,朋程,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|8255
L 其他科技族群,L5 電動車 / 車用零組件,L,2308,2308.TW,台達電,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2308
L 其他科技族群,L6 資安 / 系統整合,P,6214,6214.TWO,精誠,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6214
L 其他科技族群,L6 資安 / 系統整合,G,3029,3029.TW,零壹,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|3029
L 其他科技族群,L6 資安 / 系統整合,L,6690,6690.TWO,安碁資訊,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6690
L 其他科技族群,L6 資安 / 系統整合,P,2480,2480.TW,敦陽科,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2480
L 其他科技族群,L6 資安 / 系統整合,,6183,6183.TWO,關貿,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6183
L 其他科技族群,L7 工控 / 物流 / 供應鏈周邊,P,2395,2395.TW,研華,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2395
L 其他科技族群,L7 工控 / 物流 / 供應鏈周邊,L,6166,6166.TWO,凌華,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6166
L 其他科技族群,L7 工控 / 物流 / 供應鏈周邊,P,2636,2636.TWO,台驊投控,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|2636
L 其他科技族群,L7 工控 / 物流 / 供應鏈周邊,L,5609,5609.TWO,中菲行,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|5609
L 其他科技族群,L7 工控 / 物流 / 供應鏈周邊,L,6160,6160.TWO,欣技,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6160
L 其他科技族群,L8 生技醫療,L,6472,6472.TWO,保瑞,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6472
L 其他科技族群,L8 生技醫療,L,6446,6446.TW,藥華藥,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6446
L 其他科技族群,L8 生技醫療,P,1795,1795.TW,美時,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|1795
L 其他科技族群,L8 生技醫療,G,4162,4162.TWO,智擎,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|4162
L 其他科技族群,L8 生技醫療,G,6562,6562.TWO,聯亞藥,TPEX,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|L 其他科技族群|6562
M 傳產輪動,M1 貨櫃航運,L,2603,2603.TW,長榮,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2603
M 傳產輪動,M1 貨櫃航運,P,2609,2609.TW,陽明,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2609
M 傳產輪動,M1 貨櫃航運,G,2615,2615.TW,萬海,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2615
M 傳產輪動,M2 散裝航運,P,2606,2606.TW,裕民,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2606
M 傳產輪動,M2 散裝航運,L,2637,2637.TW,慧洋-KY,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2637
M 傳產輪動,M2 散裝航運,P,2605,2605.TW,新興,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2605
M 傳產輪動,M2 散裝航運,P,2612,2612.TW,中航,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2612
M 傳產輪動,M2 散裝航運,P,2617,2617.TW,台航,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2617
M 傳產輪動,M2 散裝航運,G,5608,5608.TW,四維航,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|5608
M 傳產輪動,M2 散裝航運,G,2641,2641.TW,正德,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2641
M 傳產輪動,M3 航空,P,2610,2610.TW,華航,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2610
M 傳產輪動,M3 航空,L,2618,2618.TW,長榮航,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2618
M 傳產輪動,M3 航空,G,2646,2646.TW,星宇,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2646
M 傳產輪動,M4 鋼鐵 · 扁鋼 / 不鏽鋼,L,2002,2002.TW,中鋼,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2002
M 傳產輪動,M4 鋼鐵 · 扁鋼 / 不鏽鋼,P,2014,2014.TW,中鴻,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2014
M 傳產輪動,M4 鋼鐵 · 扁鋼 / 不鏽鋼,P,2023,2023.TW,燁輝,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2023
M 傳產輪動,M4 鋼鐵 · 扁鋼 / 不鏽鋼,G,2029,2029.TW,盛餘,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2029
M 傳產輪動,M4 鋼鐵 · 扁鋼 / 不鏽鋼,P,9957,9957.TW,燁聯,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|9957
M 傳產輪動,M4 鋼鐵 · 扁鋼 / 不鏽鋼,G,2017,2017.TW,官田鋼,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2017
M 傳產輪動,M5 鋼鐵 · 條鋼 / 型鋼,L,2015,2015.TW,豐興,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2015
M 傳產輪動,M5 鋼鐵 · 條鋼 / 型鋼,P,2006,2006.TW,東和鋼鐵,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2006
M 傳產輪動,M5 鋼鐵 · 條鋼 / 型鋼,P,2028,2028.TW,威致,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2028
M 傳產輪動,M5 鋼鐵 · 條鋼 / 型鋼,G,2012,2012.TW,春雨,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2012
M 傳產輪動,M5 鋼鐵 · 條鋼 / 型鋼,,2038,2038.TW,海光,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2038
M 傳產輪動,M6 金融,L,2881,2881.TW,富邦金,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2881
M 傳產輪動,M6 金融,P,2882,2882.TW,國泰金,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2882
M 傳產輪動,M6 金融,,2891,2891.TW,中信金,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2891
M 傳產輪動,M6 金融,P,2886,2886.TW,兆豐金,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2886
M 傳產輪動,M6 金融,G,2884,2884.TW,玉山金,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2884
M 傳產輪動,M7 觀光餐飲,L,2727,2727.TW,王品,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2727
M 傳產輪動,M7 觀光餐飲,P,2729,2729.TW,瓦城,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2729
M 傳產輪動,M7 觀光餐飲,P,2707,2707.TW,晶華,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2707
M 傳產輪動,M7 觀光餐飲,L,2731,2731.TW,雄獅,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2731
M 傳產輪動,M7 觀光餐飲,G,5706,5706.TW,鳳凰,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|5706
M 傳產輪動,M8 傳產材料 / 其他,P,2107,2107.TW,厚生,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2107
M 傳產輪動,M8 傳產材料 / 其他,L,2302,2302.TW,麗正,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|2302
M 傳產輪動,M8 傳產材料 / 其他,L,4960,4960.TW,誠美材,TWSE,COUNT,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|M 傳產輪動|4960
Z 待歸類,Z1 待歸類 / 來源殘留,G,8038,8038.TW,台特,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|Z 待歸類|8038
Z 待歸類,Z1 待歸類 / 來源殘留,L,3024,3024.TW,欣泰,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|Z 待歸類|3024
Z 待歸類,Z1 待歸類 / 來源殘留,L,6213,6213.TW,联茂,TWSE,DISPLAY_ONLY,SUBGROUP_SSOT_V0100_L1,SSOT_ROSTER_ROW,L1|Z 待歸類|6213
