"path","bytes","has_doctype","has_charset","has_viewport","has_table","has_grid","has_animation","has_veritas","title"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_PENDING_TRIFLOW_SYNC_SEAL_v0201_20260609_225354\report\VDF_PendingTriFlow_SyncSeal_Report_v0201.html","16712","True","True","False","True","True","False","True","VDF Pending TriFlow Sync Seal v020.1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_PENDING_TRIFLOW_SYNC_SEAL_v0202_20260609_225643\report\VDF_PendingTriFlow_SyncSeal_Report_v0202.html","17135","True","True","False","True","True","False","True","VDF Pending TriFlow Sync Seal v020.2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TPEX_SMALL_SCOPE_FINAL_SEAL_v0211_20260609_232726\report\VDF_TPEXSmallScope_FinalSeal_Report_v0211.html","17181","True","True","False","True","True","False","True","VDF TPEX Small-Scope Final Seal v021.1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_TWSE_OFFICIAL_SEED_FINAL_SEAL_v0181_20260609_231824\report\VDF_TWSEOfficialSeed_FinalSeal_Report_v0181.html","18642","True","True","False","True","True","False","True","VDF TWSE Official Seed Final Seal v018.1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_YFINANCE_SEED_FINAL_SEAL_v0171_20260609_222206\report\VDF_YFinanceSeed_FinalSeal_Report_v0171.html","17882","True","True","False","True","True","False","True","VDF YFinance Seed Final Seal v017.1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\VIA_IconBase_Manager_Gallery.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\VIA_IconBase_Manager_v2_TemplateVisualLock.html","1214712","True","True","True","True","True","True","True","VIA Icon Base Manager v2 — Template Visual Lock"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\VIA_IconBase_Manager_v3_StrictTemplate_LowMemory.html","1290473","True","True","True","True","True","True","True","VIA Icon Base Manager v3 — Strict Template Low Memory"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\VIA_IconBase_StylePack_Gallery_DISK_SAFE.html","229056","True","True","True","False","True","False","True","VIA Icon StylePack Gallery · Disk Safe"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\VIA_IconBase_UnifiedWindow.html","240488","True","True","True","True","True","False","True","VIA Icon Base · Unified Window"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_icon_manifest\VIA_IconBase_Manager_Gallery.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_icon_manifest\VIA_IconBase_Manager_v2_TemplateVisualLock.html","1214712","True","True","True","True","True","True","True","VIA Icon Base Manager v2 — Template Visual Lock"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_icon_manifest\VIA_IconBase_Manager_v3_StrictTemplate_LowMemory.html","1290473","True","True","True","True","True","True","True","VIA Icon Base Manager v3 — Strict Template Low Memory"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_icon_manifest\VIA_IconBase_StylePack_Gallery_DISK_SAFE.html","229056","True","True","True","False","True","False","True","VIA Icon StylePack Gallery · Disk Safe"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_icon_manifest\VIA_IconBase_UnifiedWindow.html","240488","True","True","True","True","True","False","True","VIA Icon Base · Unified Window"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VAP_MultiCompare.html","267199","True","True","True","False","True","True","True","Multi-Ticker Comparison — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VAP_NVDA_VDF.html","1617096","True","True","True","False","True","True","True","NVDA (NVIDIA) Analysis — 20260319_152910"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VAP_SMH_Flow.html","166307","True","True","True","False","True","True","True","SMH ETF Fund Flow Analysis — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VAP_VDF_Panoramic.html","14133","True","True","True","True","True","True","True","VDF System Panoramic View — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VEGN_v32_TEST.html","17132","True","True","True","True","True","True","True","VEGN Step 1 v3.2 — VIA Env Governance"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\DecisionStudio_Registry.html","971501","True","True","True","False","True","True","True","VeritasDecisionStudio — Function &amp; Tool Registry"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\core\VAP_MultiCompare.html","267199","True","True","True","False","True","True","True","Multi-Ticker Comparison — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\core\VAP_NVDA_VDF.html","1617096","True","True","True","False","True","True","True","NVDA (NVIDIA) Analysis — 20260319_152910"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\core\VAP_SMH_Flow.html","166307","True","True","True","False","True","True","True","SMH ETF Fund Flow Analysis — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\core\VAP_VDF_Panoramic.html","14133","True","True","True","True","True","True","True","VDF System Panoramic View — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\05567652-0bbf-41fe-afbb-268e193f8b05.html","72743","True","True","True","False","True","True","True","VeritasAutoPlot - Professional Financial Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\350d677a-c89e-46e2-a1ae-665273d93d18.html","72743","True","True","True","False","True","True","True","VeritasAutoPlot - Professional Financial Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\AutoPlot_vs_ProTools_GapReport.html","45125","True","True","True","True","True","False","False","AutoPlot Gap Analysis"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\f723c3ba-887b-4d40-aca3-1d9f62c1b31e.html","1013211","True","True","True","False","False","True","False","台灣散裝航運 vs BDI"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\NEXUS_Dashboard_Demo.html","873113","True","True","True","False","True","True","True","VSO ULTRA NEXUS Dashboard"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T01_Preview.html","8015","True","True","True","False","True","True","True","VeritasAutoPlot™ T01 — Single Axis Preview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T01_SingleAxis.html","6783","True","True","True","False","True","True","True","VeritasAutoPlot™ T01 — Single Axis"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T02_DualAxis.html","9190","True","True","True","False","True","True","True","VeritasAutoPlot™ T02 — Dual Axis"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T02_Preview.html","10685","True","True","True","False","True","True","True","VeritasAutoPlot™ T02 — Dual Axis Preview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T03_Candlestick_MA_BB_Vol.html","10838","True","True","True","False","True","True","True","VeritasAutoPlot™ T03 — K-Line + MA + BB + Volume"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T03_Preview.html","9974","True","True","True","False","True","True","True","VeritasAutoPlot™ T03 — K線 Preview (台積電風格)"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T04_Heatmap.html","7316","True","True","True","False","False","True","True","VeritasAutoPlot™ T04 — Heatmap"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T05_VerticalStack.html","12805","True","True","True","False","True","True","True","VeritasAutoPlot™ T05 — Vertical Stack"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T06_Dashboard.html","13441","True","True","True","False","True","False","True","VeritasAutoPlot™ T06 — Multi-Chart Dashboard"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T06_Preview.html","15274","True","True","True","False","True","False","True","VeritasAutoPlot™ T06 — Dashboard Preview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\T07_EventMatrix.html","27522","True","True","True","True","True","True","True","VeritasAutoPlot™ — Event Timeline Matrix + Charts"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\veritas-archivum-full.html","48462","True","True","True","False","True","True","True","VeritasArchivum • 智能專案平台"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\veritas-archivum-ux.html","96004","True","True","True","False","True","True","True","VeritasArchivum • 智能專案平台"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VeritasAutoPlot.html","72743","True","True","True","False","True","True","True","VeritasAutoPlot - Professional Financial Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VeritasAutoPlot_TA3.html","84733","True","True","True","True","True","True","True","VeritasAutoPlot™ TA3 | 三圖技術分析"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VeritasAutoPlot_v2.2.html","22483","True","True","True","False","True","True","True","VeritasAutoPlot v2.2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VeritasAutoPlot_v4.html","101153","True","True","True","False","True","True","True","VeritasAutoPlot™ v4.0 | VIA Ecosystem"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_AutoPilot_MacroMicro_v2.html","67430","True","True","True","False","True","True","True","VIA AutoPilot™ - MacroMicro Style Dashboard"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_AutoPlot_Ultimate.html","64023","True","True","True","False","True","True","True","VIA AutoPlot Ultimate - Professional Charting"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_AutoPlot_Ultimate_v3.html","52714","True","True","True","False","True","True","True","VIA AutoPlot Ultimate — 智慧資產編號儲存系統"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_AutoPlot_Ultimate_v3_1.html","52714","True","True","True","False","True","True","True","VIA AutoPlot Ultimate — 智慧資產編號儲存系統"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_AutoPlot_v3_Complete.html","59655","True","True","True","False","True","True","True","VIA AutoPlot v3.0 - Professional Financial Charting"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_CNYES_Platform_Mega.html","56460","True","True","True","True","True","True","True","VIA 台股分析平台 | 2330 台積電 | cnyes.com Style"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_CNYES_Ultimate.html","73143","True","True","True","True","True","True","True","VIA 台股分析平台 Ultimate | 2330 台積電"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_CNYES_Ultimate_1.html","73143","True","True","True","True","True","True","True","VIA 台股分析平台 Ultimate | 2330 台積電"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_Dashboard.html","115865","True","True","True","True","True","True","True","VeritaIntelligenceAnalytics — Enterprise Financial Intelligence Platform"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_Formation_Designer.html","64019","True","True","True","True","True","True","True","VIA 陣勢設計自動優化平台 | Formation Designer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_ModuleMarketplace_v1.html","53419","True","True","True","False","True","True","True","VIA Module Marketplace - 模組商城組合器"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_Notes_Pro.html","64752","True","True","True","True","True","True","True","VIA Notes Pro - Notion-Style Workspace"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_Notes_Ultimate.html","91088","True","True","True","True","True","True","True","VIA Notes Ultimate - Complete Workspace"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_Notes_Ultimate_1.html","91088","True","True","True","True","True","True","True","VIA Notes Ultimate - Complete Workspace"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VIA_vs_Notion_GapReport.html","39131","True","True","True","True","True","False","True","VIA vs Notion 功能差距分析"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VRN_AutoPlot_Pro_v4.html","127124","True","True","True","True","True","True","False","VRN AutoPlot Pro v4 — Enterprise Chart Analysis System"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\VRN_Report_Grid.html","18892","True","True","True","True","True","True","True","VeritasReportNova • General Mode Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_144447_HTML_TEMPLATE_WORKBENCH\VIA_VAP_Template_Workbench_Build_Report.html","7819","True","True","False","True","True","False","True","VIA/VAP Template Workbench Build Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_150558_TEMPLATE_WORKBENCH_VISUAL_EDITOR_PLUS\VIA_VAP_Template_Workbench_VisualEditor_PLUS_Report.html","6508","True","True","False","True","True","False","True","VIA/VAP Visual Editor Plus Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_151245_TEMPLATE_VISUAL_LAYOUT_EDITOR\VIA_VAP_Template_Workbench_VisualLayoutEditor_Report.html","2082","True","True","False","False","True","False","True","VIA/VAP Visual Layout Editor Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_163916_HUMAN_INTERACTIVE_TEMPLATE_EDITOR\VIA_VAP_HumanInteractiveEditor_Report.html","2119","True","True","False","False","True","False","True","VIA/VAP Human Interactive Editor Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_172351_FULLSCREEN_HMI_AUTO_LAYOUT_EDITOR\VIA_VAP_Fullscreen_HMI_AutoLayoutEditor_Report.html","2174","True","True","False","False","True","False","True","VIA/VAP Fullscreen HMI Auto Layout Editor Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_172643_HMI_OPTIMIZE_TEST_DEBUG_ACTIVATE\VIA_VAP_HMI_Optimize_Test_Debug_Activate_Report.html","6777","True","True","False","True","True","False","True","VIA/VAP HMI Optimize Test Debug Activate"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_172643_HMI_OPTIMIZE_TEST_DEBUG_ACTIVATE\VIA_VAP_HMI_User_Test_Checklist.html","2730","True","True","False","True","False","False","True","VIA/VAP HMI User-Test Checklist"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\TEMPLATE_WORKBENCH\REPORT\RUN_20260609_173528_HMI_POLICY_HOTFIX_RETEST\VIA_VAP_HMI_Policy_Hotfix_Retest_Final_Seal.html","4831","True","True","False","True","True","False","True","VIA/VAP HMI Policy Hotfix Retest Final Seal"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VRN\temp\VRN_VERIFIED_INCREMENTAL_DB_20260609_025227\report\VRN_Verified_Incremental_DB_Report.html","168556","True","True","False","True","True","False","True","VRN Verified Incremental DB Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\_tdo\VDF_THREE_ROUND_TDO_v013_20260609_205921\report\VDF_ThreeRound_TDO_Report_v013.html","27483","True","True","False","True","True","False","True","VDF Three-Round TDO v013"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_222252.html","3127662","True","True","True","False","True","False","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_223302.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_223322.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_222252.html","3127662","True","True","True","False","True","False","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_223302.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\VAP_MultiCompare.html","267199","True","True","True","False","True","True","True","Multi-Ticker Comparison — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\VAP_NVDA_VDF.html","1617096","True","True","True","False","True","True","True","NVDA (NVIDIA) Analysis — 20260319_152910"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\VAP_SMH_Flow.html","166307","True","True","True","False","True","True","True","SMH ETF Fund Flow Analysis — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\VAP_VDF_Panoramic.html","14133","True","True","True","True","True","True","True","VDF System Panoramic View — 20260319_152911"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\05567652-0bbf-41fe-afbb-268e193f8b05.html","72743","True","True","True","False","True","True","True","VeritasAutoPlot - Professional Financial Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\350d677a-c89e-46e2-a1ae-665273d93d18.html","72743","True","True","True","False","True","True","True","VeritasAutoPlot - Professional Financial Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\AutoPlot_vs_ProTools_GapReport.html","45125","True","True","True","True","True","False","False","AutoPlot Gap Analysis"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\f723c3ba-887b-4d40-aca3-1d9f62c1b31e.html","1013211","True","True","True","False","False","True","False","台灣散裝航運 vs BDI"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\NEXUS_Dashboard_Demo.html","873113","True","True","True","False","True","True","True","VSO ULTRA NEXUS Dashboard"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T01_Preview.html","8015","True","True","True","False","True","True","True","VeritasAutoPlot™ T01 — Single Axis Preview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T01_SingleAxis.html","6783","True","True","True","False","True","True","True","VeritasAutoPlot™ T01 — Single Axis"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T02_DualAxis.html","9190","True","True","True","False","True","True","True","VeritasAutoPlot™ T02 — Dual Axis"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T02_Preview.html","10685","True","True","True","False","True","True","True","VeritasAutoPlot™ T02 — Dual Axis Preview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T03_Candlestick_MA_BB_Vol.html","10838","True","True","True","False","True","True","True","VeritasAutoPlot™ T03 — K-Line + MA + BB + Volume"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T03_Preview.html","9974","True","True","True","False","True","True","True","VeritasAutoPlot™ T03 — K線 Preview (台積電風格)"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T04_Heatmap.html","7316","True","True","True","False","False","True","True","VeritasAutoPlot™ T04 — Heatmap"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T05_VerticalStack.html","12805","True","True","True","False","True","True","True","VeritasAutoPlot™ T05 — Vertical Stack"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T06_Dashboard.html","13441","True","True","True","False","True","False","True","VeritasAutoPlot™ T06 — Multi-Chart Dashboard"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T06_Preview.html","15274","True","True","True","False","True","False","True","VeritasAutoPlot™ T06 — Dashboard Preview"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T07_EventMatrix.html","27522","True","True","True","True","True","True","True","VeritasAutoPlot™ — Event Timeline Matrix + Charts"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\veritas-archivum-full.html","48462","True","True","True","False","True","True","True","VeritasArchivum • 智能專案平台"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\veritas-archivum-ux.html","96004","True","True","True","False","True","True","True","VeritasArchivum • 智能專案平台"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VeritasAutoPlot.html","72743","True","True","True","False","True","True","True","VeritasAutoPlot - Professional Financial Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VeritasAutoPlot_TA3.html","84733","True","True","True","True","True","True","True","VeritasAutoPlot™ TA3 | 三圖技術分析"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VeritasAutoPlot_v2.2.html","22483","True","True","True","False","True","True","True","VeritasAutoPlot v2.2"
