report_id,file_id,tw_ticker,company_name,broker,report_date,period,fiscal_year,fiscal_quarter,statement,account_canonical,account_alias,value,value_raw,unit,currency,source_table_id,source_page,source_text,source_text_hash,historical_check_confidence,historical_check,add_sub_check_confidence,add_sub_check,division_check_confidence,division_check,final_trust_confidence,final_trust_band,validation_status,source_stage,source_path,ingested_at,record_hash
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2026,2026,,IS,revenue,Revenue,10.0,10,%,TWD,,3,"checks, low end E glass (used to produce mid- to low-end substrate and PCB) lead time 
is now 10+ weeks (vs. 2-4 weeks under normal conditions) as most of the key glass fiber 
suppliers are transferring E glass capacity to low DK/ Low DK 2 / T glass capacity. We 
also see a similar issue in the copper foil industry (low end copper foil & HVLP 1/2/3 
capacity transfer to HVLP 4).  
As such, we expect the PCB/CCL material lead time will be even longer in coming 
quarters/years, implying a higher pricing outlook, which should also lead to higher 
CCL/PCB pricing for both mid- to low-end and high-end products. We have already seen 
EMC/TUC raise their mid to low end CCL product pricing earlier this year, which should 
improve the company’s overall ASP/OPM level and accelerate the product mix 
improvement speed, suggesting a solid earnings outlook in coming years. For PCB 
companies, we have seen high-end PCB suppliers pass through additional material costs 
in the past few quarters, and ex",489394575c7dd1631476b3f4,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.597258,a6f05d75dd18326bdcea4e0deff049347090c135
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2026,2026,,IS,revenue,Revenue,30.0,30%,%,TWD,,4,"hardness) and high cost (the Q-glass pricing is 5x+ more expensive than T-glass). Going 
forward, we believe to see some T-glass usage to be replaced by Q-glass, but it will only 
happen after 2H26, despite the possibility to be widely used in high layer count ABF 
substrate in the long term. However, Q-glass is now being recognized as a key 
production material for M9 CCL, which suggests that Q-glass TAM could be much higher 
than our original expectations in the long term. 
Importantly, we believe the T-glass shortage issue could lead to 30%+ of substrate 
orders in 2026E not being fulfilled, which we could also delay orders into 2027E. 
Considering the ABF industry utilization rate is ~70% now, and our view that demand will 
go up by 15%+ per year in 2026E/2027E without much supply to come on stream over 
that period, we expect a rising capacity shortage risk in 2027E. We expect the ABF 
substrate shortage to be an issue for at least 2 years, making the ABF pricing outlook 
more fav",f279d14ac72078dd42756e91,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.598212,05987f05813627e229faff80f2c11548bdfb9c37
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2025,2025,,IS,revenue,Revenue,1.0,1,%,TWD,,5,"TUC 
Earnings revision  
We revise up our 2025E-27E earnings estimates by 1-3% to factor in the much better 
than expected market share in ASIC AI projects, and the better mid to low end product 
pricing outlook (thus raise 2025/26/27E revenue estimate by 1/3/3%).  
TP revision  
We maintain our Buy rating on TUC, and raise our 12m TP to NT$540 (from NT$470) as 
we raise our target P/E of 20x (from 18x previously; +2x STDV higher than the past 
3-year industry average P/E multiple) to reflect the better pricing environment and the
company’s expanding exposure on AI related projects; still based on 2026E EPS.
Exhibit 2: EMC P&L table 
Source: Company data, Goldman Sachs Global Investment Research
Exhibit 3: TUC earnings revision table 
Source: Company data, Goldman Sachs Global Investment Research
4 December 2025
  5
Goldman Sachs
Taiwan Technology
e92c7a75ab8b4efbba794e6b187208c8
",a053b8d9d4b037ec9338a57b,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.598811,ffb6fb3a0a74d0667a49d77a431b05d13f4c8535
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2026,2026,,IS,revenue,Revenue,2.0,2%,%,TWD,,6,"Unimicron  
Earnings revision  
We revise up our 2026E/2027E earnings estimate by 2%/2% to factor in the increasing 
penetration rate of CPO substrate (from VR200) with <1%/1% upward revisions to 
revenue and 0.1/0.1ppt GM upward revision. We also raise our 2025E EPS 1% to reflect 
the potential better FX environment.  
TP revision  
We maintain our Neutral rating on Unimicron on a relative basis (13.5% downside vs. our 
Buy/Sell rating coverage averages at +28%/-32%). Our 12m TP rises to NT$170 (from 
NT$148.84) as we raise our target P/B to 2.4x (from 2.2x previously; 1x STDV above past 
15+ year average P/B of 1.5x) considering the better visibility on CPO substrate outlook, 
and on our earnings revisions; still based on the a 2026E BVPS .  
Exhibit 4: TUC P&L table 
Source: Company data, Goldman Sachs Global Investment Research
Exhibit 5: Unimicron earnings revision table 
Source: Company data, Goldman Sachs Global Investment Research
4 December 2025
  6
Goldman Sachs
Taiwan Techno",87b3f042c9e254e75077f769,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.599453,dd98a5e5ca9957fd979c269049aa3ed37c7ae17d
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2022,2022,,IS,revenue,Revenue,20.0,20%,%,TWD,,7,"Investment Thesis & PT methodology and risks 
GCE 
GCE is a key cloud (server+switch) PCB supplier globally with 20%+ market share in 
2022. We expect cloud PCB market demand to grow at a 15% 2024E-26E CAGR (far 
stronger than the overall RPCB+HDI market demand growth rate at 5% 2024E-26E 
CAGR). We believe GCE’s proactive capacity expansion plan (3-6% in 2H24 and ~10% in 
2025) and high annualized ROI (300%+) will continue to drive the company’s 
revenue/margin level in the coming quarters/years. Additionally, we believe GCE can 
continue to see strong demand from the increasing content per server/switch, as we 
expect both markets to see a 20-50%+ layer count increase after the generation 
upgrade (upgrade to 400G/Eagle Stream). We are constructive on GCE’s long-term 
growth opportunity given its solid position in the rapidly growing cloud PCB market, and 
we are Buy rated on the stock. GCE is trading higher than its historical P/E average level 
driven by strong AI server demand, bu",bfd1f8f29db2aabafdba0f10,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.600432,b2d98a775137448c0e59c98d8e1b32a1e7a58eef
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2025,2025,,IS,revenue,Revenue,27.0,27,%,TWD,,8,"and high-end customers (T2A and T2C) to gain market share. Also, strong growth in 
400G/800G switch shipments and new 800G switch shipments, scheduled for launch in 
2025-27, should continue to be a key demand driver for TUC, in our view. Additionally, 
the company is also working on high-end AI projects with CSP and enterprise players, 
which we believe should drive revenue momentum in the long term. We view the stock as 
undervalued vs. Taiwan CCL peers on a P/E basis and rate it Buy.  
Key downside risks include: (1) slower-than-expected share gains in the low-loss CCL 
segment; (2) rising trade tensions, which could lead to weaker server and switch 
shipments globally; and (3) rising competition from mainland China peers. 
Valuation methodology: Our 12m TP of NT$540 is based on 20x 2026E P/E (+2x STDV 
higher than the past 3-year industry average P/E multiple).  
Key downside risks:  (1) slower-than-expected share gains in the low-loss CCL segment; 
(2) rising trade tensions, which",9b0707945e22605a40cd8daa,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.601805,a8e9c5679dd398b25038428bab1a34064e120b5e
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2026,2026,,IS,revenue,Revenue,70.0,(70%,%,TWD,,9,"NYPCB 
NYPCB manufactures and markets printed circuit boards (PCBs) and integrated circuit 
(IC) substrates (including ABF and BT substrates). We are Buy-rated on NYPCB 
considering the company’s high exposure to BT substrate and non-LTA ABF substrate 
(70%+ of total revenue), where we expect GM/OPM to increase significantly in the 
coming quarters (from breakeven in OPM in 1H25 to 18/22% in 2026/27E) due to the 
favorable substrate pricing outlook. Despite the company’s low exposure to high-end 
ABF substrate industry (<20% of total revenue in 1H25), we believe the expanding 
demand from ASIC AI server and high-end switch IC demand will drive the company’s 
high-end ABF revenue exposure to 40%+ by 2027E, suggesting better GM/OPM outlook 
in the long term. In 2H25-2H26, we believe NYPCB will continue to benefit from the 
better ABF/BT pricing, and should be a key beneficiary of the pricing uptrend 
considering the company’s key focus on BT and non-LTA ABF substrate industries. 
Moreove",541a89774ffe9ae44d8ce410,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.603277,f3b530495a65d33b8af5738d72d8db4fa2103b81
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2024,2024,,IS,revenue,Revenue,1.0,(1,%,TWD,,10,"(1.5x). 
Key up/downside risks: (1) Faster/Slower-than-expected PC demand recovery, (2) 
Faster/Slower-than-expected ABF substrates pricing upgrading outlook, (3) 
Faster/Slower-than-expected smartphone demand recovery. 
Unimicron 
Investment Thesis - Unimicron Technology 
Unimicron is a key supplier of ABF substrates (27% market share in 2024) and BT 
substrates, and also produces FPC/HDI/PCB products. We are positive on the company’s 
long-term growth opportunity given its: (1) long-term relationships with customers 
(70%+ ABF shipments are covered by LTAs); (2) diversified customer base globally; (3) 
high-end share gainer position during the industry up-cycle. However, we believe the 
current ABF substrate industry will not return to an up-cycle before 2H26E, and believe 
Unimicron will see weak end-market demand in the coming quarters with limited 
catalysts. Separately, the company was the major supplier of the AI server PCB industry 
with 30%+ market share in 2024, but we believ",da271a35b800b914c186425d,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.604742,63076816d37e1ebe82b0002af42df441374f9586
33ec1bb47b45ba3174e7,58894c919bfc,2021,,Goldman,2025-12-04,2025,2025,,IS,eps,EPS,100.0,(100%,%,TWD,,12,"Disclosure Appendix 
Reg AC 
I, Chao Wang, hereby certify that all of the views expressed in this report accurately reflect my personal views about the subject company or companies 
and its or their securities. I also certify that no part of my compensation was, is or will be, directly or indirectly, related to the specific recommendations 
or views expressed in this report. 
Unless otherwise stated, the individuals listed on the cover page of this report are analysts in Goldman Sachs’ Global Investment Research division. 
GS Factor Profile 
The Goldman Sachs Factor Profile provides investment context for a stock by comparing key attributes to the market (i.e. our universe of rated stocks) 
and its sector peers. The four key attributes depicted are: Growth, Financial Returns, Multiple (e.g. valuation) and Integrated (a composite of Growth, 
Financial Returns and Multiple). Growth, Financial Returns and Multiple are calculated by using normalized ranks for specific metrics for each stoc",7bb5a752d264761d33ae0a7a,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_GS-AI PCB CCL 20251204_雜訊版.pdf,2026-06-15T15:30:32.607611,8247f7290180e3d20e8a01e26e9ef03ea0c0a758
1cc2bfd4a3fc6bec0b26,60182f2345d3,2021,,GS,2025-07-18,2025Q1,2025,Q1,IS,eps,EPS,18.0,18,%,TWD,,1,"Asia Pacific Equity Research
18 July 2025
J P M O R G A N
www.jpmorganmarkets.com
TSMC
Margin test passed; On to 2026 with strong AI and N2 
growth, with upside to GMs from pricing 
Overweight
2330.TW, 2330 TT
Price (17 Jul 25):NT$1130.0
Price Target (Dec-25):NT$1275.0
Technology and Telecoms
Gokul Hariharan AC
(852) 2800-8564
gokul.hariharan@jpmorgan.com
J.P. Morgan Securities (Asia Pacific) Limited/ J.P. 
Morgan Broking (Hong Kong) Limited
Jennifer Hsieh
(886-2) 2725-9868
jennifer.hsieh@jpmorgan.com
J.P. Morgan Securities (Taiwan) Limited
David Chou
(886-2) 2725-9618
david.chou@jpmorgan.com
J.P. Morgan Securities (Taiwan) Limited
Key Changes (FYE Dec)
Prev
Cur
Adj. EPS - 25E (NT$)
55.47
58.44
Adj. EPS - 26E (NT$)
62.68
65.11
Quarterly Forecasts (FYE Dec)
Adj. EPS  (NT$)
2024A
2025E
2026E
Q1
8.70
13.94A
13.88
Q2
9.56
15.36A
15.77
Q3
12.54
15.39
17.23
Q4
14.45
13.75
18.24
FY
45.24
58.44
65.11
Style Exposure
The strongest message from TSMC’s 2Q25 earnings conference was the resilience o",c04cb609ed47852250c1e9bd,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_JP-2330 20250718_雜訊版.pdf,2026-06-15T15:30:32.624916,6a89b7b732aca134ba74a7c1aa333b2f99ae05b2
1cc2bfd4a3fc6bec0b26,60182f2345d3,2021,,GS,2025-07-18,2025,2025,,IS,net_income,Net Income,2.0,2,%,TWD,,2,"2
Gokul Hariharan AC
(852) 2800-8564
gokul.hariharan@jpmorgan.com
Asia Pacific Equity Research
18 July 2025
J P M O R G A N
Price Performance
YTD
1m
3m
12m
Abs
5.1%
8.1%
33.4%
9.7%
Rel
4.8%
4.1%
13.9%
12.5%
Company Data
Shares O/S (mn)
25,930
52-week range (NT$)
1160.0-780.0
Market cap ($ mn)
996,034
Exchange rate 
29.42
Free float (%) 
71.5%
3M ADV (mn)
34.62
3M ADV ($ mn)
1,169.1
Volatility (90 Day) 
41
Index 
TAIEX
BBG ANR (Buy | Hold | Sell) 
40|2|0
Key Metrics (FYE Dec)
NT$ in millions
FY24A
FY25E
FY26E
FY27E
Financial Estimates
Revenue
2,894,308
3,618,960
4,118,088
4,634,792
Adj. EBIT
1,322,053
1,710,940
1,942,311
2,175,018
Adj. EBITDA
1,984,850
2,451,520
2,857,399
3,201,001
Adj. net income
1,173,268
1,515,408
1,688,455
1,902,176
Adj. EPS
45.24
58.44
65.11
73.35
BBG EPS
44.92
58.34
67.09
78.45
Cashflow from operations
1,975,661
1,785,853
2,620,930
2,928,958
FCFF
1,142,360
561,038
1,315,930
1,754,458
Margins and Growth
Revenue Growth Y/Y (%)
33.9%
25.0%
13.8%
12.5%
EBIT margin
45.",a9d370108cca88e2f84234e1,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_JP-2330 20250718_雜訊版.pdf,2026-06-15T15:30:32.628529,3e858388b051f560d94f5ebdd4a7a08a669e6f4f
1cc2bfd4a3fc6bec0b26,60182f2345d3,2021,,GS,2025-07-18,2025,2025,,IS,revenue,Revenue,5.0,5,%,TWD,,5,"5
Gokul Hariharan AC
(852) 2800-8564
gokul.hariharan@jpmorgan.com
Asia Pacific Equity Research
18 July 2025
J P M O R G A N
We anticipate that AI growth expectations are likely to be revised up in the following 
quarters due to sustained AI demand and potential upside from China (driven by lifting 
of H20 restrictions). In addition, management believes that the supply-demand gap for 
CoWoS will persist into 2026, exceeding investors' expectations of a balanced CoWoS 
demand by that year. 
As Apple and other flagship smartphone manufacturers transition from N3 to N2 in 
2026, we expect many AI accelerators to shift to the N3P and N3X processes starting in 
late 2025, with additional contributions from HBM base-die revenues once HBM4 
adoption increases in 2H26. We project N3 utilization to remain above 100% in 2026, 
with ASP for N3 increasing by 19% YoY (price hike and better mix due to higher HPC 
share), contributing to a 35% YoY revenue growth for N3 in 2026. Overall, we 
anticipate",5eabc34f68e9b28a06add04e,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_JP-2330 20250718_雜訊版.pdf,2026-06-15T15:30:32.636849,80402d438529b61da539627a993ca675fefb8ee5
1cc2bfd4a3fc6bec0b26,60182f2345d3,2021,,GS,2025-07-18,2025,2025,,IS,revenue,Revenue,7.0,7,%,TWD,,7,"7
Gokul Hariharan AC
(852) 2800-8564
gokul.hariharan@jpmorgan.com
Asia Pacific Equity Research
18 July 2025
J P M O R G A N
appears quite smooth with initial chip probing yield already reaching 70% for early 
products.  
Figure 4: TSMC revenue from N2, N3, and N5 in the first 3 years
US$bn
3.1 
3.5 
6.8 
9.3 
14.3 
28.5 
17.0 
31.4 
 -
 5.0
 10.0
 15.0
 20.0
 25.0
 30.0
 35.0
5nm
3nm
2nm
Year 1
Year 2
Year 3
Source: J.P. Morgan estimates, Company data.
Near-term eyes largely on tariffs and the degree of weakness 
in 4Q
In the earnings call, TSMC raised 2025 full year guidance to 30% yoy revenue growth 
in USD terms, from previous guidance of mid- 20s. While we’ve already highlighted the 
potential guidance raise (link), the magnitude turns out to be slightly above our 
expectation of high-20s.
Investor attention is likely to be largely focused on the implied qoq weakness (around 
10% qoq revenue decline) in 4Q, which is weaker than Consensus and previous JPMe of 
1%/6% qoq decline. We ",4b427cf688d7ad15f72b0c83,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_JP-2330 20250718_雜訊版.pdf,2026-06-15T15:30:32.641205,ce796714d522b4c607c82cac04bfb9dbb32b9ca4
1cc2bfd4a3fc6bec0b26,60182f2345d3,2021,,GS,2025-07-18,2025,2025,,IS,gross_profit,Gross Profit,9.0,9,%,TWD,,9,"9
Gokul Hariharan AC
(852) 2800-8564
gokul.hariharan@jpmorgan.com
Asia Pacific Equity Research
18 July 2025
J P M O R G A N
2Q25 earnings review
Table 1: 2Q25 Earnings Review
NT$bn, EPS in NT$, %
NT$ billion
Actual
JPMe
BBG 28 days
vs. JPMe
vs. Consensus
Q/Q
Y/Y
Revenues
934
                    
923
                    
926
                    
1%
                           
1%
                           
11%
                         
39%
                         
Gross profit
547
                    
534
                    
535
                    
2%
                           
2%
                           
11%
                         
53%
                         
GM (%)
58.6%
               
57.9%
               
57.7%
               
74 bps
90 bps
-17 bps
545 bps
Operating profit
463
                    
434
                    
440
                    
7%
                           
5%
                           
14%
                         
62%
                         
OPM ",072c2cc540773d9866b558ed,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_JP-2330 20250718_雜訊版.pdf,2026-06-15T15:30:32.649438,b41aa0ce773fafac8d595b3f69f4f510f6417463
1cc2bfd4a3fc6bec0b26,60182f2345d3,2021,,GS,2025-07-18,2025,2025,,IS,gross_profit,Gross Profit,10.0,10,%,TWD,,10,"10
Gokul Hariharan AC
(852) 2800-8564
gokul.hariharan@jpmorgan.com
Asia Pacific Equity Research
18 July 2025
J P M O R G A N
Table 3: TSMC: Annual estimate revisions
NT$ billion
2025E
2026E
2027E
2025E
2026E
2027E
2025E
2026E
2027E
Revenues (US$ in mn)
119,217
            
142,003
            
159,820
            
115,890
            
138,294
            
156,178
            
3%
                    
3%
                    
2%
                    
Revenues (NT$ in bn)
3,619
                
4,118
                
4,635
                
3,516
                
4,011
                
4,529
                
3%
                    
3%
                    
2%
                    
Gross profit
2,077
                
2,361
                
2,663
                
2,004
                
2,281
                
2,569
                
4%
                    
3%
                    
4%
                    
GM (%)
57.4%
              
57.3%
              
57.5%
              
57.0%
              
56.9",504fbafcb417a83f9fc3c648,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_JP-2330 20250718_雜訊版.pdf,2026-06-15T15:30:32.652854,e94998a2136a2cbe284613e103fc1c92955bfbbe
1cc2bfd4a3fc6bec0b26,60182f2345d3,2021,,GS,2025-07-18,2025,2025,,RATIO,roe,ROE,11.0,11,%,TWD,,11,"11
Gokul Hariharan AC
(852) 2800-8564
gokul.hariharan@jpmorgan.com
Asia Pacific Equity Research
18 July 2025
J P M O R G A N
PE/PB charts
Figure 7: TSMC: 12-month forward P/E 
NT$, x
14x
20x
26x
50
200
350
500
650
800
950
1100
1250
Jan-05
Jan-06
Jan-07
Jan-08
Jan-09
Jan-10
Jan-11
Jan-12
Jan-13
Jan-14
Jan-15
Jan-16
Jan-17
Jan-18
Jan-19
Jan-20
Jan-21
Jan-22
Jan-23
Jan-24
Jan-25
Source: Bloomberg Finance L.P., J.P. Morgan estimates.
Figure 8: TSMC: 12-month trailing P/E 
NT$, x
14x
20x
26x
50
200
350
500
650
800
950
1100
1250
Jan-05
Jan-06
Jan-07
Jan-08
Jan-09
Jan-10
Jan-11
Jan-12
Jan-13
Jan-14
Jan-15
Jan-16
Jan-17
Jan-18
Jan-19
Jan-20
Jan-21
Jan-22
Jan-23
Jan-24
Jan-25
Source: Bloomberg Finance L.P., J.P. Morgan estimates.
Figure 9: TSMC: 12-month forward P/B and ROE 
NT$, x, %
4x
6x
8x
10%
15%
20%
25%
30%
35%
40%
50
200
350
500
650
800
950
1100
1250
Jan-05
Jan-06
Jan-07
Jan-08
Jan-09
Jan-10
Jan-11
Jan-12
Jan-13
Jan-14
Jan-15
Jan-16
Jan-17
Jan-18
Jan-19
Jan-20
Jan-21
Jan-22
Jan-23
Jan-24",924dae7a8345f20e0421537d,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,,PENDING_AFTER_TABLE_STAGE,0.60,ORANGE,STAGE_TEXT_EXTRACTED_REVIEW,VRN_1D_REPORTTEXT_ALIAS_EXTRACTION,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_supreme_deterministic_runs\VRN_SUPREME_20260510_083811\SET_B_NOISY\NOISY_OCR錯字_2021_2030_TT_亂碼_測試_干擾_JP-2330 20250718_雜訊版.pdf,2026-06-15T15:30:32.654924,a887b8b2d9941379eb332b28621718832a53c1be
