"Time","Project","Lane","Ext","Bytes","Modified","Path"
"2026-06-11T20:54:37.875+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","1919674","2026-05-20 17:17:28","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_final_seal\vrn_financial_active.csv"
"2026-06-11T20:54:37.876+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","142764","2026-05-20 17:17:28","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_final_seal\vrn_non_financial_quarantine_active.csv"
"2026-06-11T20:54:37.876+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","571779","2026-05-20 17:17:28","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_final_seal\vrn_official_coverage_review_active.csv"
"2026-06-11T20:54:37.876+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","13704","2026-05-20 17:17:28","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_final_seal\vrn_official_match_active.csv"
"2026-06-11T20:54:37.876+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","18","2026-05-20 17:17:28","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_final_seal\vrn_review_required_active.csv"
"2026-06-11T20:54:37.877+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","18","2026-05-20 17:17:28","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_final_seal\vrn_system_hard_error_active.csv"
"2026-06-11T20:54:37.879+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","27633","2026-05-19 15:24:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_no_summarizer_canonical\vrn_basicinfo_no_summarizer_canonical.csv"
"2026-06-11T20:54:37.879+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","40522","2026-05-17 20:11:07","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_no_summarizer_canonical\vrn_financial_no_summarizer_canonical.csv"
"2026-06-11T20:54:37.884+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","343211","2026-06-09 02:37:10","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_ui\VRN_UI_VisualLock_Latest.html"
"2026-06-11T20:54:37.885+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","33625","2026-05-06 10:43:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\ACTIVATE_AND_CROSS_VALIDATE.py"
"2026-06-11T20:54:37.885+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","11354","2026-05-06 10:43:19","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\cross_validation_report.html"
"2026-06-11T20:54:37.885+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","5628","2026-05-06 10:43:20","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\cross_validation_summary.json"
"2026-06-11T20:54:37.885+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","7210","2026-05-05 00:05:07","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Diagnose-VRN-PythonDeps.ps1"
"2026-06-11T20:54:37.885+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","8707","2026-05-05 18:50:54","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Invoke-VIA-Panorama-AIO.ps1"
"2026-06-11T20:54:37.886+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","10182","2026-05-06 11:18:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Invoke-VRN-Activate-And-Validate.ps1"
"2026-06-11T20:54:37.886+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","11691","2026-05-06 10:14:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\panorama_report (1).html"
"2026-06-11T20:54:37.886+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","11691","2026-05-06 10:42:51","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\panorama_report (2).html"
"2026-06-11T20:54:37.886+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1482","2026-05-06 10:43:09","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\panorama_summary.json"
"2026-06-11T20:54:37.887+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","30394","2026-05-06 10:43:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\panorama_xcheck_v110.py"
"2026-06-11T20:54:37.887+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".md","10900","2026-05-06 11:18:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\README (24).md"
"2026-06-11T20:54:37.887+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".md","5775","2026-05-05 05:27:32","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\README.md"
"2026-06-11T20:54:37.887+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","21189","2026-05-05 00:05:09","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Run-VRN-LocalTest-AIO.ps1"
"2026-06-11T20:54:37.887+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","23298","2026-05-05 00:23:00","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Setup-VRN-DualEnv-Full.ps1"
"2026-06-11T20:54:37.888+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","20512","2026-05-06 00:35:16","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VIA_Final_Xbatch_100Symbol_FIX_AllInOne.ps1"
"2026-06-11T20:54:37.888+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","9102","2026-05-06 10:43:07","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VIA_HardGate_BootPrecheck.py"
"2026-06-11T20:54:37.888+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","22243","2026-05-06 00:32:12","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VIA_SupportiveModule_100Coverage_FIX_AllInOne.ps1"
"2026-06-11T20:54:37.888+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","8333","2026-05-05 05:27:43","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_DEPLOY_AND_HEALTHCHECK.ps1"
"2026-06-11T20:54:37.888+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","26502","2026-05-06 11:18:43","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_HealthCheck.py"
"2026-06-11T20:54:37.889+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","22462","2026-05-06 11:43:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_HealthCheck_Report.html"
"2026-06-11T20:54:37.889+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","15951","2026-05-06 11:43:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_HealthCheck_Summary.json"
"2026-06-11T20:54:37.889+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","64707","2026-05-06 10:42:19","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL001_Converter.py"
"2026-06-11T20:54:37.889+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","140357","2026-05-06 09:39:53","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL001_StockReportPipeline.py"
"2026-06-11T20:54:37.890+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","86818","2026-05-06 10:42:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL002_LayoutExtractor.py"
"2026-06-11T20:54:37.890+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","105008","2026-05-06 09:39:23","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL003_TableRestorer.py"
"2026-06-11T20:54:37.890+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","130634","2026-05-06 09:39:34","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL004_OCR_FetchingPDFTable.py"
"2026-06-11T20:54:37.890+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","78749","2026-04-21 22:55:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL004_OCR_FetchingPDFTable_v1.py"
"2026-06-11T20:54:37.891+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","113302","2026-05-06 09:39:35","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL005_OCRFetchingPDFText.py"
"2026-06-11T20:54:37.891+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","80885","2026-04-21 22:55:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL005_OCRFetchingPDFText_v1.py"
"2026-06-11T20:54:37.891+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","57348","2026-05-06 10:42:54","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL006_ConsolidatorAndPhaseValidator.py"
"2026-06-11T20:54:37.891+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","52194","2026-05-06 10:42:55","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL007_APIDataFetcher.py"
"2026-06-11T20:54:37.892+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","58523","2026-05-06 10:43:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_MDL008_CrossValidator.py"
"2026-06-11T20:54:37.892+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","17004","2026-05-05 05:27:53","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_Pipeline_Runner.py"
"2026-06-11T20:54:37.892+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".bak_20260506_114349","17004","2026-05-05 05:27:53","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_Pipeline_Runner.py.bak_20260506_114349"
"2026-06-11T20:54:37.892+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","10754","2026-05-06 11:43:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_Production_Manifest.json"
"2026-06-11T20:54:37.892+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","6775","2026-05-05 05:27:32","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_SmokeTest.py"
"2026-06-11T20:54:37.893+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","18","2026-05-20 19:48:21","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194821\vrn_duplicate_warning_matrix_v0580.csv"
"2026-06-11T20:54:37.893+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","796","2026-05-20 19:48:21","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194821\vrn_incremental_manifest_v0580.json"
"2026-06-11T20:54:37.894+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","17432","2026-05-20 19:48:21","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194821\vrn_input_file_matrix_v0580.csv"
"2026-06-11T20:54:37.894+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".parquet","19650","2026-05-20 19:48:23","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194821\vrn_input_file_matrix_v0580.parquet"
"2026-06-11T20:54:37.894+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1044","2026-05-20 19:48:23","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194821\vrn_operation_result_v0580.json"
"2026-06-11T20:54:37.894+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","18","2026-05-20 19:48:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194824\vrn_duplicate_warning_matrix_v0580.csv"
"2026-06-11T20:54:37.895+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","796","2026-05-20 19:48:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194824\vrn_incremental_manifest_v0580.json"
"2026-06-11T20:54:37.895+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","17432","2026-05-20 19:48:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194824\vrn_input_file_matrix_v0580.csv"
"2026-06-11T20:54:37.895+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".parquet","19650","2026-05-20 19:48:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194824\vrn_input_file_matrix_v0580.parquet"
"2026-06-11T20:54:37.895+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1044","2026-05-20 19:48:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194824\vrn_operation_result_v0580.json"
"2026-06-11T20:54:37.896+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","18","2026-05-20 19:49:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194904\vrn_duplicate_warning_matrix_v0580.csv"
"2026-06-11T20:54:37.898+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","796","2026-05-20 19:49:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194904\vrn_incremental_manifest_v0580.json"
"2026-06-11T20:54:37.898+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","17432","2026-05-20 19:49:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194904\vrn_input_file_matrix_v0580.csv"
"2026-06-11T20:54:37.898+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".parquet","19650","2026-05-20 19:49:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194904\vrn_input_file_matrix_v0580.parquet"
"2026-06-11T20:54:37.899+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1044","2026-05-20 19:49:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\RUN_20260520_194904\vrn_operation_result_v0580.json"
"2026-06-11T20:54:37.899+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-19 15:46:20","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\VRN_COMPANY_REPORT_RUN_20260519_154620\vrn_basicinfo_company_reports.csv"
"2026-06-11T20:54:37.899+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".parquet","636","2026-05-19 15:46:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\VRN_COMPANY_REPORT_RUN_20260519_154620\vrn_basicinfo_company_reports.parquet"
"2026-06-11T20:54:37.900+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-19 15:46:20","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\VRN_COMPANY_REPORT_RUN_20260519_154620\vrn_financial_data_company_reports.csv"
"2026-06-11T20:54:37.900+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".parquet","636","2026-05-19 15:46:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\VRN_COMPANY_REPORT_RUN_20260519_154620\vrn_financial_data_company_reports.parquet"
"2026-06-11T20:54:37.900+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","58656","2026-05-19 15:46:20","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\VRN_COMPANY_REPORT_RUN_20260519_154620\vrn_supplemental_blocked_or_review.csv"
"2026-06-11T20:54:37.900+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","749","2026-05-26 21:58:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_dashboard_release_index\VRN_Master_Dashboard_Release_Index.csv"
"2026-06-11T20:54:37.901+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1820","2026-05-26 21:58:05","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_dashboard_release_index\VRN_Master_Dashboard_Release_Index.json"
"2026-06-11T20:54:37.903+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","2481","2026-05-07 23:03:45","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_230342\VRN_Adaptive_Launcher.ps1"
"2026-06-11T20:54:37.904+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","4376","2026-05-07 23:05:02","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_230342\VRN_AllInOne_Report.json"
"2026-06-11T20:54:37.904+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","16224","2026-05-07 23:03:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_230342\VRN_TwoDB_DuckDB_Normalizer.py"
"2026-06-11T20:54:37.904+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","14155","2026-05-07 23:03:45","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_230342\VRN_VisualLock_Resonant_UI.html"
"2026-06-11T20:54:37.904+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","2366","2026-05-07 23:15:55","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_231341\launcher_status.json"
"2026-06-11T20:54:37.905+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","2481","2026-05-07 23:13:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_231341\VRN_Adaptive_Launcher.ps1"
"2026-06-11T20:54:37.905+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","4379","2026-05-07 23:15:55","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_231341\VRN_AllInOne_Report.json"
"2026-06-11T20:54:37.905+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","16224","2026-05-07 23:13:49","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_231341\VRN_TwoDB_DuckDB_Normalizer.py"
"2026-06-11T20:54:37.905+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","22071","2026-05-07 23:13:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_231341\VRN_VisualLock_Resonant_UI.html"
"2026-06-11T20:54:37.906+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","2371","2026-05-07 23:24:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_232146\launcher_status.json"
"2026-06-11T20:54:37.906+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","2481","2026-05-07 23:21:54","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_232146\VRN_Adaptive_Launcher.ps1"
"2026-06-11T20:54:37.906+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","4384","2026-05-07 23:24:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_232146\VRN_AllInOne_Report.json"
"2026-06-11T20:54:37.906+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","16224","2026-05-07 23:21:58","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_232146\VRN_TwoDB_DuckDB_Normalizer.py"
"2026-06-11T20:54:37.907+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","26470","2026-05-07 23:21:54","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_232146\VRN_VisualLock_Resonant_UI.html"
"2026-06-11T20:54:37.907+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","2105","2026-05-08 00:35:49","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260508_003446\launcher_status.json"
"2026-06-11T20:54:37.907+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".ps1","2481","2026-05-08 00:34:50","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260508_003446\VRN_Adaptive_Launcher.ps1"
"2026-06-11T20:54:37.907+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","16224","2026-05-08 00:34:52","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260508_003446\VRN_TwoDB_DuckDB_Normalizer.py"
"2026-06-11T20:54:37.908+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","26470","2026-05-08 00:34:50","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260508_003446\VRN_VisualLock_Resonant_UI.html"
"2026-06-11T20:54:37.908+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","123363","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\VRN_BasicInfo_StockOnly_Report.html"
"2026-06-11T20:54:37.908+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","38655","2026-05-15 07:51:52","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_basicinfo_stock_only_normalizer.py"
"2026-06-11T20:54:37.909+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","55245","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_basicinfo_stock_only_summary.json"
"2026-06-11T20:54:37.909+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","55146","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_basic_info_stock_only.csv"
"2026-06-11T20:54:37.909+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","79204","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_basic_info_stock_only.json"
"2026-06-11T20:54:37.910+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","143067","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_cover_zones_stock_only.json"
"2026-06-11T20:54:37.910+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5465","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_rejected_non_stock_reports.csv"
"2026-06-11T20:54:37.910+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1465359","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_table_mapping_stock_only.json"
"2026-06-11T20:54:37.910+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","2711211","2026-05-15 07:52:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_runs\VRN_BASICINFO_STOCK_ONLY_20260515_075145\vrn_text_repair_stock_only.json"
"2026-06-11T20:54:37.911+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".duckdb","798720","2026-05-15 09:24:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_yfinance_runs\VRN_BASICINFO_YFINANCE_V3_20260515_092343\vrn_basicinfo_yfinance.duckdb"
"2026-06-11T20:54:37.911+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","59596","2026-05-15 09:25:00","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_yfinance_runs\VRN_BASICINFO_YFINANCE_V3_20260515_092343\vrn_basicinfo_yfinance_summary.json"
"2026-06-11T20:54:37.911+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","26641","2026-05-19 14:36:14","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_yfinance_runs\VRN_BASICINFO_YFINANCE_V3_20260515_092343\vrn_basicinfo_yfinance_v3.py"
"2026-06-11T20:54:37.911+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","18354","2026-05-15 09:25:00","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_yfinance_runs\VRN_BASICINFO_YFINANCE_V3_20260515_092343\VRN_BasicInfo_YFinance_V3_Report.html"
"2026-06-11T20:54:37.912+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","23153","2026-05-15 09:24:58","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_basicinfo_yfinance_runs\VRN_BASICINFO_YFINANCE_V3_20260515_092343\vrn_basic_info_v31_yfinance_enriched.csv"
