report_id,file_id,report_date,ticker,company_name,broker,analyst,rating,target_price,currency,identity_score,source_confidence,review_required,file_name,path,_csv_overflow,_ragged,report_id_original
98e2ff5b4fb9fc65e199,4c4bcf631547,2023-10-05,3014,,,,,,,65,0.65,False,3014TT-20231005__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf,,False,7dcf3246e506ffbb
d439e1f860018986a492,a4cfa1c72212,2025-12-02,2637,,華南,,,,,85,0.85,False,華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf,,False,397b36f48509bb3a
b22fae314ca52018911f,13ebbb01df60,2026-05-19,2891,,凱基,,,,,85,0.85,False,凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf,,False,f5b43493ced94600
17ce33692c5db6c92008,77e934d7e175,2025-12-02,2606,,華南,,,,,85,0.85,False,華南投顧-2606-裕民-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf,,False,6651dd825926b214
5ce8cd2df577f4e685cf,ce36e08fe808,2025-12-02,3017,,華南,,,,,85,0.85,False,華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf,,False,fa908e89c78b3684
e28112645377c3e9aa9b,8a93ba4e9f95,2026-05-19,1476,,凱基,,,,,85,0.85,False,凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf,,False,72a83771e5ba28c0
3a4ac2e1f076053c7430,21ed3184655d,2025-06-04,3231,,Citi,,,,,85,0.85,False,Citi-3231 20250604__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Citi-3231 20250604__COVER_FIN.pdf,,False,24aa791b3208bcf2
3a796b9a026e1ecff786,f79edee33434,2026-05-19,3665,,凱基,,,,,85,0.85,False,凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf,,False,ccc5c019dddb23d2
94d5fc9e41e199bc203d,59819ed7f346,2023-10-11,1319,,Daiwa,,,,,85,0.85,False,Daiwa-1319 20231011__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-1319 20231011__COVER_FIN.pdf,,False,daacd528b1cf27ea
5d2d4a591c5704bf4bd8,b1e34f85bb6a,2025-10-02,3653,,Daiwa,,,,,85,0.85,False,Daiwa-3653 20251002__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-3653 20251002__COVER_FIN.pdf,,False,9a2b2aff74576d22
2c1e86733c7e8d64e4be,e6d8af42762f,2025-11-28,6143,,華南,,,,,85,0.85,False,華南投顧-6143-振曜-1141128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf,,False,c2b777e897c2328f
69c3024ada3514d116c3,0d53c37028e9,2026-05-21,6278,,Daiwa,,,,,85,0.85,False,Daiwa-6278 20260521__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-6278 20260521__COVER_FIN.pdf,,False,3fce2b49d0251972
6e0f2b3d5ac5554276c1,099ded919098,2025-10-01,6669,,,,,,,65,0.65,False,CLST-6669 20251001__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\CLST-6669 20251001__COVER_FIN.pdf,,False,07e66364f6e37935
d334461897e1b9f51c92,3ed5f4090ca0,2023-10-12,2382,,GS,,,,,85,0.85,False,GS-2382 20231012__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2382 20231012__COVER_FIN.pdf,,False,df140d7631613acf
c6dcabb00451dad3182c,3e7f91a00285,2025-12-03,1590,,GS,,,,,85,0.85,False,GS-1590 20251203__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20251203__COVER_FIN.pdf,,False,5bb65ad9bbdb518a
eaac8fc9e1d0441d3a28,d0bc27d62403,2023-10-12,1590,,GS,,,,,85,0.85,False,GS-1590 20231012__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20231012__COVER_FIN.pdf,,False,0657997c44d04c32
5c0b60635888df7e810d,deb1667b6c7b,2025-12-05,2317,,GS,,,,,85,0.85,False,GS-2317 20251205__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2317 20251205__COVER_FIN.pdf,,False,417f0871fb5fc4be
72f6b7ca31d3762a0cae,7b56b105e93d,2026-05-17,6415,,GS,,,,,85,0.85,False,GS-6415 20260517__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-6415 20260517__COVER_FIN.pdf,,False,e74fad7a9d6b5d86
f485a4cd99f64281051d,5ef5877ed521,2025-11-28,2308,,MS,,,,,85,0.85,False,MS-2308 20251128__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-2308 20251128__COVER_FIN.pdf,,False,12b1f9b9bb4b30d5
a644a2f114fc69c52821,3b12a0f9beb2,2026-05-19,2383,,GS,,,,,85,0.85,False,GS-2383 20260519__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2383 20260519__COVER_FIN.pdf,,False,3ca8a6b8d566d8ac
6f3cbb1cb4d91d2f6b54,c848238a8c42,2025-11-30,3706,,GS,,,,,85,0.85,False,GS-3706 20251130__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-3706 20251130__COVER_FIN.pdf,,False,fbeb0fc7bf953aab
5b5f11d72cf09e19a1d3,4c57755ba695,2025-12-02,3665,,MS,,,,,85,0.85,False,MS-3665 20251202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3665 20251202__COVER_FIN.pdf,,False,928a666963b773fe
8076e1a26825aa12ccf8,af1d4131f1bf,2025-12-02,1590,,MS,,,,,85,0.85,False,MS-1590 20251202__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-1590 20251202__COVER_FIN.pdf,,False,796a9b2c24885d9b
99ffa3f0e04531044160,c1254c68f553,2025-07-18,2330,,,,,,,65,0.65,False,JP-2330 20250718__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-2330 20250718__COVER_FIN.pdf,,False,44d7f8cba190e55e
39e5d56e6eff63d496a9,6766920adafc,2025-10-07,8210,,MS,,,,,85,0.85,False,MS-8210 20251007__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-8210 20251007__COVER_FIN.pdf,,False,46f5200ce87bcd26
8721b44a8e0c389a3124,6453e5de5809,2025-10-03,3653,,,,,,,65,0.65,False,JP-3653 20251003__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-3653 20251003__COVER_FIN.pdf,,False,38b90fd82f838b39
71db8d82a237ddfd5c8f,b0d4c04388cf,2025-10-07,6669,,MS,,,,,85,0.85,False,MS-6669 20251007__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-6669 20251007__COVER_FIN.pdf,,False,f0fa0c21355921d8
8a44f5a0863fd01b44b0,144db0014918,2025-12-03,3661,,MS,,,,,85,0.85,False,MS-3661 20251203__COVER_FIN.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3661 20251203__COVER_FIN.pdf,,False,bba867a300d11365
9e79a5e9e8ceabf7643c,144913c917d9,2025-08-19,6873,,兆豐,,買進,,,100,1.0,False,20250819兆豐個股報告-泓德能源(6873).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20250819兆豐個股報告-泓德能源(6873).pdf,,False,650b2d77cd95cd86
db95ce66175e4894f9f3,e337b0a2e05d,2025-08-22,3706,,國泰,,買進,,,100,1.0,False,【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf,,False,c3b657104541af37
3586ecc2f1b6c12b2d2b,e6270450a0cb,2025-12-06,6533,,,,Neutral,,,80,0.8,False,"晶心科(6533,N,中立)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\晶心科(6533,N,中立)-CTBC251208.pdf",,False,3d74d4a63b622a51
88c884540417859b8278,a647dd1af7a3,2025-12-04,6768,,兆豐,,買進,,,100,1.0,False,20251204兆豐個股報告-志強-KY(6768).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251204兆豐個股報告-志強-KY(6768).pdf,,False,2cf78d2783736269
db4f5a1f3a6854b28711,bec2e8821841,2025-09-12,2606,,華南,,買進,,,100,1.0,False,華南投顧-2606-裕民-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-2606-裕民-1141202.pdf,,False,a3394c0f7f4d9226
325379a4db1a874fc972,fc9e9d1ffdf9,2025-11-28,3706,,兆豐,,買進,,,100,1.0,False,20251128兆豐訪談速報-神達(3706).pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251128兆豐訪談速報-神達(3706).pdf,,False,3dac424a61e86cfe
b14d44a9bec5254c9a28,b94683a9c9e6,2023-10-05,3014,,國泰,,買進,,,100,1.0,False,3014TT-20231005.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\3014TT-20231005.pdf,,False,3ffaefe3e51bf439
81366873f963d50eaa77,9db99ee86da3,2025-12-01,2026,,華南,,,,,95,0.95,False,第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf,,False,6ccc261ef835def2
62883e631207b5f7b66c,0e3a7ffea317,2025-06-04,3231,,Citi,,Buy,,,100,1.0,False,Citi-3231 20250604.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\Citi-3231 20250604.pdf,,False,f7dffa467cb93ad0
32c0f8e36a7f92982432,cd1804f88763,2025-08-14,2637,,華南,,買進,,,100,1.0,False,華南投顧-2637-慧洋-KY-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-2637-慧洋-KY-1141202.pdf,,False,d170e4b7e87097fd
b42da4be1e1274751096,1ce8f7a19d5b,2025-09-09,6143,,華南,,買進,,,100,1.0,False,華南投顧-6143-振曜-1141128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-6143-振曜-1141128.pdf,,False,e24e1a849b0bf2f4
f52c85d925eee2b49712,482e52f26cf4,2026-05-10,6933,,,,,,,45,0.45,False,6933_AMAX-KY_個股介紹報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\6933_AMAX-KY_個股介紹報告.pdf,,False,20e610218fae9c70
3a5ce4e15ad0a806cba0,a9762ff02efe,2025-12-08,4171,,GS,,,,,95,0.95,False,"瑞基(4171,NR_未評等)-CTBC251208.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\瑞基(4171,NR_未評等)-CTBC251208.pdf",,False,ede46dd062be6786
12893d179853784765f4,7f6338fb959d,2025-11-13,3017,,華南,,買進,,,100,1.0,False,華南投顧-3017-奇鋐-1141202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\華南投顧-3017-奇鋐-1141202.pdf,,False,7ac7606fd4866328
0a73d8866d10e1b18fca,c8bcf1de430d,2023-10-12,1590,,Goldman,,Buy,,,100,1.0,False,GS-1590 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-1590 20231012.pdf,,False,793fe61ac7f49533
62e38503102c06b4297b,191e050f585d,2026-05-10,3006,,,,買進,,,50,0.5,False,晶豪科(3006)評估報告.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\晶豪科(3006)評估報告.pdf,,False,77ab9731d9f0c0ea
5163240e80ed3da37c8b,002075ad1390,2025-12-05,2317,,Goldman,,Buy,,,100,1.0,False,GS-2317 20251205.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-2317 20251205.pdf,,False,e9f290c4edbc253d
c53116c72897bc9a7197,857093b8833a,2025-10-01,6669,,GS,,Hold,,,100,1.0,False,CLST-6669 20251001.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\CLST-6669 20251001.pdf,,False,4f74e5e567c0b63d
965b67d4d021e24f09f0,9015d064e179,2025-11-30,3706,,Goldman,,Buy,,,100,1.0,False,GS-3706 20251130.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-3706 20251130.pdf,,False,6d6f973872095581
8933db6c25ef373b1d7d,9fa64d802d5c,2025-11-28,2308,,GS,,Overweight,,,100,1.0,False,MS-2308 20251128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-2308 20251128.pdf,,False,b1ef29be25141dfe
fe3f9441e6b01d19a829,8bc5fab0f44d,2025-12-03,1590,,Goldman,,,,,95,0.95,False,GS-1590 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-1590 20251203.pdf,,False,a4d2f2b9ae3493b6
ff5c6867a8fc33930761,ee80f5489c73,2025-10-03,3653,,JPM,,Buy,,,100,1.0,False,JP-3653 20251003.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\JP-3653 20251003.pdf,,False,e5c78bcc7b718f99
4b4471494e4cebc0d146,60182f2345d3,2025-07-18,2330,,GS,,Overweight,,,100,1.0,False,JP-2330 20250718.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\JP-2330 20250718.pdf,,False,8e20915ae91de7e5
ddb0b9213ce1b450703d,d04a4946c88f,2023-10-11,1319,,GS,,Buy,,,100,1.0,False,Daiwa-1319 20231011.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\Daiwa-1319 20231011.pdf,,False,c15bda4dd19ee51e
2e7d4e0faeb22e1bd78a,3635a2681a48,2023-10-12,2382,,Goldman,,Buy,,,100,1.0,False,GS-2382 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-2382 20231012.pdf,,False,7f2b3f146aeeda29
e1513873f8a38bdd0992,2bdd74d5ad28,2025-12-02,1590,,GS,,Overweight,,,100,1.0,False,MS-1590 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-1590 20251202.pdf,,False,dbe74d23dbf27807
59b7d5b87d56f19b4dbe,415d87f21003,2025-12-02,3665,,Morgan Stanley,,Hold,,,100,1.0,False,MS-3665 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-3665 20251202.pdf,,False,93153a7a7f704799
1dd185019837a7d7c59f,73c0ed880dcd,2025-10-02,3653,,GS,,Hold,,,100,1.0,False,Daiwa-3653 20251002.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\Daiwa-3653 20251002.pdf,,False,a40792e841722321
0ed517fc3c5930076f18,012d1f99030a,2025-10-07,6669,,Morgan Stanley,,Equal-weight,,,100,1.0,False,MS-6669 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-6669 20251007.pdf,,False,b95e9dcf3934e81f
7cb61d1ed2000a1b9239,55c6a90bffa6,2025-10-07,8210,,GS,,Overweight,,,100,1.0,False,MS-8210 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-8210 20251007.pdf,,False,f50d71ff8e4ce4b7
625b08bcf58023d9089f,a647dd1af7a3,2025-12-04,2021,,兆豐,,買進,,,100,1.0,False,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf,,False,e4e64a9c87d0274c
3d9cf4252122f0629878,50b8eb66211c,2025-12-05,2021,,兆豐,,,,,95,0.95,False,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf,,False,03c6653698644ef7
49a3226d8a813a0070e1,e337b0a2e05d,2025-08-22,2021,,國泰,,買進,,,100,1.0,False,NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf,,False,3a7823d661db1ecd
1b8ca24580fd8cf76f3f,47a45bce6caa,2025-12-05,2021,,兆豐,,買進,,,100,1.0,False,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf,,False,89f69571ff20bcad
ca1f2a8186806b23ce0b,fc9e9d1ffdf9,2025-11-28,2021,,兆豐,,買進,,,100,1.0,False,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf,,False,5da3900e03ecbd01
