Date,Ticker,ETFId,ActiveETFFlowAmount
2026-07-24,2617.TW,FETF30,2358956.772651512
2026-07-27,2617.TW,FETF30,-475106.58495884103
2026-07-28,2617.TW,FETF30,-918327.4761306153
2026-07-29,2617.TW,FETF30,793068.0701549836
2026-07-30,2617.TW,FETF30,-2401464.2073875433
2026-07-31,2617.TW,FETF30,210323.66036972284
2026-08-03,2617.TW,FETF30,1027519.6295631062
2026-08-04,2617.TW,FETF30,2699957.9894807143
2025-10-01,2618.TW,FETF10,0.0
2025-10-02,2618.TW,FETF10,-1343450.0501061755
2025-10-03,2618.TW,FETF10,-137985.22243212946
2025-10-06,2618.TW,FETF10,516006.4605985277
2025-10-07,2618.TW,FETF10,-748895.6672080586
2025-10-08,2618.TW,FETF10,-1983548.5737186319
2025-10-09,2618.TW,FETF10,-219844.5392857697
2025-10-10,2618.TW,FETF10,-775977.8643507684
2025-10-13,2618.TW,FETF10,625026.1003682724
2025-10-14,2618.TW,FETF10,618639.8980262062
2025-10-15,2618.TW,FETF10,-202295.8862099385
2025-10-16,2618.TW,FETF10,-107451.61245293122
2025-10-17,2618.TW,FETF10,-623843.3180880161
2025-10-20,2618.TW,FETF10,361017.18195256667
2025-10-21,2618.TW,FETF10,-740706.8528009324
2025-10-22,2618.TW,FETF10,-948272.7470078205
2025-10-23,2618.TW,FETF10,2636509.470025512
2025-10-24,2618.TW,FETF10,1260574.401687431
2025-10-27,2618.TW,FETF10,485171.06924948946
2025-10-28,2618.TW,FETF10,-335597.6881706543
2025-10-29,2618.TW,FETF10,-749301.5360442578
2025-10-30,2618.TW,FETF10,-149343.80128752298
2025-10-31,2618.TW,FETF10,-973072.6851182979
2025-11-03,2618.TW,FETF10,39703.49831221244
2025-11-04,2618.TW,FETF10,2934484.014797273
2025-11-05,2618.TW,FETF10,-1289941.0868091914
2025-11-06,2618.TW,FETF10,10044.479450315841
2025-11-07,2618.TW,FETF10,231347.05204062848
2025-11-10,2618.TW,FETF10,-118948.91615069806
2025-11-11,2618.TW,FETF10,-189378.8605084914
2025-11-12,2618.TW,FETF10,718295.7669999507
2025-11-13,2618.TW,FETF10,1674989.42838699
2025-11-14,2618.TW,FETF10,1144949.8128529186
2025-11-17,2618.TW,FETF10,88357.78194890283
2025-11-18,2618.TW,FETF10,1529850.406238306
2025-11-19,2618.TW,FETF10,861337.0920595102
2025-11-20,2618.TW,FETF10,-1177113.7799277084
2025-11-21,2618.TW,FETF10,353301.3197473954
2025-11-24,2618.TW,FETF10,-784973.6609526983
2025-11-25,2618.TW,FETF10,-43378.365476370236
2025-11-26,2618.TW,FETF10,329849.6763440496
2025-11-27,2618.TW,FETF10,-1496289.8223017768
2025-11-28,2618.TW,FETF10,511606.19491468614
2025-12-01,2618.TW,FETF10,692397.8399009651
2025-12-02,2618.TW,FETF10,-239054.4639406054
2025-12-03,2618.TW,FETF10,936225.8422280401
2025-12-04,2618.TW,FETF10,1154466.1790335064
2025-12-05,2618.TW,FETF10,40109.98595137384
2025-12-08,2618.TW,FETF10,-1143248.9033831907
2025-12-09,2618.TW,FETF10,-226713.47379865567
2025-12-10,2618.TW,FETF10,1251770.9305202502
2025-12-11,2618.TW,FETF10,-56359.9560373299
2025-12-12,2618.TW,FETF10,157762.3464283812
2025-12-15,2618.TW,FETF10,799877.5320786887
2025-12-16,2618.TW,FETF10,-2081759.6761905781
2025-12-17,2618.TW,FETF10,-888832.9600731843
2025-12-18,2618.TW,FETF10,465467.88621725864
2025-12-19,2618.TW,FETF10,-453577.2396937991
2025-12-22,2618.TW,FETF10,343026.23568499443
2025-12-23,2618.TW,FETF10,99421.8433807329
2025-12-24,2618.TW,FETF10,-917883.4753097288
2025-12-25,2618.TW,FETF10,-4008740.0966565683
2025-12-26,2618.TW,FETF10,-1160336.9623471156
2025-12-29,2618.TW,FETF10,-454112.77846477175
2025-12-30,2618.TW,FETF10,99490.52975631131
2025-12-31,2618.TW,FETF10,-173479.476572733
2026-01-01,2618.TW,FETF10,-270092.2994002959
2026-01-02,2618.TW,FETF10,-2920025.191063325
2026-01-05,2618.TW,FETF10,246966.09984274735
2026-01-06,2618.TW,FETF10,-226267.66164452693
2026-01-07,2618.TW,FETF10,-1409914.852463752
2026-01-08,2618.TW,FETF10,-460259.7901518312
2026-01-09,2618.TW,FETF10,-220591.3965186407
2026-01-12,2618.TW,FETF10,677599.5491584635
2026-01-13,2618.TW,FETF10,1537546.6180269332
2026-01-14,2618.TW,FETF10,-2523965.944459075
2026-01-15,2618.TW,FETF10,560902.2777274415
2026-01-16,2618.TW,FETF10,-299046.8508464398
2026-01-19,2618.TW,FETF10,963.5328643501344
2026-01-20,2618.TW,FETF10,-230610.9063544369
2026-01-21,2618.TW,FETF10,-541731.5012040972
2026-01-22,2618.TW,FETF10,1016850.0804152711
2026-01-23,2618.TW,FETF10,-1724142.2741477133
2026-01-26,2618.TW,FETF10,-1475178.9638951253
2026-01-27,2618.TW,FETF10,775688.4754740407
2026-01-28,2618.TW,FETF10,-628069.3709478476
2026-01-29,2618.TW,FETF10,-1365565.5641123657
2026-01-30,2618.TW,FETF10,-1424083.810712053
2026-02-02,2618.TW,FETF10,-469961.3636641025
2026-02-03,2618.TW,FETF10,439584.17156236246
2026-02-04,2618.TW,FETF10,-1203699.8179852716
2026-02-05,2618.TW,FETF10,272887.49302642647
2026-02-06,2618.TW,FETF10,1305797.7431412512
2026-02-09,2618.TW,FETF10,1953853.7969056924
2026-02-10,2618.TW,FETF10,-771743.7276967079
2026-02-11,2618.TW,FETF10,-1289538.4442927816
2026-02-12,2618.TW,FETF10,-253828.17700291832
2026-02-13,2618.TW,FETF10,-323123.866194123
2026-02-16,2618.TW,FETF10,374438.18186158134
2026-02-17,2618.TW,FETF10,57367.04959778887
2026-02-18,2618.TW,FETF10,399603.38019414525
2026-02-19,2618.TW,FETF10,1322569.2055033923
2026-02-20,2618.TW,FETF10,-516997.86118083505
2026-02-23,2618.TW,FETF10,524982.0639049375
2026-02-24,2618.TW,FETF10,-173477.69574150184
2026-02-25,2618.TW,FETF10,-472617.79858024075
2026-02-26,2618.TW,FETF10,-45223.04746714078
2026-02-27,2618.TW,FETF10,666625.450419751
2026-03-02,2618.TW,FETF10,892454.6996991641
2026-03-03,2618.TW,FETF10,339789.4205014696
2026-03-04,2618.TW,FETF10,-331655.49732358404
2026-03-05,2618.TW,FETF10,290665.03023466247
2026-03-06,2618.TW,FETF10,1812549.7673936088
2026-03-09,2618.TW,FETF10,759143.6176172205
2026-03-10,2618.TW,FETF10,1115311.2795887853
2026-03-11,2618.TW,FETF10,972450.2522210462
2026-03-12,2618.TW,FETF10,1210738.6834076573
2026-03-13,2618.TW,FETF10,309177.82294627803
2026-03-16,2618.TW,FETF10,830325.0842772132
2026-03-17,2618.TW,FETF10,-854600.6643481344
2026-03-18,2618.TW,FETF10,-268779.9058027231
2026-03-19,2618.TW,FETF10,496015.13420793833
2026-03-20,2618.TW,FETF10,-625282.5541112619
2026-03-23,2618.TW,FETF10,432453.1330517507
2026-03-24,2618.TW,FETF10,63732.766030223924
2026-03-25,2618.TW,FETF10,9085.969081799774
2026-03-26,2618.TW,FETF10,-82116.14601939658
2026-03-27,2618.TW,FETF10,-724953.2069508706
2026-03-30,2618.TW,FETF10,-2752636.079087105
2026-03-31,2618.TW,FETF10,-67765.02895016457
2026-04-01,2618.TW,FETF10,426604.7823256036
2026-04-02,2618.TW,FETF10,-725001.0185731616
2026-04-03,2618.TW,FETF10,169103.6577375901
2026-04-06,2618.TW,FETF10,-1432023.0105177362
2026-04-07,2618.TW,FETF10,-2919828.9692975245
2026-04-08,2618.TW,FETF10,-513087.25924255885
2026-04-09,2618.TW,FETF10,-239894.84092055997
2026-04-10,2618.TW,FETF10,597263.3422629215
2026-04-13,2618.TW,FETF10,570836.7119620307
2026-04-14,2618.TW,FETF10,-3282913.3120469847
2026-04-15,2618.TW,FETF10,-234243.9027404102
2026-04-16,2618.TW,FETF10,-659013.0886288389
2026-04-17,2618.TW,FETF10,-634445.0583558825
2026-04-20,2618.TW,FETF10,-893122.4994685834
2026-04-21,2618.TW,FETF10,-1489620.637887692
2026-04-22,2618.TW,FETF10,-689550.7213739998
2026-04-23,2618.TW,FETF10,487999.50042776484
2026-04-24,2618.TW,FETF10,571567.3487217613
2026-04-27,2618.TW,FETF10,1248996.8420053069
2026-04-28,2618.TW,FETF10,914973.1777289192
2026-04-29,2618.TW,FETF10,566512.9927049662
2026-04-30,2618.TW,FETF10,594200.2474152794
2026-05-01,2618.TW,FETF10,-355650.1990265979
2026-05-04,2618.TW,FETF10,-2549405.437984294
2026-05-05,2618.TW,FETF10,-1134390.5400821506
2026-05-06,2618.TW,FETF10,500052.82973765564
2026-05-07,2618.TW,FETF10,-467584.164640516
2026-05-08,2618.TW,FETF10,-1058487.692892894
2026-05-11,2618.TW,FETF10,-878646.1829429648
2026-05-12,2618.TW,FETF10,-876645.8165335301
2026-05-13,2618.TW,FETF10,-244178.53661388514
2026-05-14,2618.TW,FETF10,-187726.27706143074
2026-05-15,2618.TW,FETF10,1304220.470674063
2026-05-18,2618.TW,FETF10,-741718.4905671314
2026-05-19,2618.TW,FETF10,-656102.4484868178
2026-05-20,2618.TW,FETF10,-13349.739680966726
2026-05-21,2618.TW,FETF10,-1283117.1051839124
2026-05-22,2618.TW,FETF10,-50716.277200581724
2026-05-25,2618.TW,FETF10,-807669.0282539563
2026-05-26,2618.TW,FETF10,-260665.5616844996
2026-05-27,2618.TW,FETF10,1780116.5700490917
2026-05-28,2618.TW,FETF10,1138964.8866147115
2026-05-29,2618.TW,FETF10,-565361.9521490872
2026-06-01,2618.TW,FETF10,-6563.370949641454
2026-06-02,2618.TW,FETF10,1230951.1787496186
2026-06-03,2618.TW,FETF10,235381.85709883086
2026-06-04,2618.TW,FETF10,1789666.6147750437
2026-06-05,2618.TW,FETF10,806531.8085345513
2026-06-08,2618.TW,FETF10,634686.6807579832
2026-06-09,2618.TW,FETF10,788031.7654693858
2026-06-10,2618.TW,FETF10,-489486.62031562417
2026-06-11,2618.TW,FETF10,-468810.4124079087
2026-06-12,2618.TW,FETF10,-238872.6528501102
2026-06-15,2618.TW,FETF10,-829704.8564629665
2026-06-16,2618.TW,FETF10,557089.9611544082
2026-06-17,2618.TW,FETF10,1870052.8017920612
2026-06-18,2618.TW,FETF10,-489299.12364176835
2026-06-19,2618.TW,FETF10,215891.67843359633
2026-06-22,2618.TW,FETF10,-2856.583767279801
2026-06-23,2618.TW,FETF10,-412539.74925503705
2026-06-24,2618.TW,FETF10,978812.8194004698
2026-06-25,2618.TW,FETF10,-785287.1212231772
2026-06-26,2618.TW,FETF10,1226328.4352601185
2026-06-29,2618.TW,FETF10,629437.514273048
2026-06-30,2618.TW,FETF10,-221424.47643306135
2026-07-01,2618.TW,FETF10,1514767.4940617373
2026-07-02,2618.TW,FETF10,-737714.7192878168
2026-07-03,2618.TW,FETF10,909119.7128648323
2026-07-06,2618.TW,FETF10,1509917.355626995
2026-07-07,2618.TW,FETF10,1618591.6660528039
2026-07-08,2618.TW,FETF10,2043860.8616515393
2026-07-09,2618.TW,FETF10,1121403.5290924385
2026-07-10,2618.TW,FETF10,674528.3929353432
2026-07-13,2618.TW,FETF10,-420774.5186656792
2026-07-14,2618.TW,FETF10,381691.1925767826
2026-07-15,2618.TW,FETF10,1525117.5348036117
2026-07-16,2618.TW,FETF10,1392342.889000484
2026-07-17,2618.TW,FETF10,1798572.886479397
2026-07-20,2618.TW,FETF10,-221045.2503049202
2026-07-21,2618.TW,FETF10,174374.24216517562
2026-07-22,2618.TW,FETF10,-53272.651581774764
2026-07-23,2618.TW,FETF10,223356.47464569827
2026-07-24,2618.TW,FETF10,507042.75455425016
2026-07-27,2618.TW,FETF10,213097.64088177407
2026-07-28,2618.TW,FETF10,-494564.39210120885
2026-07-29,2618.TW,FETF10,-817904.023814752
2026-07-30,2618.TW,FETF10,-235811.66210311244
2026-07-31,2618.TW,FETF10,915741.5993526046
2026-08-03,2618.TW,FETF10,838208.8707306148
2026-08-04,2618.TW,FETF10,-474634.83829329896
2025-10-01,2634.TW,FETF16,0.0
2025-10-02,2634.TW,FETF16,-1992924.3292555138
2025-10-03,2634.TW,FETF16,-275049.1816428919
2025-10-06,2634.TW,FETF16,352156.07237424754
2025-10-07,2634.TW,FETF16,4338183.057026562
2025-10-08,2634.TW,FETF16,-1612090.8710822072
2025-10-09,2634.TW,FETF16,852019.9360635827
2025-10-10,2634.TW,FETF16,-489916.8294843605
2025-10-13,2634.TW,FETF16,3338487.0684590214
2025-10-14,2634.TW,FETF16,2288684.244159662
2025-10-15,2634.TW,FETF16,-1638785.883815794
2025-10-16,2634.TW,FETF16,388387.48262124957
2025-10-17,2634.TW,FETF16,-1406305.0652691706
2025-10-20,2634.TW,FETF16,-1141008.1954309451
2025-10-21,2634.TW,FETF16,-704005.3968593293
2025-10-22,2634.TW,FETF16,247343.96116148468
2025-10-23,2634.TW,FETF16,2436464.370493972
2025-10-24,2634.TW,FETF16,2290526.2929497627
2025-10-27,2634.TW,FETF16,2543429.170225983
2025-10-28,2634.TW,FETF16,1360379.3124284449
2025-10-29,2634.TW,FETF16,-3910923.834970527
2025-10-30,2634.TW,FETF16,2620803.53956925
2025-10-31,2634.TW,FETF16,1037392.8326477163
2025-11-03,2634.TW,FETF16,2054873.6239067276
2025-11-04,2634.TW,FETF16,8629684.152709242
2025-11-05,2634.TW,FETF16,1888527.973539179
2025-11-06,2634.TW,FETF16,160261.2496293945
2025-11-07,2634.TW,FETF16,-1863542.711141379
2025-11-10,2634.TW,FETF16,-1826825.3204587598
2025-11-11,2634.TW,FETF16,386821.39029524464
2025-11-12,2634.TW,FETF16,2455038.2802978875
2025-11-13,2634.TW,FETF16,2185044.414952838
2025-11-14,2634.TW,FETF16,2055772.9166113893
2025-11-17,2634.TW,FETF16,3146872.444706248
2025-11-18,2634.TW,FETF16,563852.1674882077
2025-11-19,2634.TW,FETF16,789747.7338049385
2025-11-20,2634.TW,FETF16,-2369849.9873078926
2025-11-21,2634.TW,FETF16,87482.8827063614
2025-11-24,2634.TW,FETF16,-1103041.5281218148
2025-11-25,2634.TW,FETF16,2834642.8951912555
2025-11-26,2634.TW,FETF16,2246954.054742288
2025-11-27,2634.TW,FETF16,175410.89459594767
2025-11-28,2634.TW,FETF16,423340.885813681
2025-12-01,2634.TW,FETF16,-798300.5350366703
2025-12-02,2634.TW,FETF16,-166836.32611669658
2025-12-03,2634.TW,FETF16,1938200.3109829684
2025-12-04,2634.TW,FETF16,1426062.7506135525
2025-12-05,2634.TW,FETF16,-3822961.8767684083
2025-12-08,2634.TW,FETF16,-2872837.0386645314
2025-12-09,2634.TW,FETF16,249577.15998036432
2025-12-10,2634.TW,FETF16,1834743.2056254973
2025-12-11,2634.TW,FETF16,1240006.3693256462
2025-12-12,2634.TW,FETF16,-917157.0816918369
2025-12-15,2634.TW,FETF16,-2488162.6221459215
2025-12-16,2634.TW,FETF16,-679944.5546037629
2025-12-17,2634.TW,FETF16,535462.9124131344
2025-12-18,2634.TW,FETF16,3555006.9795571407
2025-12-19,2634.TW,FETF16,-171554.50797672724
2025-12-22,2634.TW,FETF16,340067.71113608335
2025-12-23,2634.TW,FETF16,-2155558.6512426627
2025-12-24,2634.TW,FETF16,996077.0357564038
2025-12-25,2634.TW,FETF16,-2935544.1710222135
2025-12-26,2634.TW,FETF16,2776903.2635344234
2025-12-29,2634.TW,FETF16,347693.6492220306
2025-12-30,2634.TW,FETF16,-2324500.6925741863
2025-12-31,2634.TW,FETF16,-2273441.934067675
2026-01-01,2634.TW,FETF16,128383.25142959386
2026-01-02,2634.TW,FETF16,-2303924.5513175996
2026-01-05,2634.TW,FETF16,-988089.0078697789
2026-01-06,2634.TW,FETF16,1613848.0360053454
2026-01-07,2634.TW,FETF16,-382011.9608505873
2026-01-08,2634.TW,FETF16,-704020.4932889962
2026-01-09,2634.TW,FETF16,-806840.895870602
2026-01-12,2634.TW,FETF16,-258938.90445672694
2026-01-13,2634.TW,FETF16,56510.71212013692
2026-01-14,2634.TW,FETF16,2096725.9331734346
2026-01-15,2634.TW,FETF16,70886.52802970854
2026-01-16,2634.TW,FETF16,-2679174.73336672
2026-01-19,2634.TW,FETF16,-3482908.739973392
2026-01-20,2634.TW,FETF16,-1359657.2272944872
2026-01-21,2634.TW,FETF16,-1268587.2155636055
2026-01-22,2634.TW,FETF16,-14434.242150345346
2026-01-23,2634.TW,FETF16,-1354356.3787329355
2026-01-26,2634.TW,FETF16,-1855641.5857100044
2026-01-27,2634.TW,FETF16,3975555.4416100984
2026-01-28,2634.TW,FETF16,-2278577.456759092
2026-01-29,2634.TW,FETF16,1682332.390096286
2026-01-30,2634.TW,FETF16,1412216.2485399216
2026-02-02,2634.TW,FETF16,5830385.176642283
2026-02-03,2634.TW,FETF16,144502.4911394179
2026-02-04,2634.TW,FETF16,-152844.88887633831
2026-02-05,2634.TW,FETF16,2485344.605450182
2026-02-06,2634.TW,FETF16,-259527.3896688831
2026-02-09,2634.TW,FETF16,469164.55344045867
2026-02-10,2634.TW,FETF16,-897151.9781949957
2026-02-11,2634.TW,FETF16,2078885.9463339648
2026-02-12,2634.TW,FETF16,2020623.865673941
2026-02-13,2634.TW,FETF16,651534.6372892385
2026-02-16,2634.TW,FETF16,1276472.6955865154
2026-02-17,2634.TW,FETF16,3309811.3638702356
2026-02-18,2634.TW,FETF16,1896955.0846270486
2026-02-19,2634.TW,FETF16,1221143.8218741736
2026-02-20,2634.TW,FETF16,2092443.387575031
2026-02-23,2634.TW,FETF16,-493117.7472682408
2026-02-24,2634.TW,FETF16,1776959.7626733743
2026-02-25,2634.TW,FETF16,2280701.622330509
2026-02-26,2634.TW,FETF16,2430840.908161255
2026-02-27,2634.TW,FETF16,-1018709.1078424528
2026-03-02,2634.TW,FETF16,1688961.4139235837
2026-03-03,2634.TW,FETF16,-1843372.8748698276
2026-03-04,2634.TW,FETF16,-1565031.5480378652
2026-03-05,2634.TW,FETF16,1569390.6491668497
2026-03-06,2634.TW,FETF16,-1017543.9704064336
2026-03-09,2634.TW,FETF16,2291302.668415824
2026-03-10,2634.TW,FETF16,45656.548678180065
2026-03-11,2634.TW,FETF16,2049854.8527790017
2026-03-12,2634.TW,FETF16,1001399.3068675533
2026-03-13,2634.TW,FETF16,-465612.73101282195
2026-03-16,2634.TW,FETF16,-1495365.6054844202
2026-03-17,2634.TW,FETF16,336541.61132794514
2026-03-18,2634.TW,FETF16,-648524.8102669986
2026-03-19,2634.TW,FETF16,2683679.049389985
2026-03-20,2634.TW,FETF16,-941818.1779465419
2026-03-23,2634.TW,FETF16,842006.4865025348
2026-03-24,2634.TW,FETF16,73453.5842711164
2026-03-25,2634.TW,FETF16,-1390527.980652619
2026-03-26,2634.TW,FETF16,689521.3472646528
2026-03-27,2634.TW,FETF16,2251087.8951292867
2026-03-30,2634.TW,FETF16,-2816868.8714923826
2026-03-31,2634.TW,FETF16,-3043846.8549473616
2026-04-01,2634.TW,FETF16,-945369.9537205696
2026-04-02,2634.TW,FETF16,-2043779.3426493488
2026-04-03,2634.TW,FETF16,-706966.4036615845
2026-04-06,2634.TW,FETF16,-1190220.9565228315
2026-04-07,2634.TW,FETF16,-3671675.422725829
2026-04-08,2634.TW,FETF16,-263678.90290194575
2026-04-09,2634.TW,FETF16,-3288581.3317639977
2026-04-10,2634.TW,FETF16,-2067625.4785381807
2026-04-13,2634.TW,FETF16,393548.199106179
2026-04-14,2634.TW,FETF16,864352.6234128493
2026-04-15,2634.TW,FETF16,-2094834.107285883
2026-04-16,2634.TW,FETF16,1504448.9698919177
2026-04-17,2634.TW,FETF16,4260314.150663881
2026-04-20,2634.TW,FETF16,947525.8410901531
2026-04-21,2634.TW,FETF16,2079114.4122422738
2026-04-22,2634.TW,FETF16,-69782.73306575403
2026-04-23,2634.TW,FETF16,-1162912.6390851105
2026-04-24,2634.TW,FETF16,1897595.344340224
2026-04-27,2634.TW,FETF16,-695434.8123430808
2026-04-28,2634.TW,FETF16,-1390172.4266886949
2026-04-29,2634.TW,FETF16,2067708.3411870745
2026-04-30,2634.TW,FETF16,-1082842.175258531
2026-05-01,2634.TW,FETF16,-3714184.127920609
2026-05-04,2634.TW,FETF16,-2078765.0383246522
2026-05-05,2634.TW,FETF16,-726577.322200795
2026-05-06,2634.TW,FETF16,758321.6829580604
2026-05-07,2634.TW,FETF16,-3584196.737386286
2026-05-08,2634.TW,FETF16,1967346.1046229124
2026-05-11,2634.TW,FETF16,-581269.9572317746
2026-05-12,2634.TW,FETF16,1399629.9178087057
2026-05-13,2634.TW,FETF16,2238997.4878819995
2026-05-14,2634.TW,FETF16,762551.7956536978
2026-05-15,2634.TW,FETF16,-325940.69768829556
2026-05-18,2634.TW,FETF16,127483.61424926652
2026-05-19,2634.TW,FETF16,-729210.1225236016
2026-05-20,2634.TW,FETF16,689759.8965305827
2026-05-21,2634.TW,FETF16,421898.64282483043
2026-05-22,2634.TW,FETF16,1509114.9393888526
2026-05-25,2634.TW,FETF16,-289673.2381719694
2026-05-26,2634.TW,FETF16,-1778855.1739644785
2026-05-27,2634.TW,FETF16,-1149361.27104653
2026-05-28,2634.TW,FETF16,-4356446.513346793
2026-05-29,2634.TW,FETF16,1327948.6122914758
2026-06-01,2634.TW,FETF16,1282395.60234452
2026-06-02,2634.TW,FETF16,1287027.4809385114
2026-06-03,2634.TW,FETF16,-516923.8550289563
2026-06-04,2634.TW,FETF16,489501.2913755483
2026-06-05,2634.TW,FETF16,-831413.2696779905
2026-06-08,2634.TW,FETF16,-1742486.693869052
2026-06-09,2634.TW,FETF16,251030.86791162787
2026-06-10,2634.TW,FETF16,344887.6535810134
2026-06-11,2634.TW,FETF16,-1070897.437119805
2026-06-12,2634.TW,FETF16,2016981.534667045
2026-06-15,2634.TW,FETF16,-861123.8471281311
2026-06-16,2634.TW,FETF16,78922.8548413045
2026-06-17,2634.TW,FETF16,3560868.4314133897
2026-06-18,2634.TW,FETF16,2956804.6597005874
2026-06-19,2634.TW,FETF16,474596.8805018259
2026-06-22,2634.TW,FETF16,-1558887.30560153
2026-06-23,2634.TW,FETF16,-2166912.9605229464
2026-06-24,2634.TW,FETF16,1793032.4002682439
2026-06-25,2634.TW,FETF16,1185743.2187754854
2026-06-26,2634.TW,FETF16,1115611.3831981423
2026-06-29,2634.TW,FETF16,952277.7623827466
2026-06-30,2634.TW,FETF16,290652.14562018093
2026-07-01,2634.TW,FETF16,3302086.5219197306
2026-07-02,2634.TW,FETF16,562408.8700255604
2026-07-03,2634.TW,FETF16,-3659243.0617382373
2026-07-06,2634.TW,FETF16,-797412.9940311227
2026-07-07,2634.TW,FETF16,354374.7706481402
2026-07-08,2634.TW,FETF16,1683116.7597013859
2026-07-09,2634.TW,FETF16,2999102.601767979
2026-07-10,2634.TW,FETF16,4606263.651698566
2026-07-13,2634.TW,FETF16,-3412885.442363735
2026-07-14,2634.TW,FETF16,2152400.0056087608
2026-07-15,2634.TW,FETF16,-98857.72178116006
2026-07-16,2634.TW,FETF16,520700.2913702553
2026-07-17,2634.TW,FETF16,2135316.924882041
2026-07-20,2634.TW,FETF16,357859.0225628488
2026-07-21,2634.TW,FETF16,-909811.8063076434
2026-07-22,2634.TW,FETF16,956835.5011805833
2026-07-23,2634.TW,FETF16,1352823.3015176328
2026-07-24,2634.TW,FETF16,-266497.260669894
2026-07-27,2634.TW,FETF16,-3452257.219561903
2026-07-28,2634.TW,FETF16,768438.1749301113
2026-07-29,2634.TW,FETF16,-4482121.276799006
2026-07-30,2634.TW,FETF16,-836689.62822556
2026-07-31,2634.TW,FETF16,-1040803.7597162254
2026-08-03,2634.TW,FETF16,-93240.08463620466
2026-08-04,2634.TW,FETF16,3024432.368307243
2025-10-01,2637.TW,FETF30,0.0
2025-10-02,2637.TW,FETF30,-666812.4653295745
2025-10-03,2637.TW,FETF30,1045394.5787925647
2025-10-06,2637.TW,FETF30,-1789231.6680953694
2025-10-07,2637.TW,FETF30,-1529481.8850751512
2025-10-08,2637.TW,FETF30,2415356.2369349115
2025-10-09,2637.TW,FETF30,838544.5311757182
2025-10-10,2637.TW,FETF30,-1099562.2391964863
2025-10-13,2637.TW,FETF30,600527.9507267647
2025-10-14,2637.TW,FETF30,3491606.0579830776
2025-10-15,2637.TW,FETF30,-1539084.0561837184
2025-10-16,2637.TW,FETF30,805633.2479235145
2025-10-17,2637.TW,FETF30,-1241376.0107087702
2025-10-20,2637.TW,FETF30,3428419.6123904344
2025-10-21,2637.TW,FETF30,-615082.9398542134
2025-10-22,2637.TW,FETF30,2718493.0825634506
2025-10-23,2637.TW,FETF30,269017.6515279782
2025-10-24,2637.TW,FETF30,2085804.4051549907
2025-10-27,2637.TW,FETF30,3912147.347587647
2025-10-28,2637.TW,FETF30,1711032.3695589213
2025-10-29,2637.TW,FETF30,-2962724.0588127095
2025-10-30,2637.TW,FETF30,-2953087.3445555163
2025-10-31,2637.TW,FETF30,-430591.39369595033
2025-11-03,2637.TW,FETF30,1913004.6682764299
2025-11-04,2637.TW,FETF30,3818738.146428983
2025-11-05,2637.TW,FETF30,1024073.7518582832
2025-11-06,2637.TW,FETF30,1998947.633707223
2025-11-07,2637.TW,FETF30,-590199.768955829
2025-11-10,2637.TW,FETF30,-860901.4193627868
2025-11-11,2637.TW,FETF30,-324936.7843555736
2025-11-12,2637.TW,FETF30,828093.9266466557
2025-11-13,2637.TW,FETF30,852623.3186717072
2025-11-14,2637.TW,FETF30,1036480.1182945247
2025-11-17,2637.TW,FETF30,2542553.424277147
2025-11-18,2637.TW,FETF30,4837685.951293392
2025-11-19,2637.TW,FETF30,-810215.2015816738
2025-11-20,2637.TW,FETF30,460118.07299490843
2025-11-21,2637.TW,FETF30,7093709.827831779
2025-11-24,2637.TW,FETF30,-747097.1294173771
2025-11-25,2637.TW,FETF30,-1847511.6509394916
2025-11-26,2637.TW,FETF30,-876969.2618413296
2025-11-27,2637.TW,FETF30,5279143.464729972
2025-11-28,2637.TW,FETF30,-5535766.157701915
2025-12-01,2637.TW,FETF30,1290690.8158901779
2025-12-02,2637.TW,FETF30,1848054.6194998869
2025-12-03,2637.TW,FETF30,-1830001.777146552
2025-12-04,2637.TW,FETF30,-2449950.003364866
2025-12-05,2637.TW,FETF30,-1565714.2704114914
2025-12-08,2637.TW,FETF30,-2713064.9149463926
2025-12-09,2637.TW,FETF30,1237942.8241161797
2025-12-10,2637.TW,FETF30,-3803005.843603337
2025-12-11,2637.TW,FETF30,-1306782.778933392
2025-12-12,2637.TW,FETF30,-248990.0567917223
2025-12-15,2637.TW,FETF30,-6118664.098515652
2025-12-16,2637.TW,FETF30,-346617.1354447063
2025-12-17,2637.TW,FETF30,-1092435.029418783
2025-12-18,2637.TW,FETF30,-93563.34227396113
2025-12-19,2637.TW,FETF30,798528.2368512644
2025-12-22,2637.TW,FETF30,-386035.25391967647
2025-12-23,2637.TW,FETF30,-251498.0625955162
2025-12-24,2637.TW,FETF30,-1086558.4394522095
2025-12-25,2637.TW,FETF30,-1195805.470681753
2025-12-26,2637.TW,FETF30,-2099714.5419909647
2025-12-29,2637.TW,FETF30,655394.250577025
2025-12-30,2637.TW,FETF30,-2379875.0166257876
2025-12-31,2637.TW,FETF30,-573455.5424579431
2026-01-01,2637.TW,FETF30,-2358376.1413246715
2026-01-02,2637.TW,FETF30,-2309536.9039702676
2026-01-05,2637.TW,FETF30,-1231306.7556055968
2026-01-06,2637.TW,FETF30,-123347.32877828518
2026-01-07,2637.TW,FETF30,-1518569.9165952886
2026-01-08,2637.TW,FETF30,241690.8022341713
2026-01-09,2637.TW,FETF30,622034.6340954292
2026-01-12,2637.TW,FETF30,720170.6357927909
