Date,Ticker,MainForceNetAmount,BranchConcentration
2026-07-22,2646.TW,625371.3507950265,0.14718456977853733
2026-07-23,2646.TW,765431.8276288345,0.14592184429746072
2026-07-24,2646.TW,646946.1570425665,0.1348462709518898
2026-07-27,2646.TW,146575.07456959714,0.07435383369286097
2026-07-28,2646.TW,82833.2685110857,0.12614473931741674
2026-07-29,2646.TW,-1605599.0426660548,0.16282428800799678
2026-07-30,2646.TW,-1222347.006905631,0.20512707016689322
2026-07-31,2646.TW,-238083.5972507304,0.11991371709875495
2026-08-03,2646.TW,692903.9868891689,0.1193100581246253
2026-08-04,2646.TW,1448722.936356371,0.12271416578958183
2025-10-01,2707.TW,-167680.55068320764,0.27384073329441355
2025-10-02,2707.TW,-1261729.527985886,0.359053132303524
2025-10-03,2707.TW,-1084303.4525030034,0.34109432791897654
2025-10-06,2707.TW,393587.340510771,0.3080823123504654
2025-10-07,2707.TW,-5167.400509816267,0.26327652104854543
2025-10-08,2707.TW,-264707.4929768074,0.27793334510017725
2025-10-09,2707.TW,430896.59405415336,0.3262922350366386
2025-10-10,2707.TW,-717488.0978502753,0.34010643534069557
2025-10-13,2707.TW,243303.92075174736,0.30732083796383325
2025-10-14,2707.TW,272475.6820875362,0.29242208804332703
2025-10-15,2707.TW,-81778.51895958204,0.26882455013914813
2025-10-16,2707.TW,403550.1814455681,0.2719161541288726
2025-10-17,2707.TW,-586820.592554413,0.3186972545221088
2025-10-20,2707.TW,1304104.8119243607,0.3670733981714315
2025-10-21,2707.TW,-842843.8814832326,0.3117531574382753
2025-10-22,2707.TW,549606.6697454809,0.30209519755265885
2025-10-23,2707.TW,182416.9525843454,0.3018204448624859
2025-10-24,2707.TW,-2171731.472165832,0.32005879773482826
2025-10-27,2707.TW,558602.636864533,0.3303451423050925
2025-10-28,2707.TW,754541.7394151464,0.32386259500359577
2025-10-29,2707.TW,-650646.3763646493,0.3225496441570131
2025-10-30,2707.TW,-238318.9241408987,0.3208118237832216
2025-10-31,2707.TW,1198140.2533674417,0.3143099345527752
2025-11-03,2707.TW,160539.92832076267,0.2736608937792688
2025-11-04,2707.TW,1008737.3481916809,0.34899522613511924
2025-11-05,2707.TW,418131.7382919006,0.30015324614201616
2025-11-06,2707.TW,581069.8991236179,0.3224356828546693
2025-11-07,2707.TW,103540.84147905705,0.29532552344777024
2025-11-10,2707.TW,-173458.36466380235,0.2822072378803377
2025-11-11,2707.TW,-249518.4830728712,0.3175254951193914
2025-11-12,2707.TW,246840.80099920792,0.2918964945475162
2025-11-13,2707.TW,845347.2296374422,0.3249924689085974
2025-11-14,2707.TW,-1962034.3370981992,0.30975268367937914
2025-11-17,2707.TW,-258653.0568386668,0.2617555133715147
2025-11-18,2707.TW,1055763.0842401604,0.34056403658902873
2025-11-19,2707.TW,-320867.69236019,0.33470956125623397
2025-11-20,2707.TW,-417082.21229556284,0.3122975079126037
2025-11-21,2707.TW,522047.08007688896,0.2875373562613173
2025-11-24,2707.TW,628586.2014954885,0.28911340025181653
2025-11-25,2707.TW,-1685128.0276611138,0.34592451918762723
2025-11-26,2707.TW,331545.690528334,0.28614224572562913
2025-11-27,2707.TW,702524.0830456561,0.30157993817668444
2025-11-28,2707.TW,926123.4818811363,0.36658166978504464
2025-12-01,2707.TW,-349808.1459646568,0.2925049952521396
2025-12-02,2707.TW,-48091.31096175502,0.27446978847115017
2025-12-03,2707.TW,222980.0408267029,0.3120919753357456
2025-12-04,2707.TW,-332727.69983390265,0.3115692432138261
2025-12-05,2707.TW,-459003.344291704,0.30874920800042877
2025-12-08,2707.TW,-761970.9475689586,0.31844508652572623
2025-12-09,2707.TW,-641805.9933678812,0.29488455853625417
2025-12-10,2707.TW,-326335.7959761663,0.27621111443267776
2025-12-11,2707.TW,1347066.7141809503,0.39484172087008507
2025-12-12,2707.TW,38329.36647822282,0.2911854532373849
2025-12-15,2707.TW,672417.1903112098,0.3398567540437924
2025-12-16,2707.TW,384895.49209159525,0.3249005923796094
2025-12-17,2707.TW,566550.7858691057,0.3058889659424713
2025-12-18,2707.TW,844432.5316313345,0.2737105752274955
2025-12-19,2707.TW,-610134.2840530778,0.34357901055875845
2025-12-22,2707.TW,-550127.432935593,0.322579078367225
2025-12-23,2707.TW,450341.51666017936,0.3223990554175584
2025-12-24,2707.TW,-1518892.479971506,0.3557040342197119
2025-12-25,2707.TW,-419519.38741133607,0.32116715269193885
2025-12-26,2707.TW,-2497018.6827926873,0.3232085577803138
2025-12-29,2707.TW,670546.8252249531,0.3096493653320323
2025-12-30,2707.TW,-1722489.4361025526,0.3444906010376323
2025-12-31,2707.TW,-1669815.3887349346,0.3680163707134507
2026-01-01,2707.TW,15192.201585653456,0.2510403018914724
2026-01-02,2707.TW,306304.23590658663,0.26839568781035733
2026-01-05,2707.TW,-127277.11321377839,0.27135657068136315
2026-01-06,2707.TW,19999.40501623517,0.2674897276314953
2026-01-07,2707.TW,616887.2966087721,0.3465342396482245
2026-01-08,2707.TW,-976099.4127994524,0.3245272366937822
2026-01-09,2707.TW,-1771982.9394033393,0.3221683511778294
2026-01-12,2707.TW,-1523469.5834919054,0.39996954229680537
2026-01-13,2707.TW,-1243412.0435134403,0.3158928051376096
2026-01-14,2707.TW,-332902.21676249173,0.2787754380586488
2026-01-15,2707.TW,-18752.665784094337,0.2822110048095576
2026-01-16,2707.TW,-2012850.6198955483,0.37218366806651754
2026-01-19,2707.TW,-310056.5550580575,0.28424251099894254
2026-01-20,2707.TW,-1127415.2900169548,0.369564068895745
2026-01-21,2707.TW,-317188.5350438252,0.3476936756948189
2026-01-22,2707.TW,477298.908286462,0.3073268123065156
2026-01-23,2707.TW,-660935.0650441255,0.31703037821972896
2026-01-26,2707.TW,-684845.4506164367,0.3083065322503869
2026-01-27,2707.TW,-62074.377051069554,0.30586172298377334
2026-01-28,2707.TW,-1053000.045739978,0.3576695600509739
2026-01-29,2707.TW,413659.46308302856,0.3051444126917999
2026-01-30,2707.TW,-1097425.3124565703,0.33056453753043413
2026-02-02,2707.TW,-1247293.0392120704,0.34616698171143756
2026-02-03,2707.TW,659538.0468613075,0.37653843635929596
2026-02-04,2707.TW,538214.1897563154,0.30769786238373226
2026-02-05,2707.TW,-556650.1369068566,0.3424993276757854
2026-02-06,2707.TW,-1549501.1095825762,0.3659866211780894
2026-02-09,2707.TW,-2736257.7464076383,0.39007710420198394
2026-02-10,2707.TW,15957.218992710546,0.3015106271768823
2026-02-11,2707.TW,-1071610.2522943988,0.3000971140672302
2026-02-12,2707.TW,-534627.3864557054,0.30994306490916285
2026-02-13,2707.TW,446973.35567725624,0.2740032442129408
2026-02-16,2707.TW,-1137620.1699047796,0.3358806250835122
2026-02-17,2707.TW,-243778.50956875898,0.3190650175329643
2026-02-18,2707.TW,934209.0698233414,0.34053840718122363
2026-02-19,2707.TW,2513621.551913763,0.3527697682612044
2026-02-20,2707.TW,-1270879.4747871426,0.3492985133347636
2026-02-23,2707.TW,1912931.28626916,0.36543240756364237
2026-02-24,2707.TW,6153.027024431358,0.28034693834471147
2026-02-25,2707.TW,297217.5534603133,0.3332860841962417
2026-02-26,2707.TW,132568.4166644873,0.2727296722351097
2026-02-27,2707.TW,50731.46821718425,0.2988737612270026
2026-03-02,2707.TW,1911302.2872610542,0.43343450790314536
2026-03-03,2707.TW,518884.4672478462,0.3005135756095801
2026-03-04,2707.TW,-1301189.0505090326,0.35741184066039994
2026-03-05,2707.TW,785267.044347277,0.2964588386949502
2026-03-06,2707.TW,-1027367.3813949138,0.3632340941828537
2026-03-09,2707.TW,181213.8822694535,0.3075923876879146
2026-03-10,2707.TW,910363.260392047,0.3222367718834701
2026-03-11,2707.TW,5238923.278750323,0.41478492002460443
2026-03-12,2707.TW,487136.6628008607,0.2923853952511887
2026-03-13,2707.TW,-469784.11018059414,0.3142354242359185
2026-03-16,2707.TW,-1550441.0469741188,0.3102793980395928
2026-03-17,2707.TW,328319.98939412617,0.27692070073012937
2026-03-18,2707.TW,-13548.111120386173,0.27602093296729807
2026-03-19,2707.TW,-306077.7101518669,0.3128021801623708
2026-03-20,2707.TW,-1255379.58947676,0.343665943524362
2026-03-23,2707.TW,-24862.40608808346,0.30445413251675385
2026-03-24,2707.TW,-751817.3910743496,0.32717229011371046
2026-03-25,2707.TW,-869622.3229395174,0.34878866097628924
2026-03-26,2707.TW,697920.9229495889,0.3427905818474082
2026-03-27,2707.TW,-3268.263306053297,0.27257342924795136
2026-03-30,2707.TW,-374049.02747386624,0.2953122483744561
2026-03-31,2707.TW,2928393.0532186255,0.37517704263870993
2026-04-01,2707.TW,585130.1757662648,0.29680289902835744
2026-04-02,2707.TW,84233.92600552794,0.27754327112996624
2026-04-03,2707.TW,-68756.02784030976,0.2880632901119709
2026-04-06,2707.TW,-996982.9758070441,0.3228585621359206
2026-04-07,2707.TW,-379107.7742516831,0.3183163453616375
2026-04-08,2707.TW,1144744.3601628067,0.3629938042917374
2026-04-09,2707.TW,-1212411.1720717682,0.348018865115774
2026-04-10,2707.TW,-112884.58231144884,0.31215098729988944
2026-04-13,2707.TW,68774.82762351341,0.2822737281894583
2026-04-14,2707.TW,-711344.0916160624,0.32019675415473914
2026-04-15,2707.TW,-1146565.9994461357,0.3320251667043171
2026-04-16,2707.TW,-703361.4554162438,0.27787840450627904
2026-04-17,2707.TW,-98969.11262334001,0.2875003484793979
2026-04-20,2707.TW,-573692.1339335839,0.34229361734810143
2026-04-21,2707.TW,-959035.7505730356,0.3337665037420624
2026-04-22,2707.TW,820584.7736137293,0.355489278738636
2026-04-23,2707.TW,-105549.91639414185,0.3024894012231469
2026-04-24,2707.TW,-1132666.4482432883,0.32252950762556054
2026-04-27,2707.TW,2002776.4552001522,0.3626115892682855
2026-04-28,2707.TW,-127581.8254116199,0.2963180138227438
2026-04-29,2707.TW,-487198.988560389,0.31301482138037645
2026-04-30,2707.TW,408449.02491979965,0.3279376414197532
2026-05-01,2707.TW,275880.0535159623,0.31545472176704403
2026-05-04,2707.TW,-612794.907036467,0.35308342671304005
2026-05-05,2707.TW,-477448.08925051213,0.34322750720633777
2026-05-06,2707.TW,848352.972759309,0.3483009672937357
2026-05-07,2707.TW,-472803.30824801093,0.3265110668748145
2026-05-08,2707.TW,-485896.43566801527,0.31798315323727
2026-05-11,2707.TW,-2171305.82777363,0.34811311491417
2026-05-12,2707.TW,-1996744.1075253375,0.4029703194419158
2026-05-13,2707.TW,-1055553.6594136027,0.30697317508085886
2026-05-14,2707.TW,1014334.4038469138,0.3552108651756705
2026-05-15,2707.TW,-449241.6884950391,0.3377450039588756
2026-05-18,2707.TW,-646302.3307451614,0.3354050994793166
2026-05-19,2707.TW,-510213.6437396472,0.31442740552305776
2026-05-20,2707.TW,-484291.4970727591,0.346408049096531
2026-05-21,2707.TW,-359242.5687450449,0.2820778691816348
2026-05-22,2707.TW,-254872.85228285514,0.28043961509438303
2026-05-25,2707.TW,-622059.6004861615,0.36919456768152403
2026-05-26,2707.TW,-133593.38497174578,0.3176383142762993
2026-05-27,2707.TW,-18564.498459492956,0.2756886333102431
2026-05-28,2707.TW,-2769784.9982041493,0.37127518392957454
2026-05-29,2707.TW,-351571.94572527515,0.3200474146622681
2026-06-01,2707.TW,1274643.8448829579,0.3323028745835348
2026-06-02,2707.TW,232935.69752594896,0.2876908184061379
2026-06-03,2707.TW,615297.7776267189,0.2640337900118004
2026-06-04,2707.TW,235158.60225132556,0.2982489443568214
2026-06-05,2707.TW,608813.2702159814,0.27961577993164344
2026-06-08,2707.TW,-11279.957287075067,0.24433183018611088
2026-06-09,2707.TW,1952894.9338490635,0.4153153750172272
2026-06-10,2707.TW,41412.456672836604,0.2608326113184132
2026-06-11,2707.TW,-1256812.5547958072,0.3949109767693445
2026-06-12,2707.TW,1267895.8551631453,0.34153474931294436
2026-06-15,2707.TW,62154.18997291952,0.2848249915766075
2026-06-16,2707.TW,-686014.4170255535,0.33058093135821054
2026-06-17,2707.TW,-430883.0295202733,0.30951960613526763
2026-06-18,2707.TW,-72440.96074555366,0.31747066868049345
2026-06-19,2707.TW,206621.4107540161,0.32303094062915094
2026-06-22,2707.TW,213062.65160611243,0.30725472132986265
2026-06-23,2707.TW,-489823.70190824324,0.3069524208592215
2026-06-24,2707.TW,169038.52856641542,0.30366307515647223
2026-06-25,2707.TW,-1157798.6459508664,0.4180549921850737
2026-06-26,2707.TW,-156427.03354809195,0.2991755513614016
2026-06-29,2707.TW,700681.6858045058,0.3125177460603333
2026-06-30,2707.TW,597012.8884262373,0.317318634607424
2026-07-01,2707.TW,1265831.2883363469,0.31764327691511945
2026-07-02,2707.TW,818444.3543429098,0.319591155565539
2026-07-03,2707.TW,265565.0565681979,0.29696098454890557
2026-07-06,2707.TW,903627.0302413837,0.35086114235391347
2026-07-07,2707.TW,-138724.2114370351,0.28535689620674454
2026-07-08,2707.TW,893023.1271656768,0.3713802877066835
2026-07-09,2707.TW,504245.54014394246,0.28634703768444597
2026-07-10,2707.TW,-1031912.3003176259,0.3473001006538781
2026-07-13,2707.TW,9101.903346505293,0.287452931277717
2026-07-14,2707.TW,675660.5714267378,0.35402895794119266
2026-07-15,2707.TW,718095.2359136888,0.3257935330860617
2026-07-16,2707.TW,-808054.146507499,0.3216761174142695
2026-07-17,2707.TW,676333.7213597088,0.3393777040931487
2026-07-20,2707.TW,1284154.894430071,0.33559772323566717
2026-07-21,2707.TW,-225695.88022075183,0.30763332757675355
2026-07-22,2707.TW,435942.24268979375,0.33863310040584677
2026-07-23,2707.TW,-59819.261518640655,0.28830979199930745
2026-07-24,2707.TW,1533473.2376831076,0.31455338053902643
2026-07-27,2707.TW,566613.5759168038,0.31749617236471184
2026-07-28,2707.TW,455137.3523277362,0.30794543542472846
2026-07-29,2707.TW,-509582.624148729,0.32144278297027884
2026-07-30,2707.TW,390154.2027293483,0.31310039532997846
2026-07-31,2707.TW,1679054.6721032965,0.3398725215183854
2026-08-03,2707.TW,2202594.6847820505,0.4209618908256254
2026-08-04,2707.TW,-114026.65234923118,0.30322496753334843
2025-10-01,2727.TW,-13346.281753981948,0.27972227244139
2025-10-02,2727.TW,-651388.64664231,0.30887694765357987
2025-10-03,2727.TW,2729914.7038413575,0.3471228506491981
2025-10-06,2727.TW,344894.18944165134,0.31782531140092124
2025-10-07,2727.TW,528027.2125289511,0.3224698254620764
2025-10-08,2727.TW,303245.5659944789,0.29614816152366963
2025-10-09,2727.TW,-687603.561222999,0.3320099624724993
2025-10-10,2727.TW,-300528.3662118283,0.29585111480279624
2025-10-13,2727.TW,-542670.8815693688,0.31092657769763854
2025-10-14,2727.TW,-179276.78981483346,0.2636819506531778
2025-10-15,2727.TW,1507025.044611481,0.376276386553235
2025-10-16,2727.TW,2176171.81872806,0.35684414697767153
2025-10-17,2727.TW,1240449.181407845,0.29629681584029255
2025-10-20,2727.TW,332561.8608409327,0.2830262232680355
2025-10-21,2727.TW,-685825.4597032531,0.314206650693921
2025-10-22,2727.TW,485197.7885001689,0.28269156077656665
2025-10-23,2727.TW,1384645.6927643586,0.357463888586602
2025-10-24,2727.TW,1564965.2406311424,0.3770831822342119
2025-10-27,2727.TW,548411.0292178309,0.32135388710249796
2025-10-28,2727.TW,1142608.5891774693,0.2968810557356166
2025-10-29,2727.TW,1462878.2564015184,0.3205925744207228
2025-10-30,2727.TW,37078.51004522491,0.29203313921584334
2025-10-31,2727.TW,742628.5334753455,0.31914933125036593
2025-11-03,2727.TW,-80764.03872683225,0.26356253399194135
2025-11-04,2727.TW,2282776.4219607306,0.4030590163978659
2025-11-05,2727.TW,1234580.8556813498,0.37479441392969703
2025-11-06,2727.TW,2716634.6057315683,0.3516969191951985
2025-11-07,2727.TW,620897.7957276336,0.28252421253003085
2025-11-10,2727.TW,1091657.6896882316,0.32322512682638793
2025-11-11,2727.TW,75054.96243779617,0.2888583854104491
2025-11-12,2727.TW,656007.4658522416,0.3239133548955418
2025-11-13,2727.TW,284718.40221475856,0.2898520892584559
2025-11-14,2727.TW,1391786.801248466,0.32379391014410863
2025-11-17,2727.TW,456919.0121880467,0.2862160436827566
2025-11-18,2727.TW,2067213.1191212307,0.3545626032698518
2025-11-19,2727.TW,-1490610.8590074156,0.36830251626129207
2025-11-20,2727.TW,-919383.9759618521,0.3668233919291881
2025-11-21,2727.TW,-785741.9688784692,0.3215864467480709
2025-11-24,2727.TW,133416.96613634925,0.2801796459708199
2025-11-25,2727.TW,-129044.7542700243,0.2729910702273434
2025-11-26,2727.TW,863958.2135713701,0.3250583562987846
2025-11-27,2727.TW,777696.4328661925,0.3353367436401135
2025-11-28,2727.TW,1628465.2705724293,0.3767062132979032
2025-12-01,2727.TW,-611041.7316411001,0.3283723038255511
2025-12-02,2727.TW,558864.5860369292,0.26798655665904114
2025-12-03,2727.TW,-1031231.3647572884,0.3458396066475386
2025-12-04,2727.TW,968010.5173459193,0.36485202349582724
2025-12-05,2727.TW,-904739.2730616613,0.30052091548270293
2025-12-08,2727.TW,-737190.0144038587,0.3305535483554342
2025-12-09,2727.TW,-4584.603135944664,0.2739019557729037
2025-12-10,2727.TW,-735891.0929569033,0.3294315834442859
2025-12-11,2727.TW,1497965.8564420203,0.3772500667655423
2025-12-12,2727.TW,805833.8669323744,0.29565609851913
2025-12-15,2727.TW,785988.8978280453,0.3172143980449617
2025-12-16,2727.TW,915317.9718937076,0.33455730689807
2025-12-17,2727.TW,-971248.5403925098,0.29217685111494995
2025-12-18,2727.TW,126945.51069524173,0.28791779811521134
2025-12-19,2727.TW,-1109123.548779698,0.3369737335951899
2025-12-22,2727.TW,-497740.7589829752,0.2985546528857477
2025-12-23,2727.TW,394514.6373632014,0.2971066674266253
2025-12-24,2727.TW,-753925.8066854285,0.28249398683554194
2025-12-25,2727.TW,-1031305.2022131268,0.2974233656513134
2025-12-26,2727.TW,160000.74924938456,0.2645228725305141
2025-12-29,2727.TW,-969418.629203385,0.33121763850640384
2025-12-30,2727.TW,-1320093.7550591133,0.2984862186411757
2025-12-31,2727.TW,-2239865.9104250986,0.3024094467618884
2026-01-01,2727.TW,-609057.3595458673,0.30952527998591245
2026-01-02,2727.TW,-2355380.1358107952,0.3383902672928781
2026-01-05,2727.TW,-1242814.8906012669,0.3253830050452466
2026-01-06,2727.TW,-1106114.4308246875,0.3445986949188807
2026-01-07,2727.TW,-1139850.1914331978,0.29471155301384144
2026-01-08,2727.TW,22280.554911165877,0.28439015438377013
2026-01-09,2727.TW,-87491.16650829869,0.28633573336906465
2026-01-12,2727.TW,817159.6209315403,0.29196553000933395
2026-01-13,2727.TW,132321.95432014737,0.3148904335592003
2026-01-14,2727.TW,709331.4017968704,0.31679337342706876
2026-01-15,2727.TW,-381576.3891642862,0.30067150278267957
2026-01-16,2727.TW,-2605754.451613623,0.3495750182805638
2026-01-19,2727.TW,1836537.3611925542,0.3143594317226166
2026-01-20,2727.TW,-2411502.9929185025,0.35607069631660865
2026-01-21,2727.TW,-3003370.909185144,0.4313253910995321
2026-01-22,2727.TW,-973411.3460737683,0.3193680240988052
2026-01-23,2727.TW,-329694.182225505,0.29376066341782264
2026-01-26,2727.TW,-132424.2987340207,0.2760459395510311
2026-01-27,2727.TW,542726.5421206466,0.3289886441497307
2026-01-28,2727.TW,-687348.4102562831,0.2936107424481181
2026-01-29,2727.TW,1022970.8465710579,0.34963671615594444
2026-01-30,2727.TW,-884795.115104326,0.3153837603867956
2026-02-02,2727.TW,-1358721.2425443216,0.3749559505772752
2026-02-03,2727.TW,909961.2341296828,0.34431606733491504
2026-02-04,2727.TW,-497331.37268864986,0.3255965405991658
2026-02-05,2727.TW,-2720833.5983838392,0.37678094500466347
2026-02-06,2727.TW,609225.1723869126,0.31477979762003083
2026-02-09,2727.TW,-384898.464622176,0.3220022950374704
2026-02-10,2727.TW,-400940.55961349636,0.2764324755511855
2026-02-11,2727.TW,-385725.43289276527,0.2932977316942203
2026-02-12,2727.TW,-424533.5518733688,0.3457980765050522
2026-02-13,2727.TW,477473.3102543736,0.29559116584802536
2026-02-16,2727.TW,777746.3507429054,0.36882853478394234
2026-02-17,2727.TW,266395.62825337186,0.3046805457886553
2026-02-18,2727.TW,898333.6791536543,0.3885986321619025
2026-02-19,2727.TW,475416.2413950239,0.30311220144397066
2026-02-20,2727.TW,-2583703.012137615,0.42621714831262697
2026-02-23,2727.TW,1508232.8080095295,0.42054720101600146
2026-02-24,2727.TW,-1035617.4797525872,0.37484312688660537
2026-02-25,2727.TW,-93581.98184431337,0.2583749387878642
2026-02-26,2727.TW,1375400.8289445639,0.3364135726591812
2026-02-27,2727.TW,367064.4083555504,0.3280212255705768
2026-03-02,2727.TW,334423.1377218325,0.2841170246890451
2026-03-03,2727.TW,-268048.7942966762,0.29384284622202117
2026-03-04,2727.TW,-807177.7016184456,0.3340868258014513
2026-03-05,2727.TW,-29389.356113437912,0.2929348422486564
2026-03-06,2727.TW,-210792.33414533577,0.2867193397931843
2026-03-09,2727.TW,37640.42101391495,0.2710068129751557
2026-03-10,2727.TW,326084.4370598576,0.303249298122455
2026-03-11,2727.TW,-86611.92959430715,0.2583271781954542
2026-03-12,2727.TW,909393.442429845,0.3097607085217768
2026-03-13,2727.TW,462599.8291242603,0.3075946215147406
2026-03-16,2727.TW,-225278.5772275432,0.27453876471283495
2026-03-17,2727.TW,-1013406.8012007978,0.3724294666245164
2026-03-18,2727.TW,-275300.94735480467,0.2945504533661668
2026-03-19,2727.TW,-595881.7219701349,0.3086314088609598
2026-03-20,2727.TW,-1560302.9450104607,0.30519947877894255
2026-03-23,2727.TW,-283977.79854569054,0.3136381241090227
2026-03-24,2727.TW,-175891.14719757115,0.3190683673719634
2026-03-25,2727.TW,-1342825.376205602,0.3667322294946929
2026-03-26,2727.TW,238122.16914050764,0.2787776054312964
2026-03-27,2727.TW,-351935.96204309666,0.30534488654303155
2026-03-30,2727.TW,206359.53705281616,0.27889109354798824
2026-03-31,2727.TW,940362.5081384904,0.36677213828620153
2026-04-01,2727.TW,-3216133.6318507693,0.3907595010327216
2026-04-02,2727.TW,636343.2797658641,0.353269140014083
2026-04-03,2727.TW,876787.1847746985,0.3537462679993797
2026-04-06,2727.TW,-410543.981529392,0.30109444939192936
2026-04-07,2727.TW,-34442.218563131086,0.27241947812199224
2026-04-08,2727.TW,356945.98589750327,0.27971938733795193
2026-04-09,2727.TW,657863.4052375966,0.33027659998562303
2026-04-10,2727.TW,-69310.11377436624,0.300261736389283
2026-04-13,2727.TW,86813.71454490742,0.25304226026918347
2026-04-14,2727.TW,-1269562.9316938194,0.30646754259349324
2026-04-15,2727.TW,545310.8932132454,0.30274859017245886
2026-04-16,2727.TW,-448784.0093636969,0.30896083998827156
2026-04-17,2727.TW,-144887.5973760668,0.30296069613995674
2026-04-20,2727.TW,-1158239.7057003793,0.34460485298192045
2026-04-21,2727.TW,-1076677.5353279891,0.3360086861917517
2026-04-22,2727.TW,451315.2148142724,0.32757769164471284
2026-04-23,2727.TW,-1298433.7443596618,0.3506033978206698
2026-04-24,2727.TW,-369888.8418762336,0.2808631204231023
2026-04-27,2727.TW,2600653.365879155,0.3924138037805925
2026-04-28,2727.TW,606778.1656004029,0.3407914347865934
2026-04-29,2727.TW,875022.7488440392,0.35140763451321144
2026-04-30,2727.TW,21786.110464972116,0.2711032992146817
2026-05-01,2727.TW,250570.5417882869,0.313284066910687
2026-05-04,2727.TW,-702373.3211951193,0.3371449415299893
2026-05-05,2727.TW,252181.2593820887,0.3090873513964608
2026-05-06,2727.TW,927154.2184124182,0.33588851453853236
2026-05-07,2727.TW,-2264062.525428052,0.3966832424767138
2026-05-08,2727.TW,-828099.1437960713,0.3384050115862604
2026-05-11,2727.TW,-1433803.5346055308,0.362939571962596
2026-05-12,2727.TW,-1978008.4111857654,0.3951610626984075
2026-05-13,2727.TW,-765066.7564684128,0.32338309881500804
2026-05-14,2727.TW,129757.13195411128,0.3023958987087564
2026-05-15,2727.TW,-614389.252520497,0.32983653056509266
2026-05-18,2727.TW,-1959366.488681627,0.37665578822365847
2026-05-19,2727.TW,281839.12561912276,0.27118604763678145
2026-05-20,2727.TW,-436625.1069073336,0.32885385468798156
2026-05-21,2727.TW,-496945.34647382336,0.29331800415895015
2026-05-22,2727.TW,-1176076.4015802909,0.34274581742059496
2026-05-25,2727.TW,-823942.2135631863,0.3416547282133321
2026-05-26,2727.TW,-302872.711569278,0.3614470164313348
2026-05-27,2727.TW,-1165234.5407883916,0.3412282697898538
2026-05-28,2727.TW,-789278.6264207914,0.36983821143849477
2026-05-29,2727.TW,1376934.2709823765,0.3405060073129668
2026-06-01,2727.TW,873529.916300347,0.32571749925429944
2026-06-02,2727.TW,-148485.5400458458,0.31322996897198174
2026-06-03,2727.TW,1408262.553707231,0.33054913694584925
2026-06-04,2727.TW,408890.4442966974,0.32240993671522716
2026-06-05,2727.TW,-113702.18857166413,0.28501096360802036
2026-06-08,2727.TW,-7570.987018630327,0.2806760252880958
2026-06-09,2727.TW,-822774.457495833,0.31157624951738916
2026-06-10,2727.TW,-1010558.634322173,0.3161610816513261
2026-06-11,2727.TW,-282033.80949323694,0.27666658435358066
2026-06-12,2727.TW,553403.9376373705,0.31758823352527465
2026-06-15,2727.TW,-109679.57929963933,0.270921158743466
2026-06-16,2727.TW,-563824.216768713,0.3345296727761815
2026-06-17,2727.TW,-941922.9136133823,0.2948981242021856
2026-06-18,2727.TW,-137989.68820441113,0.2739933723566426
2026-06-19,2727.TW,1604906.0558654047,0.3451397976533887
2026-06-22,2727.TW,735488.7066081383,0.2939464266959141
2026-06-23,2727.TW,41727.58129203263,0.29696098488632905
2026-06-24,2727.TW,-82336.56606412763,0.2983681654503647
2026-06-25,2727.TW,-1234501.082786288,0.37855039526477
2026-06-26,2727.TW,-30392.365779086747,0.2974969461770803
2026-06-29,2727.TW,397124.4867637441,0.28204815628046376
2026-06-30,2727.TW,823077.0874031157,0.36901793667286326
2026-07-01,2727.TW,2304187.9834969854,0.4181413996361605
2026-07-02,2727.TW,612559.5138589494,0.33755310849192555
2026-07-03,2727.TW,1273632.6303040888,0.4030987617138691
2026-07-06,2727.TW,320036.99957127427,0.30624260974347794
2026-07-07,2727.TW,135228.70374921936,0.2829944804559022
2026-07-08,2727.TW,1876103.105265638,0.36642699566724063
2026-07-09,2727.TW,1141204.3429630122,0.3537689212810654
2026-07-10,2727.TW,-4949038.366562848,0.4015705123001948
2026-07-13,2727.TW,-4864.689744778705,0.27699830926671787
2026-07-14,2727.TW,165827.72251645874,0.28195724861132365
2026-07-15,2727.TW,-610904.255092018,0.3264463685908694
2026-07-16,2727.TW,450478.5842685626,0.2987277223598534
2026-07-17,2727.TW,196886.13899689663,0.2992076466096745
2026-07-20,2727.TW,396120.4339257456,0.32912691261097343
2026-07-21,2727.TW,614087.0938547463,0.28510311054287446
2026-07-22,2727.TW,1067882.7688166744,0.3369780230750276
2026-07-23,2727.TW,943480.654776772,0.3726209292131169
2026-07-24,2727.TW,-9278.842483358258,0.28903382515062104
2026-07-27,2727.TW,-429662.88663541223,0.2983419153734089
2026-07-28,2727.TW,295033.3184988133,0.30548841590871556
2026-07-29,2727.TW,80889.86314924745,0.28274917807983035
2026-07-30,2727.TW,394697.6835673534,0.32080554946456125
2026-07-31,2727.TW,1398879.234550173,0.3976334062007343
2026-08-03,2727.TW,1119175.2404186476,0.34196879101904076
2026-08-04,2727.TW,-887119.1399231458,0.3055157521135116
2025-10-01,2729.TW,-133401.8483976112,0.316046859767866
2025-10-02,2729.TW,-2018710.6799539193,0.30563424320789523
2025-10-03,2729.TW,-662378.3339190696,0.302386408612324
2025-10-06,2729.TW,368547.89215799305,0.3233431180755574
2025-10-07,2729.TW,571171.8523823164,0.33530213337668613
2025-10-08,2729.TW,-90865.7579811347,0.28311132172029707
