CandidateGroupId,GroupName,TickerCode,Ticker,Name,Market,MarketLabel,CandidateRole,SizeTier,SizeBucketPolicy,CapitalControlStyle,SourceReportedMemberScore1,SourceReportedMemberScore2,SourceReportedChange1D,EvidenceTier,CandidateIdPolicy,SourceVersion,CanonicalMutation,VerificationIssue
C49-029,晶圓代工,2330,2330.TW,台積電,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.92,0.88,1.34,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-029,晶圓代工,2303,2303.TW,聯電,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.41,-0.45,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-029,晶圓代工,5347,5347.TWO,世界先進,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.22,0.18,-1.12,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-029,晶圓代工,6770,6770.TW,力積電,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.18,0.12,-1.55,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-030,塑化,1301,1301.TW,台塑,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.36,0.42,0.1,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-030,塑化,1303,1303.TW,南亞,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.34,0.4,0.08,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-030,塑化,1326,1326.TW,台化,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.32,0.38,0.06,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-030,塑化,6505,6505.TW,台塑化,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.3,0.36,0.04,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-030,塑化,1305,1305.TW,華夏,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.22,0.26,-0.24,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-031,資安/系統整合,6690,6690.TWO,安碁資訊,TPEX,上櫃,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-031,資安/系統整合,2480,2480.TW,敦陽科,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-031,資安/系統整合,6214,6214.TWO,精誠,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-031,資安/系統整合,3029,3029.TW,零壹,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-032,遊戲與軟體,5478,5478.TWO,智冠,TPEX,上櫃,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.5,0.45,0.44,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-032,遊戲與軟體,6180,6180.TWO,橘子,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.46,0.41,0.34,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-032,遊戲與軟體,8093,8093.TWO,網銀,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.37,0.26,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-032,遊戲與軟體,6169,6169.TWO,昱泉,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.23,0.17,-0.5,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-033,電信,2412,2412.TW,中華電,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.38,0.54,0.12,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-033,電信,3045,3045.TW,台灣大,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.34,0.5,0.09,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-033,電信,4904,4904.TW,遠傳,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.32,0.47,0.07,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-033,電信,3682,3682.TW,亞太電,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.21,0.3,-0.18,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-034,電動車,3665,3665.TW,貿聯-KY,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-034,電動車,1536,1536.TW,和大,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-034,電動車,2231,2231.TW,為升,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-034,電動車,8255,8255.TWO,朋程,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-034,電動車,3023,3023.TW,信邦,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.5,0.45,0.42,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-034,電動車,3552,3552.TWO,同致,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.26,0.2,-0.4,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-035,電源管理,2308,2308.TW,台達電,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.73,0.67,1.06,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-035,電源管理,2301,2301.TW,光寶科,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.55,0.5,0.58,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-035,電源管理,3015,3015.TW,全漢,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.47,0.42,0.4,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-035,電源管理,5263,5263.TWO,僑威,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.25,0.19,-0.48,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-036,網通設備,2345,2345.TW,智邦,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-036,網通設備,3596,3596.TW,智易,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-036,網通設備,5388,5388.TW,中磊,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-036,網通設備,3380,3380.TW,明泰,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-036,網通設備,2431,2431.TW,亞旭,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.37,0.24,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-036,網通設備,4906,4906.TW,正文,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.25,0.19,-0.44,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-037,機器人,2049,2049.TW,上銀,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.74,0.68,1.62,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-037,機器人,1590,1590.TW,亞德客-KY,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.67,0.61,0.84,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-037,機器人,2308,2308.TW,台達電,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.59,0.55,0.78,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-037,機器人,2359,2359.TW,所羅門,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.51,0.48,0.66,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-037,機器人,2464,2464.TW,盟立,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.46,0.41,0.36,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-037,機器人,1597,1597.TWO,直得,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.29,0.22,-0.44,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-038,鋼鐵,2002,2002.TW,中鋼,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.55,0.6,0.34,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-038,鋼鐵,2014,2014.TW,中鴻,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.45,0.2,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-038,鋼鐵,2023,2023.TW,燁輝,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.38,0.41,0.14,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-038,鋼鐵,9957,9957.TW,燁聯,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.36,0.39,0.16,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-038,鋼鐵,2029,2029.TW,盛餘,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.25,0.28,-0.24,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-038,鋼鐵,2017,2017.TW,官田鋼,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.23,0.26,-0.31,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-039,營建與資產,2548,2548.TW,華固,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.46,0.42,0.32,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-039,營建與資產,5534,5534.TWO,長虹,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.42,0.38,0.26,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-039,營建與資產,2542,2542.TW,興富發,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.4,0.36,0.22,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-039,營建與資產,5522,5522.TW,遠雄,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.2,-0.3,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-040,觀光餐飲,2731,2731.TW,雄獅,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-040,觀光餐飲,2727,2727.TW,王品,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-040,觀光餐飲,2729,2729.TW,瓦城,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-040,觀光餐飲,2707,2707.TW,晶華,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-040,觀光餐飲,5706,5706.TW,鳳凰,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-041,AI 伺服器,2317,2317.TW,鴻海,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.85,0.79,2.1,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-041,AI 伺服器,6669,6669.TW,緯穎,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.78,0.71,1.88,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-041,AI 伺服器,2382,2382.TW,廣達,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.64,0.58,1.42,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-041,AI 伺服器,3231,3231.TW,緯創,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.52,0.49,0.95,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-041,AI 伺服器,2356,2356.TW,英業達,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.5,0.45,0.52,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-041,AI 伺服器,8210,8210.TW,勤誠,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.47,0.42,0.44,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-041,AI 伺服器,2376,2376.TW,技嘉,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.31,0.24,-0.62,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-042,ASIC 設計服務,3661,3661.TW,世芯-KY,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-042,ASIC 設計服務,3443,3443.TW,創意,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-042,ASIC 設計服務,3035,3035.TW,智原,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-042,ASIC 設計服務,2569,2569.TW,揚智,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,,,,VDF_REQUIRED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-043,BBU 備援電池,4931,4931.TW,新盛力,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.7,0.64,1.32,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-043,BBU 備援電池,6781,6781.TW,AES-KY,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.56,0.5,0.74,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-043,BBU 備援電池,3323,3323.TW,加百裕,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.41,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-043,BBU 備援電池,3211,3211.TW,順達,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.25,0.19,-0.62,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-044,IC 設計 · 大型,2454,2454.TW,聯發科,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.61,0.54,0.82,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-044,IC 設計 · 大型,3034,3034.TW,聯詠,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.74,0.68,1.18,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-044,IC 設計 · 大型,2379,2379.TW,瑞昱,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.58,0.53,0.62,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
