date,ticker,sector,att_share,size_tier,role,capital_style,foreign_pattern,valid_member,rolling_corr,consistency,momentum_z,vwsp_z,z_foreign,z_sitc,z_dealer,z_margin_buy,z_margin_short,daytrade_ratio
2025-02-27,3105,AI伺服器,0.02995247702409563,Small,PEER,Domestic,Neutral,false,0.40667467231580673,-0.08158561205686746,-0.6426804881591863,0.12694583632148393,-0.11266810679037707,-0.009042746786895588,-0.009042746786895588,-0.8274659697679579,0.05160710977337045,0.24518574437881568
2025-02-28,3105,AI伺服器,0.022873849121512562,Small,PEER,Domestic,Neutral,false,0.49064336906050826,0.5250750167304997,-0.8369560799404726,-0.6273626888137845,0.6589727114061896,0.7460940673862739,0.7460940673862739,-1.1257905203191612,0.24088324984868845,0.28541795839622924
2025-03-03,3105,AI伺服器,0.05249336225189403,Mid,PEER,Mixed,Contrarian,false,0.49810818498602116,0.2254896333601167,2.4275517956569272,0.09288767134177513,1.2159015564913165,0.9711653194666849,0.9711653194666848,-1.0962372374216809,2.7464276491681683,0.06576557377744446
2025-03-04,3105,AI伺服器,0.026567331682794976,Small,PEER,Domestic,Neutral,false,0.5228950086693861,0.6604173753569951,-0.6697468390054507,-0.9860701639707481,-1.172539953547358,-1.0837415243944362,-1.083741524394436,-0.22968288455825384,1.7747478139670492,0.25884592819462804
2025-03-05,3105,AI伺服器,0.03111380548727539,Small,PEER,Domestic,Contrarian,false,0.5227627206259693,0.019859465827709942,0.13317165188834681,0.1491268265138021,0.995378749681499,1.0391163273652655,1.0391163273652655,-0.7602026782576878,0.21002450373099393,0.14977152070618927
2025-03-06,3105,AI伺服器,0.02748013707908048,Small,LAGGER,Mixed,Contrarian,false,0.5360520697234962,-0.42101114235271664,-0.7715355649092873,0.5456795013749194,-0.105170351519654,-0.044428454593264645,-0.044428454593264666,-1.0582192008460176,1.6485990296873363,0.3104564328247742
2025-03-07,3105,AI伺服器,0.019234382768099238,Small,PEER,Mixed,Neutral,false,0.49294525277953133,1.420738307011405,-1.2090955999315018,-1.175042161341,-0.28332051115839024,-0.2216304556180588,-0.22163045561805877,-0.5924174524204301,0.17986950571359692,0.4191161436063421
2025-03-10,3105,AI伺服器,0.02736791070697273,Small,PEER,Foreign,Contrarian,false,0.5051812900993349,-0.30867976189405033,-0.5133518232910937,0.6013025529258029,0.17645577521536707,0.33586083009029627,0.33586083009029616,-0.9889642225226869,-0.31364894878847255,0.16520352642929667
2025-03-11,3105,AI伺服器,0.027209250400091818,Small,LAGGER,Foreign,Contrarian,false,0.5075928046772387,0.2103682064233103,-0.34020907803257056,-0.6183497737328758,0.6476671124061649,0.807727321096726,0.8077273210967258,-0.700312868381869,-0.7649765305006615,0.11496444920569324
2025-03-12,3105,AI伺服器,0.03226190549408705,Small,PEER,Foreign,Contrarian,false,0.512405076623933,-0.3781702217097593,-0.25761914591104423,1.4679429992378799,1.0976467631994893,1.1451839950025418,1.1451839950025418,0.5649653483449134,-0.7574581314015728,0.23661661882798657
2025-03-13,3105,AI伺服器,0.029113676699096945,Small,LAGGER,Foreign,Contrarian,false,0.5288780239437879,0.19892397750792015,-0.14978732535279976,-1.3280427902653777,-0.28095096850268175,-0.3274063984123911,-0.3274063984123911,1.3400350474786762,-0.20549978785309586,0.32473425923138766
2025-03-14,3105,AI伺服器,0.02953643802482673,Small,LAGGER,Mixed,Neutral,false,0.518303892525646,-0.0638875790673438,-0.193354172758981,0.33041737944275273,-1.3104069949814856,-1.2734280034548675,-1.2734280034548675,-0.756719437700518,-0.9596524451448873,0.2576167323949955
2025-03-17,3105,AI伺服器,0.027360698198716192,Small,LAGGER,Foreign,Contrarian,false,0.49485012582078164,-0.01839072644763506,-0.15098576587455365,0.12180437235994138,1.7126520685594275,1.6436247766391603,1.64362477663916,0.5040485510293233,-0.28734126004005267,0.34939842730380116
2025-03-18,3105,AI伺服器,0.040785018015602345,Small,PEER,Foreign,Contrarian,false,0.4964136359332551,-0.3698714874112195,1.7025582627226026,-0.21724454047155423,-0.3079086454625893,-0.5437151311067605,-0.5437151311067605,1.6298180439454755,-0.4912055094359254,0.2420296478917292
2025-03-19,3105,AI伺服器,0.02117945233505027,Small,LAGGER,Foreign,Contrarian,false,0.4530725774828315,-0.23019102380656906,-1.4810167468855768,0.15542769809364862,0.4628214956607436,0.7552629570322891,0.755262957032289,-0.6111829039959891,-0.9363369977000011,0.13140979492275953
2025-03-20,3105,AI伺服器,0.025365169574008247,Small,PEER,Mixed,Neutral,false,0.5268119574297982,-0.8649345465395265,-0.4898270793231932,1.7657956920932771,-0.8477780269125638,-0.8209583483209448,-0.8209583483209445,-0.5721242164264142,-0.8645360891275767,0.32136581747599496
2025-03-21,3105,AI伺服器,0.029022462984046635,Small,PEER,Domestic,Neutral,false,0.5281475631665556,-0.0010214167437626153,0.002604989914678758,-0.39210007609130204,-1.4000243793904348,-1.4782892067927356,-1.4782892067927356,-0.10591764697967113,-1.0661774225581924,0.35976089912995096
2025-03-24,3105,AI伺服器,0.03191612856957984,Small,PEER,Domestic,Neutral,false,0.5592186346669872,-0.06886958269046678,-0.10837879846237417,0.6354525393117013,-1.3873570558283057,-1.267721147682634,-1.267721147682634,-0.8961804125192254,-0.44557162117869137,0.14695136603491074
2025-03-25,3105,AI伺服器,0.026684377847108982,Small,PEER,Domestic,Neutral,false,0.5717870856203743,0.2940695093481045,-0.7105057594626776,-0.41388757998315956,0.39448243121106985,0.45055523524715274,0.4505552352471527,-0.9608970124155156,1.4057296653879077,0.30529282411199044
2025-03-26,3105,AI伺服器,0.02883796191385411,Small,PEER,Domestic,Neutral,false,0.5674842171081748,-0.03276036686191101,-0.31382508483356353,0.10439052977325058,0.07095830442732891,-0.06973427984954673,-0.06973427984954675,-0.09130553360368784,-0.031886593016783045,0.43066203405996367
2025-03-27,3105,AI伺服器,0.025310376397155332,Small,PEER,Mixed,Neutral,false,0.4846530645336086,0.2949494482164914,-0.9736647314417431,-0.3029271151474782,0.6678777153278641,0.5358905977112398,0.5358905977112399,0.5545378801130376,-0.8372311587345446,0.5051387830630464
2025-03-28,3105,AI伺服器,0.031708914106907966,Small,LAGGER,Mixed,Contrarian,false,0.48466316842575446,0.025855573398935044,0.020690514311605963,1.2496341564806746,2.069802501939479,2.0205634442434626,2.020563444243463,1.7137186368159858,1.8546278984969853,0.3438755899531842
2025-03-31,3105,AI伺服器,0.030799410240990983,Small,PEER,Domestic,Neutral,false,0.5103996054884443,0.21483578945025097,0.5971752880904275,0.35975331487213075,-1.5174539410526207,-1.487925409947524,-1.4879254099475245,-0.3780719937800191,-0.5224496864413436,0.18728163210097612
2025-04-01,3105,AI伺服器,0.04364677125263432,Small,PEER,Domestic,Neutral,false,0.4693783363332817,1.2132035061967348,2.021132469578039,0.6002592726888509,-0.9435842832270361,-1.1661572112031848,-1.1661572112031848,1.268640728780535,-0.5030560585982143,0.2632266756906111
2025-04-02,3105,AI伺服器,0.040419902441758984,Small,PEER,Domestic,Neutral,false,0.4748598894898465,-1.0746299408152016,0.9725546296185954,-1.1049558637509513,0.4804429246075402,0.4075703556407883,0.4075703556407884,-0.5697950616376598,0.8281108592699228,0.21298993077986328
2025-04-03,3105,AI伺服器,0.040273167114541854,Small,PEER,Domestic,Neutral,false,0.47469989473960716,0.12338662944857749,0.7681971771546713,0.16061843640924292,-1.263987150562358,-1.2229342625309776,-1.2229342625309774,0.7758112248721794,-1.1056453902727408,0.1040409728394492
2025-04-04,3105,AI伺服器,0.02394521526258038,Small,LAGGER,Domestic,Neutral,false,0.4770858055339796,2.453333209819713,-1.171155207548948,-2.094797678400091,0.44052510661268346,0.5541538681787784,0.5541538681787784,-0.7829432594027916,-0.36943376105895803,0.2891802212615675
2025-04-07,3105,AI伺服器,0.032960468926991046,Small,PEER,Domestic,Contrarian,false,0.4790307444753899,-0.006508975575244743,0.0074194126298634845,-0.8772898745442207,0.5978947783973838,0.42739895348674295,0.42739895348674295,0.28012774832166815,0.9012976824842096,0.40749967507234763
2025-04-08,3105,AI伺服器,0.024787290947412152,Small,PEER,Mixed,Contrarian,false,0.4914337609114911,1.825559659206571,-1.0740713591415718,-1.699663289286114,0.14797632052416926,0.28778917029935935,0.2877891702993594,-0.5846416975113029,1.0107703766904879,0.2582848484507105
2025-04-09,3105,AI伺服器,0.033291161545965356,Small,PEER,Mixed,Contrarian,false,0.5189224115134382,-0.47747983295823826,0.5619357463870123,-0.8497053907465638,0.9916327952408092,1.0720106294768053,1.0720106294768055,0.15515158544242783,-0.5059871359144402,0.07115096153810385
2025-04-10,3105,AI伺服器,0.03648847004095777,Small,PEER,Foreign,Contrarian,false,0.5310715961480246,-0.10819896202168579,0.6027560178270657,-0.17950706226333973,0.11239679064231144,0.11072803134144608,0.1107280313414461,-1.0777235105622271,1.4505237906983848,0.1817337299927337
2025-04-11,3105,AI伺服器,0.03442630378707413,Small,PEER,Foreign,Contrarian,false,0.526030094444908,-0.09068733804483894,0.5730394765523583,-0.15825670264542915,0.43375394091148256,0.3997250428598193,0.39972504285981925,-0.4520753894931719,-0.8234414839351946,0.21296544349939645
2025-04-14,3105,AI伺服器,0.029483109057750072,Small,PEER,Foreign,Contrarian,false,0.5626461753364137,-0.3806293291624531,-0.3090594697166457,1.2315730998678818,-0.0008483904734616566,0.047539821722834,0.047539821722833976,-0.4680032752226824,-0.751527488966111,0.2296880943731193
2025-04-15,3105,AI伺服器,0.024027280825401776,Small,PEER,Foreign,Neutral,false,0.553984691559799,0.6742370499275819,-1.5622947670600387,-0.43156839806637537,-0.7831343236657192,-0.710018796090037,-0.7100187960900369,0.8400076865224478,-0.5986481351071938,0.38716347735927537
2025-04-16,3105,AI伺服器,0.012258364235113041,Small,LAGGER,Foreign,Contrarian,false,0.5937578210867736,-2.7830907052583704,-2.4785392861645636,1.12287536485455,0.37051223034967967,0.6405135196145552,0.6405135196145548,-0.4396762774612417,-1.10621263546134,0.5272005920724311
2025-04-17,3105,AI伺服器,0.02256541556605268,Small,PEER,Foreign,Contrarian,false,0.6161143703634242,-0.4703698377445533,-0.6419753272527297,0.7326914567845696,0.3490068733463264,0.267877388706695,0.267877388706695,-0.7362803114485789,0.10782625565853904,0.46400984256577293
2025-04-18,3105,AI伺服器,0.02853864207788375,Small,PEER,Foreign,Contrarian,true,0.6161704063120705,-0.05476039127026681,-0.26063277594859513,0.2101055443658677,0.8143713149678826,0.7693899142781866,0.7693899142781866,-0.8051010779415816,1.8897381702189957,0.3817009919609196
2025-04-21,3105,AI伺服器,0.05272604219345079,Small,PEER,Foreign,Trend_Following,true,0.6553771563671029,3.8951744851667307,2.311991930564185,1.6847699309297366,0.04212853345108004,-0.3739286348817339,-0.37392863488173383,-0.03656602307114752,-0.8435268177318029,0.21074377918827697
2025-04-22,3105,AI伺服器,0.03150277537776015,Small,PEER,Foreign,Trend_Following,true,0.6554758012727819,-0.03876476135780454,0.16122166256383802,-0.24044387547768326,1.505142734637554,1.0177860744309735,1.0177860744309732,-0.33392192565292433,-0.8531894612219821,0.5476850531827423
2025-04-23,3105,AI伺服器,0.01669857720547867,Small,PEER,Foreign,Trend_Following,false,0.6652908351539009,-2.181406717488801,-1.275435189499632,1.7103234530831724,0.24803998371196198,0.21422706540679412,0.2142270654067941,1.0242882980667003,0.025803875255049118,0.5995633859412116
2025-04-24,3105,AI伺服器,0.030434001630024916,Small,LAGGER,Foreign,Trend_Following,true,0.6451050659088556,-0.0023500243832579953,0.25653081763495056,-0.009160787795102793,-0.3273561817674727,-0.605285866310811,-0.6052858663108109,-0.9084326134693576,1.261909165579294,0.4541206586890573
2025-04-25,3105,AI伺服器,0.020382960052408673,Small,PEER,Foreign,Trend_Following,false,0.6090111540996568,-0.31483074450904563,-0.5993639969650633,0.525274701355472,-0.9055145274006088,-0.8807584182185971,-0.8807584182185971,1.4585292622041683,0.20036218735889252,0.42590614171493546
2025-04-28,3105,AI伺服器,0.03831150165180531,Small,PEER,Foreign,Trend_Following,true,0.6045628830000226,-1.311414208695013,1.2163474452977303,-1.078157572299593,0.14002791512154866,0.039966348992285766,0.03996634899228579,-0.6236073367905403,-1.1398925834368026,0.17962959946953005
2025-04-29,3105,AI伺服器,0.013399242465717432,Small,LAGGER,Foreign,Trend_Following,false,0.6116508830635615,0.595154198760557,-1.6946802229375968,-0.3511896762026899,-0.0615257792840863,0.3886771189416224,0.3886771189416224,-0.6690188145520382,-0.5143549457911092,0.4337497497882499
2025-04-30,3105,AI伺服器,0.03256701492245482,Small,PEER,Foreign,Trend_Following,true,0.6470062792126926,0.5169104530159828,0.3159257577610379,1.636176982463605,2.4181065779918396,2.3331139062143866,2.3331139062143866,0.6931869671731972,-0.14080448229560583,0.37802030501287043
2025-05-01,3105,AI伺服器,0.020792690792003375,Small,LAGGER,Foreign,Trend_Following,false,0.6428513392451208,-0.30840871603053255,-0.7061946229256134,0.4367191508098166,0.9556956992411699,1.025854800880798,1.025854800880798,-0.4506827969900734,-0.26423092156936234,0.46702115693342366
2025-05-02,3105,AI伺服器,0.025860127922506363,Small,PEER,Foreign,Trend_Following,false,0.6109291830299537,-0.19430924836496727,-0.2525409785509117,0.7694167080523725,0.24926105918393385,0.2914913398063445,0.29149133980634456,-0.27185962973899136,-0.6406878197538667,0.38085463071181674
2025-05-05,3105,AI伺服器,0.04137487471873906,Small,PEER,Foreign,Trend_Following,true,0.6140775458106235,-1.3351085476380542,0.9008018302678433,-1.4821334757291453,-1.563567134397271,-1.7188609146246994,-1.7188609146246991,1.8383107455387324,0.4368168693602161,0.30336107579340943
2025-05-06,3105,AI伺服器,0.018429603136529107,Small,LAGGER,Foreign,Trend_Following,false,0.6081173400140526,0.13066169296130964,-0.9054997090182518,-0.14429788509040364,-0.18048320555076006,-0.017823998914959394,-0.017823998914959345,-0.894069671234549,-0.9784915702248104,0.42059148411686076
2025-05-07,3105,AI伺服器,0.03253089363750017,Small,PEER,Foreign,Trend_Following,true,0.6033765990854735,-0.1941937897927873,0.35146428414416875,-0.5525278059637209,1.2987706328159663,1.221610316099449,1.2216103160994487,2.3859742699530666,-0.8266888618330227,0.3636353471689529
2025-05-08,3105,AI伺服器,0.0247449750676175,Small,PEER,Foreign,Neutral,false,0.6033324006602491,-0.16039227603934544,-0.3367629057699448,0.4762765532998321,-1.5368038489487752,-1.331134362385944,-1.3311343623859437,-1.133870773439874,0.4411267258967108,0.13965821980555654
2025-05-09,3105,AI伺服器,0.02596846253770047,Small,PEER,Foreign,Neutral,true,0.5989569147510597,0.07471369407381873,0.26412286579221594,0.28287476682384477,0.14666132850180347,0.3043420171526766,0.30434201715267656,0.41331375312474744,-1.1927407643670165,0.11712210606304392
2025-05-12,3105,AI伺服器,0.023493277541680433,Small,LAGGER,Foreign,Neutral,false,0.5863037588736736,-0.39581643614873,-0.4592837882172413,0.861812339784806,-0.2834807009985242,-0.10811124387457087,-0.10811124387457081,-0.6694003938516346,0.17430614328602773,0.24797078045807117
2025-05-13,3105,AI伺服器,0.023198374932284306,Small,PEER,Foreign,Neutral,false,0.6005679674417934,0.13048793151994295,-0.6734210630653326,-0.19376871125173514,-0.31883352200448706,-0.17005158390877223,-0.17005158390877215,-0.3003353089888736,-0.23925842045676096,0.33589315764340266
2025-05-14,3105,AI伺服器,0.017543515731365592,Small,LAGGER,Foreign,Neutral,false,0.5912423540288773,-0.7507047371577013,-1.0963988840909225,0.684700384185585,-0.6280323558420442,-0.41162346879771833,-0.4116234687977183,0.19765594746220536,1.305657880664883,0.3750218185904408
2025-05-15,3105,AI伺服器,0.05427482077636426,Small,PEER,Foreign,Trend_Following,true,0.5913416040020625,0.367029195583669,2.294046598138748,0.1599920402146384,1.8722808449750645,1.6145843715767392,1.614584371576739,1.956068800126927,-0.9696444177929164,0.17954973107145983
2025-05-16,3105,AI伺服器,0.037281337255323614,Small,PEER,Foreign,Trend_Following,true,0.5876233475952213,1.1353368061832354,0.9862208412928357,1.151199364936279,0.3102773113687026,0.21439590719054197,0.21439590719054194,0.9511258149043148,0.3621859607181574,0.19801489910954612
2025-05-19,3105,AI伺服器,0.0380363299203583,Small,PEER,Foreign,Contrarian,true,0.6148904843624511,-0.2869940263916843,0.3153512193124749,-0.9100774273756904,-0.6348197215818716,-0.9667171833154649,-0.9667171833154643,1.8087991860117063,-0.6462707969348446,0.45777769628523796
2025-05-20,3105,AI伺服器,0.04214182072984575,Small,PEER,Foreign,Contrarian,true,0.6129751874544451,0.347803219099683,0.5528298455817626,0.6291324932605207,0.9735786796669409,0.8150307598579063,0.815030759857906,-0.04007754182266841,1.0494225867529756,0.3591119352937146
2025-05-21,3105,AI伺服器,0.05050525035510398,Small,PEER,Foreign,Trend_Following,true,0.6452470687401751,1.3101488754709503,0.9973081876939252,1.3136850691062774,1.7601246648636213,1.6378227774586396,1.637822777458639,3.3757008762893546,1.8572385922976458,0.1583647853778803
2025-05-22,3105,AI伺服器,0.027611988334860546,Small,PEER,Foreign,Trend_Following,false,0.62116082667709,-0.44141087887342767,-0.6412749274812657,0.688333287264413,-0.9576526715935647,-0.9280468189236484,-0.9280468189236479,-0.7501272567111481,1.0996629038245755,0.3703922637643314
2025-05-23,3105,AI伺服器,0.03526929029652163,Small,PEER,Foreign,Trend_Following,true,0.6117745989031546,0.07902773599900256,0.30461012620298955,0.2594389654214554,-0.07683822946089613,-0.1046604234314073,-0.10466042343140722,-0.47964806885039096,1.6037886663722556,0.25113749462792156
2025-05-26,3105,AI伺服器,0.04859585524447046,Mid,LAGGER,Mixed,Neutral,false,0.6013413079940486,-0.09815470156880961,0.9442615972946131,-0.10394863229642175,-2.348680734084273,-2.7993414180271303,-2.799341418027129,-0.5646321218534597,2.890714798987951,0.3836595928091904
2025-05-27,3105,AI伺服器,0.019032671819079652,Small,PEER,Foreign,Neutral,false,0.5971713974222809,0.2719794274272516,-1.163920629000736,-0.23367523579400332,0.3632371136870677,0.6016109820191899,0.6016109820191898,0.21640787117022375,1.000996572355212,0.31386160245618266
2025-05-28,3105,AI伺服器,0.038686659680295346,Small,LAGGER,Mixed,Neutral,false,0.5763792717720564,0.05571324932405131,0.612558879958662,0.09095166382668565,-1.7427558844692574,-1.7182083545638942,-1.7182083545638935,0.07258930652516087,-1.1192988073887054,0.15024664107515226
2025-05-29,3105,AI伺服器,0.02701314075904916,Small,LAGGER,Mixed,Neutral,true,0.5393150572005192,1.2542450478420895,-0.6838140266331575,-1.8341902900376574,0.5970048153909954,0.802852530957545,0.8028525309575447,-0.5442136208095851,-1.0171540665717511,0.1502928260262487
2025-05-30,3105,AI伺服器,0.034101731319288925,Small,LAGGER,Mixed,Neutral,true,0.55995897265183,-0.024312080171430862,-0.19235177819666052,0.12639384153014788,0.9513418451546088,0.8826228639972157,0.8826228639972153,0.18275474283352774,-0.7144272010499908,0.3849526273017845
2025-06-02,3105,AI伺服器,0.028225421637708824,Small,PEER,Mixed,Contrarian,true,0.5415166642186584,0.01492337096418674,-0.5954671539080267,-0.025061619043544654,0.5049439612668194,0.6692566296596307,0.6692566296596306,0.3270950696680485,-0.539029881805684,0.20530715513863576
2025-06-03,3105,AI伺服器,0.04456523699627751,Small,PEER,Foreign,Contrarian,true,0.5375819636445279,0.7193772963532098,1.3329879965216713,0.5396727489147457,0.5063127519344692,0.3174112911526451,0.31741129115264505,-0.2914373997168453,0.40924691484754155,0.21338074904228382
2025-06-04,3105,AI伺服器,0.02367593289900139,Small,LAGGER,Foreign,Contrarian,true,0.533327940157825,0.03616319386102706,-0.5651219742220462,-0.06399183806435725,0.12064856185346483,0.11167396250983631,0.11167396250983629,0.6802181526477695,-0.353174601415276,0.4094794235207114
2025-06-05,3105,AI伺服器,0.020191118652008917,Small,LAGGER,Foreign,Contrarian,false,0.5355210380406702,1.2191604786465247,-0.9757189804391371,-1.2494996029469705,-0.19601439853519034,0.012415864177240098,0.012415864177240101,-0.8649718396896707,0.04338129421024144,0.2874805380398783
2025-06-06,3105,AI伺服器,0.03215290401278901,Small,PEER,Foreign,Neutral,true,0.5310885912214282,0.3360831402221404,0.5255631536921785,0.639472417084596,-0.6960708236437667,-0.7248204445940843,-0.7248204445940842,-0.42295713806353186,0.7081696088414056,0.2353561095369752
2025-06-09,3105,AI伺服器,0.04035840643441711,Small,PEER,Foreign,Contrarian,false,0.5126949850394776,-1.1877955191219374,0.6955001190983753,-1.7078293540219067,0.925277809601661,0.6468204467102797,0.6468204467102795,0.46159744374126604,-0.7304286844522719,0.3900758001879943
2025-06-10,3105,AI伺服器,0.022298695210800096,Small,LAGGER,Foreign,Contrarian,false,0.4610202760227112,1.2788506231103287,-0.9520945165455763,-1.3431971310477668,0.3921632511406745,0.43635620248516915,0.43635620248516904,0.16080486855576917,-1.190654539315129,0.44783057167319107
2025-06-11,3105,AI伺服器,0.025235377479393015,Small,LAGGER,Mixed,Neutral,false,0.4783955049585198,0.3406779676826913,-0.46745822406442533,-0.7287880502359905,-1.4252705448664413,-1.2347809969958359,-1.234780996995835,1.1995988852651447,0.3888921334929191,0.16303312445987023
2025-06-12,3105,AI伺服器,0.02796168695132141,Small,LAGGER,Domestic,Neutral,false,0.4663509865338732,0.5546232429884238,-0.34700549537103664,-1.5983125638843019,-1.3832184446543823,-1.2957327292707748,-1.2957327292707739,-0.5435924257207474,0.5475652974321689,0.2662088667859181
2025-06-13,3105,AI伺服器,0.04650607369228198,Small,PEER,Domestic,Neutral,false,0.46658101845798794,0.039275974514456455,1.1281569824099393,0.0348142812807453,1.174463973826431,1.1587127750323771,1.1587127750323762,1.6843178402000807,0.6697462999090552,0.12269880339884938
2025-06-16,3105,AI伺服器,0.03739972896033552,Small,PEER,Mixed,Contrarian,false,0.46396122108819615,0.9582526409827931,0.8134075756910756,1.1780719403414166,1.647990658371104,1.1878762164055123,1.1878762164055112,2.4893157518781783,3.3083362535959764,0.5188400966718556
2025-06-17,3105,AI伺服器,0.04565026720340059,Mid,PEER,Domestic,Neutral,false,0.42640221304070475,0.5522224131720795,1.2630664908864835,0.4372077140487688,-1.421580831849018,-1.6490287873056257,-1.649028787305624,-0.9911651470151155,-0.15382987756359492,0.1543842558922254
2025-06-18,3105,AI伺服器,0.01294619505759493,Small,LAGGER,Domestic,Neutral,false,0.42326534618987044,-1.2959887566260369,-1.9045778741312875,0.6804598405917955,0.003620988044616649,0.20576667489978842,0.20576667489978825,-0.96306096745281,-0.3606029228795669,0.6039476698692258
2025-06-19,3105,AI伺服器,0.027727481497352446,Small,PEER,Mixed,Neutral,false,0.4016432498749328,0.4089542638836345,-0.5188673406116813,-0.7881672864619448,0.11295653606398708,0.09910683748721474,0.09910683748721466,0.14368058567924114,-0.5057269951059746,0.4381092479528678
2025-06-20,3105,AI伺服器,0.029637732681885035,Small,PEER,Mixed,Neutral,false,0.3948938398103918,0.08570082007484825,-0.27083077822495893,-0.3164367825419863,-0.2111789622665525,-0.09088218181357759,-0.09088218181357753,-0.1820281923911931,-0.6260786582242117,0.23726381082990922
2025-06-23,3105,AI伺服器,0.02662235845372624,Small,PEER,Domestic,Neutral,false,0.37333212202880395,-0.034864910876856295,-0.19001616387914647,0.18348392139434502,-0.6584765968544225,-0.5678647967039315,-0.5678647967039312,-0.15756900460970802,-0.9242085336155681,0.23953680887991943
2025-06-24,3105,AI伺服器,0.03236668839386387,Small,PEER,Domestic,Neutral,false,0.36322227918639144,-0.04231252445355812,0.17727810051800336,-0.2386788008779522,-0.883840005908156,-0.9622869926972527,-0.9622869926972519,-1.1433443278830844,-1.0466512237605128,0.3371738334497976
2025-06-25,3105,AI伺服器,0.0316115648564413,Small,LAGGER,Domestic,Neutral,false,0.3631355030295711,-0.15876535894863242,0.5023311290423397,-0.31605717776500897,0.8937875294064892,0.9529100430691363,0.9529100430691356,0.026111166314828512,-0.4110712565577759,0.16608635060477234
2025-06-26,3105,AI伺服器,0.03959316381560509,Small,PEER,Domestic,Neutral,false,0.41947950941811035,-0.9731342874748049,1.0196803836311432,-0.9543522687073915,0.14517285063975147,0.07454715122914721,0.07454715122914712,-0.7353719986203262,-0.4094683976283984,0.18754168068256502
2025-06-27,3105,AI伺服器,0.03416907608432307,Small,PEER,Mixed,Contrarian,false,0.42075239459296904,0.11461196420769812,0.1709127955657721,0.6705873824619069,0.32328829014212124,0.3648574192650752,0.36485741926507487,-0.6654910341883298,-0.8799122209929363,0.21679226348950326
2025-06-30,3105,AI伺服器,0.009023323303432371,Small,LAGGER,Mixed,Neutral,false,0.3983760261767715,-0.1393672041512351,-2.189401213244992,0.063655397333353,-0.29484917131142824,0.020047410059135785,0.020047410059135774,-0.11803669619560048,-0.6470847872918695,0.6507973273842711
2025-07-01,3105,AI伺服器,0.03694594235055774,Small,PEER,Foreign,Contrarian,false,0.4705700646591804,0.3274259223179968,0.5456181753883843,0.600100834406638,0.1363456961133197,0.14409499055229844,0.14409499055229827,0.3884450984154003,2.068690190991104,0.18526323203605657
2025-07-02,3105,AI伺服器,0.027996378880084143,Small,PEER,Foreign,Contrarian,true,0.5202504878541098,0.635964523317124,-0.39846043151915506,-1.5960543958969022,0.8091475025038855,0.9416141583164525,0.9416141583164512,-0.690059426634629,0.7433898435112241,0.27871837793875026
2025-07-03,3105,AI伺服器,0.03133278024307168,Small,PEER,Mixed,Neutral,true,0.5855444015904191,0.8545367297816484,0.3645118175135924,2.3443320318408696,-0.97802627332087,-0.9292326141478486,-0.9292326141478477,-0.9681382799475411,-0.21367689132546577,0.15527862863349579
2025-07-04,3105,AI伺服器,0.021238517557857186,Small,PEER,Mixed,Contrarian,false,0.5901866598361633,-0.47753594442376995,-1.1050081394168332,0.4321560424666094,0.3584589006142053,0.5927504333504873,0.5927504333504867,-0.47782215106018827,-0.014585920751249365,0.34034746396872123
2025-07-07,3105,AI伺服器,0.029439317252737282,Small,PEER,Foreign,Contrarian,true,0.6336782496651315,0.02597855997180828,-0.01299005688747061,-1.999880385194122,0.31566097644591906,0.46055135258328095,0.46055135258328045,0.1460675597961828,-0.023434112435721657,0.1580398294759073
2025-07-08,3105,AI伺服器,0.021157151616399854,Small,PEER,Domestic,Neutral,false,0.6352219441137306,0.004618964830418505,-0.5829910567850684,-0.007922874247659998,-0.9105657742291811,-0.8894829838456142,-0.8894829838456134,0.9808520355259631,0.51179210545934,0.4082264859110828
2025-07-09,3105,AI伺服器,0.03228665617448789,Small,PEER,Mixed,Contrarian,true,0.6322222514526769,-0.8010986376220703,0.7031445220195461,-1.1393086521120637,1.605048593588027,1.494113174186234,1.4941131741862324,0.7813276504289071,-0.2892893110632085,0.31658587235380653
2025-07-10,3105,AI伺服器,0.053721628986458055,Mid,PEER,Mixed,Contrarian,true,0.6025749389878614,-0.24302880706644223,1.8865197307740686,-0.128823888296532,0.5362745607146333,0.0512743325219907,0.05127433252199068,-0.7039535638776816,1.8472323709426972,0.3298982422740165
2025-07-11,3105,AI伺服器,0.02000448961390998,Small,LAGGER,Foreign,Contrarian,false,0.6168165872688394,0.5812154934454522,-1.0612161848462507,-0.547688116469557,-0.4809549576022193,-0.19549138786220424,-0.19549138786220402,-0.5409056639076909,-0.9835080993391545,0.24206328332400368
2025-07-14,3105,AI伺服器,0.028066599062649328,Small,PEER,Foreign,Contrarian,true,0.5915855674586755,-0.38036255673628594,-0.31267912762553735,1.2164628948044331,-0.16641247289025954,0.03194305340386227,0.031943053403862255,-0.3650204172587556,-0.38881366265039774,0.15273842121905687
2025-07-15,3105,AI伺服器,0.03541725535920555,Small,PEER,Foreign,Contrarian,false,0.47329163367705995,-0.19463538066715705,0.5326192429558259,-0.36543062091975453,0.9840872363250146,0.8341920352059471,0.8341920352059461,-0.7031561661941869,-0.5332086886146303,0.3473103690522857
