"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P0_DOMAIN_REVIEW","old_unit","2","2","SCHEMA_FIELD","old_unit = str(r.get(""Unit"", """") or """") || old_unit = def_first(row, [""Unit""])","VRN_MDL049_v0569_canonical_english_system_seal_fix__GOVERNANCE__v0569.py; VRN_MDL258_vrn_financial_ssot_input_rebind_v0604__FINANCIALDATA__v0604.py"
"P0_DOMAIN_REVIEW","broker_protected_fields","7","2","SCHEMA_FIELD","[ || [""Rating"", ""Target Price"", ""Analyst"", ""Report Date""]","VRN_MDL061_vrn_name_short_financial_validation_v0606__FINANCIALDATA__v0606.json; VRN_MDL066_vrn_yfinance_yellow_resolver_v0587__DATA_SOURCE__v0587.json; VRN_MDL067_vrn_yfinance_yellow_resolver_v0587__DATA_SOURCE__v0587.json; VRN_MDL068_vrn_yfinance_yellow_resolver_v0587__DATA_SOURCE__v0587.json; VRN_MDL123_vrn_yfinance_field_audit_v0589__DATA_SOURCE__v0589.json; VRN_MDL163_vrn_panoramic_completion_verifier_v0586__MODULE__v0586.json; VRN_MDL257_vrn_name_short_financial_validation_v0606__FINANCIALDATA__v0606.py"
"P0_DOMAIN_REVIEW","YFINANCE_SEAL","9","2","PATH_IO","$YFINANCE_SEAL = Join-Path $CONFIG_DIR ""VRN_YFinance_InfoReference_FinalSeal_v051.json"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\config\\VRN_YFinance_InfoReference_FinalSeal_v051.json""","VRN_MDL188_VRN-AllInOne__REPORT__v0_0.ps1; VRN_MDL189_run_vrn_boot_purge_temp_first__MODULE__v0_0.ps1; VRN_MDL190_run_vrn_boot_purge_temp_first__REPORT__v0_0.ps1; VRN_MDL191_VRN-AllInOne__MODULE__v0_0.ps1; VRN_MDL192_run_vrn_summary__REPORT__v0_0.ps1; VRN_MDL193_run_vrn__REPORT__v0_0.ps1; VRN_MDL194_run_vrn__MODULE__v0_0.ps1; VRN_MDL195_run_vrn_summary__MODULE__v0_0.ps1"
"P0_DOMAIN_REVIEW","yfinance_matrix_csv","3","2","PATH_IO;DATA_SOURCE","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_YFINANCE_HEADER_CANONICAL_REFRESH_V06147_20260522_183321\\vrn_v06147_yfinance_re... || str(yf_csv)","VRN_MDL058_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.json; VRN_MDL059_VRN_YFinance_Header_Canonical_Refresh_Manifest_v06147__DATA_SOURCE__v06147.json; VRN_MDL088_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.py"
"P0_DOMAIN_REVIEW","YFINANCE_INFO_FIELDS","2","2","SCHEMA_FIELD","YFINANCE_INFO_FIELDS = [ || [","VIA_PythonAudit_v02861.csv; VRN_MDL088_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.py"
"P0_DOMAIN_REVIEW","YFINANCE_AVAILABLE","10","2","DATA_SOURCE","YFINANCE_AVAILABLE = True || YFINANCE_AVAILABLE = False","VDF_MDL002_YFinanceFetchingEngine.py; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL005_TWStockFilter.py; VDF_MDL006_FinancialModel.py; VDF_MDL007_SSOTResolver.py"
"P0_DOMAIN_REVIEW","fred_akshare_capability_seal","23","2","PATH_IO;DATA_SOURCE","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_freeze\\VDF_FRED_AKSHARE_CAPABILITY_SEAL_v0241_20260610_124114\\seal\\VDF_FRED_AKSHARE_CAPABILITY_SEAL_v0241... || {","VDF_ACTIVE_POINTER_before_v02831_20260611_031152.json; VDF_ACTIVE_POINTER_before_v02832_20260611_031541.json; VDF_ACTIVE_POINTER_before_v0283_20260611_024903.json; VDF_ACTIVE_POINTER_before_v027841_20260611_013435.json; VDF_ACTIVE_POINTER_before_v02783_20260611_012926.json; VDF_ACTIVE_POINTER_before_v027842_20260611_013908.json; VDF_ACTIVE_POINTER_before_v0279_20260611_020210.json; VDF_ACTIVE_POINTER_before_v0280_20260611_020645.json"
"P0_DOMAIN_REVIEW","_vdf_v02784_policy","269","2","GOVERNANCE_POLICY","""PRESERVED_VALID_ROW_NO_MUTATION"" || ""INVALID_QUARANTINE_REPAIR_PREVIEW_ONLY_NO_DB_WRITE""","VDF_AkShare_CollisionResolver_FinalValidRows_v027841.json; VDF_AkShare_DuplicateRepair_UniqueFinalRows_v027842.json; VDF_AkShare_v0279_ReadinessFinalRows.json; VDF_AkShare_InvalidRepair_CombinedCandidatePreview_v02784.json"
"P0_DOMAIN_REVIEW","FRED_API_KEY","2","2","DATA_SOURCE","""ENV:FRED_API_KEY"" || FRED_API_KEY = ""2d5ae8dfe834ffc409bf98d51f539c17""   # 使用者提供","VIS_CONFIG.json; VDF_MDL003_SentimentMacroEngine.py"
"P0_DOMAIN_REVIEW","fred_api_key_env","4","2","DATA_SOURCE","""FRED_API_KEY"" || {","VDF_MDL201_GenerateFullRegistry.py; VDF_MDL401_RegistrySchema.json; VDF_MDL402_RegistrySample.json; VDF_MDL403_RegistryFull.json"
"P0_DOMAIN_REVIEW","_vdf_v027841_collision_policy","203","2","GOVERNANCE_POLICY","""keep"" || ""include_preview_only""","VDF_AkShare_CollisionResolver_FinalValidRows_v027841.json; VDF_AkShare_DuplicateRepair_UniqueFinalRows_v027842.json; VDF_AkShare_v0279_ReadinessFinalRows.json"
"P0_DOMAIN_REVIEW","has_ticker","2","2","SCHEMA_FIELD","has_ticker = has_any_key(row, [""ticker"", ""stock_code"", ""code""]) || has_ticker = def_is_tw_ticker(ticker)","VRN_MDL083_VRN_v141D6C_Source_Hygiene_NoHang__BRIDGE__v141D6C.py; VRN_MDL249_vrn_company_report_only_gate_v06130__REPORT__v06130.py"
"P0_DOMAIN_REVIEW","fred_api_key_value_not_printed","2","2","DATA_SOURCE","true || True","vdf_pending_triflow_env_probe_result_v0203.json; vdf_pending_triflow_env_probe_v0203.py"
"P0_DOMAIN_REVIEW","flow_f_fred_akshare_global","3","2","DATA_SOURCE","{ || FLOW_F_FRED_AKSHARE_GLOBAL = TRACKED_PENDING_AFTER_CONFIG","VDF_Top10_LocalFreeLibs_PendingTriFlow_v020.json; VDF_PendingTriFlow_SyncSeal_Report_v0201.html; VDF_PendingTriFlow_SyncSeal_Report_v0202.html"
"P0_DOMAIN_REVIEW","HasTicker","2","2","SCHEMA_FIELD","true || false","VRN_MDL205_VRN_NoSummarizer_CanonicalManifest_v02__MODULE__v02.json"
"P0_DOMAIN_REVIEW","history_fields","3","2","SCHEMA_FIELD","[ || [""Adj Close"", ""Volume""]","VRN_MDL058_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.json; VRN_MDL059_VRN_YFinance_Header_Canonical_Refresh_Manifest_v06147__DATA_SOURCE__v06147.json; VRN_MDL088_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.py"
"P0_DOMAIN_REVIEW","HasYFinance","2","2","DATA_SOURCE","true || false","VRN_MDL205_VRN_NoSummarizer_CanonicalManifest_v02__MODULE__v02.json"
"P0_DOMAIN_REVIEW","schema_ssot_json_count","2","2","SCHEMA_FIELD","55 || 57","VIA_SSOT_NexusCoreStatus_Runtime_v029SSOT1A.json"
"P0_DOMAIN_REVIEW","source_policy","3","2","PATH_IO;GOVERNANCE_POLICY","""INPUT_RAW_REPORTS_ONLY_UNTIL_CURRENT_RUN_CANONICAL_EXPORT_EXISTS"" || ""broker_report_text_only_yfinance_never_overwrites_valuation_method""","VRN_MDL050_VRN_v141E2_FalseRedCrush_D8_SourceGate__MODULE__v141E2.json; VRN_MDL051_VRN_ProjectState_SSOT_v141E2__SUPPORT_RULE__v141E2.json; VRN_MDL260_vrn_valuation_dictionary_sourcebank_repair_v0595__MODULE__v0595.py"
"P0_DOMAIN_REVIEW","by_ticker","4","2","SCHEMA_FIELD","dict[str, dict] = { || by_ticker = defaultdict(list)","VRN_MDL227_vrn_business_validation_report_v061574__REPORT__v061574.py; VRN_MDL228_vrn_business_validation_report_v061574__REPORT__v061574.py; VRN_MDL229_vrn_business_validation_report_v061574__REPORT__v061574.py; VRN_MDL250_vrn_one_row_file_validation_matrix_v06129__GOVERNANCE__v06129.py"
"P0_DOMAIN_REVIEW","Macro","2","2","MACRO_SENTIMENT;DATA_SOURCE","{ || [""fred"",""macro""]","VIS_CONFIG.json; via_dual_sixlane_worker_v029dual1b.py"
"P0_DOMAIN_REVIEW","ticker_regex_count","3","2","SCHEMA_FIELD","6 || len(ticker_regex)","VRN_UnifiedSSOTBuilder_PythonRuntime_v029SSOT1B.json; VRN_UnifiedSSOTBuilder_Runtime_v029SSOT1B.json; vrn_unified_ssot_builder_v029ssot1b.py"
"P0_DOMAIN_REVIEW","ticker_ok","2","2","SCHEMA_FIELD;PATH_IO","ticker_ok = bool(def_get(nr, [""Ticker""])) || ticker_ok = any(r.get(""Ticker"") for r in filename_rows) if filename_rows else True","VRN_MDL254_vrn_financial_rescue_ssot_alias_v06126__FINANCIALDATA__v06126.py; VRN_MDL255_vrn_master_bridge_functional_smoke_test_v06122__GOVERNANCE__v06122.py"
"P0_DOMAIN_REVIEW","dryrun_policy","433","2","PATH_IO;GOVERNANCE_POLICY","""FILELIST_CANONICALIZER_NO_DB_WRITE"" || ""NARROW_SOURCE_V0274_ONLY_NO_DB_WRITE""","VDF_AkShare_CollisionResolver_FinalValidRows_v027841.json; VDF_AkShare_DedupGate_DedupedValidRows_v02783.json; VDF_AkShare_DuplicateRepair_UniqueFinalRows_v027842.json; VDF_AkShare_v0279_ReadinessFinalRows.json; VDF_AkShare_InvalidRepair_CombinedCandidatePreview_v02784.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; vdf_akshare_narrow_source_contract_dryrun_v02782.py; VDF_AkShare_NarrowSource_ContractDryRunPreview_Canonicalizer_v027822.json"
"P0_DOMAIN_REVIEW","ticker_main","2","2","SCHEMA_FIELD","ticker_main = None || ticker_main = rx","vrn_ssot_verifier_active_pointer_v029ssot1c.py"
"P0_DOMAIN_REVIEW","unit_ratio","4","2","SCHEMA_FIELD","6 || 11","VRN_MDL181_vrn_unit_consensus_ui_seal_v055__GOVERNANCE__v055.json; VRN_MDL182_vrn_final_display_unit_sanity_v054__MODULE__v054.json; VRN_MDL183_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL184_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json"
"P0_DOMAIN_REVIEW","detected_text_schema","4","2","SCHEMA_FIELD","[ || names,""resolved_key_col"":key_col,""resolved_page_col"":page_col,""resolved_text_col"":text_col","VRN_BrokerBackfill_PythonRuntime_v029VRN1C41.json; vrn_broker_backfill_v1c4.py"
"P0_DOMAIN_REVIEW","unit_band_orange","4","2","SCHEMA_FIELD","91 || 349","VRN_MDL183_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL184_vrn_final_integrated_seal_v053__GOVERNANCE__v053.json; VRN_MDL185_vrn_unit_precision_polish_v0521__MODULE__v0521.json; VRN_MDL186_vrn_unit_precision_polish_v0521__GOVERNANCE__v0521.json"
"P0_DOMAIN_REVIEW","default_unit","7","2","SCHEMA_FIELD","""mn TWD"" || unit","VRN_S05_FieldRegistry_v0101.json; VRN_MDL098_vrn_financial_ssot_complete_trust_integration_v0608__FINANCIALDATA__v0608.py"
"P0_DOMAIN_REVIEW","schema_compare_csv","3","2","PATH_IO","str(run_dir / ""vrn_post_commit_schema_compare_v0615721.csv"") || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_POST_COMMIT_PRODUCTION_SEAL_V0615721_20260523_235836\\vrn_post_commit_schema_com...","VRN_MDL092_vrn_post_commit_production_seal_v0615721__GOVERNANCE__v0615721.py; VRN_MDL201_vrn_post_commit_production_seal_v0615721__GOVERNANCE__v0615721.json; VRN_MDL202_vrn_post_commit_production_seal_v0615721__GOVERNANCE__v0615721.json"
"P0_DOMAIN_REVIEW","schema_df","3","2","SCHEMA_FIELD","schema_df = def_build_schema_registry(asset_df) || schema_df = def_safe_table(con, ""schema_intelligence_registry"")","vap_warehouse_v4_builder.py; vap_warehouse_v5_next3_builder.py"
"P0_DOMAIN_REVIEW","schema_ok","2","2","SCHEMA_FIELD","schema_ok = post_counts.get(""Schema"") == ""PASS"" || schema_ok = all(r[""Severity""] == ""OK"" for r in schema_compare)","VRN_MDL015_vrn_final_production_lock_registry_v061573__SUPPORT_RULE__v061573.py; VRN_MDL092_vrn_post_commit_production_seal_v0615721__GOVERNANCE__v0615721.py"
"P0_DOMAIN_REVIEW","schema_gate_json","3","2","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_CANDIDATE_TO_CANONICAL_MERGE_GATE_REVIEW_v0276_20260610_215641\\registry\\VDF_AkShare_Sc... || schema_gate_json = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_CANDIDATE_TO_CANONICAL_MERGE_GATE_REVIEW_v0276_20260610_215641\...","VDF_AkShare_CandidateToCanonicalMergeGateReviewPlan_v0276.json; VDF_AkShare_CandidateToCanonicalMergeGateReview_Matrix_v0276.json; vdf_akshare_candidate_to_canonical_merge_gate_review_v0276.py"
"P0_DOMAIN_REVIEW","schema_layer","96","2","SCHEMA_FIELD","""BasicInfo"" || ""FinancialData""","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_IO_Summary_v0100 (1).json; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VRN_IO_Summary_v0100.json; VRN_S05_FieldRegistry_v0101.json"
"P0_DOMAIN_REVIEW","schema_strict","2","2","SCHEMA_FIELD","False,  # False = coerce, True = reject on fail || False","VRN_MDL004_OCR_FetchingPDFTable_v1.py; VRN_MDL005_OCRFetchingPDFText_v1.py"
"P0_DOMAIN_REVIEW","ConsensusPolicy","23","2","GOVERNANCE_POLICY","{ || ""reference_only_not_truth""","VRN_MDL069_VRN_CANONICAL_ACTIVE_MANIFEST__MODULE__v0_0.json; VRN_MDL101_VRN_22File_DryRun_AIO__MODULE__v0_0.json"
"P0_DOMAIN_REVIEW","matched_yfinance_rows","2","2","DATA_SOURCE","3 || 1","VRN_MDL137_VRN_LocalConsensus_Expansion_v1_0_31__MODULE__v1_0.json; VRN_MDL138_VRN_BasicInfo_Coverage_Expansion_Audit_v1_0_30__BASICINFO__v1_0.json"
"P0_DOMAIN_REVIEW","primary_source_module","90","2","ENGINE","""M05_BasicInfoExtractor"" || ""Computed""","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_IO_Summary_v0100 (1).json; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VRN_IO_Summary_v0100.json"
"P0_DOMAIN_REVIEW","yf_tickers_to_fetch","2","2","SCHEMA_FIELD","yf_tickers_to_fetch = [] || yf_tickers_to_fetch = list(set(yf_tickers_to_fetch))","VDF_MDL007_SSOTResolver.py"
"P0_DOMAIN_REVIEW","yf_tickers","2","2","SCHEMA_FIELD","yf_tickers = self.df_quote[""yf_ticker""].tolist() || yf_tickers = self.df_universe[""yf_ticker""].tolist()","VDF_MDL004_TWFullMarketEngine.py; VDF_MDL006_FinancialModel.py"
"P0_DOMAIN_REVIEW","yf_ticker","24","2","SCHEMA_FIELD",""""" || yf_ticker","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL005_TWStockFilter.py; VDF_MDL006_FinancialModel.py; VDF_MDL007_SSOTResolver.py"
"P0_DOMAIN_REVIEW","akshare_selector_symbols","4","2","DATA_SOURCE","[ || [""BDI"",""IRON_ORE"",""COKING_COAL""]","vdf_fred_akshare_small_scope_gate_probe_result_v025.json; vdf_fred_akshare_small_scope_gate_probe_v025.py"
"P0_DOMAIN_REVIEW","AKSHARE_AVAILABLE","2","2","DATA_SOURCE","AKSHARE_AVAILABLE = True || AKSHARE_AVAILABLE = False","VDF_MDL003_SentimentMacroEngine.py"
"P0_DOMAIN_REVIEW","basic_info_field_count","2","2","SCHEMA_FIELD","14 || len(basic_info_fields)","VRN_UnifiedSSOTBuilder_PythonRuntime_v029SSOT1B.json; vrn_unified_ssot_builder_v029ssot1b.py"
"P0_DOMAIN_REVIEW","fieldnames","8","2","SCHEMA_FIELD","fieldnames = [ || fieldnames=[","vdf_akshare_sample_call_gate_v0272.py; vdf_akshare_signature_doc_probe_v0271.py; vdf_akshare_candidate_seed_staging_v0274.py; vdf_akshare_small_scope_seed_plan_gate_hotfix_v02731.py; vdf_akshare_small_scope_seed_plan_gate_v0273.py; vrn_refined_firstpage_speed_benchmark.py; vrn_turbo_firstpage_parallel_benchmark.py"
"P0_DOMAIN_REVIEW","field_count","2","2","SCHEMA_FIELD","30 || 76","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json"
"P0_DOMAIN_REVIEW","fred_small_scope_symbols","4","2","DATA_SOURCE","[ || [""GDP"",""CPIAUCSL"",""FEDFUNDS"",""DGS10"",""UNRATE""]","vdf_fred_akshare_small_scope_gate_probe_result_v025.json; vdf_fred_akshare_small_scope_gate_probe_v025.py"
"P0_DOMAIN_REVIEW","hist_by_ticker","2","2","SCHEMA_FIELD","hist_by_ticker = {} || hist_by_ticker = self.yf_history.fetch(yf_tickers)","VDF_MDL004_TWFullMarketEngine.py"
"P0_DOMAIN_REVIEW","JSONSCHEMA_OK","2","2","SCHEMA_FIELD","JSONSCHEMA_OK = True || JSONSCHEMA_OK = False","VDF_MDL104_RegistryLoader.py"
"P0_DOMAIN_REVIEW","schema_version","40","2","SCHEMA_FIELD","""1.0.0"" || ""V31""","SSOT_VIA_VisualDesignOps_20260617 (1).json; SSOT_VIA_VisualDesignOps_20260617.json; VRN_S05_FieldRegistry_v0101.json; VRN_S05_FieldRegistry_v0102.json"
"P0_DOMAIN_REVIEW","original_unit","2","2","SCHEMA_FIELD","""thousand_ntd"" || unit, ""confidence"": 0.90","VRN_MDL007_APIDataFetcher.py"
"P0_DOMAIN_REVIEW","schema_theme","2","2","SCHEMA_FIELD","schema_theme = FRED_THEME_MAP.get(raw_theme, ""Macro"") || schema_theme = AK_THEME_MAP.get(raw_theme, ""Custom"")","VDF_MDL201_GenerateFullRegistry.py"
"P0_DOMAIN_REVIEW","basicinfo_fields","8","2","SCHEMA_FIELD","30 || [","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_IO_Summary_v0100 (1).json; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VRN_IO_Summary_v0100.json; VRN_S05_FieldRegistry_v0101.json; VRN_S05_FieldRegistry_v0102.json"
"P0_DOMAIN_REVIEW","matrix_2_fields","11","2","SCHEMA_FIELD","106 || [","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_IO_Summary_v0100 (1).json; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VRN_IO_Summary_v0100.json"
"P0_DOMAIN_REVIEW","schema_tables","4","2","SCHEMA_FIELD","12 || [","VDF_PendingTriFlow_SyncSeal_Matrix_v0201.json; VDF_PENDING_TRIFLOW_SYNC_SEAL_v0201.json; VDF_PendingTriFlow_SyncSeal_Matrix_v0202.json; VDF_PENDING_TRIFLOW_SYNC_SEAL_v0202.json"
"P0_DOMAIN_REVIEW","VRN_HISTORICAL_VALIDATION_POLICY","2","2","GOVERNANCE_POLICY","VRN_HISTORICAL_VALIDATION_POLICY = _VRN_HVP || VRN_HISTORICAL_VALIDATION_POLICY = None","VRN_MDL018_VRN_MDL_SummaryPipelineBridge_AIO_v01__CORE__v01.py"
"P0_DOMAIN_REVIEW","VDF_Global_Freight_AkShare_Candidate","5","2","DATA_SOURCE","1 || VDF_Global_Freight_AkShare_Candidate=1; VDF_Global_Commodity_AkShare_Candidate=3; VDF_Global_Macro_AkShare_Candidate=2","VDF_AkShare_SmallScopeSeedPlan_v02731.json; VDF_AkShare_SmallScopeSeedPlanGate_Hotfix_Report_v02731.html; vdf_akshare_small_scope_seed_plan_gate_hotfix_result_v02731.json; VDF_AkShare_SmallScopeSeedPlan_v0273.json; vdf_akshare_small_scope_seed_plan_gate_result_v0273.json"
"P0_DOMAIN_REVIEW","schema_map","6","2","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_FRED_AKSHARE_SMALL_SCOPE_SEED_GATE_v025_20260610_125014\\registry\\VDF_FredAkshare_SmallScope_Sc... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_FRED_AKSHARE_SMALL_SCOPE_SEED_GATE_v025_20260610_125256\\registry\\VDF_FredAkshare_SmallScope_Sc...","VDF_FredAkshare_SmallScopeSeed_GatePlan_v025.json; VDF_FredAkshare_SmallScopeSeedGate_Matrix_v025.json"
