"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P1_PATH_REVIEW","profile_csv","16","10","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_NARROW_SOURCE_CONTRACT_DRYRUN_HOTFIX_v027821_20260611_002618\\registry\\VDF_AkShare_Narr... || profile_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_NARROW_SOURCE_CONTRACT_DRYRUN_HOTFIX_v027821_20260611_002618\\regist... || str(profile_csv) || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_NARROW_SOURCE_CONTRACT_DRYRUN_v02782_20260611_002315\\registry\\VDF_AkShare_NarrowSource... || profile_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_NARROW_SOURCE_CONTRACT_DRYRUN_v02782_20260611_002315\\registry\\VDF_... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_NARROW_SOURCE_FILELIST_CANONICALIZER_v027822_20260611_004445\\registry\\VDF_AkShare_Narr...","vdf_akshare_narrow_source_contract_dryrun_hotfix_result_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; vdf_akshare_narrow_source_contract_dryrun_result_v02782.json; vdf_akshare_narrow_source_contract_dryrun_v02782.py; vdf_akshare_narrow_source_filelist_canonicalizer_result_v027822.json; vdf_akshare_narrow_source_filelist_canonicalizer_v027822.py; vdf_akshare_raw_column_profile_contract_hotfix_result_v0278121.json; vdf_akshare_raw_column_profile_contract_hotfix_v0278121.py"
"P1_PATH_REVIEW","via_root","27","9","PATH_IO","via_root = Path(sys.argv[7]) || via_root = Path(sys.argv[5]) || via_root = Path(sys.argv[6]) || via_root = Path(sys.argv[4]) || str(via_root) || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics""","VRN_MDL014_vrn_final_control_center_v061575__MODULE__v061575.py; VRN_MDL015_vrn_final_production_lock_registry_v061573__SUPPORT_RULE__v061573.py; VRN_MDL016_vrn_final_integration_governance_seal_v0615703__GOVERNANCE__v0615703.py; VRN_MDL047_vrn_package_compat_smoke_v061576__MODULE__v061576.py; VRN_MDL048_vrn_final_handover_commit_blocker_seal_v0615702__GOVERNANCE__v0615702.py; VRN_MDL076_vrn_final_handover_commit_blocker_seal_v0615702__GOVERNANCE__v0615702.json; VRN_MDL077_vrn_final_handover_commit_blocker_seal_v0615702__GOVERNANCE__v0615702.json; VRN_MDL078_vrn_triflow_closeout_seal_final_ops_console_v0615701__GOVERNANCE__v0615701.json"
"P1_PATH_REVIEW","BASE_DIR","17","9","PATH_IO","BASE_DIR           = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VDF\dict"" || BASE_DIR     = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VDF\dict"" || base_dir=BASE_DIR, output_dir=OUTPUT_DIR, || base_dir   = r""C:\\Users\\tonyk\\OneDrive\\...\\VDF\\dict"", || 基礎輸出根目錄 (eg. C:\\...\\VDF\\dict) || str","VDF_MDL001_TWUniverseVerify.py; VDF_MDL002_YFinanceFetchingEngine.py; VDF_MDL003_SentimentMacroEngine.py; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL005_TWStockFilter.py; VDF_MDL006_FinancialModel.py; VDF_MDL007_SSOTResolver.py; VDF_MDL101_OutputManager.py"
"P1_PATH_REVIEW","config_dir","25","8","PATH_IO","config_dir = Path(sys.argv[6]) || config_dir = Path(sys.argv[5]) || config_dir = Path(sys.argv[3]) || config_dir = Path(sys.argv[4]) || config_dir = sys.argv[3] || $CONFIG_DIR = Join-Path $VRN_ROOT ""config""","VRN_MDL014_vrn_final_control_center_v061575__MODULE__v061575.py; VRN_MDL016_vrn_final_integration_governance_seal_v0615703__GOVERNANCE__v0615703.py; VRN_MDL047_vrn_package_compat_smoke_v061576__MODULE__v061576.py; VRN_MDL088_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.py; VRN_MDL093_vrn_triflow_closeout_seal_final_ops_console_v0615701__GOVERNANCE__v0615701.py; VRN_MDL097_vrn_financialdata_final_evidence_selector_v06149__FINANCIALDATA__v06149.py; VRN_MDL098_vrn_financial_ssot_complete_trust_integration_v0608__FINANCIALDATA__v0608.py; VRN_MDL188_VRN-AllInOne__REPORT__v0_0.ps1"
"P1_PATH_REVIEW","output_html","8","8","PATH_IO","str = """" || output_html=None, || output_html || output_html=args.output_html, || args.output_html || """"","VRN_MDL018_VRN_MDL_SummaryPipelineBridge_AIO_v01__CORE__v01.py; VRN_MDL196_summary_bridge_selftest__MODULE__v0_0.json; VRN_MDL207_VRN_MDL_HomepageSummarizer_Router_v01__MODULE__v01.py"
"P1_PATH_REVIEW","source_files","17","8","PATH_IO","0 || len(files) || 196 || 1 || source_files = [] || source_files = [p for p in source_files if p.is_file() and not any(b in p.name.lower() for b in bad_names)]","VDF_AkShare_NarrowSource_CanonicalKeyContract_Hotfix_v027821.json; VDF_AkShare_NarrowSource_ExecutionGateReview_Hotfix_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_result_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; VDF_AkShare_NarrowSource_CanonicalKeyContract_v02782.json; VDF_AkShare_NarrowSource_ExecutionGateReview_v02782.json; vdf_akshare_narrow_source_contract_dryrun_result_v02782.json; vdf_akshare_narrow_source_contract_dryrun_v02782.py"
"P1_PATH_REVIEW",".form-input","14","7","PATH_IO","focus, .form-select:focus { || focus, .form-textarea:focus, .form-select:focus { border-color:var(--accent);  || focus { || :placeholder { color: var(--text-3);  || hover { || :placeholder {","05567652-0bbf-41fe-afbb-268e193f8b05.html; 350d677a-c89e-46e2-a1ae-665273d93d18.html; veritas-archivum-full.html; veritas-archivum-ux.html; VeritasAutoPlot.html; VIA_AutoPlot_Ultimate_v3_1.html; VIA_AutoPlot_Ultimate_v3.html; VIA_AutoPlot_v3_Complete.html"
"P1_PATH_REVIEW","max_files","11","7","PATH_IO","700 || MAX_FILES = int(260) || MAX_FILES || MAX_FILES = int(9999) || 260 || MAX_FILES = int(700)","VRN_MDL002_VRN_v139L_Top10_Accelerator_Matrix__MODULE__v139L.json; VRN_MDL003_VRN_v139L_Top10_Accelerator_Matrix__MODULE__v139L.json; VRN_MDL086_VRN_v139M_RedFalsePositiveCrusher__MODULE__v139M.py; VRN_MDL087_VRN_v139K_DualCore_Coverage_Analyzer__MODULE__v139K.py; VRN_MDL091_VRN_v139M_RedFalsePositiveCrusher_Matrix__MODULE__v139M.json; VRN_MDL208_VRN_v139L_Top10_Accelerator_Analyzer__MODULE__v139L.py; VRN_MDL209_VRN_v139L_Top10_Accelerator_Analyzer__MODULE__v139L.py; VRN_MDL214_VRN_v141D4_Functional_Module_Contract__MODULE__v141D4.py"
"P1_PATH_REVIEW","dict_root","10","7","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\DICT"" || DEFAULT_DICT || dict_root = out_dir or cfg[""dict_root""] || r""C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict"" || r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\DICT""","params.example (1).json; params.example (2).json; params.example.json; VIA_DataTransformEngine (1).py; VIA_DataTransformEngine (2).py; via_param_manager (1).py; via_param_manager.py; VDF_Extraction_Params_SSOT.json"
"P1_PATH_REVIEW","output_root","18","7","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\outputs"" || r""C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict"" || r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\outputs"" || str(def_PARAM_OUTPUT_ROOT) || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output""","params.example (1).json; params.example (2).json; params.example.json; via_param_manager (1).py; via_param_manager.py; vap_base_home_io_builder.py; vap_base_home_manifest.json; vap_base_home_summary.json"
"P1_PATH_REVIEW","summary_path","14","7","PATH_IO","str(sp) if summaries else """" || r[""summary_path""] || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_WAREHOUSE_V4_20260506_222535\\vap_warehouse_v4_summary.json"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_WAREHOUSE_V5_NEXT3_20260506_231125\\vap_warehouse_v5_next3_summary.json"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_WAREHOUSE_V6_ALL_20260507_100922\\vap_warehouse_v6_summary.json"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_WAREHOUSE_V7_QUANT_20260507_104041\\vap_warehouse_v7_quant_summary.json""","vap_panorama_maturity_optimizer.py; vap_panorama_maturity_payload.json"
"P1_PATH_REVIEW","frozen_path","21","7","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_freeze\\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\\artifacts\\VDF_AkShare_v0279_ReadinessFinalRows.csv"" || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_freeze\\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\\artifacts\\VDF_AkShare_v0279_ReadinessFinalRows.json"" || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_freeze\\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\\artifacts\\VDF_AkShare_v0279_DuplicateQuarantineRows.... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_freeze\\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\\artifacts\\VDF_AkShare_v0279_ExecutionReadinessSeal.j... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_freeze\\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\\artifacts\\vdf_akshare_execution_readiness_review_res... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_freeze\\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\\artifacts\\VDF_AkShare_v0279_SchemaAudit.csv""","VDF_AkShare_v0280_FreezeSeal.json; VDF_AkShare_v0280_FrozenArtifactManifest.json"
"P1_PATH_REVIEW","file_rows","14","7","PATH_IO","400 || file_rows=[] || len(file_rows) || file_rows = read_csv_list(file_in) || file_rows = read_csv(file_in) || file_rows = []","VRN_1C_StageFinalized_Runtime_v029DUAL0E.json; VRN_StagingExtraction_Runtime_v029VRN1C.json; vrn_all_turbo_qualified_staging_extract.py; vrn_parquet_unified_stage_repair.py; VRN_ParquetUnifiedStageRepair_PythonRuntime_v029VRN1C3.json; VRN_ParquetUnifiedStageRepair_Runtime_v029VRN1C3.json; vrn_staging_identity_repair_rekey_hotfix.py; vrn_staging_identity_repair_rekey.py"
"P1_PATH_REVIEW","profile_columns","16","7","PATH_IO","0 || int(len(profile_df)) || 12 || len(profile_df) || 253 || len(profiles)","VDF_AkShare_NarrowSource_CanonicalKeyContract_Hotfix_v027821.json; VDF_AkShare_NarrowSource_ExecutionGateReview_Hotfix_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_result_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; VDF_AkShare_NarrowSource_CanonicalKeyContract_v02782.json; VDF_AkShare_NarrowSource_ExecutionGateReview_v02782.json; vdf_akshare_narrow_source_contract_dryrun_result_v02782.json; vdf_akshare_narrow_source_contract_dryrun_v02782.py"
"P1_PATH_REVIEW","parquet_files","15","7","PATH_IO","parquet_files = glob.glob(os.path.join(vdf_db_root, ""**"", ""*.parquet""), recursive=True) || [ || int(len(parquet_audit)) || 30 || 35 || parquet_files = []","via_dual_sixlane_worker_v029dual1b.py; vap_duckdb_parquet_payload.json; vap_duckdb_parquet_summary.json; vap_panorama_maturity_optimizer.py; vap_panorama_maturity_payload.json; vap_panorama_maturity_summary.json; vap_project_completion_manifest.json; vap_project_completion_probe.py"
"P1_PATH_REVIEW","output_name","12","6","PATH_IO","""VDF_MOPS_Raw_MonthlyRevenue_Listed"" || ""VDF_MOPS_Raw_MonthlyRevenue_OTC"" || output_name = target[""output_name""] || output_name || ""VDF_TPEX_Raw_Securities"" || ""VDF_TPEX_Raw_MainboardDailyCloseQuotes""","VDF_MOPSMonthlyRevenueSeed_Manifest_v022.json; vdf_mops_monthly_revenue_seed_result_v022.json; vdf_mops_monthly_revenue_seed_v022.py; VDF_TPEXSmallScopeSeed_Manifest_v021.json; vdf_tpex_small_scope_seed_result_v021.json; vdf_tpex_small_scope_seed_v021.py"
"P1_PATH_REVIEW","selection_files","15","6","PATH_IO","0 || int(len(selection_df)) || 1 || len(selection_df) || 25 || len(selections)","VDF_AkShare_NarrowSource_CanonicalKeyContract_Hotfix_v027821.json; VDF_AkShare_NarrowSource_ExecutionGateReview_Hotfix_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_result_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; VDF_AkShare_NarrowSource_CanonicalKeyContract_v02782.json; VDF_AkShare_NarrowSource_ExecutionGateReview_v02782.json; vdf_akshare_narrow_source_contract_dryrun_result_v02782.json; vdf_akshare_narrow_source_contract_dryrun_v02782.py"
"P1_PATH_REVIEW","MAX_BACKUP_FILES","13","6","PATH_IO","MAX_BACKUP_FILES    = 5 || MAX_BACKUP_FILES   = 5 || MAX_BACKUP_FILES  = 5 || MAX_BACKUP_FILES = 5 || 預設 5 || int  = DEFAULT_MAX_BACKUP_FILES","VIA_KeySignalScan_v02861.csv; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_SignalScan_v02863.csv; VDF_MDL001_TWEquityEngine.py; VDF_MDL002_YFinanceFetchingEngine.py; VDF_MDL003_SentimentMacroEngine.py; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL005_TWStockFilter.py"
"P1_PATH_REVIEW","output_file_count","6","6","PATH_IO","8 || 44 || 24 || 14 || 10 || 0","VRN_MDL120_VRN_GO_ExtractorPy_M01_Smoke_v1_0_16__MODULE__v1_0.json; VRN_MDL140_VRN_GO_M01_60PDF_Full_v1_0_20__MODULE__v1_0.json; VRN_MDL141_VRN_GO_M01_30PDF_Smoke_v1_0_19__MODULE__v1_0.json; VRN_MDL142_VRN_GO_M01_10PDF_Smoke_v1_0_18__MODULE__v1_0.json; VRN_MDL143_VRN_GO_M01_3PDF_Smoke_v1_0_17__MODULE__v1_0.json; VRN_MDL144_VRN_GO_M01_Smoke_Dry_Executor_v1_0_15__MODULE__v1_0.json"
"P1_PATH_REVIEW","vdf_root","12","6","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\functional modules\\VDF"" || r""C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF"" || vdf_root = $VdfRoot || str(VAPPaths.VDF_ROOT) || VDF_ROOT   = Path(r""C:\VeritasIntelligenceAnalytics\VeritasDataForge"") || VDF_ROOT = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VeritasDataForge""","params.example (1).json; params.example (2).json; via_param_manager (1).py; VIA_UnifiedInput_SSOT.json; VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt; via_panorama3round_vdf_vrn_result_v02851.json; VIA_SupportiveDocking_RuntimeResult_v02861.json; VIA_TestDebug_Runtime_v02863.json"
"P1_PATH_REVIEW","dirs","12","6","PATH_IO","dirs = sorted([p for p in OUTPUT_ROOT.glob(pattern) if p.is_dir()], key=lambda p: p.stat().st_mtime, reverse=True) || { || dirs = { || dirs = def_ensure_base(base) || dirs || dirs = def_ensure_base(payload.get(""base"") or STATE[""base""])","vap_panorama_maturity_optimizer.py; VRN_MDL124_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL125_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py"
"P1_PATH_REVIEW","rootcause_json","8","6","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\\registry\\VDF_AkShare_KeyInval... || rootcause_json = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\\registr... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_RAW_COLUMN_PROFILE_CANONICAL_CONTRACT_HOTFIX_v0278121_20260611_001912\\registry\\VDF_AkS... || rootcause_json = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_RAW_COLUMN_PROFILE_CANONICAL_CONTRACT_HOTFIX_v0278121_20260611_00... || str(rootcause_json) || rootcause_json = Path(r""__ROOTCAUSE_JSON__"")","VDF_AkShare_KeyRepairRootCauseSmartRemapPlan_v027811.json; VDF_AkShare_KeyRepairRootCauseSmartRemap_Matrix_v027811.json; vdf_akshare_key_repair_rootcause_smart_remap_v027811.py; vdf_akshare_raw_column_profile_contract_hotfix_result_v0278121.json; vdf_akshare_raw_column_profile_contract_hotfix_v0278121.py; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt"
"P1_PATH_REVIEW","UNIVERSE_FILE","10","6","PATH_IO","UNIVERSE_FILE      = """"tw_universe_combined.parquet""""   # 由 MDL001_TWUniverse_Verify 產 || UNIVERSE_FILE      = """"tw_universe_combined.parquet"""" || UNIVERSE_FILE      = &quot;tw_universe_combined.parquet&quot;   # 由 MDL001_TWUniverse_Verify 產 || UNIVERSE_FILE      = &quot;tw_universe_combined.parquet&quot; || UNIVERSE_FILE      = ""tw_universe_combined.parquet"" || UNIVERSE_FILE      = ""tw_universe_combined.parquet""   # 由 MDL001_TWUniverse_Verify 產","VIA_KeySignalScan_v02861.csv; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_SignalScan_v02863.csv; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL005_TWStockFilter.py; VDF_MDL006_FinancialModel.py; VDF_MDL007_SSOTResolver.py"
"P1_PATH_REVIEW","ssot_dir","11","6","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_ssot"" || ssot_dir    = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module"", || ssot_dir     = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module"", || ssot_dir    = self.cfg.get(""ssot_dir"",    _DEFAULTS[""ssot_dir""]) || r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module"" || ssot_dir = self.cfg.get(""ssot_dir"",   _P[""ssot_dir""])","VDF_DataScope_HeaderRegistry_SSOT.json; VDF_Extraction_Params_SSOT.json; VRN_MDL001_Converter.py; VRN_MDL002_LayoutExtractor.py; VRN_MDL003_TableRestorer.py; VRN_MDL004_OCR_FetchingPDFTable_v1.py; VRN_MDL005_OCRFetchingPDFText_v1.py; VRN_MDL007_APIDataFetcher.py"
"P1_PATH_REVIEW","file_size_kb","11","6","PATH_IO","0, ""error"": None || round(os.path.getsize(dst_path) / 1024, 1)}) || sz_kb}) || 0 || round(os.path.getsize(dst_path) / 1024, 1) || conv.get(""file_size_kb"", 0)","VRN_MDL001_Converter.py"
"P1_PATH_REVIEW","OUTPUT_CSV","21","6","PATH_IO","OUTPUT_CSV         = True || str = """" || output_csv || output_csv=args.output_csv, || """" || OUTPUT_CSV       = True   # 可選 (utf-8-sig 解決中文 BOM)","VIA_KeySignalScan_v02861.csv; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_SignalScan_v02863.csv; VRN_MDL018_VRN_MDL_SummaryPipelineBridge_AIO_v01__CORE__v01.py; VRN_MDL196_summary_bridge_selftest__MODULE__v0_0.json; VDF_MDL001_TWUniverseVerify.py; VDF_MDL003_SentimentMacroEngine.py; VDF_MDL004_TWFullMarketEngine.py"
"P1_PATH_REVIEW","parquet_path","8","6","PATH_IO","parquet_path = db_dir / f""{safe_table}.parquet"" || parquet_path = staging_dir / f""{table}_v0274.parquet"" || parquet_path = """" || parquet_path = db_dir / f""{table_id}.parquet"" || parquet_path = Path(out[""parquet""]) || parquet_path = db_dir / f""{table}.parquet""","vdf_build_database_skeleton_v014.py; vdf_akshare_candidate_seed_staging_v0274.py; vdf_production_fetch_controller_v016.py; vdf_yfinance_seed_fetch_v017.py; vdf_yfinance_seed_validator_v0171.py"
"P1_PATH_REVIEW","smoke_output_dir","5","5","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_193542_VRN_GO_EXTRACTOR_SMOKE_V116\\smoke_output"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\\smoke_output_30pdf"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_194320_VRN_GO_M01_10PDF_SMOKE_V118\\smoke_output_10pdf"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_193922_VRN_GO_M01_3PDF_SMOKE_V117\\smoke_output_3pdf"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_193217_VRN_GO_M01_SMOKE_V115\\smoke_output""","VRN_MDL120_VRN_GO_ExtractorPy_M01_Smoke_v1_0_16__MODULE__v1_0.json; VRN_MDL141_VRN_GO_M01_30PDF_Smoke_v1_0_19__MODULE__v1_0.json; VRN_MDL142_VRN_GO_M01_10PDF_Smoke_v1_0_18__MODULE__v1_0.json; VRN_MDL143_VRN_GO_M01_3PDF_Smoke_v1_0_17__MODULE__v1_0.json; VRN_MDL144_VRN_GO_M01_Smoke_Dry_Executor_v1_0_15__MODULE__v1_0.json"
"P1_PATH_REVIEW","smoke_input_dir","5","5","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_193542_VRN_GO_EXTRACTOR_SMOKE_V116\\smoke_input"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_194703_VRN_GO_M01_30PDF_SMOKE_V119\\smoke_input_30pdf"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_194320_VRN_GO_M01_10PDF_SMOKE_V118\\smoke_input_10pdf"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_193922_VRN_GO_M01_3PDF_SMOKE_V117\\smoke_input_3pdf"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_193217_VRN_GO_M01_SMOKE_V115\\smoke_input""","VRN_MDL120_VRN_GO_ExtractorPy_M01_Smoke_v1_0_16__MODULE__v1_0.json; VRN_MDL141_VRN_GO_M01_30PDF_Smoke_v1_0_19__MODULE__v1_0.json; VRN_MDL142_VRN_GO_M01_10PDF_Smoke_v1_0_18__MODULE__v1_0.json; VRN_MDL143_VRN_GO_M01_3PDF_Smoke_v1_0_17__MODULE__v1_0.json; VRN_MDL144_VRN_GO_M01_Smoke_Dry_Executor_v1_0_15__MODULE__v1_0.json"
"P1_PATH_REVIEW","DASHBOARD_ROOT","7","5","PATH_IO","DASHBOARD_ROOT = Path(r""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_V8_MASTER_20260507_233550\\data_bound_dashboards"") || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_V8_MASTER_20260507_233550\\data_bound_dashboards"" || DASHBOARD_ROOT = Path(r""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_WAREHOUSE_V6_ALL_20260507_100922\\dashboards"") || str(DASHBOARD_ROOT) || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_WAREHOUSE_V6_ALL_20260507_100922\\dashboards""","vap_v8_master_orchestrator.py; vap_v8_master_payload.json; vap_v8_master_summary.json; vap_warehouse_v6_all_builder.py; vap_warehouse_v6_payload.json; vap_warehouse_v6_summary.json"
"P1_PATH_REVIEW","database_inventory_files","18","5","PATH_IO","76 || int(len(db_inv)) || database_inventory_files = $DbInventoryFiles || database_inventory_files = 76 || database_inventory_files = $($R.database_inventory_files)","VDF_AkShare_v02831_BackupPlan.json; VDF_AkShare_v02831_StagingWritePlan.json; VDF_AkShare_v02831_WriteApprovalGate.json; vdf_akshare_backup_rollback_staging_plan_hotfix_result_v02831.json; vdf_akshare_backup_rollback_staging_plan_hotfix_v02831.py; VDF_AkShare_BackupRollbackStagingPlan_Hotfix_Transcript_v02831_20260611_031152.txt; VDF_AkShare_v02832_BackupPlan.json; VDF_AkShare_v02832_StagingWritePlan.json"
"P1_PATH_REVIEW","temp_dir","19","5","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\temp"" || TEMP_DIR = r""C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\temp"" || $TEMP_DIR = Join-Path $VRN_ROOT ""temp"" || TEMP_DIR || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\functional modules\\VRN\\temp""","VRN_MDL043_VRN_v141D4_Functional_Module_Contract__MODULE__v141D4.json; VRN_MDL083_VRN_v141D6C_Source_Hygiene_NoHang__BRIDGE__v141D6C.py; VRN_MDL148_VRN_Best_Runner_Inspector_v1_0_10B__MODULE__v1_0.json; VRN_MDL149_VRN_Route_Lock_v1_0_7_RAW_STRING__MODULE__v1_0.json; VRN_MDL188_VRN-AllInOne__REPORT__v0_0.ps1; VRN_MDL189_run_vrn_boot_purge_temp_first__MODULE__v0_0.ps1; VRN_MDL190_run_vrn_boot_purge_temp_first__REPORT__v0_0.ps1; VRN_MDL191_VRN-AllInOne__MODULE__v0_0.ps1"
