"file_name","qualified_by_filename","score","ticker","report_date","bytes","last_write_time","path"
"GS-2317 20251205.pdf","True","70","2317","2025-12-05","536180","2025-12-11 17:45:34","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2317 20251205.pdf"
"GS-2382 20231012.pdf","True","70","2382","2023-10-12","570820","2023-10-21 15:35:13","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2382 20231012.pdf"
"GS-2383 20260519.pdf","True","70","2383","2026-05-19","846483","2026-05-25 01:03:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-2383 20260519.pdf"
"GS-3706 20251130.pdf","True","70","3706","2025-11-30","685565","2025-12-05 23:10:01","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-3706 20251130.pdf"
"GS-6415 20260517.pdf","True","70","6415","2026-05-17","1945114","2026-05-25 01:03:29","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-6415 20260517.pdf"
"GS-AI PCB CCL 20251204.pdf","False","35","","2025-12-04","698563","2025-12-05 23:05:12","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\GS-AI PCB CCL 20251204.pdf"
"JP-2330 20250718.pdf","True","70","2330","2025-07-18","1381011","2025-07-20 12:35:01","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-2330 20250718.pdf"
"JP-3653 20251003.pdf","True","70","3653","2025-10-03","983562","2025-10-08 23:17:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\JP-3653 20251003.pdf"
"MQ-1560 20260520.pdf","True","70","1560","2026-05-20","1147112","2026-05-25 01:01:35","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MQ-1560 20260520.pdf"
"MS-1590 20251202.pdf","True","70","1590","2025-12-02","231874","2025-12-05 23:08:41","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-1590 20251202.pdf"
"MS-2308 20251128.pdf","True","70","2308","2025-11-28","1077594","2025-12-05 23:09:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-2308 20251128.pdf"
"MS-3661 20251203.pdf","True","70","3661","2025-12-03","1033562","2025-12-05 23:07:56","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3661 20251203.pdf"
"MS-3665 20251202.pdf","True","70","3665","2025-12-02","238127","2025-12-05 23:08:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-3665 20251202.pdf"
"MS-6669 20251007.pdf","True","70","6669","2025-10-07","252084","2025-10-08 23:14:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-6669 20251007.pdf"
"MS-8210 20251007.pdf","True","70","8210","2025-10-07","246018","2025-10-08 23:15:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-8210 20251007.pdf"
"MS-ABF 20260518.pdf","False","35","","2026-05-18","2846718","2026-05-25 01:03:11","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-ABF 20260518.pdf"
"MS-Automation 20251126.pdf","False","35","","2025-11-26","257309","2025-12-02 17:51:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-Automation 20251126.pdf"
"MS-Memory 20251204.pdf","False","35","","2025-12-04","640925","2025-12-05 23:05:16","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-Memory 20251204.pdf"
"MS-Thermal Solutions 20251007.pdf","False","35","","2025-10-07","260109","2025-10-08 23:15:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-Thermal Solutions 20251007.pdf"
"MS-Thermal Solutions 20251208.pdf","False","35","","2025-12-08","249920","2025-12-11 17:44:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\MS-Thermal Solutions 20251208.pdf"
"UBS-Asia Hardware Insights 20251205.pdf","False","35","","2025-12-05","6007919","2025-12-05 23:05:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_input_60pdf\UBS-Asia Hardware Insights 20251205.pdf"
"【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf","True","90","3706","2025-08-22","7142756","2026-05-25 19:53:52","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822__COVER_FIN.pdf"
"20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf","True","70","6873","2025-08-19","6545782","2026-05-25 19:51:29","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20250819兆豐個股報告-泓德能源(6873)__COVER_FIN.pdf"
"20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf","True","70","3706","2025-11-28","5123436","2026-05-25 19:51:35","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251128兆豐訪談速報-神達(3706)__COVER_FIN.pdf"
"20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf","True","70","6768","2025-12-04","6308457","2026-05-25 19:51:42","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20251204兆豐個股報告-志強-KY(6768)__COVER_FIN.pdf"
"20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf","True","70","4771","2026-05-19","7015701","2026-05-25 19:51:49","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\20260519兆豐個股報告-望隼(4771)__COVER_FIN.pdf"
"3014TT-20231005__COVER_FIN.pdf","True","70","3014","2023-10-05","5984045","2026-05-25 19:51:55","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\3014TT-20231005__COVER_FIN.pdf"
"6933_AMAX-KY_個股介紹報告__COVER_FIN.pdf","True","45","6933","","2040818","2026-05-25 19:51:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\6933_AMAX-KY_個股介紹報告__COVER_FIN.pdf"
"凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf","True","70","1476","2026-05-19","7403632","2026-05-25 19:53:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_1476 儒鴻_劉昃恩_20260519__COVER_FIN.pdf"
"凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf","True","70","2891","2026-05-19","7156773","2026-05-25 19:54:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_2891 中信金_施志鴻_20260519__COVER_FIN.pdf"
"凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf","True","70","3665","2026-05-19","7550269","2026-05-25 19:54:10","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_3665 貿聯-KY_李承泰_20260519__COVER_FIN.pdf"
"凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf","True","70","6147","2026-05-19","5732334","2026-05-25 19:54:15","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\凱基投顧_6147 頎邦_劉宇程_20260519__COVER_FIN.pdf"
"晶心科(6533,N,中立)-CTBC251208__COVER_FIN.pdf","True","65","6533","","3421043","2026-05-25 19:54:20","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\晶心科(6533,N,中立)-CTBC251208__COVER_FIN.pdf"
"華南投顧-2606-裕民-1141202__COVER_FIN.pdf","True","45","2606","","4195421","2026-05-25 19:54:28","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2606-裕民-1141202__COVER_FIN.pdf"
"華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf","True","45","2637","","5321889","2026-05-25 19:54:32","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-2637-慧洋-KY-1141202__COVER_FIN.pdf"
"華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf","True","45","3017","","6333698","2026-05-25 19:54:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-3017-奇鋐-1141202__COVER_FIN.pdf"
"華南投顧-6143-振曜-1141128__COVER_FIN.pdf","True","45","6143","","5178163","2026-05-25 19:54:42","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\華南投顧-6143-振曜-1141128__COVER_FIN.pdf"
"瑞基(4171,NR_未評等)-CTBC251208__COVER_FIN.pdf","True","65","4171","","804264","2026-05-25 19:54:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\瑞基(4171,NR_未評等)-CTBC251208__COVER_FIN.pdf"
"Citi-3231 20250604__COVER_FIN.pdf","True","70","3231","2025-06-04","1078181","2026-05-25 19:52:12","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Citi-3231 20250604__COVER_FIN.pdf"
"CLST-6669 20251001__COVER_FIN.pdf","True","70","6669","2025-10-01","12046377","2026-05-25 19:52:09","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\CLST-6669 20251001__COVER_FIN.pdf"
"Daiwa-1319 20231011__COVER_FIN.pdf","True","70","1319","2023-10-11","4413399","2026-05-25 19:52:19","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-1319 20231011__COVER_FIN.pdf"
"Daiwa-3653 20251002__COVER_FIN.pdf","True","70","3653","2025-10-02","2071584","2026-05-25 19:52:23","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-3653 20251002__COVER_FIN.pdf"
"Daiwa-6278 20260521__COVER_FIN.pdf","True","70","6278","2026-05-21","2267522","2026-05-25 19:52:29","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\Daiwa-6278 20260521__COVER_FIN.pdf"
"GS-1590 20231012__COVER_FIN.pdf","True","70","1590","2023-10-12","2747073","2026-05-25 19:52:34","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20231012__COVER_FIN.pdf"
"GS-1590 20251203__COVER_FIN.pdf","True","70","1590","2025-12-03","3365152","2026-05-25 19:52:38","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-1590 20251203__COVER_FIN.pdf"
"GS-2317 20251205__COVER_FIN.pdf","True","70","2317","2025-12-05","4452699","2026-05-25 19:52:42","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2317 20251205__COVER_FIN.pdf"
"GS-2382 20231012__COVER_FIN.pdf","True","70","2382","2023-10-12","3918464","2026-05-25 19:52:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2382 20231012__COVER_FIN.pdf"
"GS-2383 20260519__COVER_FIN.pdf","True","70","2383","2026-05-19","4484900","2026-05-25 19:52:50","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-2383 20260519__COVER_FIN.pdf"
"GS-3706 20251130__COVER_FIN.pdf","True","70","3706","2025-11-30","4681695","2026-05-25 19:52:53","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-3706 20251130__COVER_FIN.pdf"
"GS-6415 20260517__COVER_FIN.pdf","True","70","6415","2026-05-17","7165656","2026-05-25 19:53:00","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\GS-6415 20260517__COVER_FIN.pdf"
"JP-2330 20250718__COVER_FIN.pdf","True","70","2330","2025-07-18","7960924","2026-05-25 19:53:11","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-2330 20250718__COVER_FIN.pdf"
"JP-3653 20251003__COVER_FIN.pdf","True","70","3653","2025-10-03","3625003","2026-05-25 19:53:15","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\JP-3653 20251003__COVER_FIN.pdf"
"MS-1590 20251202__COVER_FIN.pdf","True","70","1590","2025-12-02","1576468","2026-05-25 19:53:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-1590 20251202__COVER_FIN.pdf"
"MS-2308 20251128__COVER_FIN.pdf","True","70","2308","2025-11-28","3997513","2026-05-25 19:53:24","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-2308 20251128__COVER_FIN.pdf"
"MS-3661 20251203__COVER_FIN.pdf","True","70","3661","2025-12-03","6988991","2026-05-25 19:53:31","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3661 20251203__COVER_FIN.pdf"
"MS-3665 20251202__COVER_FIN.pdf","True","70","3665","2025-12-02","1863043","2026-05-25 19:53:35","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-3665 20251202__COVER_FIN.pdf"
"MS-6669 20251007__COVER_FIN.pdf","True","70","6669","2025-10-07","1557220","2026-05-25 19:53:38","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-6669 20251007__COVER_FIN.pdf"
"MS-8210 20251007__COVER_FIN.pdf","True","70","8210","2025-10-07","1483090","2026-05-25 19:53:41","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_195119_VRN_GO_M01_60PDF_FULL_V120\full_output_60pdf\m01_pdf_temp\MS-8210 20251007__COVER_FIN.pdf"
"【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf","True","90","3706","2025-08-22","1572918","2025-08-26 00:03:31","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822.pdf"
"20250819兆豐個股報告-泓德能源(6873).pdf","True","70","6873","2025-08-19","698089","2025-08-26 00:06:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20250819兆豐個股報告-泓德能源(6873).pdf"
"20251128兆豐訪談速報-神達(3706).pdf","True","70","3706","2025-11-28","397184","2025-12-05 23:10:14","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251128兆豐訪談速報-神達(3706).pdf"
"20251204兆豐個股報告-志強-KY(6768).pdf","True","70","6768","2025-12-04","608844","2025-12-05 23:05:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251204兆豐個股報告-志強-KY(6768).pdf"
"20251205兆豐晨會報告(一)-當日新聞與重要訊息評論.pdf","False","35","","2025-12-05","327072","2025-12-05 23:05:29","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251205兆豐晨會報告(一)-當日新聞與重要訊息評論.pdf"
"20251205兆豐晨會報告(二)-公司訪談摘要.pdf","False","35","","2025-12-05","317766","2025-12-05 23:05:33","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251205兆豐晨會報告(二)-公司訪談摘要.pdf"
"20251208_台新台股盤勢分析.pdf","False","35","","2025-12-08","928509","2025-12-11 17:45:58","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\20251208_台新台股盤勢分析.pdf"
"3014TT-20231005.pdf","True","70","3014","2023-10-05","1129733","2023-10-21 15:32:21","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\3014TT-20231005.pdf"
"6933_AMAX-KY_個股介紹報告.pdf","True","45","6933","","1109127","2023-10-21 15:32:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\6933_AMAX-KY_個股介紹報告.pdf"
"投資早報251209.pdf","False","10","","","438919","2025-12-11 17:44:55","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\投資早報251209.pdf"
"第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf","True","45","2026","","3762097","2025-12-05 23:06:25","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\第一場 2026年投資大趨勢 - 華南投顧 -1141201.pdf"
"第二場 2026海外投資展望 - 華南永昌海外商品部.pdf","True","45","2026","","3426311","2025-12-05 23:06:53","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\第二場 2026海外投資展望 - 華南永昌海外商品部.pdf"
"第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf","True","45","2026","","2637379","2025-12-05 23:07:03","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂.pdf"
"凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲.pdf","False","35","","2025-12-05","1781822","2025-12-05 23:05:43","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲.pdf"
"凱基美股分析20251205-Meta大砍元宇宙預算，標普、那指續漲.pdf","False","35","","2025-12-05","1643701","2025-12-05 23:05:41","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\凱基美股分析20251205-Meta大砍元宇宙預算，標普、那指續漲.pdf"
"凱基期貨晨間解盤20251205.pdf","False","35","","2025-12-05","654622","2025-12-05 23:05:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\凱基期貨晨間解盤20251205.pdf"
"凱基港股分析20251205-機器人概念受資金追捧，港股收漲.pdf","False","35","","2025-12-05","1523333","2025-12-05 23:05:39","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\凱基港股分析20251205-機器人概念受資金追捧，港股收漲.pdf"
"晶心科(6533,N,中立)-CTBC251208.pdf","True","65","6533","","1496311","2025-12-11 17:46:03","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\晶心科(6533,N,中立)-CTBC251208.pdf"
"晶豪科(3006)評估報告.pdf","True","45","3006","","1870269","2025-11-06 22:33:07","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\晶豪科(3006)評估報告.pdf"
"統一投顧-20251209投資早報.pdf","False","35","","2025-12-09","1100533","2025-12-11 17:44:59","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\統一投顧-20251209投資早報.pdf"
